DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:46:15,,,,6.0,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:47:30,,,,1.5,1.50,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:48:45,,,,12.5,3.00,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:50:00,,,,6.0,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:51:15,,,,1.5,1.50,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:52:30,,,,54.5,5.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:53:45,,,,138.5,11.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:55:00,,,,119.0,11.50,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:56:15,,,,119.0,11.50,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:57:30,,,,34.5,5.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,17:58:45,,,,1.5,1.50,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:00:00,,,,1.5,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:01:15,,,,1.5,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:02:30,,,,11.0,2.25,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:03:45,,,,11.0,2.25,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:05:00,,,,8.0,2.00,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:06:15,,,,1.5,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:07:30,,,,1.5,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:08:45,,,,1.5,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:10:00,,,,57.5,7.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:11:15,,,,154.0,15.50,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:12:30,,,,128.0,15.25,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:13:45,,,,154.0,15.50,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:15:00,,,,70.5,7.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:16:15,,,,16.0,3.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:17:30,,,,1.5,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:18:45,,,,11.0,2.25,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:20:00,,,,1.5,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:21:15,,,,16.0,3.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:22:30,,,,1.5,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:23:45,,,,1.5,1.75,,
"131115",131115,0.500000,Transmission,Mk10,26-Feb-2016,18:25:00,,,,1.5,1.75,,
