DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"131115",131115,Mk10,13:20:59 26-Feb-2016,Argos,1,-64.1130,-61.0650,,,,,,,,,
"131115",131115,Mk10,13:54:46 26-Feb-2016,Argos,B,-64.1070,-61.1080,,,,,,,,,
"131115",131115,Mk10,15:00:46 26-Feb-2016,Argos,B,-64.1050,-61.1330,,,,,,,,,
"131115",131115,Mk10,15:33:01 26-Feb-2016,Argos,B,-64.1060,-61.1300,,,,,,,,,
"131115",131115,Mk10,16:28:10 26-Feb-2016,Argos,0,-64.1160,-61.0830,,,,,,,,,
"131115",131115,Mk10,17:07:11 26-Feb-2016,Argos,2,-64.0960,-61.0520,,,,,,,,,
"131115",131115,Mk10,18:10:25 26-Feb-2016,Argos,2,-64.0980,-60.9970,,,,,,,,,
"131115",131115,Mk10,18:48:01 26-Feb-2016,Argos,1,-64.1120,-61.0020,,,,,,,,,
"131115",131115,Mk10,19:46:52 26-Feb-2016,Argos,0,-64.0710,-60.9810,,,,,,,,,
"131115",131115,Mk10,20:00:49 26-Feb-2016,Argos,1,-64.1000,-61.0060,,,,,,,,,
"131115",131115,Mk10,20:28:36 26-Feb-2016,Argos,0,-64.1010,-61.0830,,,,,,,,,
"131115",131115,Mk10,21:21:19 26-Feb-2016,Argos,0,-64.1220,-61.0910,,,,,,,,,
"131115",131115,Mk10,21:33:17 26-Feb-2016,Argos,2,-64.1140,-61.0280,,,,,,,,,
"131115",131115,Mk10,21:45:47 26-Feb-2016,Argos,2,-64.1070,-61.0210,,,,,,,,,
"131115",131115,Mk10,22:01:55 26-Feb-2016,Argos,3,-64.0990,-61.0280,,,,,,,,,
"131115",131115,Mk10,23:05:04 26-Feb-2016,Argos,1,-64.1020,-61.0270,,,,,,,,,
"131115",131115,Mk10,23:16:00 26-Feb-2016,Argos,1,-64.1000,-61.0360,,,,,,,,,
"131115",131115,Mk10,23:21:23 26-Feb-2016,Argos,1,-64.0980,-61.0460,,,,,,,,,
"131115",131115,Mk10,23:44:37 26-Feb-2016,Argos,1,-64.1030,-60.9920,,,,,,,,,
"131115",131115,Mk10,00:27:21 27-Feb-2016,Argos,2,-64.0960,-61.0250,,,,,,,,,
"131115",131115,Mk10,00:44:53 27-Feb-2016,Argos,2,-64.1010,-60.9860,,,,,,,,,
"131115",131115,Mk10,00:50:08 27-Feb-2016,Argos,1,-64.1010,-61.0060,,,,,,,,,
"131115",131115,Mk10,01:03:01 27-Feb-2016,Argos,A,-64.1030,-60.9920,,,,,,,,,
"131115",131115,Mk10,01:25:19 27-Feb-2016,Argos,2,-64.1040,-60.9800,,,,,,,,,
"131115",131115,Mk10,02:08:43 27-Feb-2016,Argos,3,-64.1010,-60.9490,,,,,,,,,
"131115",131115,Mk10,02:23:24 27-Feb-2016,Argos,B,-64.0990,-60.9520,,,,,,,,,
"131115",131115,Mk10,02:31:40 27-Feb-2016,Argos,2,-64.0930,-60.9490,,,,,,,,,
"131115",131115,Mk10,02:41:18 27-Feb-2016,Argos,1,-64.0890,-60.9880,,,,,,,,,
"131115",131115,Mk10,03:04:41 27-Feb-2016,Argos,1,-64.1040,-61.0180,,,,,,,,,
"131115",131115,Mk10,03:52:06 27-Feb-2016,Argos,2,-64.0970,-60.9330,,,,,,,,,
"131115",131115,Mk10,04:06:23 27-Feb-2016,Argos,0,-64.1130,-60.9860,,,,,,,,,
"131115",131115,Mk10,04:09:18 27-Feb-2016,Argos,2,-64.0980,-61.0010,,,,,,,,,
"131115",131115,Mk10,04:21:33 27-Feb-2016,Argos,2,-64.1050,-61.0100,,,,,,,,,
"131115",131115,Mk10,04:39:29 27-Feb-2016,Argos,B,-64.1080,-61.0540,,,,,,,,,
"131115",131115,Mk10,05:28:34 27-Feb-2016,Argos,A,-64.1180,-60.9600,,,,,,,,,
"131115",131115,Mk10,05:42:44 27-Feb-2016,Argos,B,-64.1290,-60.9970,,,,,,,,,
"131115",131115,Mk10,05:52:23 27-Feb-2016,Argos,2,-64.1180,-60.9490,,,,,,,,,
"131115",131115,Mk10,05:55:30 27-Feb-2016,Argos,B,-64.1190,-60.9490,,,,,,,,,
"131115",131115,Mk10,06:20:15 27-Feb-2016,Argos,B,-64.1230,-60.9490,,,,,,,,,
"131115",131115,Mk10,07:09:26 27-Feb-2016,Argos,2,-64.0940,-60.9770,,,,,,,,,
"131115",131115,Mk10,07:21:31 27-Feb-2016,Argos,2,-64.1080,-60.9900,,,,,,,,,
"131115",131115,Mk10,07:31:33 27-Feb-2016,Argos,1,-64.0960,-60.9780,,,,,,,,,
"131115",131115,Mk10,07:35:54 27-Feb-2016,Argos,1,-64.1010,-61.0160,,,,,,,,,
"131115",131115,Mk10,08:22:01 27-Feb-2016,Argos,1,-64.1080,-61.0010,,,,,,,,,
"131115",131115,Mk10,08:44:16 27-Feb-2016,Argos,2,-64.0940,-61.0130,,,,,,,,,
"131115",131115,Mk10,09:01:33 27-Feb-2016,Argos,B,-64.0940,-61.0170,,,,,,,,,
"131115",131115,Mk10,09:15:37 27-Feb-2016,Argos,B,-64.1050,-61.0250,,,,,,,,,
"131115",131115,Mk10,10:00:56 27-Feb-2016,Argos,A,-64.1020,-61.0350,,,,,,,,,
"131115",131115,Mk10,10:22:46 27-Feb-2016,Argos,B,-64.1020,-61.0350,,,,,,,,,
"131115",131115,Mk10,22:54:29 27-Feb-2016,Argos,1,-64.1150,-61.0950,,,,,,,,,
"131115",131115,Mk10,22:57:14 27-Feb-2016,Argos,A,-64.1140,-61.0940,,,,,,,,,
"131115",131115,Mk10,00:09:36 28-Feb-2016,Argos,A,-64.0870,-61.1470,,,,,,,,,
"131115",131115,Mk10,00:33:47 28-Feb-2016,Argos,2,-64.0960,-61.1220,,,,,,,,,
"131115",131115,Mk10,00:37:30 28-Feb-2016,Argos,2,-64.1020,-61.1220,,,,,,,,,
"131115",131115,Mk10,00:40:21 28-Feb-2016,Argos,1,-64.1060,-61.1120,,,,,,,,,
"131115",131115,Mk10,02:15:05 28-Feb-2016,Argos,A,-64.0990,-61.1320,,,,,,,,,
"131115",131115,Mk10,02:19:32 28-Feb-2016,Argos,2,-64.1050,-61.1230,,,,,,,,,
"131115",131115,Mk10,02:19:53 28-Feb-2016,Argos,2,-64.1010,-61.1270,,,,,,,,,
"131115",131115,Mk10,02:40:25 28-Feb-2016,Argos,1,-64.1140,-61.1080,,,,,,,,,
"131115",131115,Mk10,03:29:52 28-Feb-2016,Argos,1,-64.1040,-61.0330,,,,,,,,,
"131115",131115,Mk10,03:53:18 28-Feb-2016,Argos,B,-64.1300,-60.9950,,,,,,,,,
"131115",131115,Mk10,03:53:18 28-Feb-2016,Argos,B,-64.1180,-61.0410,,,,,,,,,
"131115",131115,Mk10,04:02:16 28-Feb-2016,Argos,A,-64.1140,-61.0490,,,,,,,,,
"131115",131115,Mk10,04:25:47 28-Feb-2016,Argos,B,-64.1130,-61.0510,,,,,,,,,
"131115",131115,Mk10,05:10:33 28-Feb-2016,Argos,1,-64.1210,-61.0640,,,,,,,,,
"131115",131115,Mk10,05:32:59 28-Feb-2016,Argos,B,-64.1300,-61.0700,,,,,,,,,
"131115",131115,Mk10,05:34:58 28-Feb-2016,Argos,A,-64.1290,-61.0220,,,,,,,,,
"131115",131115,Mk10,05:41:27 28-Feb-2016,Argos,1,-64.1050,-61.0820,,,,,,,,,
"131115",131115,Mk10,06:49:42 28-Feb-2016,Argos,B,-64.0850,-61.0620,,,,,,,,,
"131115",131115,Mk10,07:11:07 28-Feb-2016,Argos,1,-64.1050,-61.0710,,,,,,,,,
"131115",131115,Mk10,07:11:07 28-Feb-2016,Argos,2,-64.1110,-61.0700,,,,,,,,,
"131115",131115,Mk10,07:21:33 28-Feb-2016,Argos,A,-64.1150,-61.0480,,,,,,,,,
"131115",131115,Mk10,07:37:39 28-Feb-2016,Argos,B,-64.1080,-61.0660,,,,,,,,,
"131115",131115,Mk10,08:26:17 28-Feb-2016,Argos,2,-64.1230,-60.9840,,,,,,,,,
"131115",131115,Mk10,08:49:08 28-Feb-2016,Argos,A,-64.1300,-60.9430,,,,,,,,,
"131115",131115,Mk10,08:57:27 28-Feb-2016,Argos,B,-64.1320,-60.9370,,,,,,,,,
"131115",131115,Mk10,10:04:00 28-Feb-2016,Argos,1,-64.1180,-60.9530,,,,,,,,,
"131115",131115,Mk10,10:35:55 28-Feb-2016,Argos,2,-64.1130,-60.9470,,,,,,,,,
"131115",131115,Mk10,10:36:05 28-Feb-2016,Argos,3,-64.1130,-60.9570,,,,,,,,,
"131115",131115,Mk10,11:02:18 28-Feb-2016,Argos,B,-64.1140,-60.9590,,,,,,,,,
"131115",131115,Mk10,11:06:38 28-Feb-2016,Argos,B,-64.1190,-60.9530,,,,,,,,,
"131115",131115,Mk10,11:51:33 28-Feb-2016,Argos,B,-64.1260,-60.9800,,,,,,,,,
"131115",131115,Mk10,12:12:24 28-Feb-2016,Argos,A,-64.1250,-60.9730,,,,,,,,,
"131115",131115,Mk10,12:38:18 28-Feb-2016,Argos,A,-64.1120,-60.9060,,,,,,,,,
"131115",131115,Mk10,12:51:27 28-Feb-2016,Argos,2,-64.1110,-60.9660,,,,,,,,,
"131115",131115,Mk10,13:24:04 28-Feb-2016,Argos,3,-64.1070,-60.9630,,,,,,,,,
"131115",131115,Mk10,14:30:50 28-Feb-2016,Argos,2,-64.1080,-60.9630,,,,,,,,,
"131115",131115,Mk10,15:05:03 28-Feb-2016,Argos,B,-64.1060,-60.9580,,,,,,,,,
"131115",131115,Mk10,16:04:39 28-Feb-2016,Argos,A,-64.1000,-60.9540,,,,,,,,,
"131115",131115,Mk10,20:49:14 28-Feb-2016,Argos,A,-64.1210,-60.9510,,,,,,,,,
"131115",131115,Mk10,20:58:40 28-Feb-2016,Argos,A,-64.1060,-60.9360,,,,,,,,,
"131115",131115,Mk10,20:58:40 28-Feb-2016,Argos,A,-64.1110,-60.9690,,,,,,,,,
"131115",131115,Mk10,22:36:36 28-Feb-2016,Argos,1,-64.1240,-60.9580,,,,,,,,,
"131115",131115,Mk10,22:40:07 28-Feb-2016,Argos,A,-64.1290,-61.0020,,,,,,,,,
"131115",131115,Mk10,22:40:54 28-Feb-2016,Argos,1,-64.1400,-61.0610,,,,,,,,,
"131115",131115,Mk10,22:47:13 28-Feb-2016,Argos,1,-64.1380,-61.0270,,,,,,,,,
"131115",131115,Mk10,00:14:19 29-Feb-2016,Argos,B,-64.1290,-61.0600,,,,,,,,,
"131115",131115,Mk10,00:21:34 29-Feb-2016,Argos,B,-64.1210,-61.0610,,,,,,,,,
"131115",131115,Mk10,00:22:02 29-Feb-2016,Argos,B,-64.1110,-61.0590,,,,,,,,,
"131115",131115,Mk10,00:28:36 29-Feb-2016,Argos,B,-64.1120,-61.0680,,,,,,,,,
"131115",131115,Mk10,00:45:21 29-Feb-2016,Argos,B,-64.1110,-61.0720,,,,,,,,,
"131115",131115,Mk10,02:03:58 29-Feb-2016,Argos,3,-64.1130,-61.0270,,,,,,,,,
"131115",131115,Mk10,02:07:41 29-Feb-2016,Argos,2,-64.1110,-60.9910,,,,,,,,,
"131115",131115,Mk10,02:21:28 29-Feb-2016,Argos,2,-64.0950,-60.9780,,,,,,,,,
"131115",131115,Mk10,03:08:52 29-Feb-2016,Argos,3,-64.1120,-61.0010,,,,,,,,,
"131115",131115,Mk10,03:29:59 29-Feb-2016,Argos,A,-64.1180,-60.9890,,,,,,,,,
"131115",131115,Mk10,03:47:39 29-Feb-2016,Argos,1,-64.1170,-60.9840,,,,,,,,,
"131115",131115,Mk10,04:00:11 29-Feb-2016,Argos,B,-64.1190,-60.9850,,,,,,,,,
"131115",131115,Mk10,04:51:47 29-Feb-2016,Argos,A,-64.1230,-60.9570,,,,,,,,,
"131115",131115,Mk10,05:06:56 29-Feb-2016,Argos,A,-64.1200,-60.9850,,,,,,,,,
"131115",131115,Mk10,05:28:14 29-Feb-2016,Argos,0,-64.1190,-60.9410,,,,,,,,,
"131115",131115,Mk10,05:40:25 29-Feb-2016,Argos,B,-64.1300,-60.9660,,,,,,,,,
"131115",131115,Mk10,06:27:09 29-Feb-2016,Argos,A,-64.1180,-61.0080,,,,,,,,,
"131115",131115,Mk10,06:46:22 29-Feb-2016,Argos,1,-64.1150,-60.9860,,,,,,,,,
"131115",131115,Mk10,07:02:18 29-Feb-2016,Argos,1,-64.1160,-60.9560,,,,,,,,,
"131115",131115,Mk10,07:10:25 29-Feb-2016,Argos,2,-64.1110,-60.9550,,,,,,,,,
"131115",131115,Mk10,07:15:57 29-Feb-2016,Argos,B,-64.1230,-60.9510,,,,,,,,,
"131115",131115,Mk10,08:06:30 29-Feb-2016,Argos,A,-64.1260,-61.0160,,,,,,,,,
"131115",131115,Mk10,08:26:15 29-Feb-2016,Argos,1,-64.1050,-61.0170,,,,,,,,,
"131115",131115,Mk10,08:41:58 29-Feb-2016,Argos,1,-64.1140,-61.0150,,,,,,,,,
"131115",131115,Mk10,08:52:44 29-Feb-2016,Argos,B,-64.1190,-61.0120,,,,,,,,,
"131115",131115,Mk10,08:58:22 29-Feb-2016,Argos,A,-64.1170,-61.0100,,,,,,,,,
"131115",131115,Mk10,10:05:10 29-Feb-2016,Argos,2,-64.1540,-61.0960,,,,,,,,,
"131115",131115,Mk10,10:21:39 29-Feb-2016,Argos,A,-64.1630,-61.1140,,,,,,,,,
"131115",131115,Mk10,10:35:27 29-Feb-2016,Argos,B,-64.1610,-61.1110,,,,,,,,,
"131115",131115,Mk10,10:41:56 29-Feb-2016,Argos,3,-64.1710,-61.1260,,,,,,,,,
"131115",131115,Mk10,11:25:23 29-Feb-2016,Argos,1,-64.1780,-61.1820,,,,,,,,,
"131115",131115,Mk10,12:18:27 29-Feb-2016,Argos,A,-64.1960,-61.2360,,,,,,,,,
"131115",131115,Mk10,12:18:52 29-Feb-2016,Argos,1,-64.2070,-61.1390,,,,,,,,,
"131115",131115,Mk10,13:06:02 29-Feb-2016,Argos,1,-64.1940,-61.2090,,,,,,,,,
"131115",131115,Mk10,13:59:22 29-Feb-2016,Argos,B,-64.2020,-61.2410,,,,,,,,,
"131115",131115,Mk10,13:59:50 29-Feb-2016,Argos,3,-64.2180,-61.1740,,,,,,,,,
"131115",131115,Mk10,14:42:10 29-Feb-2016,Argos,1,-64.2060,-61.1580,,,,,,,,,
"131115",131115,Mk10,15:38:23 29-Feb-2016,Argos,B,-64.2270,-61.2380,,,,,,,,,
"131115",131115,Mk10,15:39:10 29-Feb-2016,Argos,A,-64.2320,-61.2080,,,,,,,,,
"131115",131115,Mk10,18:53:12 29-Feb-2016,Argos,1,-64.2690,-61.2420,,,,,,,,,
"131115",131115,Mk10,20:29:21 29-Feb-2016,Argos,B,-64.2730,-61.2880,,,,,,,,,
"131115",131115,Mk10,20:31:19 29-Feb-2016,Argos,1,-64.2710,-61.1790,,,,,,,,,
"131115",131115,Mk10,20:44:38 29-Feb-2016,Argos,0,-64.2470,-61.2240,,,,,,,,,
"131115",131115,Mk10,20:54:48 29-Feb-2016,Argos,0,-64.2530,-61.1420,,,,,,,,,
"131115",131115,Mk10,22:09:59 29-Feb-2016,Argos,A,-64.2620,-61.2700,,,,,,,,,
"131115",131115,Mk10,22:09:59 29-Feb-2016,Argos,A,-64.2550,-61.2620,,,,,,,,,
"131115",131115,Mk10,22:31:43 29-Feb-2016,Argos,0,-64.2970,-61.1990,,,,,,,,,
"131115",131115,Mk10,22:39:02 29-Feb-2016,Argos,0,-64.3120,-61.2050,,,,,,,,,
"131115",131115,Mk10,00:11:57 01-Mar-2016,Argos,A,-64.3200,-61.2550,,,,,,,,,
"131115",131115,Mk10,00:17:41 01-Mar-2016,Argos,1,-64.3330,-61.2370,,,,,,,,,
"131115",131115,Mk10,00:20:36 01-Mar-2016,Argos,B,-64.3350,-61.2300,,,,,,,,,
"131115",131115,Mk10,02:01:04 01-Mar-2016,Argos,B,-64.3550,-61.2700,,,,,,,,,
"131115",131115,Mk10,02:03:24 01-Mar-2016,Argos,A,-64.3210,-61.2380,,,,,,,,,
"131115",131115,Mk10,02:49:39 01-Mar-2016,Argos,0,-64.3280,-61.2650,,,,,,,,,
"131115",131115,Mk10,03:06:52 01-Mar-2016,Argos,1,-64.3320,-61.2110,,,,,,,,,
"131115",131115,Mk10,03:32:31 01-Mar-2016,Argos,0,-64.3220,-61.1990,,,,,,,,,
"131115",131115,Mk10,03:36:52 01-Mar-2016,Argos,3,-64.3240,-61.2180,,,,,,,,,
"131115",131115,Mk10,03:39:39 01-Mar-2016,Argos,2,-64.3280,-61.2100,,,,,,,,,
"131115",131115,Mk10,04:26:59 01-Mar-2016,Argos,2,-64.3170,-61.2250,,,,,,,,,
"131115",131115,Mk10,04:43:47 01-Mar-2016,Argos,2,-64.3200,-61.2110,,,,,,,,,
"131115",131115,Mk10,05:11:00 01-Mar-2016,Argos,1,-64.3170,-61.2440,,,,,,,,,
"131115",131115,Mk10,05:16:23 01-Mar-2016,Argos,1,-64.3130,-61.2450,,,,,,,,,
"131115",131115,Mk10,05:16:25 01-Mar-2016,Argos,B,-64.3190,-61.2100,,,,,,,,,
"131115",131115,Mk10,06:07:47 01-Mar-2016,Argos,1,-64.3100,-61.2180,,,,,,,,,
"131115",131115,Mk10,06:21:04 01-Mar-2016,Argos,3,-64.3120,-61.2330,,,,,,,,,
"131115",131115,Mk10,06:46:27 01-Mar-2016,Argos,3,-64.3140,-61.2270,,,,,,,,,
"131115",131115,Mk10,06:58:15 01-Mar-2016,Argos,B,-64.3240,-61.2360,,,,,,,,,
"131115",131115,Mk10,06:58:47 01-Mar-2016,Argos,2,-64.3100,-61.2130,,,,,,,,,
"131115",131115,Mk10,07:42:29 01-Mar-2016,Argos,2,-64.3210,-61.2290,,,,,,,,,
"131115",131115,Mk10,08:02:22 01-Mar-2016,Argos,2,-64.3160,-61.2300,,,,,,,,,
"131115",131115,Mk10,08:27:26 01-Mar-2016,Argos,A,-64.3040,-61.2220,,,,,,,,,
"131115",131115,Mk10,08:28:16 01-Mar-2016,Argos,A,-64.3060,-61.2220,,,,,,,,,
"131115",131115,Mk10,08:40:40 01-Mar-2016,Argos,B,-64.3060,-61.2260,,,,,,,,,
"131115",131115,Mk10,10:06:42 01-Mar-2016,Argos,1,-64.3370,-61.2220,,,,,,,,,
"131115",131115,Mk10,10:06:42 01-Mar-2016,Argos,1,-64.3370,-61.2220,,,,,,,,,
"131115",131115,Mk10,10:08:16 01-Mar-2016,Argos,B,-64.3330,-61.2240,,,,,,,,,
"131115",131115,Mk10,10:59:26 01-Mar-2016,Argos,0,-64.3250,-61.2530,,,,,,,,,
"131115",131115,Mk10,11:20:51 01-Mar-2016,Argos,B,-64.3260,-61.2600,,,,,,,,,
"131115",131115,Mk10,11:50:03 01-Mar-2016,Argos,B,-64.3430,-61.2450,,,,,,,,,
"131115",131115,Mk10,11:53:04 01-Mar-2016,Argos,B,-64.3400,-61.2380,,,,,,,,,
"131115",131115,Mk10,11:55:35 01-Mar-2016,Argos,B,-64.3400,-61.2340,,,,,,,,,
"131115",131115,Mk10,12:40:39 01-Mar-2016,Argos,B,-64.3390,-61.2320,,,,,,,,,
"131115",131115,Mk10,13:29:18 01-Mar-2016,Argos,B,-64.3420,-61.2390,,,,,,,,,
