DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"131115",131115,Mk10,DS,2,0,0,47,47,05:42:44 27-Feb-2016,N,B,-64.1290,-60.9970,,,8,,401677162,-125,
"131115",131115,Mk10,DS,6,0,1,109,56,05:52:23 27-Feb-2016,P,2,-64.1180,-60.9490,,,56,,401677175,-122,
"131115",131115,Mk10,DS,2,0,1,110,110,05:55:30 27-Feb-2016,K,B,-64.1190,-60.9490,,,6,,401677177,-127,
"131115",131115,Mk10,DS,1,0,0,,,06:20:15 27-Feb-2016,B,B,-64.1230,-60.9490,,,6,,401677175,-132,
"131115",131115,Mk10,DS,4,0,3,100,80,07:09:26 27-Feb-2016,A,2,-64.0940,-60.9770,,,58,,401677174,-125,
"131115",131115,Mk10,DS,4,0,1,126,76,07:21:31 27-Feb-2016,N,2,-64.1080,-60.9900,,,58,,401677173,-124,
"131115",131115,Mk10,DS,5,0,1,94,46,07:31:33 27-Feb-2016,P,1,-64.0960,-60.9780,,,46,,401677181,-123,
"131115",131115,Mk10,DS,6,0,1,116,46,07:35:54 27-Feb-2016,K,1,-64.1010,-61.0160,,,46,,401677177,-119,
"131115",131115,Mk10,DS,4,0,1,107,46,08:22:01 27-Feb-2016,R,1,-64.1080,-61.0010,,,58,,401677173,-131,
"131115",131115,Mk10,DS,4,0,0,110,47,08:44:16 27-Feb-2016,A,2,-64.0940,-61.0130,,,56,,401677177,-119,
"131115",131115,Mk10,DS,1,0,1,,,09:01:33 27-Feb-2016,N,B,-64.0940,-61.0170,,,6,,401677179,-126,
"131115",131115,Mk10,DS,2,0,1,340,340,09:15:37 27-Feb-2016,K,B,-64.1050,-61.0250,,,6,,401677174,-125,
"131115",131115,Mk10,DS,3,0,2,190,95,10:00:56 27-Feb-2016,R,A,-64.1020,-61.0350,,,8,,401677176,-126,
"131115",131115,Mk10,DS,2,0,1,95,95,10:22:46 27-Feb-2016,A,B,-64.1020,-61.0350,,,6,,401677174,-126,
"131115",131115,Mk10,DS,4,0,0,88,54,22:54:29 27-Feb-2016,N,1,-64.1150,-61.0950,,,50,,401677178,-122,
"131115",131115,Mk10,DS,3,0,0,90,54,22:57:14 27-Feb-2016,K,A,-64.1140,-61.0940,,,6,,401677177,-121,
"131115",131115,Mk10,DS,3,0,0,136,50,00:09:36 28-Feb-2016,A,A,-64.0870,-61.1470,,,8,,401677177,-118,
"131115",131115,Mk10,DS,11,0,1,74,54,00:33:47 28-Feb-2016,N,2,-64.0960,-61.1220,,,56,,401677175,-121,
"131115",131115,Mk10,DS,10,0,2,72,54,00:37:30 28-Feb-2016,K,2,-64.1020,-61.1220,,,56,,401677177,-118,
"131115",131115,Mk10,DS,5,0,1,71,60,00:40:21 28-Feb-2016,P,1,-64.1060,-61.1120,,,56,,401677179,-126,
"131115",131115,Mk10,DS,3,0,0,274,214,02:15:05 28-Feb-2016,N,A,-64.0990,-61.1320,,,8,,401677174,-132,
"131115",131115,Mk10,DS,4,0,1,158,67,02:19:53 28-Feb-2016,K,2,-64.1010,-61.1270,,,56,,401677175,-129,
"131115",131115,Mk10,DS,5,0,1,128,67,02:19:32 28-Feb-2016,P,2,-64.1050,-61.1230,,,58,,401677175,-126,
"131115",131115,Mk10,DS,7,0,1,80,58,02:40:25 28-Feb-2016,B,1,-64.1140,-61.1080,,,56,,401677179,-125,
"131115",131115,Mk10,DS,4,0,3,156,46,03:29:52 28-Feb-2016,A,1,-64.1040,-61.0330,,,58,,401677177,-113,
"131115",131115,Mk10,DS,2,0,1,46,46,03:53:18 28-Feb-2016,N,B,-64.1180,-61.0410,,,6,,401677181,-126,
"131115",131115,Mk10,DS,2,0,1,46,46,03:53:18 28-Feb-2016,K,B,-64.1300,-60.9950,,,,,401677187,-128,
"131115",131115,Mk10,DS,3,0,2,271,53,04:02:16 28-Feb-2016,P,A,-64.1140,-61.0490,,,6,,401677177,-133,
"131115",131115,Mk10,DS,1,0,1,,,04:25:47 28-Feb-2016,B,B,-64.1130,-61.0510,,,6,,401677177,-134,
"131115",131115,Mk10,DS,4,0,0,135,47,05:10:33 28-Feb-2016,A,1,-64.1210,-61.0640,,,58,,401677180,-119,
"131115",131115,Mk10,DS,2,0,0,48,48,05:32:59 28-Feb-2016,N,B,-64.1300,-61.0700,,,6,,401677175,-128,
"131115",131115,Mk10,DS,3,0,1,191,48,05:34:58 28-Feb-2016,K,A,-64.1290,-61.0220,,,6,,401677183,-124,
"131115",131115,Mk10,DS,5,0,1,195,48,05:41:27 28-Feb-2016,P,1,-64.1050,-61.0820,,,56,,401677177,-119,
"131115",131115,Mk10,DS,2,0,1,47,47,06:49:42 28-Feb-2016,A,B,-64.0850,-61.0620,,,8,,401677173,-126,
"131115",131115,Mk10,DS,4,0,0,108,47,07:11:07 28-Feb-2016,N,1,-64.1050,-61.0710,,,56,,401677178,-121,
"131115",131115,Mk10,DS,4,0,0,108,47,07:11:07 28-Feb-2016,K,2,-64.1110,-61.0700,,,50,,401677176,-120,
"131115",131115,Mk10,DS,3,0,0,148,47,07:21:33 28-Feb-2016,P,A,-64.1150,-61.0480,,,6,,401677175,-123,
"131115",131115,Mk10,DS,1,0,1,,,07:37:39 28-Feb-2016,B,B,-64.1080,-61.0660,,,6,,401677175,-133,
"131115",131115,Mk10,DS,6,0,0,89,47,08:26:17 28-Feb-2016,A,2,-64.1230,-60.9840,,,58,,401677177,-124,
"131115",131115,Mk10,DS,3,0,1,386,47,08:49:08 28-Feb-2016,K,A,-64.1300,-60.9430,,,6,,401677179,-130,
"131115",131115,Mk10,DS,2,0,0,725,725,08:57:27 28-Feb-2016,N,B,-64.1320,-60.9370,,,6,,401677179,-129,
"131115",131115,Mk10,DS,4,0,1,64,47,10:04:00 28-Feb-2016,A,1,-64.1180,-60.9530,,,58,,401677174,-125,
"131115",131115,Mk10,DS,4,0,0,78,47,10:36:05 28-Feb-2016,N,3,-64.1130,-60.9570,,,56,,401677176,-131,
"131115",131115,Mk10,DS,5,0,3,59,47,10:35:55 28-Feb-2016,K,2,-64.1130,-60.9470,,,68,,401677175,-130,
"131115",131115,Mk10,DS,1,0,0,,,11:02:18 28-Feb-2016,B,B,-64.1140,-60.9590,,,6,,401677180,-135,
"131115",131115,Mk10,DS,2,0,1,49,49,11:06:38 28-Feb-2016,R,B,-64.1190,-60.9530,,,6,,401677177,-126,
"131115",131115,Mk10,DS,2,0,2,96,96,11:51:33 28-Feb-2016,A,B,-64.1260,-60.9800,,,8,,401677177,-133,
"131115",131115,Mk10,DS,3,0,0,70,47,12:12:24 28-Feb-2016,K,A,-64.1250,-60.9730,,,6,,401677170,-137,
"131115",131115,Mk10,DS,3,0,1,266,93,12:38:18 28-Feb-2016,B,A,-64.1120,-60.9060,,,8,,401677177,-128,
"131115",131115,Mk10,DS,5,0,2,126,47,12:51:27 28-Feb-2016,R,2,-64.1110,-60.9660,,,56,,401677177,-130,
"131115",131115,Mk10,DS,8,0,0,65,46,13:24:04 28-Feb-2016,A,3,-64.1070,-60.9630,,,58,,401677175,-117,
"131115",131115,Mk10,DS,4,0,0,79,48,14:30:50 28-Feb-2016,R,2,-64.1080,-60.9630,,,58,,401677176,-131,
"131115",131115,Mk10,DS,1,0,0,,,15:05:03 28-Feb-2016,A,B,-64.1060,-60.9580,,,8,,401677172,-125,
"131115",131115,Mk10,DS,3,0,1,124,106,16:04:39 28-Feb-2016,R,A,-64.1000,-60.9540,,,8,,401677175,-131,
"131115",131115,Mk10,DS,3,0,0,70,47,20:49:14 28-Feb-2016,K,A,-64.1210,-60.9510,,,8,,401677172,-125,
"131115",131115,Mk10,DS,3,0,1,47,47,20:58:40 28-Feb-2016,R,A,-64.1060,-60.9360,,,,,401677179,-126,
"131115",131115,Mk10,DS,3,0,1,47,47,20:58:40 28-Feb-2016,N,A,-64.1110,-60.9690,,,6,,401677176,-130,
"131115",131115,Mk10,DS,5,0,1,48,47,22:36:36 28-Feb-2016,K,1,-64.1240,-60.9580,,,58,,401677179,-119,
"131115",131115,Mk10,DS,7,0,4,118,47,22:40:54 28-Feb-2016,N,1,-64.1400,-61.0610,,,58,,401677178,-117,
"131115",131115,Mk10,DS,3,0,0,221,54,22:40:07 28-Feb-2016,R,A,-64.1290,-61.0020,,,8,,401677177,-132,
"131115",131115,Mk10,DS,4,0,0,96,55,22:47:13 28-Feb-2016,P,1,-64.1380,-61.0270,,,56,,401677173,-130,
"131115",131115,Mk10,DS,2,0,1,46,46,00:14:19 29-Feb-2016,K,B,-64.1290,-61.0600,,,7,,401677193,-121,
"131115",131115,Mk10,DS,2,0,0,57,57,00:22:02 29-Feb-2016,N,B,-64.1110,-61.0590,,,6,,401677180,-127,
"131115",131115,Mk10,DS,1,0,0,,,00:21:34 29-Feb-2016,R,B,-64.1210,-61.0610,,,6,,401677175,-132,
"131115",131115,Mk10,DS,1,0,0,,,00:28:36 29-Feb-2016,P,B,-64.1120,-61.0680,,,6,,401677174,-128,
"131115",131115,Mk10,DS,1,0,0,,,00:45:21 29-Feb-2016,B,B,-64.1110,-61.0720,,,6,,401677176,-132,
"131115",131115,Mk10,DS,5,0,0,92,68,02:03:58 29-Feb-2016,N,3,-64.1130,-61.0270,,,58,,401677177,-123,
"131115",131115,Mk10,DS,6,0,1,99,59,02:07:41 29-Feb-2016,P,2,-64.1110,-60.9910,,,58,,401677180,-126,
"131115",131115,Mk10,DS,6,0,2,129,62,02:21:28 29-Feb-2016,B,2,-64.0950,-60.9780,,,56,,401677176,-120,
"131115",131115,Mk10,DS,5,0,1,149,75,03:08:52 29-Feb-2016,A,3,-64.1120,-61.0010,,,68,,401677178,-114,
"131115",131115,Mk10,DS,3,0,1,185,51,03:29:59 29-Feb-2016,K,A,-64.1180,-60.9890,,,6,,401677177,-131,
"131115",131115,Mk10,DS,4,0,1,220,47,03:47:39 29-Feb-2016,P,1,-64.1170,-60.9840,,,46,,401677175,-125,
"131115",131115,Mk10,DS,1,0,1,,,04:00:11 29-Feb-2016,B,B,-64.1190,-60.9850,,,6,,401677175,-129,
"131115",131115,Mk10,DS,3,0,0,207,48,04:51:47 29-Feb-2016,A,A,-64.1230,-60.9570,,,8,,401677183,-124,
"131115",131115,Mk10,DS,3,0,1,172,49,05:06:56 29-Feb-2016,K,A,-64.1200,-60.9850,,,6,,401677176,-123,
"131115",131115,Mk10,DS,5,0,1,212,47,05:28:14 29-Feb-2016,P,0,-64.1190,-60.9410,,,48,,401677178,-126,
"131115",131115,Mk10,DS,2,0,1,380,380,05:40:25 29-Feb-2016,B,B,-64.1300,-60.9660,,,8,,401677183,-132,
"131115",131115,Mk10,DS,3,0,0,142,98,06:27:09 29-Feb-2016,A,A,-64.1180,-61.0080,,,8,,401677177,-119,
"131115",131115,Mk10,DS,4,0,2,94,47,06:46:22 29-Feb-2016,K,1,-64.1150,-60.9860,,,56,,401677174,-124,
"131115",131115,Mk10,DS,4,0,1,113,46,07:02:18 29-Feb-2016,N,1,-64.1160,-60.9560,,,58,,401677181,-126,
"131115",131115,Mk10,DS,8,0,0,99,46,07:10:25 29-Feb-2016,P,2,-64.1110,-60.9550,,,56,,401677177,-125,
"131115",131115,Mk10,DS,2,0,1,472,472,07:15:57 29-Feb-2016,B,B,-64.1230,-60.9510,,,6,,401677180,-132,
"131115",131115,Mk10,DS,3,0,2,187,98,08:06:30 29-Feb-2016,A,A,-64.1260,-61.0160,,,8,,401677172,-126,
"131115",131115,Mk10,DS,6,0,2,87,46,08:26:15 29-Feb-2016,K,1,-64.1050,-61.0170,,,56,,401677179,-119,
"131115",131115,Mk10,DS,5,0,2,55,47,08:41:58 29-Feb-2016,N,1,-64.1140,-61.0150,,,56,,401677180,-123,
"131115",131115,Mk10,DS,2,0,1,54,54,08:52:44 29-Feb-2016,P,B,-64.1190,-61.0120,,,6,,401677176,-137,
"131115",131115,Mk10,DS,3,0,0,47,46,08:58:22 29-Feb-2016,R,A,-64.1170,-61.0100,,,6,,401677175,-135,
"131115",131115,Mk10,DS,4,0,1,117,52,10:05:10 29-Feb-2016,K,2,-64.1540,-61.0960,,,58,,401677178,-126,
"131115",131115,Mk10,DS,3,0,0,246,211,10:21:39 29-Feb-2016,N,A,-64.1630,-61.1140,,,6,,401677178,-127,
"131115",131115,Mk10,DS,1,0,1,,,10:35:27 29-Feb-2016,B,B,-64.1610,-61.1110,,,7,,401677185,-131,
"131115",131115,Mk10,DS,4,0,0,76,49,10:41:56 29-Feb-2016,R,3,-64.1710,-61.1260,,,66,,401677176,-119,
"131115",131115,Mk10,DS,5,0,3,152,49,11:25:23 29-Feb-2016,A,1,-64.1780,-61.1820,,,58,,401677172,-118,
"131115",131115,Mk10,DS,3,0,0,51,46,12:18:27 29-Feb-2016,B,A,-64.1960,-61.2360,,,8,,401677173,-126,
"131115",131115,Mk10,DS,4,0,1,50,46,12:18:52 29-Feb-2016,R,1,-64.2070,-61.1390,,,58,,401677181,-120,
"131115",131115,Mk10,DS,5,0,1,48,47,13:06:02 29-Feb-2016,A,1,-64.1940,-61.2090,,,58,,401677181,-114,
"131115",131115,Mk10,DS,4,0,2,98,52,13:59:50 29-Feb-2016,R,3,-64.2180,-61.1740,,,66,,401677175,-129,
"131115",131115,Mk10,DS,1,0,0,,,13:59:22 29-Feb-2016,B,B,-64.2020,-61.2410,,,8,,401677189,-131,
"131115",131115,Mk10,DS,6,0,1,119,47,14:42:10 29-Feb-2016,A,1,-64.2060,-61.1580,,,58,,401677177,-124,
"131115",131115,Mk10,DS,1,0,1,,,15:38:23 29-Feb-2016,B,B,-64.2270,-61.2380,,,8,,401677170,-136,
"131115",131115,Mk10,DS,3,0,1,46,46,15:39:10 29-Feb-2016,R,A,-64.2320,-61.2080,,,8,,401677172,-127,
"131115",131115,Mk10,DS,4,0,1,63,47,18:53:12 29-Feb-2016,R,1,-64.2690,-61.2420,,,58,,401677164,-131,
"131115",131115,Mk10,DS,1,0,0,,,20:29:21 29-Feb-2016,K,B,-64.2730,-61.2880,,,7,,401677188,-133,
"131115",131115,Mk10,DS,6,0,0,47,46,20:31:19 29-Feb-2016,R,1,-64.2710,-61.1790,,,56,,401677175,-117,
"131115",131115,Mk10,DS,4,0,1,192,47,20:44:38 29-Feb-2016,N,0,-64.2470,-61.2240,,,46,,401677172,-133,
"131115",131115,Mk10,DS,4,0,0,62,47,20:54:48 29-Feb-2016,P,0,-64.2530,-61.1420,,,46,,401677180,-129,
"131115",131115,Mk10,DS,3,0,1,46,46,22:09:59 29-Feb-2016,K,A,-64.2550,-61.2620,,,,,401677157,-124,
"131115",131115,Mk10,DS,3,0,1,46,46,22:09:59 29-Feb-2016,R,A,-64.2620,-61.2700,,,8,,401677184,-119,
"131115",131115,Mk10,DS,6,0,0,112,47,22:31:43 29-Feb-2016,N,0,-64.2970,-61.1990,,,48,,401677177,-128,
"131115",131115,Mk10,DS,4,0,1,161,46,22:39:02 29-Feb-2016,P,0,-64.3120,-61.2050,,,46,,401677183,-126,
"131115",131115,Mk10,DS,3,0,0,207,203,00:11:57 01-Mar-2016,N,A,-64.3200,-61.2550,,,8,,401677175,-127,
"131115",131115,Mk10,DS,6,0,1,92,69,00:17:41 01-Mar-2016,P,1,-64.3330,-61.2370,,,56,,401677180,-124,
"131115",131115,Mk10,DS,2,0,1,101,101,00:20:36 01-Mar-2016,B,B,-64.3350,-61.2300,,,6,,401677183,-132,
"131115",131115,Mk10,DS,1,0,0,,,02:01:04 01-Mar-2016,P,B,-64.3550,-61.2700,,,8,,401677173,-131,
"131115",131115,Mk10,DS,3,0,0,96,64,02:03:24 01-Mar-2016,B,A,-64.3210,-61.2380,,,6,,401677177,-128,
"131115",131115,Mk10,DS,6,0,1,131,62,02:49:39 01-Mar-2016,A,0,-64.3280,-61.2650,,,58,,401677174,-114,
"131115",131115,Mk10,DS,7,0,1,97,49,03:06:52 01-Mar-2016,K,1,-64.3320,-61.2110,,,58,,401677175,-125,
"131115",131115,Mk10,DS,4,0,2,197,48,03:32:31 01-Mar-2016,N,0,-64.3220,-61.1990,,,56,,401677176,-129,
"131115",131115,Mk10,DS,12,0,2,57,46,03:36:52 01-Mar-2016,P,3,-64.3240,-61.2180,,,58,,401677176,-123,
"131115",131115,Mk10,DS,4,0,1,75,54,03:39:39 01-Mar-2016,B,2,-64.3280,-61.2100,,,56,,401677176,-124,
"131115",131115,Mk10,DS,10,0,1,72,47,04:26:59 01-Mar-2016,A,2,-64.3170,-61.2250,,,58,,401677174,-115,
"131115",131115,Mk10,DS,7,0,0,74,47,04:43:47 01-Mar-2016,K,2,-64.3200,-61.2110,,,58,,401677177,-123,
"131115",131115,Mk10,DS,6,0,0,82,51,05:11:00 01-Mar-2016,N,1,-64.3170,-61.2440,,,56,,401677172,-129,
"131115",131115,Mk10,DS,12,0,3,59,46,05:16:23 01-Mar-2016,P,1,-64.3130,-61.2450,,,56,,401677177,-119,
"131115",131115,Mk10,DS,2,0,0,228,228,05:16:25 01-Mar-2016,B,B,-64.3190,-61.2100,,,,,401677178,-131,
"131115",131115,Mk10,DS,5,0,2,111,47,06:07:47 01-Mar-2016,A,1,-64.3100,-61.2180,,,58,,401677174,-126,
"131115",131115,Mk10,DS,7,0,2,75,46,06:21:04 01-Mar-2016,K,3,-64.3120,-61.2330,,,56,,401677174,-123,
"131115",131115,Mk10,DS,6,0,1,97,53,06:46:27 01-Mar-2016,N,3,-64.3140,-61.2270,,,58,,401677176,-128,
"131115",131115,Mk10,DS,8,0,2,71,47,06:58:47 01-Mar-2016,P,2,-64.3100,-61.2130,,,56,,401677176,-124,
"131115",131115,Mk10,DS,1,0,0,,,06:58:15 01-Mar-2016,B,B,-64.3240,-61.2360,,,8,,401677171,-130,
"131115",131115,Mk10,DS,4,0,1,167,96,07:42:29 01-Mar-2016,A,2,-64.3210,-61.2290,,,58,,401677174,-121,
"131115",131115,Mk10,DS,6,0,1,132,109,08:02:22 01-Mar-2016,K,2,-64.3160,-61.2300,,,56,,401677175,-120,
"131115",131115,Mk10,DS,3,0,0,220,48,08:27:26 01-Mar-2016,N,A,-64.3040,-61.2220,,,8,,401677178,-125,
"131115",131115,Mk10,DS,3,0,0,196,46,08:28:16 01-Mar-2016,R,A,-64.3060,-61.2220,,,6,,401677173,-129,
"131115",131115,Mk10,DS,1,0,1,,,08:40:40 01-Mar-2016,P,B,-64.3060,-61.2260,,,6,,401677176,-138,
"131115",131115,Mk10,DS,4,0,3,94,93,10:06:42 01-Mar-2016,R,1,-64.3370,-61.2220,,,58,,401677174,-126,
"131115",131115,Mk10,DS,2,0,2,95,95,10:08:16 01-Mar-2016,N,B,-64.3330,-61.2240,,,6,,401677171,-129,
"131115",131115,Mk10,DS,4,0,2,185,146,10:59:26 01-Mar-2016,A,0,-64.3250,-61.2530,,,48,,401677172,-122,
"131115",131115,Mk10,DS,1,0,0,,,11:20:51 01-Mar-2016,K,B,-64.3260,-61.2600,,,6,,401677175,-133,
"131115",131115,Mk10,DS,2,0,1,166,166,11:50:03 01-Mar-2016,R,B,-64.3430,-61.2450,,,8,,401677171,-122,
"131115",131115,Mk10,DS,1,0,1,,,11:53:04 01-Mar-2016,N,B,-64.3400,-61.2380,,,6,,401677173,-137,
"131115",131115,Mk10,DS,1,0,1,,,11:55:35 01-Mar-2016,B,B,-64.3400,-61.2340,,,6,,401677173,-133,
"131115",131115,Mk10,DS,2,0,0,339,339,12:40:39 01-Mar-2016,A,B,-64.3390,-61.2320,,,8,,401677171,-114,
"131115",131115,Mk10,DS,1,0,0,,,13:29:18 01-Mar-2016,R,B,-64.3420,-61.2390,,,8,,401677170,-134,
