Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,166126,15,SR,0,14,04-May-2017,23:11:54,-64.6966,-62.2560,,401677485,-131,46,0,04-May-2017,23:12:18,-64.6966,-62.2560,60,3842,25575,577,79,,,48,233,165,72,248,147,14,32,24,64,0,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,SR,0,14,04-May-2017,23:11:54,-64.6966,-62.2560,,401677485,-131,46,1,04-May-2017,23:12:48,-64.6966,-62.2560,60,3842,25575,577,79,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NK,0,15,04-May-2017,23:22:59,-64.6915,-62.3075,,401677486,-120,46,0,04-May-2017,23:22:10,-64.6915,-62.3075,98,2695,44546,163,85,,,48,233,165,72,248,147,14,32,24,64,0,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,NK,0,15,04-May-2017,23:22:59,-64.6915,-62.3075,,401677486,-120,46,0,04-May-2017,23:22:40,-64.6915,-62.3075,98,2695,44546,163,85,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,19,NK,0,15,04-May-2017,23:22:59,-64.6915,-62.3075,,401677486,-120,46,0,04-May-2017,23:23:18,-64.6915,-62.3075,98,2695,44546,163,85,,,29,15,149,72,250,1,11,221,155,27,13,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
13440,166126,11,NK,0,15,04-May-2017,23:22:59,-64.6915,-62.3075,,401677486,-120,46,0,04-May-2017,23:23:48,-64.6915,-62.3075,98,2695,44546,163,85,,,77,181,165,72,246,147,10,20,16,112,128,,,,,,,,,,,,,,,,,,,,,
13440,166126,11,MA,B,16,04-May-2017,23:32:29,-64.6920,-62.2476,,401677495,-130,6,0,04-May-2017,23:32:30,-64.6920,-62.2476,,1467,4549,473,88,,,38,235,245,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NP,1,17,05-May-2017,00:47:07,-64.7044,-62.2409,,401677492,-135,58,0,05-May-2017,00:44:03,-64.7044,-62.2409,450,563,2397,132,107,,,48,233,165,72,248,147,14,32,24,64,0,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,NP,1,17,05-May-2017,00:47:07,-64.7044,-62.2409,,401677492,-135,58,0,05-May-2017,00:44:48,-64.7044,-62.2409,450,563,2397,132,107,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,19,NP,1,17,05-May-2017,00:47:07,-64.7044,-62.2409,,401677492,-135,58,0,05-May-2017,00:45:18,-64.7044,-62.2409,450,563,2397,132,107,,,28,15,149,72,250,11,11,221,219,27,45,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
13440,166126,15,NP,1,17,05-May-2017,00:47:07,-64.7044,-62.2409,,401677492,-135,58,0,05-May-2017,00:46:18,-64.7044,-62.2409,450,563,2397,132,107,,,77,133,165,73,40,167,8,20,32,34,129,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,NP,1,17,05-May-2017,00:47:07,-64.7044,-62.2409,,401677492,-135,58,0,05-May-2017,00:50:44,-64.7044,-62.2409,450,563,2397,132,107,,,42,39,53,73,35,0,121,141,128,64,128,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NP,1,17,05-May-2017,00:47:07,-64.7044,-62.2409,,401677492,-135,58,0,05-May-2017,00:51:33,-64.7044,-62.2409,450,563,2397,132,107,,,24,163,245,73,42,1,81,114,34,51,161,41,85,67,31,,,,,,,,,,,,,,,,,
13440,166126,15,NN,0,18,05-May-2017,00:55:04,-64.6979,-62.2565,,401677489,-127,46,0,05-May-2017,00:51:33,-64.6979,-62.2565,625,2123,3047,1478,69,,,24,163,245,73,42,1,81,114,34,51,161,41,85,67,31,,,,,,,,,,,,,,,,,
13440,166126,11,NN,0,18,05-May-2017,00:55:04,-64.6979,-62.2565,,401677489,-127,46,0,05-May-2017,00:53:18,-64.6979,-62.2565,625,2123,3047,1478,69,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,19,NN,0,18,05-May-2017,00:55:04,-64.6979,-62.2565,,401677489,-127,46,0,05-May-2017,01:00:22,-64.6979,-62.2565,625,2123,3047,1478,69,,,29,15,149,72,250,1,11,221,155,27,13,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
13440,166126,11,NN,0,18,05-May-2017,00:55:04,-64.6979,-62.2565,,401677489,-127,46,0,05-May-2017,01:01:58,-64.6979,-62.2565,625,2123,3047,1478,69,,,42,47,53,73,35,0,121,141,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,19,NK,2,19,05-May-2017,01:02:58,-64.6914,-62.2541,,401677487,-124,56,0,05-May-2017,01:00:22,-64.6914,-62.2541,356,426,888,204,55,,,29,15,149,72,250,1,11,221,155,27,13,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
13440,166126,15,NK,2,19,05-May-2017,01:02:58,-64.6914,-62.2541,,401677487,-124,56,0,05-May-2017,01:00:51,-64.6914,-62.2541,356,426,888,204,55,,,77,133,165,73,40,167,8,20,32,34,129,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,15,NK,2,19,05-May-2017,01:02:58,-64.6914,-62.2541,,401677487,-124,56,0,05-May-2017,01:01:28,-64.6914,-62.2541,356,426,888,204,55,,,57,160,101,73,40,169,8,28,32,64,194,2,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,NK,2,19,05-May-2017,01:02:58,-64.6914,-62.2541,,401677487,-124,56,0,05-May-2017,01:01:58,-64.6914,-62.2541,356,426,888,204,55,,,42,47,53,73,35,0,121,141,132,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NK,2,19,05-May-2017,01:02:58,-64.6914,-62.2541,,401677487,-124,56,0,05-May-2017,01:04:10,-64.6914,-62.2541,356,426,888,204,55,,,24,163,245,73,42,1,81,114,34,51,161,41,85,67,31,,,,,,,,,,,,,,,,,
13440,166126,11,NK,2,19,05-May-2017,01:02:58,-64.6914,-62.2541,,401677487,-124,56,0,05-May-2017,01:05:40,-64.6914,-62.2541,356,426,888,204,55,,,77,181,165,72,246,147,10,20,16,112,128,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NK,2,19,05-May-2017,01:02:58,-64.6914,-62.2541,,401677487,-124,56,0,05-May-2017,01:06:18,-64.6914,-62.2541,356,426,888,204,55,,,48,233,165,72,248,147,14,32,24,64,0,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,MA,2,20,05-May-2017,01:11:00,-64.6884,-62.2427,,401677486,-123,56,0,05-May-2017,01:12:09,-64.6884,-62.2427,359,404,1294,126,103,,,42,47,53,73,35,0,121,141,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,MA,2,20,05-May-2017,01:11:00,-64.6884,-62.2427,,401677486,-123,56,0,05-May-2017,01:15:31,-64.6884,-62.2427,359,404,1294,126,103,,,24,163,245,73,42,1,81,114,34,51,161,41,85,67,31,,,,,,,,,,,,,,,,,
13440,166126,15,MA,2,20,05-May-2017,01:11:00,-64.6884,-62.2427,,401677486,-123,56,0,05-May-2017,01:16:38,-64.6884,-62.2427,359,404,1294,126,103,,,48,233,165,72,248,147,14,32,24,64,0,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,MA,2,20,05-May-2017,01:11:00,-64.6884,-62.2427,,401677486,-123,56,1,05-May-2017,01:17:08,-64.6884,-62.2427,359,404,1294,126,103,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,MA,2,20,05-May-2017,01:11:00,-64.6884,-62.2427,,401677486,-123,56,0,05-May-2017,01:18:08,-64.6884,-62.2427,359,404,1294,126,103,,,77,133,165,73,40,167,8,20,32,34,129,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,15,MB,1,21,05-May-2017,02:06:00,-64.6534,-62.2494,,401677482,-128,48,0,05-May-2017,02:03:13,-64.6534,-62.2494,464,806,3556,182,78,,,57,160,101,73,40,169,8,28,32,64,194,2,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,MB,1,21,05-May-2017,02:06:00,-64.6534,-62.2494,,401677482,-128,48,0,05-May-2017,02:03:42,-64.6534,-62.2494,464,806,3556,182,78,,,42,47,53,73,35,0,121,141,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,MB,1,21,05-May-2017,02:06:00,-64.6534,-62.2494,,401677482,-128,48,0,05-May-2017,02:04:18,-64.6534,-62.2494,464,806,3556,182,78,,,24,163,245,73,42,1,81,114,34,51,161,41,85,67,31,,,,,,,,,,,,,,,,,
13440,166126,11,MB,1,21,05-May-2017,02:06:00,-64.6534,-62.2494,,401677482,-128,48,0,05-May-2017,02:07:50,-64.6534,-62.2494,464,806,3556,182,78,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,19,MB,1,21,05-May-2017,02:06:00,-64.6534,-62.2494,,401677482,-128,48,0,05-May-2017,02:10:57,-64.6534,-62.2494,464,806,3556,182,78,,,29,15,149,72,250,1,11,221,155,27,13,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
13440,166126,19,NP,A,22,05-May-2017,02:26:23,-64.6366,-62.2560,,401677485,-132,6,0,05-May-2017,02:25:45,-64.6366,-62.2560,73,2860,11390,718,91,,,29,15,149,72,250,1,11,221,155,27,13,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
13440,166126,15,NP,A,22,05-May-2017,02:26:23,-64.6366,-62.2560,,401677485,-132,6,0,05-May-2017,02:26:28,-64.6366,-62.2560,73,2860,11390,718,91,,,77,133,165,73,40,167,8,20,32,34,129,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,15,NP,A,22,05-May-2017,02:26:23,-64.6366,-62.2560,,401677485,-132,6,0,05-May-2017,02:26:58,-64.6366,-62.2560,73,2860,11390,718,91,,,57,160,101,73,40,169,8,28,32,64,194,2,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,NN,0,23,05-May-2017,02:33:59,-64.6447,-62.2933,,401677479,-135,46,0,05-May-2017,02:31:03,-64.6447,-62.2933,402,2497,31628,197,85,,,42,47,53,73,35,0,121,141,128,1,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NN,0,23,05-May-2017,02:33:59,-64.6447,-62.2933,,401677479,-135,46,0,05-May-2017,02:31:38,-64.6447,-62.2933,402,2497,31628,197,85,,,24,163,245,73,42,1,81,114,34,51,161,41,85,67,31,,,,,,,,,,,,,,,,,
13440,166126,11,NN,0,23,05-May-2017,02:33:59,-64.6447,-62.2933,,401677479,-135,46,0,05-May-2017,02:32:18,-64.6447,-62.2933,402,2497,31628,197,85,,,77,181,165,72,246,147,10,20,16,112,128,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NN,0,23,05-May-2017,02:33:59,-64.6447,-62.2933,,401677479,-135,46,0,05-May-2017,02:37:15,-64.6447,-62.2933,402,2497,31628,197,85,,,48,233,165,72,248,147,14,32,24,64,0,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,NN,0,23,05-May-2017,02:33:59,-64.6447,-62.2933,,401677479,-135,46,0,05-May-2017,02:37:45,-64.6447,-62.2933,402,2497,31628,197,85,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,11,NK,A,24,05-May-2017,02:40:05,-64.6445,-62.2679,,401677486,-133,6,0,05-May-2017,02:37:45,-64.6445,-62.2679,337,1183,4718,296,103,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NK,A,24,05-May-2017,02:40:05,-64.6445,-62.2679,,401677486,-133,6,0,05-May-2017,02:39:08,-64.6445,-62.2679,337,1183,4718,296,103,,,77,133,165,73,40,167,8,20,32,34,129,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,15,NK,A,24,05-May-2017,02:40:05,-64.6445,-62.2679,,401677486,-133,6,0,05-May-2017,02:43:22,-64.6445,-62.2679,337,1183,4718,296,103,,,57,160,101,73,40,169,8,28,32,64,194,2,128,0,36,,,,,,,,,,,,,,,,,
13440,166126,11,MA,0,25,05-May-2017,02:52:39,-64.6403,-62.3064,,401677483,-118,56,0,05-May-2017,02:47:28,-64.6403,-62.3064,596,2238,45869,109,80,,,77,181,165,72,246,146,10,20,16,112,128,,,,,,,,,,,,,,,,,,,,,
13440,166126,23,MA,0,25,05-May-2017,02:52:39,-64.6403,-62.3064,,401677483,-118,56,0,05-May-2017,02:50:39,-64.6403,-62.3064,596,2238,45869,109,80,,,4,5,74,44,158,222,74,49,151,197,64,5,3,28,103,253,76,4,66,105,128,0,0,,,,,,,,,
13440,166126,11,MA,0,25,05-May-2017,02:52:39,-64.6403,-62.3064,,401677483,-118,56,0,05-May-2017,02:52:04,-64.6403,-62.3064,596,2238,45869,109,80,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,19,MA,0,25,05-May-2017,02:52:39,-64.6403,-62.3064,,401677483,-118,56,0,05-May-2017,02:55:42,-64.6403,-62.3064,596,2238,45869,109,80,,,29,15,149,72,250,1,11,221,155,27,13,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
13440,166126,15,MA,0,25,05-May-2017,02:52:39,-64.6403,-62.3064,,401677483,-118,56,0,05-May-2017,02:57:24,-64.6403,-62.3064,596,2238,45869,109,80,,,57,160,101,73,40,169,8,28,32,64,194,2,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,MB,B,26,05-May-2017,03:45:00,-64.6327,-62.3099,,401677484,-132,8,0,05-May-2017,03:45:00,-64.6327,-62.3099,,4164,10807,1604,85,,,42,47,53,73,35,0,121,141,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NP,1,27,05-May-2017,04:03:52,-64.6143,-62.2788,,401677486,-127,46,0,05-May-2017,04:00:25,-64.6143,-62.2788,470,593,779,451,111,,,57,160,101,73,40,169,8,28,32,64,194,2,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,NP,1,27,05-May-2017,04:03:52,-64.6143,-62.2788,,401677486,-127,46,0,05-May-2017,04:00:58,-64.6143,-62.2788,470,593,779,451,111,,,42,47,53,73,35,0,121,141,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NP,1,27,05-May-2017,04:03:52,-64.6143,-62.2788,,401677486,-127,46,0,05-May-2017,04:02:13,-64.6143,-62.2788,470,593,779,451,111,,,24,163,245,73,42,1,81,114,34,51,161,41,85,67,31,,,,,,,,,,,,,,,,,
13440,166126,11,NP,1,27,05-May-2017,04:03:52,-64.6143,-62.2788,,401677486,-127,46,0,05-May-2017,04:05:27,-64.6143,-62.2788,470,593,779,451,111,,,77,181,165,72,246,147,10,20,16,112,128,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NP,1,27,05-May-2017,04:03:52,-64.6143,-62.2788,,401677486,-127,46,0,05-May-2017,04:05:58,-64.6143,-62.2788,470,593,779,451,111,,,48,233,165,72,248,147,14,32,24,64,0,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,NP,1,27,05-May-2017,04:03:52,-64.6143,-62.2788,,401677486,-127,46,0,05-May-2017,04:08:15,-64.6143,-62.2788,470,593,779,451,111,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NN,0,28,05-May-2017,04:14:58,-64.6302,-62.2614,,401677488,-129,46,0,05-May-2017,04:12:44,-64.6302,-62.2614,391,1755,6279,490,104,,,57,160,101,73,40,169,8,28,32,64,194,2,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,NN,0,28,05-May-2017,04:14:58,-64.6302,-62.2614,,401677488,-129,46,0,05-May-2017,04:13:18,-64.6302,-62.2614,391,1755,6279,490,104,,,42,47,53,73,35,0,121,141,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NN,0,28,05-May-2017,04:14:58,-64.6302,-62.2614,,401677488,-129,46,0,05-May-2017,04:14:38,-64.6302,-62.2614,391,1755,6279,490,104,,,24,163,245,73,42,1,81,114,34,51,161,41,85,67,31,,,,,,,,,,,,,,,,,
13440,166126,11,NN,0,28,05-May-2017,04:14:58,-64.6302,-62.2614,,401677488,-129,46,0,05-May-2017,04:19:15,-64.6302,-62.2614,391,1755,6279,490,104,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,11,NK,B,29,05-May-2017,04:16:50,-64.6088,-62.2905,,401677481,-128,6,0,05-May-2017,04:16:34,-64.6088,-62.2905,33,2342,5131,1068,87,,,77,181,165,72,246,147,10,20,16,112,128,,,,,,,,,,,,,,,,,,,,,
13440,166126,15,NK,B,29,05-May-2017,04:16:50,-64.6088,-62.2905,,401677481,-128,6,0,05-May-2017,04:17:07,-64.6088,-62.2905,33,2342,5131,1068,87,,,48,233,165,72,248,147,14,32,24,64,0,0,128,0,0,,,,,,,,,,,,,,,,,
13440,166126,11,MA,A,30,05-May-2017,04:32:10,-64.6096,-62.2898,,401677482,-121,6,0,05-May-2017,04:31:34,-64.6096,-62.2898,79,1196,9124,156,88,,,38,235,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166126,19,MA,A,30,05-May-2017,04:32:10,-64.6096,-62.2898,,401677482,-121,6,0,05-May-2017,04:32:05,-64.6096,-62.2898,79,1196,9124,156,88,,,29,15,149,72,250,1,11,221,155,27,13,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
