DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
166126,166126,Mk10,DS,2,0,0,38,38,09:58:26 06-May-2017,MB,B,-64.6221,-62.3172,-64.6221,-62.3172,8,,401677498,-132
166126,166126,Mk10,DS,6,0,0,124,30,10:28:54 06-May-2017,NK,2,-64.6279,-62.3504,-64.6279,-62.3504,58,,401677494,-129
166126,166126,Mk10,DS,4,0,1,116,34,10:43:49 06-May-2017,NN,3,-64.6221,-62.3484,-64.6221,-62.3484,58,,401677497,-124
166126,166126,Mk10,DS,5,0,1,87,30,10:43:37 06-May-2017,SR,1,-64.6235,-62.3282,-64.6235,-62.3282,48,,401677496,-122
166126,166126,Mk10,DS,3,0,1,125,34,10:42:18 06-May-2017,MA,A,-64.6213,-62.3478,-64.6213,-62.3478,6,,401677495,-132
166126,166126,Mk10,DS,1,0,0,,,12:08:23 06-May-2017,NK,B,-64.6221,-62.3440,-64.6221,-62.3440,8,,401677492,-140
166126,166126,Mk10,DS,6,0,2,86,30,12:23:12 06-May-2017,SR,1,-64.6105,-62.3794,-64.6105,-62.3794,48,,401677492,-124
166126,166126,Mk10,DS,4,0,1,75,30,12:24:29 06-May-2017,NN,0,-64.5767,-62.3901,-64.5767,-62.3901,58,,401677511,-133
166126,166126,Mk10,DS,9,0,0,64,30,12:25:56 06-May-2017,MA,1,-64.6117,-62.3836,-64.6117,-62.3836,56,,401677493,-114
166126,166126,Mk10,DS,6,0,0,107,29,00:12:14 07-May-2017,NK,1,-64.6244,-62.3152,-64.6244,-62.3152,48,,401677503,-121
166126,166126,Mk10,DS,3,0,2,189,37,00:24:59 07-May-2017,NP,A,-64.6272,-62.2947,-64.6272,-62.2947,8,,401677504,-134
166126,166126,Mk10,DS,8,0,1,95,33,00:33:46 07-May-2017,NN,0,-64.6412,-62.3666,-64.6412,-62.3666,40,,401677502,-124
166126,166126,Mk10,DS,2,0,1,44,44,00:31:10 07-May-2017,MA,B,-64.6276,-62.2839,-64.6276,-62.2839,6,,401677504,-132
166126,166126,Mk10,DS,2,0,0,40,40,01:51:48 07-May-2017,NK,B,-64.6239,-62.2934,-64.6239,-62.2934,8,,401677497,-132
166126,166126,Mk10,DS,2,0,2,30,30,01:59:46 07-May-2017,NP,B,-64.6375,-62.3481,-64.6375,-62.3481,8,,401677491,-138
166126,166126,Mk10,DS,7,0,0,87,31,02:09:23 07-May-2017,MA,1,-64.6278,-62.2594,-64.6278,-62.2594,46,,401677504,-120
166126,166126,Mk10,DS,4,0,0,36,35,02:09:44 07-May-2017,NN,1,-64.6288,-62.2537,-64.6288,-62.2537,56,,401677505,-135
166126,166126,Mk10,DS,2,0,1,30,30,03:04:33 07-May-2017,MB,B,-64.6378,-62.2676,-64.6378,-62.2676,8,,401677510,-131
166126,166126,Mk10,DS,3,0,0,46,30,03:28:17 07-May-2017,NK,A,-64.6270,-62.3761,-64.6270,-62.3761,6,,401677491,-132
166126,166126,Mk10,DS,4,0,1,144,64,03:41:08 07-May-2017,NP,0,-64.6354,-62.3140,-64.6354,-62.3140,48,,401677503,-129
166126,166126,Mk10,DS,1,0,1,,,03:51:21 07-May-2017,NN,B,-64.6354,-62.3139,-64.6354,-62.3139,6,,401677502,-135
166126,166126,Mk10,DS,1,0,0,,,03:51:21 07-May-2017,MA,B,-64.6353,-62.3136,-64.6353,-62.3136,,,401677500,-120
166126,166126,Mk10,DS,1,0,0,,,04:44:33 07-May-2017,MB,B,-64.6325,-62.3134,-64.6325,-62.3134,8,,401677502,-131
166126,166126,Mk10,DS,5,0,0,138,30,05:22:43 07-May-2017,NP,1,-64.6259,-62.2809,-64.6259,-62.2809,48,,401677502,-128
166126,166126,Mk10,DS,4,0,1,80,33,05:30:54 07-May-2017,NN,1,-64.6284,-62.3008,-64.6284,-62.3008,56,,401677498,-133
166126,166126,Mk10,DS,5,0,1,111,33,05:28:36 07-May-2017,MA,2,-64.6195,-62.2882,-64.6195,-62.2882,56,,401677499,-124
166126,166126,Mk10,DS,4,0,0,129,31,06:47:15 07-May-2017,NK,1,-64.6099,-62.2833,-64.6099,-62.2833,58,,401677503,-131
166126,166126,Mk10,DS,5,0,0,98,30,07:03:51 07-May-2017,NP,0,-64.6054,-62.2623,-64.6054,-62.2623,48,,401677507,-130
166126,166126,Mk10,DS,3,0,1,238,145,07:10:05 07-May-2017,MA,A,-64.6152,-62.2812,-64.6152,-62.2812,6,,401677499,-126
166126,166126,Mk10,DS,4,0,1,85,29,07:12:07 07-May-2017,NN,0,-64.6177,-62.2673,-64.6177,-62.2673,46,,401677504,-130
166126,166126,Mk10,DS,6,0,0,107,30,08:24:10 07-May-2017,NK,0,-64.6302,-62.3481,-64.6302,-62.3481,48,,401677501,-126
166126,166126,Mk10,DS,4,0,0,50,29,08:30:25 07-May-2017,SR,0,-64.5895,-62.2465,-64.5895,-62.2465,58,,401677490,-133
166126,166126,Mk10,DS,7,0,0,83,36,08:49:38 07-May-2017,NN,2,-64.6148,-62.2894,-64.6148,-62.2894,56,,401677503,-123
166126,166126,Mk10,DS,6,0,0,66,30,08:47:06 07-May-2017,MA,2,-64.6170,-62.2965,-64.6170,-62.2965,56,,401677500,-125
166126,166126,Mk10,DS,3,0,0,58,33,08:46:48 07-May-2017,NP,A,-64.6158,-62.2758,-64.6158,-62.2758,6,,401677503,-131
166126,166126,Mk10,DS,3,0,0,217,51,10:05:25 07-May-2017,NK,A,-64.6016,-62.2643,-64.6016,-62.2643,8,,401677500,-128
166126,166126,Mk10,DS,4,0,0,41,35,10:11:02 07-May-2017,SR,3,-64.5969,-62.2604,-64.5969,-62.2604,68,,401677501,-124
166126,166126,Mk10,DS,7,0,0,68,30,10:25:42 07-May-2017,MA,3,-64.6057,-62.2261,-64.6057,-62.2261,56,,401677498,-120
166126,166126,Mk10,DS,5,0,1,100,30,10:29:12 07-May-2017,NN,2,-64.5943,-62.2268,-64.5943,-62.2268,56,,401677501,-128
166126,166126,Mk10,DS,1,0,1,,,11:24:22 07-May-2017,MB,B,-64.5836,-62.2139,-64.5836,-62.2139,8,,401677506,-133
166126,166126,Mk10,DS,5,0,0,38,30,11:43:38 07-May-2017,NK,0,-64.6319,-62.2840,-64.6319,-62.2840,46,,401677491,-131
166126,166126,Mk10,DS,6,0,1,38,29,11:51:49 07-May-2017,SR,1,-64.5853,-62.1656,-64.5853,-62.1656,56,,401677499,-118
166126,166126,Mk10,DS,7,0,1,99,30,12:04:56 07-May-2017,MA,1,-64.6092,-62.1588,-64.6092,-62.1588,46,,401677505,-116
166126,166126,Mk10,DS,2,0,1,191,191,12:13:09 07-May-2017,NN,B,-64.6097,-62.2380,-64.6097,-62.2380,6,,401677503,-135
166126,166126,Mk10,DS,2,0,0,37,37,13:02:59 07-May-2017,MB,B,-64.5893,-62.2223,-64.5893,-62.2223,8,,401677498,-129
166126,166126,Mk10,DS,3,0,0,279,204,00:09:13 08-May-2017,MA,A,-64.5872,-62.2660,-64.5872,-62.2660,8,,401677502,-129
166126,166126,Mk10,DS,3,0,0,159,82,00:15:09 08-May-2017,NP,A,-64.6080,-62.2902,-64.6080,-62.2902,8,,401677506,-137
166126,166126,Mk10,DS,7,0,1,75,29,00:21:04 08-May-2017,NN,0,-64.6112,-62.2845,-64.6112,-62.2845,46,,401677510,-124
166126,166126,Mk10,DS,1,0,0,,,01:07:27 08-May-2017,MB,B,-64.5757,-62.1271,-64.5757,-62.1271,8,,401677508,-133
166126,166126,Mk10,DS,7,0,0,79,29,01:27:44 08-May-2017,NK,1,-64.6010,-62.2561,-64.6010,-62.2561,46,,401677508,-125
166126,166126,Mk10,DS,6,0,0,100,32,01:50:14 08-May-2017,MA,2,-64.6098,-62.2646,-64.6098,-62.2646,56,,401677511,-120
166126,166126,Mk10,DS,5,0,2,87,42,01:52:47 08-May-2017,NP,0,-64.6073,-62.2791,-64.6073,-62.2791,46,,401677507,-132
166126,166126,Mk10,DS,5,0,0,80,33,02:02:10 08-May-2017,NN,1,-64.6085,-62.2684,-64.6085,-62.2684,46,,401677509,-129
166126,166126,Mk10,DS,2,0,2,492,492,02:39:27 08-May-2017,MB,B,-64.5954,-62.2699,-64.5954,-62.2699,8,,401677508,-134
166126,166126,Mk10,DS,3,0,0,103,57,03:07:21 08-May-2017,NK,A,-64.6148,-62.2774,-64.6148,-62.2774,6,,401677511,-129
166126,166126,Mk10,DS,3,0,0,35,30,03:27:21 08-May-2017,NP,A,-64.6093,-62.3072,-64.6093,-62.3072,8,,401677508,-132
166126,166126,Mk10,DS,5,0,0,119,29,03:27:21 08-May-2017,MA,0,-64.6087,-62.2886,-64.6087,-62.2886,58,,401677510,-122
166126,166126,Mk10,DS,5,0,0,90,31,03:41:02 08-May-2017,NN,1,-64.5974,-62.2910,-64.5974,-62.2910,46,,401677501,-130
166126,166126,Mk10,DS,1,0,0,,,04:28:48 08-May-2017,MB,B,-64.6008,-62.3191,-64.6008,-62.3191,8,,401677510,-130
166126,166126,Mk10,DS,1,0,0,,,04:44:47 08-May-2017,NK,B,-64.6027,-62.3038,-64.6027,-62.3038,6,,401677499,-137
166126,166126,Mk10,DS,6,0,1,69,30,05:12:34 08-May-2017,NP,1,-64.5990,-62.2593,-64.5990,-62.2593,46,,401677509,-126
166126,166126,Mk10,DS,6,0,2,63,30,05:11:58 08-May-2017,MA,1,-64.5913,-62.2410,-64.5913,-62.2410,46,,401677505,-118
166126,166126,Mk10,DS,5,0,0,65,30,06:20:54 08-May-2017,NK,1,-64.5948,-62.2551,-64.5948,-62.2551,48,,401677511,-130
166126,166126,Mk10,DS,7,0,3,77,31,06:49:00 08-May-2017,MA,2,-64.6030,-62.2769,-64.6030,-62.2769,58,,401677507,-126
166126,166126,Mk10,DS,11,0,0,65,29,06:51:46 08-May-2017,NP,2,-64.5960,-62.2763,-64.5960,-62.2763,56,,401677509,-124
166126,166126,Mk10,DS,6,0,0,79,30,06:59:33 08-May-2017,NN,1,-64.5919,-62.2564,-64.5919,-62.2564,46,,401677511,-130
166126,166126,Mk10,DS,8,0,0,50,29,07:59:11 08-May-2017,NK,2,-64.5942,-62.2674,-64.5942,-62.2674,46,,401677508,-125
166126,166126,Mk10,DS,2,0,1,80,80,07:59:07 08-May-2017,SR,B,-64.5936,-62.2280,-64.5936,-62.2280,8,,401677505,-134
166126,166126,Mk10,DS,4,0,0,161,66,08:25:59 08-May-2017,MA,1,-64.5929,-62.2953,-64.5929,-62.2953,56,,401677503,-130
166126,166126,Mk10,DS,2,0,0,30,30,08:32:53 08-May-2017,NP,B,-64.5940,-62.2853,-64.5940,-62.2853,6,,401677510,-133
166126,166126,Mk10,DS,3,0,0,342,226,08:40:43 08-May-2017,NN,A,-64.5917,-62.2249,-64.5935,-62.2240,6,,401677509,-130
166126,166126,Mk10,DS,2,0,0,29,29,09:37:23 08-May-2017,NK,B,-64.5908,-62.2199,-64.5908,-62.2199,8,,401677508,-135
166126,166126,Mk10,DS,4,0,1,119,107,10:05:42 08-May-2017,MA,1,-64.5726,-62.2316,-64.5726,-62.2316,56,,401677510,-127
166126,166126,Mk10,DS,3,0,0,106,30,10:19:46 08-May-2017,NN,A,-64.5867,-62.2075,-64.5867,-62.2075,8,,401677503,-123
166126,166126,Mk10,DS,4,0,0,154,40,11:17:46 08-May-2017,SR,1,-64.5755,-62.2219,-64.5755,-62.2219,58,,401677510,-132
166126,166126,Mk10,DS,1,0,1,,,11:22:56 08-May-2017,NK,B,-64.5751,-62.2214,-64.5751,-62.2214,6,,401677508,-137
166126,166126,Mk10,DS,6,0,0,96,30,11:43:46 08-May-2017,MA,2,-64.5710,-62.2245,-64.5710,-62.2245,56,,401677509,-118
166126,166126,Mk10,DS,8,0,3,55,29,12:01:04 08-May-2017,NN,2,-64.5689,-62.2087,-64.5689,-62.2087,56,,401677507,-129
166126,166126,Mk10,DS,2,0,0,153,153,00:10:11 09-May-2017,NN,B,-64.5776,-62.2079,-64.5776,-62.2079,,,401677520,-124
166126,166126,Mk10,DS,4,0,0,190,32,00:58:58 09-May-2017,NK,1,-64.5675,-62.1878,-64.5675,-62.1878,58,,401677518,-130
166126,166126,Mk10,DS,3,0,0,180,90,01:27:12 09-May-2017,MA,A,-64.5624,-62.1896,-64.5624,-62.1896,8,,401677519,-124
166126,166126,Mk10,DS,3,0,1,148,40,01:39:30 09-May-2017,NP,A,-64.5518,-62.1105,-64.5518,-62.1105,8,,401677529,-135
166126,166126,Mk10,DS,5,0,1,140,35,01:49:41 09-May-2017,NN,1,-64.5566,-62.1622,-64.5566,-62.1622,46,,401677519,-132
166126,166126,Mk10,DS,2,0,0,73,73,02:24:14 09-May-2017,MB,B,-64.5555,-62.1469,-64.5555,-62.1469,8,,401677510,-130
166126,166126,Mk10,DS,1,0,0,,,02:39:05 09-May-2017,NK,B,-64.5600,-62.1545,-64.5600,-62.1545,6,,401677525,-130
166126,166126,Mk10,DS,3,0,0,221,39,03:11:22 09-May-2017,MA,A,-64.5470,-62.1104,-64.5470,-62.1104,8,,401677517,-124
166126,166126,Mk10,DS,7,0,1,104,30,03:21:11 09-May-2017,NP,1,-64.5636,-62.1733,-64.5646,-62.1894,46,,401677517,-130
166126,166126,Mk10,DS,1,0,1,,,04:04:48 09-May-2017,MB,B,-64.5559,-62.1434,-64.5559,-62.1434,8,,401677517,-134
166126,166126,Mk10,DS,4,0,0,118,33,04:17:22 09-May-2017,NK,3,-64.5848,-62.1730,-64.5848,-62.1730,56,,401677519,-135
166126,166126,Mk10,DS,1,0,0,,,04:51:54 09-May-2017,MA,B,-64.5817,-62.1758,-64.5817,-62.1758,7,,401677531,-129
166126,166126,Mk10,DS,11,0,2,51,30,05:00:50 09-May-2017,NP,3,-64.5681,-62.1636,-64.5681,-62.1636,56,,401677516,-125
166126,166126,Mk10,DS,2,0,1,100,100,05:07:38 09-May-2017,NN,B,-64.5642,-62.1698,-64.5642,-62.1698,6,,401677516,-137
166126,166126,Mk10,DS,4,0,0,118,30,05:54:52 09-May-2017,NK,1,-64.5454,-62.1673,-64.5454,-62.1673,58,,401677519,-127
166126,166126,Mk10,DS,6,0,0,85,30,06:26:35 09-May-2017,MA,2,-64.5533,-62.1708,-64.5533,-62.1708,58,,401677517,-125
166126,166126,Mk10,DS,6,0,1,96,29,06:39:41 09-May-2017,NP,2,-64.5461,-62.1696,-64.5461,-62.1696,56,,401677517,-124
166126,166126,Mk10,DS,5,0,1,119,30,06:48:05 09-May-2017,NN,2,-64.5478,-62.1591,-64.5478,-62.1591,56,,401677515,-131
166126,166126,Mk10,DS,5,0,0,101,29,07:35:16 09-May-2017,NK,2,-64.5452,-62.1692,-64.5452,-62.1692,58,,401677514,-129
166126,166126,Mk10,DS,3,0,0,126,53,08:07:21 09-May-2017,MA,A,-64.5648,-62.1781,-64.5648,-62.1781,8,,401677514,-127
166126,166126,Mk10,DS,5,0,1,63,35,08:23:43 09-May-2017,NP,1,-64.5454,-62.2024,-64.5454,-62.2024,56,,401677517,-133
166126,166126,Mk10,DS,7,0,0,101,60,08:26:38 09-May-2017,NN,2,-64.5496,-62.1890,-64.5495,-62.1891,56,,401677514,-130
166126,166126,Mk10,DS,3,0,1,176,53,09:06:13 09-May-2017,SR,A,-64.5143,-62.1111,-64.5143,-62.1111,8,,401677499,-130
166126,166126,Mk10,DS,7,0,0,99,30,09:10:25 09-May-2017,NK,1,-64.5503,-62.1793,-64.5503,-62.1793,56,,401677512,-131
166126,166126,Mk10,DS,4,0,0,78,37,09:47:02 09-May-2017,MA,1,-64.5427,-62.2231,-64.5427,-62.2231,58,,401677507,-122
166126,166126,Mk10,DS,10,0,0,68,31,10:04:22 09-May-2017,NN,2,-64.5449,-62.1720,-64.5449,-62.1720,56,,401677514,-125
166126,166126,Mk10,DS,1,0,0,,,10:03:14 09-May-2017,NP,B,-64.5432,-62.2222,-64.5432,-62.2222,6,,401677514,-140
