DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
166126,166126,Mk10,16:37:59 04-May-2017,,,,,,CRC 14992.50673,16:37:51 04-May-2017,Status,4,5,73,9,115,58,144,49,199,180,224,5,0,80,140,141,96,0,2,116,8,128,82,,,,,,,,,
166126,166126,Mk10,19:41:48 04-May-2017,,,1,-64.7013,-62.2791,CRC 28407.28343,15:00:00 04-May-2017,TAT,38,239,117,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
166126,166126,Mk10,19:42:58 04-May-2017,,,1,-64.7013,-62.2791,Too short,,DiveDuration,77,181,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166126,166126,Mk10,21:30:38 04-May-2017,,,B,-64.6628,-62.2858,CRC 11930.54939,15:00:00 04-May-2017,DiveDepth,50,233,165,72,248,147,14,32,24,64,0,0,128,0,32,,,,,,,,,,,,,,,,,
166126,166126,Mk10,23:11:18 04-May-2017,,,1,-64.6912,-62.2468,CRC 53497.8201,15:00:00 04-Sep-2017,TAD,29,15,150,72,250,1,11,221,155,27,13,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
166126,166126,Mk10,23:32:30 04-May-2017,,,B,-64.6920,-62.2476,CRC 28351.28343,15:00:00 04-May-2017,TAT,38,235,245,72,243,0,118,136,128,0,0,,,,,,,,,,,,,,,,,,,,,
166126,166126,Mk10,00:45:18 05-May-2017,,,1,-64.7044,-62.2409,CRC 49401.55871,15:00:00 04-May-2017,TAD,28,15,149,72,250,11,11,221,219,27,45,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
166126,166126,Mk10,00:50:44 05-May-2017,,,1,-64.7044,-62.2409,CRC 41587.49859,18:00:00 04-May-2017,TAT,42,39,53,73,35,0,121,141,128,64,128,,,,,,,,,,,,,,,,,,,,,
166126,166126,Mk10,07:30:28 05-May-2017,,,2,-64.6178,-62.2756,CRC 53497.7155,15:00:00 06-May-2017,TAD,29,15,149,76,250,1,11,221,27,25,13,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
166126,166126,Mk10,12:52:01 05-May-2017,,,3,-64.6159,-62.2980,CRC 3226.28346,15:00:00 04-May-2017,DiveDepth,48,201,165,72,240,147,14,32,24,0,0,16,128,0,0,,,,,,,,,,,,,,,,,
166126,166126,Mk10,01:48:38 06-May-2017,,,2,-64.6095,-62.3409,Too short,,TAT,32,115,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166126,166126,Mk10,02:10:44 06-May-2017,,,A,-64.6115,-62.3254,CRC 53497.37616,,TAD,29,15,149,64,250,1,15,221,155,27,13,138,2,3,128,128,0,0,0,,,,,,,,,,,,,
166126,166126,Mk10,02:18:38 06-May-2017,,,A,-64.6115,-62.3254,CRC 40747.17850,18:00:00 05-May-2017,TAD,25,242,181,75,41,0,252,117,186,202,77,153,37,30,16,,,,,,,,,,,,,,,,,
166126,166126,Mk10,03:29:22 06-May-2017,,,2,-64.6185,-62.3246,CRC 28343.23878,15:00:00 04-May-2017,TAT,38,235,117,72,243,0,114,140,128,0,4,,,,,,,,,,,,,,,,,,,,,
166126,166126,Mk10,03:48:13 06-May-2017,,,1,-64.6197,-62.3409,Too short,,DiveDepth,49,116,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166126,166126,Mk10,03:56:00 06-May-2017,,,1,-64.6197,-62.3409,CRC 41715.21204,18:00:00 04-Apr-2017,TAT,42,47,53,9,33,0,121,141,128,0,0,,,,,,,,,,,,,,,,,,,,,
166126,166126,Mk10,05:42:11 06-May-2017,,,2,-64.6251,-62.3661,CRC 38901.38897,00:00:00 05-May-2017,TAD,25,127,85,74,8,0,82,49,149,114,65,139,144,128,0,,,,,,,,,,,,,,,,,
166126,166126,Mk10,05:48:59 06-May-2017,,,B,-64.6282,-62.3689,CRC 56154.47939,,DiveDuration,77,181,167,72,246,147,10,20,16,112,128,,,,,,,,,,,,,,,,,,,,,
166126,166126,Mk10,07:16:28 06-May-2017,,,A,-64.6199,-62.3801,CRC 14748.26023,00:00:00 02-May-2017,DiveDuration,67,153,197,68,5,157,44,56,96,115,96,128,137,0,0,,,,,,,,,,,,,,,,,
166126,166126,Mk10,07:26:55 06-May-2017,,,1,-64.6389,-62.3408,CRC 22907.29053,,DiveDuration,69,151,183,75,39,144,44,36,64,18,97,64,0,0,0,,,,,,,,,,,,,,,,,
