DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"131156",131156,SPOT,09:10:56 14-Jan-2016,Argos,0,-64.8570,-64.1790,,,,,,,,,
"131156",131156,SPOT,09:12:01 14-Jan-2016,Argos,1,-64.8590,-64.2010,,,,,,,,,
"131156",131156,SPOT,09:12:01 14-Jan-2016,Argos,2,-64.8590,-64.1960,,,,,,,,,
"131156",131156,SPOT,09:43:45 14-Jan-2016,Argos,B,-64.8360,-64.1570,,,,,,,,,
"131156",131156,SPOT,10:37:47 14-Jan-2016,Argos,A,-64.8760,-64.1300,,,,,,,,,
"131156",131156,SPOT,10:48:38 14-Jan-2016,Argos,A,-64.8800,-64.1520,,,,,,,,,
"131156",131156,SPOT,10:51:55 14-Jan-2016,Argos,A,-64.8700,-64.1670,,,,,,,,,
"131156",131156,SPOT,11:26:39 14-Jan-2016,Argos,B,-64.8570,-64.1630,,,,,,,,,
"131156",131156,SPOT,11:31:04 14-Jan-2016,Argos,B,-64.8410,-64.1550,,,,,,,,,
"131156",131156,SPOT,12:20:10 14-Jan-2016,Argos,A,-64.8330,-64.1270,,,,,,,,,
"131156",131156,SPOT,13:03:27 14-Jan-2016,Argos,B,-64.8200,-64.1560,,,,,,,,,
"131156",131156,SPOT,13:56:08 14-Jan-2016,Argos,1,-64.8150,-64.1170,,,,,,,,,
"131156",131156,SPOT,14:42:25 14-Jan-2016,Argos,B,-64.8110,-64.1030,,,,,,,,,
"131156",131156,SPOT,15:40:20 14-Jan-2016,Argos,A,-64.8200,-64.0770,,,,,,,,,
"131156",131156,SPOT,17:51:02 14-Jan-2016,Argos,B,-64.8250,-64.0450,,,,,,,,,
"131156",131156,SPOT,19:34:18 14-Jan-2016,Argos,2,-64.8210,-64.1820,,,,,,,,,
"131156",131156,SPOT,19:36:22 14-Jan-2016,Argos,1,-64.8240,-64.1890,,,,,,,,,
"131156",131156,SPOT,21:12:20 14-Jan-2016,Argos,1,-64.8340,-64.1860,,,,,,,,,
"131156",131156,SPOT,21:15:10 14-Jan-2016,Argos,1,-64.8390,-64.1830,,,,,,,,,
"131156",131156,SPOT,21:16:15 14-Jan-2016,Argos,3,-64.8420,-64.2340,,,,,,,,,
"131156",131156,SPOT,21:17:36 14-Jan-2016,Argos,1,-64.8310,-64.2200,,,,,,,,,
"131156",131156,SPOT,22:53:45 14-Jan-2016,Argos,1,-64.8560,-64.1750,,,,,,,,,
"131156",131156,SPOT,22:53:45 14-Jan-2016,Argos,1,-64.8570,-64.1750,,,,,,,,,
"131156",131156,SPOT,22:57:13 14-Jan-2016,Argos,2,-64.8550,-64.1390,,,,,,,,,
"131156",131156,SPOT,22:58:29 14-Jan-2016,Argos,2,-64.8680,-64.2400,,,,,,,,,
"131156",131156,SPOT,00:35:12 15-Jan-2016,Argos,B,-64.8950,-64.2670,,,,,,,,,
"131156",131156,SPOT,00:35:35 15-Jan-2016,Argos,B,-64.9350,-64.1930,,,,,,,,,
"131156",131156,SPOT,00:38:49 15-Jan-2016,Argos,B,-64.9360,-64.1930,,,,,,,,,
"131156",131156,SPOT,00:41:53 15-Jan-2016,Argos,A,-64.9600,-64.1910,,,,,,,,,
"131156",131156,SPOT,01:10:18 15-Jan-2016,Argos,B,-64.9630,-64.1870,,,,,,,,,
"131156",131156,SPOT,01:56:49 15-Jan-2016,Argos,3,-64.9300,-64.1600,,,,,,,,,
"131156",131156,SPOT,02:12:31 15-Jan-2016,Argos,A,-64.9420,-64.1760,,,,,,,,,
"131156",131156,SPOT,02:15:33 15-Jan-2016,Argos,1,-64.9290,-64.1850,,,,,,,,,
"131156",131156,SPOT,02:19:46 15-Jan-2016,Argos,2,-64.9360,-64.1770,,,,,,,,,
"131156",131156,SPOT,02:54:44 15-Jan-2016,Argos,0,-64.9410,-64.2000,,,,,,,,,
"131156",131156,SPOT,03:39:49 15-Jan-2016,Argos,3,-64.9350,-64.1700,,,,,,,,,
"131156",131156,SPOT,03:51:04 15-Jan-2016,Argos,2,-64.9310,-64.1420,,,,,,,,,
"131156",131156,SPOT,03:54:52 15-Jan-2016,Argos,3,-64.9350,-64.1420,,,,,,,,,
"131156",131156,SPOT,03:57:45 15-Jan-2016,Argos,1,-64.9300,-64.1520,,,,,,,,,
"131156",131156,SPOT,04:40:36 15-Jan-2016,Argos,B,-64.9300,-64.1300,,,,,,,,,
"131156",131156,SPOT,05:21:13 15-Jan-2016,Argos,1,-64.9350,-64.1490,,,,,,,,,
