DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
"131142",131142,SPOT,00:03:55 13-Jan-2016,,,A,-64.8880,-63.6950,Voltage: 2.34,00:03:55 13-Jan-2016,Status,0,124,146,46,49,243,91,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,06:03:53 13-Jan-2016,,,2,-64.8500,-63.9230,Temperature: -34.64,06:03:53 13-Jan-2016,Status,1,18,159,238,19,84,80,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,06:03:53 13-Jan-2016,,,2,-64.8430,-63.9150,Temperature: 70.95,06:03:53 13-Jan-2016,Status,0,52,229,26,107,35,176,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,06:03:53 13-Jan-2016,,,1,-64.8430,-63.9300,Voltage: 1.57,06:03:53 13-Jan-2016,Status,35,253,98,97,14,43,36,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,00:36:56 14-Jan-2016,,,A,-64.8950,-64.0000,Temperature: -27.60,00:36:56 14-Jan-2016,Status,5,105,212,61,251,132,119,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,05:58:50 14-Jan-2016,,,2,-64.8450,-64.0830,Voltage: 2.10,05:58:50 14-Jan-2016,Status,4,131,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,13:02:02 14-Jan-2016,,,B,-64.8750,-63.9000,Temperature: 83.13,13:02:02 14-Jan-2016,Status,5,125,211,67,71,251,201,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,22:50:56 14-Jan-2016,,,1,-64.8790,-63.8370,Temperature: 81.38,22:50:56 14-Jan-2016,Status,6,123,210,69,78,119,198,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,01:16:49 15-Jan-2016,,,B,-64.8710,-63.8190,Voltage: 2.11,01:16:49 15-Jan-2016,Status,6,132,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,02:11:09 15-Jan-2016,,,A,-64.8940,-63.7970,Voltage: 3.92,02:11:09 15-Jan-2016,Status,6,233,245,201,146,54,20,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,03:51:44 15-Jan-2016,,,B,-64.8920,-63.7920,Voltage: 2.34,03:51:44 15-Jan-2016,Status,6,123,146,63,7,108,157,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,03:52:28 15-Jan-2016,,,A,-64.8780,-63.7260,Temperature: -25.36,03:52:28 15-Jan-2016,Status,6,121,210,245,128,80,134,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,08:52:40 15-Jan-2016,,,3,-64.8850,-63.7040,Voltage: 1.26,08:52:40 15-Jan-2016,Status,7,246,79,242,30,193,171,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,08:58:29 15-Jan-2016,,,3,-64.8850,-63.7040,Temperature: 162.99,08:58:29 15-Jan-2016,Status,7,84,219,63,234,203,249,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,10:23:12 15-Jan-2016,,,A,-64.9020,-63.6610,Temperature: 64.52,10:23:12 15-Jan-2016,Status,135,130,195,112,201,123,158,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,11:51:21 15-Jan-2016,,,2,-64.9280,-63.6480,Voltage: 1.97,11:51:21 15-Jan-2016,Status,7,123,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,19:06:31 15-Jan-2016,,,B,-64.8680,-63.6150,Voltage: 1.62,19:06:31 15-Jan-2016,Status,57,4,101,163,66,9,252,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,21:00:36 15-Jan-2016,,,A,-64.8860,-63.5830,Voltage: 1.89,21:00:36 15-Jan-2016,Status,99,180,118,81,112,104,183,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,22:33:57 15-Jan-2016,,,2,-64.8800,-63.6080,Temperature: -23.97,22:33:57 15-Jan-2016,Status,8,123,211,61,70,100,144,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,22:44:10 15-Jan-2016,,,A,-64.8780,-63.6050,Voltage: 1.97,22:44:10 15-Jan-2016,Status,8,123,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,02:34:49 16-Jan-2016,,,B,-64.8600,-63.6520,Temperature: 107.82,02:34:49 16-Jan-2016,Status,9,131,211,39,154,19,229,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,03:20:23 16-Jan-2016,,,2,-64.8530,-63.6480,Voltage: 0.19,03:20:23 16-Jan-2016,Status,9,124,12,64,49,205,182,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,04:13:52 16-Jan-2016,,,2,-64.8430,-63.6180,Voltage: 2.10,04:13:52 16-Jan-2016,Status,9,123,131,61,70,117,151,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,05:26:28 16-Jan-2016,,,0,-64.8260,-63.6010,Voltage: 0.32,05:26:28 16-Jan-2016,Status,66,15,20,205,58,108,210,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,12:31:13 16-Jan-2016,,,0,-64.7940,-63.4810,Temperature: 64.52,12:31:13 16-Jan-2016,Status,10,121,212,63,107,111,158,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,16:56:42 16-Jan-2016,,,B,-64.7930,-63.5270,Voltage: 2.02,16:56:42 16-Jan-2016,Status,3,31,126,65,121,46,127,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,01:23:10 17-Jan-2016,,,2,-64.8450,-63.6470,Temperature: -23.17,01:23:10 17-Jan-2016,Status,11,131,210,64,71,132,150,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,01:49:46 17-Jan-2016,,,B,-64.8450,-63.6880,Voltage: 0.10,01:49:46 17-Jan-2016,Status,11,140,6,2,89,104,20,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,02:54:18 17-Jan-2016,,,0,-64.8430,-63.6210,Temperature: -23.43,02:54:18 17-Jan-2016,Status,11,123,210,32,73,120,148,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,05:18:51 17-Jan-2016,,,2,-64.8560,-63.6600,Voltage: 1.98,05:18:51 17-Jan-2016,Status,12,124,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,10:18:45 17-Jan-2016,,,1,-64.8480,-63.6320,Voltage: 0.59,10:18:45 17-Jan-2016,Status,14,131,37,254,140,219,145,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,11:11:44 17-Jan-2016,,,3,-64.8580,-63.6360,Temperature: 54.30,11:11:44 17-Jan-2016,Status,13,121,213,61,89,155,120,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,12:51:31 17-Jan-2016,,,3,-64.8300,-63.6200,Temperature: -35.28,12:51:31 17-Jan-2016,Status,13,122,212,65,78,116,77,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,14:45:40 17-Jan-2016,,,B,-64.8370,-63.6170,Temperature: -23.30,14:45:40 17-Jan-2016,Status,13,130,212,66,78,100,149,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,01:43:38 18-Jan-2016,,,2,-64.8310,-63.6170,Voltage: 2.11,01:43:38 18-Jan-2016,Status,14,132,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,03:22:34 18-Jan-2016,,,A,-64.8240,-63.6120,Voltage: 2.34,03:22:34 18-Jan-2016,Status,78,132,146,63,74,121,151,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,03:30:12 18-Jan-2016,,,3,-64.8180,-63.6150,Temperature: 61.77,03:30:12 18-Jan-2016,Status,14,133,210,61,72,131,149,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,04:15:17 18-Jan-2016,,,2,-64.8240,-63.6040,Voltage: 0.00,04:15:17 18-Jan-2016,Status,14,0,0,0,255,255,251,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,17:07:07 18-Jan-2016,,,B,-64.8760,-63.6200,Temperature: 58.45,17:07:07 18-Jan-2016,Status,16,163,209,70,77,115,137,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,23:54:24 18-Jan-2016,,,B,-64.8890,-63.5470,Voltage: 2.13,23:54:24 18-Jan-2016,Status,16,133,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,02:16:11 19-Jan-2016,,,2,-64.8860,-63.6070,Checksum,,TAT,17,123,210,63,73,101,21,96,184,24,17,137,167,176,5,50,163,100,163,,,,,,,,,,,,,
"131142",131142,SPOT,03:07:49 19-Jan-2016,,,1,-64.8880,-63.5560,Temperature: -36.41,03:07:49 19-Jan-2016,Status,17,121,211,62,65,60,72,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,08:05:34 19-Jan-2016,,,B,-64.9150,-63.7030,Voltage: 1.97,08:05:34 19-Jan-2016,Status,18,123,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,08:08:10 19-Jan-2016,,,A,-64.8960,-63.7200,Voltage: 2.02,08:08:10 19-Jan-2016,Status,18,126,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,08:53:11 19-Jan-2016,,,B,-64.8970,-63.7250,Temperature: 106.50,08:53:11 19-Jan-2016,Status,18,154,218,230,176,123,228,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,14:47:08 19-Jan-2016,,,B,-64.8150,-63.5660,Voltage: 1.39,14:47:08 19-Jan-2016,Status,18,132,87,64,77,121,135,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,20:25:29 19-Jan-2016,,,0,-64.7870,-63.5290,Voltage: 1.81,20:25:29 19-Jan-2016,Status,3,125,113,2,113,185,186,,,,,,,,,,,,,,,,,,,,,,,,,
"131142",131142,SPOT,23:37:28 19-Jan-2016,,,B,-64.8020,-63.5350,Voltage: 1.31,23:37:28 19-Jan-2016,Status,19,124,82,63,74,101,148,,,,,,,,,,,,,,,,,,,,,,,,,
