DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"131142",131142,SPOT,00:00:03 13-Jan-2016,Argos,A,-64.8880,-63.6950,,,,,,,,,
"131142",131142,SPOT,01:00:51 13-Jan-2016,Argos,B,-64.8890,-63.6670,,,,,,,,,
"131142",131142,SPOT,01:03:36 13-Jan-2016,Argos,B,-64.9020,-63.6620,,,,,,,,,
"131142",131142,SPOT,01:18:03 13-Jan-2016,Argos,B,-64.9020,-63.6620,,,,,,,,,
"131142",131142,SPOT,02:42:11 13-Jan-2016,Argos,B,-64.8780,-63.7070,,,,,,,,,
"131142",131142,SPOT,02:43:56 13-Jan-2016,Argos,B,-64.8800,-63.7120,,,,,,,,,
"131142",131142,SPOT,03:00:12 13-Jan-2016,Argos,A,-64.8950,-63.8010,,,,,,,,,
"131142",131142,SPOT,03:36:17 13-Jan-2016,Argos,B,-64.8890,-63.8160,,,,,,,,,
"131142",131142,SPOT,04:18:59 13-Jan-2016,Argos,1,-64.8670,-63.8340,,,,,,,,,
"131142",131142,SPOT,04:21:51 13-Jan-2016,Argos,2,-64.8640,-63.8510,,,,,,,,,
"131142",131142,SPOT,04:21:51 13-Jan-2016,Argos,1,-64.8600,-63.8490,,,,,,,,,
"131142",131142,SPOT,04:39:13 13-Jan-2016,Argos,A,-64.8540,-63.8700,,,,,,,,,
"131142",131142,SPOT,05:54:26 13-Jan-2016,Argos,2,-64.8500,-63.9230,,,,,,,,,
"131142",131142,SPOT,05:59:04 13-Jan-2016,Argos,1,-64.8430,-63.9300,,,,,,,,,
"131142",131142,SPOT,06:00:41 13-Jan-2016,Argos,2,-64.8430,-63.9150,,,,,,,,,
"131142",131142,SPOT,06:19:21 13-Jan-2016,Argos,B,-64.8400,-63.9170,,,,,,,,,
"131142",131142,SPOT,07:37:43 13-Jan-2016,Argos,B,-64.8310,-63.9420,,,,,,,,,
"131142",131142,SPOT,07:37:43 13-Jan-2016,Argos,B,-64.8370,-63.9280,,,,,,,,,
"131142",131142,SPOT,07:44:21 13-Jan-2016,Argos,B,-64.8380,-63.9290,,,,,,,,,
"131142",131142,SPOT,07:57:08 13-Jan-2016,Argos,A,-64.8670,-63.9270,,,,,,,,,
"131142",131142,SPOT,09:12:53 13-Jan-2016,Argos,B,-64.8210,-63.9940,,,,,,,,,
"131142",131142,SPOT,09:18:16 13-Jan-2016,Argos,B,-64.8130,-63.9970,,,,,,,,,
"131142",131142,SPOT,09:43:21 13-Jan-2016,Argos,B,-64.8110,-63.9720,,,,,,,,,
