Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,131142,7,R,A,1,13-Jan-2016,00:00:03,-64.8880,-63.6950,"",401677516,-131,50,0,13-Jan-2016,00:03:55,,,,,,,,,,0,124,146,46,49,243,91
13440,131142,7,N,B,2,13-Jan-2016,01:03:36,-64.9020,-63.6620,"",401677512,-133,,0,13-Jan-2016,00:58:48,,,577,,,,,,,2,123,210,62,70,105,146
13440,131142,7,N,B,2,13-Jan-2016,01:03:36,-64.9020,-63.6620,"",401677512,-133,,0,13-Jan-2016,01:08:25,,,577,,,,,,,2,123,213,62,73,117,147
13440,131142,7,P,B,3,13-Jan-2016,01:00:51,-64.8890,-63.6670,"",401677514,-133,8,0,13-Jan-2016,00:58:48,,,246,,,,,,,2,123,210,62,70,105,146
13440,131142,7,P,B,3,13-Jan-2016,01:00:51,-64.8890,-63.6670,"",401677514,-133,8,0,13-Jan-2016,01:02:54,,,246,,,,,,,2,121,210,75,244,85,61
13440,131142,7,K,B,4,13-Jan-2016,01:18:03,-64.9020,-63.6620,"",401677512,-137,,0,13-Jan-2016,01:18:03,,,,,,,,,,2,123,211,155,66,121,146
13440,131142,7,A,B,5,13-Jan-2016,02:42:11,-64.8780,-63.7070,"",401677501,-119,8,0,13-Jan-2016,02:40:26,,,211,,,,,,,2,124,213,62,71,101,145
13440,131142,7,A,B,5,13-Jan-2016,02:42:11,-64.8780,-63.7070,"",401677501,-119,8,0,13-Jan-2016,02:43:57,,,211,,,,,,,2,121,211,61,69,117,146
13440,131142,7,N,B,6,13-Jan-2016,02:43:56,-64.8800,-63.7120,"",401677509,-133,,0,13-Jan-2016,02:43:57,,,,,,,,,,2,121,211,61,69,117,146
13440,131142,7,K,A,7,13-Jan-2016,03:00:12,-64.8950,-63.8010,"",401677501,-125,8,0,13-Jan-2016,02:58:40,,,176,,,,,,,2,123,211,62,68,117,146
