DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"131142",131142,SPOT,DS,2,0,0,126,126,09:18:16 13-Jan-2016,N,B,-64.8130,-63.9970,,,,,401677512,-128,
"131142",131142,SPOT,DS,1,0,0,,,09:43:21 13-Jan-2016,K,B,-64.8110,-63.9720,,,,,401677509,-137,
"131142",131142,SPOT,DS,1,0,0,,,10:20:40 13-Jan-2016,R,B,-64.8070,-63.9780,,,8,,401677508,-132,
"131142",131142,SPOT,DS,2,0,0,622,622,10:50:57 13-Jan-2016,A,B,-64.8020,-64.0450,,,8,,401677513,-119,
"131142",131142,SPOT,DS,1,0,0,,,11:48:36 13-Jan-2016,B,B,-64.8020,-64.1040,,,7,,401677528,-128,
"131142",131142,SPOT,DS,1,0,0,,,11:54:33 13-Jan-2016,R,B,-64.8190,-64.0990,,,,,401677498,-127,
"131142",131142,SPOT,DS,2,0,0,500,500,12:37:27 13-Jan-2016,A,B,-64.8090,-64.0500,,,7,,401677510,-124,
"131142",131142,SPOT,DS,3,0,0,46,43,13:33:10 13-Jan-2016,R,A,-64.8620,-63.9690,,,,,401677503,-135,
"131142",131142,SPOT,DS,1,0,0,,,13:33:08 13-Jan-2016,B,B,-64.8330,-64.1550,,,7,,401677529,-135,
"131142",131142,SPOT,DS,2,0,0,58,58,14:16:36 13-Jan-2016,A,B,-64.8700,-63.9630,,,8,,401677497,-127,
"131142",131142,SPOT,DS,1,0,0,,,15:17:52 13-Jan-2016,R,B,-64.8680,-63.9760,,,8,,401677506,-129,
"131142",131142,SPOT,DS,1,0,0,,,18:05:12 13-Jan-2016,P,B,-64.8640,-63.9970,,,8,,401677510,-133,
"131142",131142,SPOT,DS,2,0,0,274,274,18:29:24 13-Jan-2016,R,B,-64.8360,-64.1040,,,,,401677508,-126,
"131142",131142,SPOT,DS,4,0,0,108,94,20:08:19 13-Jan-2016,R,1,-64.8330,-64.1200,,,48,,401677509,-121,
"131142",131142,SPOT,DS,3,0,0,182,141,21:28:16 13-Jan-2016,P,A,-64.8530,-64.0800,,,8,,401677503,-125,
"131142",131142,SPOT,DS,4,0,0,141,53,21:34:52 13-Jan-2016,N,3,-64.8560,-64.0830,,,60,,401677506,-124,
"131142",131142,SPOT,DS,4,0,0,156,85,21:36:47 13-Jan-2016,K,2,-64.8670,-64.0590,,,50,,401677510,-130,
"131142",131142,SPOT,DS,5,0,0,77,65,21:48:01 13-Jan-2016,R,2,-64.8620,-64.0750,,,50,,401677509,-122,
"131142",131142,SPOT,DS,1,0,0,,,22:58:18 13-Jan-2016,A,B,-64.8670,-64.0740,,,8,,401677510,-133,
"131142",131142,SPOT,DS,3,0,0,178,135,23:05:53 13-Jan-2016,P,A,-64.8900,-64.0100,,,8,,401677510,-135,
"131142",131142,SPOT,DS,4,0,0,183,134,23:10:05 13-Jan-2016,N,1,-64.8820,-64.0160,,,50,,401677509,-128,
"131142",131142,SPOT,DS,4,0,0,147,44,23:19:32 13-Jan-2016,K,0,-64.8820,-64.0090,,,40,,401677508,-124,
"131142",131142,SPOT,DS,2,0,0,143,143,23:27:46 13-Jan-2016,R,B,-64.8830,-63.9920,,,,,401677506,-131,
"131142",131142,SPOT,DS,3,0,1,154,43,00:38:10 14-Jan-2016,A,A,-64.8950,-64.0000,,,8,,401677514,-127,
"131142",131142,SPOT,DS,4,0,0,201,45,00:50:38 14-Jan-2016,N,3,-64.8870,-63.9650,,,60,,401677507,-132,
"131142",131142,SPOT,DS,4,0,0,126,43,00:59:32 14-Jan-2016,K,3,-64.8870,-63.9480,,,60,,401677510,-128,
"131142",131142,SPOT,DS,2,0,0,227,227,01:38:11 14-Jan-2016,B,B,-64.8820,-63.9390,,,8,,401677511,-132,
"131142",131142,SPOT,DS,5,0,0,109,43,02:21:31 14-Jan-2016,A,3,-64.8840,-63.9690,,,58,,401677509,-123,
"131142",131142,SPOT,DS,2,0,0,53,53,02:25:01 14-Jan-2016,P,B,-64.8780,-63.9790,,,8,,401677508,-135,
"131142",131142,SPOT,DS,4,0,0,57,55,02:34:38 14-Jan-2016,N,0,-64.8670,-63.9890,,,50,,401677506,-129,
"131142",131142,SPOT,DS,3,0,0,173,104,02:37:27 14-Jan-2016,K,A,-64.8750,-63.9900,,,,,401677509,-127,
"131142",131142,SPOT,DS,2,0,0,190,190,03:17:37 14-Jan-2016,B,B,-64.8760,-63.9870,,,8,,401677512,-124,
"131142",131142,SPOT,DS,3,0,0,213,88,03:59:23 14-Jan-2016,A,A,-64.8750,-64.0880,,,8,,401677514,-124,
"131142",131142,SPOT,DS,4,0,0,101,88,04:07:29 14-Jan-2016,P,0,-64.8670,-64.0860,,,48,,401677513,-126,
"131142",131142,SPOT,DS,3,0,0,141,43,04:11:08 14-Jan-2016,N,A,-64.8650,-64.0850,,,,,401677516,-131,
"131142",131142,SPOT,DS,2,0,0,43,43,04:12:35 14-Jan-2016,K,B,-64.8650,-64.0800,,,,,401677516,-126,
"131142",131142,SPOT,DS,3,0,0,205,122,05:40:01 14-Jan-2016,A,A,-64.8520,-64.0530,,,8,,401677510,-120,
"131142",131142,SPOT,DS,5,0,0,122,75,05:43:54 14-Jan-2016,P,1,-64.8530,-64.0490,,,40,,401677507,-127,
"131142",131142,SPOT,DS,1,0,0,,,05:48:52 14-Jan-2016,N,B,-64.8530,-64.0510,,,,,401677508,-135,
"131142",131142,SPOT,DS,4,0,1,135,75,05:55:05 14-Jan-2016,K,2,-64.8450,-64.0830,,,50,,401677505,-125,
"131142",131142,SPOT,DS,3,0,0,178,54,07:19:49 14-Jan-2016,A,A,-64.8630,-63.9750,,,8,,401677517,-126,
"131142",131142,SPOT,DS,3,0,0,125,44,07:30:26 14-Jan-2016,P,A,-64.8580,-64.0510,,,,,401677511,-135,
"131142",131142,SPOT,DS,3,0,0,125,44,07:30:26 14-Jan-2016,N,A,-64.8620,-64.0310,,,,,401677510,-119,
"131142",131142,SPOT,DS,3,0,0,125,44,07:30:26 14-Jan-2016,K,A,-64.8600,-64.0430,,,,,401677509,-125,
"131142",131142,SPOT,DS,1,0,0,,,08:56:41 14-Jan-2016,A,B,-64.8530,-64.0470,,,8,,401677496,-135,
"131142",131142,SPOT,DS,3,0,0,169,147,09:05:38 14-Jan-2016,N,A,-64.8180,-64.0210,,,8,,401677506,-122,
"131142",131142,SPOT,DS,5,0,0,158,74,09:09:45 14-Jan-2016,K,3,-64.8170,-64.0170,,,50,,401677506,-125,
"131142",131142,SPOT,DS,2,0,0,540,540,09:46:52 14-Jan-2016,R,B,-64.8100,-63.9790,,,8,,401677501,-136,
"131142",131142,SPOT,DS,3,0,0,179,95,10:34:55 14-Jan-2016,A,A,-64.8410,-63.9540,,,8,,401677504,-120,
"131142",131142,SPOT,DS,1,0,0,,,10:50:49 14-Jan-2016,K,B,-64.8430,-63.9490,,,,,401677507,-135,
"131142",131142,SPOT,DS,2,0,0,279,279,10:53:08 14-Jan-2016,N,B,-64.8450,-63.9500,,,,,401677507,-137,
"131142",131142,SPOT,DS,2,0,0,266,266,11:23:52 14-Jan-2016,R,B,-64.8590,-63.9250,,,8,,401677505,-120,
"131142",131142,SPOT,DS,3,0,0,140,123,11:32:07 14-Jan-2016,B,A,-64.8590,-63.9400,,,,,401677505,-123,
"131142",131142,SPOT,DS,5,0,0,145,51,12:17:03 14-Jan-2016,A,1,-64.8780,-63.9360,,,58,,401677507,-115,
"131142",131142,SPOT,DS,1,0,1,,,13:02:02 14-Jan-2016,R,B,-64.8750,-63.9000,,,8,,401677512,-135,
"131142",131142,SPOT,DS,1,0,0,,,13:50:51 14-Jan-2016,A,B,-64.9000,-63.9040,,,8,,401677511,-134,
"131142",131142,SPOT,DS,1,0,0,,,15:40:04 14-Jan-2016,A,B,-64.8910,-63.9300,,,8,,401677480,-126,
"131142",131142,SPOT,DS,2,0,0,112,112,19:36:28 14-Jan-2016,R,B,-64.8810,-63.9350,,,,,401677508,-127,
"131142",131142,SPOT,DS,3,0,0,56,54,19:36:28 14-Jan-2016,P,A,-64.8820,-63.9440,,,8,,401677510,-120,
"131142",131142,SPOT,DS,2,0,0,93,93,21:15:57 14-Jan-2016,P,B,-64.8850,-63.9100,,,8,,401677494,-130,
"131142",131142,SPOT,DS,2,0,0,93,93,21:15:57 14-Jan-2016,R,B,-64.8810,-63.8690,,,,,401677501,-124,
"131142",131142,SPOT,DS,2,0,0,338,338,21:16:43 14-Jan-2016,N,B,-64.8790,-63.8490,,,,,401677507,-133,
"131142",131142,SPOT,DS,5,0,1,115,46,22:53:32 14-Jan-2016,K,1,-64.8790,-63.8370,,,58,,401677509,-125,
"131142",131142,SPOT,DS,3,0,0,182,50,22:55:32 14-Jan-2016,P,A,-64.8830,-63.8720,,,8,,401677505,-130,
"131142",131142,SPOT,DS,2,0,0,106,106,22:57:53 14-Jan-2016,R,B,-64.8780,-63.8400,,,,,401677509,-133,
"131142",131142,SPOT,DS,4,0,0,124,50,22:57:52 14-Jan-2016,N,1,-64.8760,-63.8190,,,58,,401677508,-120,
"131142",131142,SPOT,DS,1,0,0,,,00:16:51 15-Jan-2016,A,B,-64.8850,-63.8350,,,8,,401677510,-132,
"131142",131142,SPOT,DS,4,0,0,112,43,00:34:57 15-Jan-2016,K,3,-64.8830,-63.8320,,,58,,401677512,-126,
"131142",131142,SPOT,DS,2,0,0,295,295,00:35:31 15-Jan-2016,P,B,-64.8760,-63.8350,,,8,,401677508,-135,
"131142",131142,SPOT,DS,3,0,0,281,94,00:40:03 15-Jan-2016,N,A,-64.8690,-63.8220,,,,,401677508,-129,
"131142",131142,SPOT,DS,1,0,0,,,00:37:58 15-Jan-2016,R,B,-64.8760,-63.8370,,,,,401677507,-133,
"131142",131142,SPOT,DS,1,0,1,,,01:16:49 15-Jan-2016,B,B,-64.8710,-63.8190,,,8,,401677507,-131,
"131142",131142,SPOT,DS,5,0,0,178,43,01:56:57 15-Jan-2016,A,2,-64.8810,-63.7870,,,58,,401677508,-119,
"131142",131142,SPOT,DS,3,0,1,165,47,02:13:14 15-Jan-2016,P,A,-64.8940,-63.7970,,,8,,401677504,-135,
"131142",131142,SPOT,DS,2,0,0,283,283,02:14:17 15-Jan-2016,K,B,-64.8910,-63.7860,,,,,401677507,-133,
"131142",131142,SPOT,DS,1,0,0,,,02:17:29 15-Jan-2016,N,B,-64.8950,-63.7960,,,,,401677504,-137,
"131142",131142,SPOT,DS,2,0,0,51,51,02:51:43 15-Jan-2016,B,B,-64.8910,-63.7920,,,8,,401677507,-132,
"131142",131142,SPOT,DS,1,0,0,,,03:42:26 15-Jan-2016,A,B,-64.8880,-63.7950,,,8,,401677514,-120,
"131142",131142,SPOT,DS,2,0,1,286,286,03:49:20 15-Jan-2016,K,B,-64.8920,-63.7920,,,8,,401677508,-128,
"131142",131142,SPOT,DS,3,0,1,202,44,03:54:13 15-Jan-2016,P,A,-64.8780,-63.7260,,,8,,401677513,-124,
"131142",131142,SPOT,DS,2,0,0,159,159,03:59:48 15-Jan-2016,N,B,-64.8830,-63.7460,,,,,401677516,-132,
"131142",131142,SPOT,DS,1,0,0,,,05:22:44 15-Jan-2016,A,B,-64.8810,-63.7120,,,8,,401677520,-126,
"131142",131142,SPOT,DS,3,0,0,196,49,05:28:26 15-Jan-2016,K,A,-64.8900,-63.8040,,,,,401677508,-135,
"131142",131142,SPOT,DS,4,0,0,125,46,05:29:42 15-Jan-2016,P,0,-64.8880,-63.7300,,,50,,401677510,-125,
"131142",131142,SPOT,DS,3,0,0,175,47,05:39:11 15-Jan-2016,N,A,-64.8860,-63.7570,,,,,401677514,-133,
"131142",131142,SPOT,DS,4,0,0,113,45,06:55:56 15-Jan-2016,A,0,-64.8900,-63.7510,,,48,,401677513,-125,
"131142",131142,SPOT,DS,3,0,0,146,47,07:05:17 15-Jan-2016,K,A,-64.9050,-63.7740,,,,,401677507,-119,
"131142",131142,SPOT,DS,3,0,0,223,93,07:18:24 15-Jan-2016,N,A,-64.9050,-63.7550,,,,,401677509,-128,
"131142",131142,SPOT,DS,3,0,0,223,93,07:11:44 15-Jan-2016,P,A,-64.9030,-63.7720,,,,,401677507,-132,
"131142",131142,SPOT,DS,3,0,0,183,58,08:38:14 15-Jan-2016,A,A,-64.8810,-63.6950,,,8,,401677508,-127,
"131142",131142,SPOT,DS,3,0,0,182,95,08:44:43 15-Jan-2016,K,A,-64.8820,-63.7050,,,,,401677507,-123,
"131142",131142,SPOT,DS,4,0,2,116,49,08:53:27 15-Jan-2016,N,3,-64.8850,-63.7040,,,60,,401677504,-124,
"131142",131142,SPOT,DS,3,0,0,55,50,10:13:53 15-Jan-2016,A,A,-64.8830,-63.6930,,,8,,401677512,-116,
"131142",131142,SPOT,DS,3,0,1,190,101,10:26:52 15-Jan-2016,K,A,-64.9020,-63.6610,,,,,401677505,-133,
"131142",131142,SPOT,DS,1,0,0,,,10:41:42 15-Jan-2016,N,B,-64.9020,-63.6610,,,,,401677509,-137,
"131142",131142,SPOT,DS,3,0,0,201,96,10:51:35 15-Jan-2016,R,A,-64.9080,-63.6290,,,,,401677509,-123,
"131142",131142,SPOT,DS,5,0,1,164,50,11:55:17 15-Jan-2016,A,2,-64.9280,-63.6480,,,58,,401677505,-122,
"131142",131142,SPOT,DS,1,0,0,,,12:10:41 15-Jan-2016,K,B,-64.9280,-63.6450,,,,,401677496,-133,
"131142",131142,SPOT,DS,2,0,0,80,80,12:44:13 15-Jan-2016,B,B,-64.9180,-63.6140,,,8,,401677507,-129,
"131142",131142,SPOT,DS,3,0,0,228,47,13:35:56 15-Jan-2016,A,A,-64.8910,-63.6790,,,8,,401677505,-115,
"131142",131142,SPOT,DS,1,0,0,,,17:39:07 15-Jan-2016,P,B,-64.8480,-63.7030,,,8,,401677504,-136,
"131142",131142,SPOT,DS,2,0,1,183,183,19:04:59 15-Jan-2016,R,B,-64.8680,-63.6150,,,8,,401677516,-121,
"131142",131142,SPOT,DS,4,0,0,114,53,19:23:21 15-Jan-2016,P,3,-64.8800,-63.6200,,,60,,401677507,-125,
"131142",131142,SPOT,DS,3,0,0,161,64,20:43:45 15-Jan-2016,R,A,-64.8830,-63.6550,,,8,,401677507,-119,
"131142",131142,SPOT,DS,2,0,0,379,379,20:50:08 15-Jan-2016,K,B,-64.8840,-63.6290,,,8,,401677506,-128,
"131142",131142,SPOT,DS,3,0,1,311,158,21:06:37 15-Jan-2016,P,A,-64.8860,-63.5830,,,8,,401677505,-133,
"131142",131142,SPOT,DS,2,0,0,158,158,21:09:39 15-Jan-2016,N,B,-64.8900,-63.5910,,,,,401677510,-127,
"131142",131142,SPOT,DS,3,0,0,46,43,22:24:39 15-Jan-2016,R,A,-64.8810,-63.6270,,,8,,401677506,-128,
"131142",131142,SPOT,DS,6,0,1,121,43,22:27:59 15-Jan-2016,K,2,-64.8800,-63.6080,,,50,,401677508,-125,
"131142",131142,SPOT,DS,3,0,1,163,44,22:46:13 15-Jan-2016,P,A,-64.8780,-63.6050,,,,,401677509,-133,
"131142",131142,SPOT,DS,4,0,0,139,44,22:44:32 15-Jan-2016,N,3,-64.8780,-63.6100,,,68,,401677508,-127,
"131142",131142,SPOT,DS,1,0,0,,,23:59:01 15-Jan-2016,A,B,-64.8760,-63.6030,,,8,,401677508,-132,
"131142",131142,SPOT,DS,3,0,0,215,44,00:05:01 16-Jan-2016,R,A,-64.8770,-63.6500,,,8,,401677506,-130,
"131142",131142,SPOT,DS,4,0,0,76,43,00:11:29 16-Jan-2016,K,1,-64.8660,-63.6370,,,50,,401677507,-125,
"131142",131142,SPOT,DS,2,0,0,95,95,00:25:51 16-Jan-2016,P,B,-64.8850,-63.6680,,,,,401677506,-130,
"131142",131142,SPOT,DS,6,0,0,80,43,00:27:09 16-Jan-2016,N,1,-64.8670,-63.6480,,,40,,401677508,-124,
"131142",131142,SPOT,DS,2,0,0,526,526,00:52:40 16-Jan-2016,B,B,-64.8630,-63.6630,,,,,401677510,-131,
"131142",131142,SPOT,DS,7,0,0,94,43,01:39:02 16-Jan-2016,A,2,-64.8590,-63.6520,,,58,,401677510,-118,
"131142",131142,SPOT,DS,5,0,0,112,60,01:47:51 16-Jan-2016,K,2,-64.8610,-63.6530,,,50,,401677509,-125,
"131142",131142,SPOT,DS,3,0,0,257,114,02:01:46 16-Jan-2016,P,A,-64.8610,-63.6560,,,8,,401677509,-124,
"131142",131142,SPOT,DS,5,0,0,149,89,02:08:35 16-Jan-2016,N,1,-64.8590,-63.6520,,,40,,401677510,-128,
"131142",131142,SPOT,DS,2,0,1,43,43,02:35:10 16-Jan-2016,B,B,-64.8600,-63.6520,,,,,401677511,-125,
"131142",131142,SPOT,DS,5,0,1,127,54,03:14:53 16-Jan-2016,A,2,-64.8530,-63.6480,,,58,,401677510,-117,
"131142",131142,SPOT,DS,2,0,0,184,184,03:27:59 16-Jan-2016,K,B,-64.8490,-63.6360,,,,,401677506,-135,
"131142",131142,SPOT,DS,4,0,0,133,91,03:43:24 16-Jan-2016,P,2,-64.8400,-63.6160,,,58,,401677509,-121,
"131142",131142,SPOT,DS,3,0,0,254,184,03:46:57 16-Jan-2016,N,A,-64.8410,-63.6170,,,,,401677509,-129,
"131142",131142,SPOT,DS,5,0,1,89,43,04:12:37 16-Jan-2016,B,2,-64.8430,-63.6180,,,50,,401677507,-128,
"131142",131142,SPOT,DS,3,0,0,194,165,05:00:40 16-Jan-2016,A,A,-64.8360,-63.5920,,,8,,401677510,-124,
"131142",131142,SPOT,DS,3,0,0,242,165,05:04:36 16-Jan-2016,K,A,-64.8320,-63.5950,,,8,,401677510,-131,
"131142",131142,SPOT,DS,6,0,1,152,80,05:17:36 16-Jan-2016,P,0,-64.8260,-63.6010,,,40,,401677509,-122,
"131142",131142,SPOT,DS,5,0,0,120,52,05:26:48 16-Jan-2016,N,1,-64.8280,-63.5810,,,50,,401677511,-127,
"131142",131142,SPOT,DS,5,0,0,99,70,06:40:04 16-Jan-2016,A,3,-64.8400,-63.5960,,,58,,401677508,-126,
"131142",131142,SPOT,DS,2,0,0,76,76,06:44:16 16-Jan-2016,K,B,-64.8390,-63.5960,,,,,401677511,-124,
"131142",131142,SPOT,DS,3,0,0,167,106,07:02:58 16-Jan-2016,P,A,-64.8430,-63.6280,,,,,401677507,-130,
"131142",131142,SPOT,DS,3,0,0,167,106,07:05:25 16-Jan-2016,N,A,-64.8400,-63.6220,,,,,401677507,-132,
"131142",131142,SPOT,DS,3,0,0,109,82,08:13:52 16-Jan-2016,A,A,-64.8150,-63.6020,,,8,,401677509,-129,
"131142",131142,SPOT,DS,6,0,0,142,82,08:22:00 16-Jan-2016,K,3,-64.8210,-63.6230,,,50,,401677505,-124,
"131142",131142,SPOT,DS,5,0,0,91,43,08:42:09 16-Jan-2016,R,2,-64.8230,-63.5950,,,50,,401677507,-133,
"131142",131142,SPOT,DS,5,0,0,95,43,08:41:44 16-Jan-2016,N,2,-64.8230,-63.5980,,,58,,401677506,-124,
"131142",131142,SPOT,DS,3,0,0,93,64,09:53:56 16-Jan-2016,A,A,-64.8050,-63.5370,,,8,,401677508,-128,
"131142",131142,SPOT,DS,1,0,0,,,10:00:02 16-Jan-2016,K,B,-64.8050,-63.5350,,,,,401677507,-129,
"131142",131142,SPOT,DS,6,0,0,95,56,10:23:36 16-Jan-2016,R,3,-64.8020,-63.5270,,,50,,401677506,-120,
"131142",131142,SPOT,DS,4,0,0,174,70,10:24:16 16-Jan-2016,N,2,-64.8020,-63.5140,,,58,,401677504,-133,
"131142",131142,SPOT,DS,3,0,0,126,66,10:46:53 16-Jan-2016,B,A,-64.8000,-63.4990,,,,,401677505,-131,
"131142",131142,SPOT,DS,6,0,0,83,58,11:38:14 16-Jan-2016,A,3,-64.7940,-63.4950,,,58,,401677506,-119,
"131142",131142,SPOT,DS,3,0,0,107,45,11:45:16 16-Jan-2016,K,A,-64.7930,-63.4940,,,,,401677507,-135,
"131142",131142,SPOT,DS,5,0,0,93,52,12:01:10 16-Jan-2016,R,2,-64.7940,-63.5020,,,50,,401677506,-119,
"131142",131142,SPOT,DS,1,0,0,,,12:11:39 16-Jan-2016,N,B,-64.7940,-63.5020,,,,,401677507,-135,
"131142",131142,SPOT,DS,4,0,1,181,53,12:31:03 16-Jan-2016,B,0,-64.7940,-63.4810,,,40,,401677506,-130,
"131142",131142,SPOT,DS,3,0,0,138,117,13:11:48 16-Jan-2016,A,A,-64.7910,-63.5200,,,8,,401677505,-117,
"131142",131142,SPOT,DS,3,0,0,251,223,13:41:05 16-Jan-2016,R,A,-64.7950,-63.5240,,,,,401677506,-123,
"131142",131142,SPOT,DS,3,0,0,94,83,14:55:21 16-Jan-2016,A,A,-64.7960,-63.5090,,,8,,401677502,-130,
"131142",131142,SPOT,DS,2,0,0,52,52,15:19:52 16-Jan-2016,R,B,-64.7860,-63.5010,,,,,401677507,-127,
"131142",131142,SPOT,DS,2,0,1,160,160,16:58:01 16-Jan-2016,R,B,-64.7930,-63.5270,,,8,,401677518,-130,
"131142",131142,SPOT,DS,3,0,0,227,99,17:30:12 16-Jan-2016,P,A,-64.8160,-63.5890,,,8,,401677510,-126,
"131142",131142,SPOT,DS,2,0,0,105,105,00:13:33 17-Jan-2016,N,B,-64.9120,-63.7650,,,8,,401677498,-123,
"131142",131142,SPOT,DS,2,0,0,105,105,00:13:33 17-Jan-2016,P,B,-64.8300,-63.6360,,,,,401677508,-127,
"131142",131142,SPOT,DS,5,0,1,125,57,01:20:57 17-Jan-2016,A,2,-64.8450,-63.6470,,,58,,401677507,-121,
"131142",131142,SPOT,DS,4,0,0,106,57,01:22:03 17-Jan-2016,K,1,-64.8460,-63.6340,,,50,,401677504,-128,
"131142",131142,SPOT,DS,1,0,1,,,01:49:46 17-Jan-2016,P,B,-64.8450,-63.6880,,,8,,401677502,-135,
"131142",131142,SPOT,DS,6,0,0,74,46,01:57:43 17-Jan-2016,N,2,-64.8420,-63.6310,,,50,,401677508,-131,
"131142",131142,SPOT,DS,1,0,0,,,02:08:09 17-Jan-2016,B,B,-64.8420,-63.6310,,,,,401677510,-133,
"131142",131142,SPOT,DS,6,0,1,92,62,02:56:41 17-Jan-2016,A,0,-64.8430,-63.6210,,,58,,401677508,-114,
"131142",131142,SPOT,DS,6,0,0,96,62,03:01:44 17-Jan-2016,K,1,-64.8590,-63.6560,,,58,,401677511,-128,
"131142",131142,SPOT,DS,7,0,0,63,43,03:32:30 17-Jan-2016,P,2,-64.8480,-63.6610,,,58,,401677511,-124,
"131142",131142,SPOT,DS,4,0,0,54,43,03:34:57 17-Jan-2016,N,2,-64.8470,-63.6650,,,50,,401677510,-127,
"131142",131142,SPOT,DS,4,0,0,147,75,03:55:02 17-Jan-2016,B,2,-64.8520,-63.6700,,,50,,401677506,-129,
"131142",131142,SPOT,DS,7,0,0,94,44,04:39:02 17-Jan-2016,A,2,-64.8600,-63.6670,,,58,,401677507,-115,
"131142",131142,SPOT,DS,2,0,0,110,110,04:40:29 17-Jan-2016,K,B,-64.8660,-63.6920,,,8,,401677504,-130,
"131142",131142,SPOT,DS,10,0,0,77,44,05:12:07 17-Jan-2016,P,1,-64.8490,-63.6760,,,58,,401677510,-121,
"131142",131142,SPOT,DS,7,0,1,76,46,05:15:08 17-Jan-2016,N,2,-64.8560,-63.6600,,,50,,401677510,-124,
"131142",131142,SPOT,DS,7,0,0,70,43,06:17:32 17-Jan-2016,K,1,-64.8710,-63.6490,,,40,,401677505,-125,
"131142",131142,SPOT,DS,6,0,0,104,43,06:14:09 17-Jan-2016,A,1,-64.8710,-63.6460,,,48,,401677509,-126,
"131142",131142,SPOT,DS,7,0,0,105,43,06:48:16 17-Jan-2016,P,2,-64.8540,-63.6330,,,58,,401677508,-122,
"131142",131142,SPOT,DS,7,0,0,99,43,06:56:14 17-Jan-2016,N,3,-64.8530,-63.6130,,,50,,401677510,-125,
"131142",131142,SPOT,DS,5,0,0,114,53,07:55:21 17-Jan-2016,A,2,-64.8670,-63.6290,,,58,,401677507,-130,
"131142",131142,SPOT,DS,6,0,0,108,53,07:57:17 17-Jan-2016,K,1,-64.8580,-63.6200,,,58,,401677508,-121,
"131142",131142,SPOT,DS,5,0,0,73,45,08:32:16 17-Jan-2016,N,1,-64.8470,-63.6870,,,58,,401677508,-125,
"131142",131142,SPOT,DS,4,0,0,57,45,08:36:07 17-Jan-2016,P,1,-64.8470,-63.6870,,,50,,401677512,-133,
"131142",131142,SPOT,DS,3,0,0,99,61,09:35:52 17-Jan-2016,A,A,-64.8510,-63.6480,,,8,,401677506,-125,
