DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
"131159",131159,SPOT,00:00:12 13-Jan-2016,,,B,-64.8440,-63.9350,Checksum,,TAT,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
"131159",131159,SPOT,00:04:22 13-Jan-2016,,,B,-64.8440,-63.9350,Checksum,,TAT,0,5,128,0,0,0,0,8,0,0,0,0,0,16,2,,,,,,,,,,,,,,,,,
"131159",131159,SPOT,00:55:22 13-Jan-2016,,,B,-64.8440,-63.9270,Checksum,,TAT,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
"131159",131159,SPOT,01:57:39 13-Jan-2016,,,B,-64.8500,-63.9140,Checksum,,TAT,0,7,0,0,0,0,0,1,97,102,144,116,241,242,50,,,,,,,,,,,,,,,,,
"131159",131159,SPOT,02:41:50 13-Jan-2016,,,B,-64.8420,-63.9060,Checksum,,TAT,0,4,0,18,33,143,16,175,239,175,7,40,206,104,158,,,,,,,,,,,,,,,,,
"131159",131159,SPOT,03:03:10 13-Jan-2016,,,B,-64.8520,-63.9350,Checksum,,TAT,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
"131159",131159,SPOT,03:34:35 13-Jan-2016,,,A,-64.8350,-63.9600,Checksum,,TAT,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
"131159",131159,SPOT,04:19:20 13-Jan-2016,,,B,-64.8260,-63.9520,Checksum,,TAT,0,11,128,0,0,0,0,0,0,0,0,0,0,0,32,,,,,,,,,,,,,,,,,
"131159",131159,SPOT,04:37:39 13-Jan-2016,,,2,-64.8420,-63.9550,Checksum,,TAT,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
"131159",131159,SPOT,04:40:56 13-Jan-2016,,,2,-64.8420,-63.9550,Checksum,,TAT,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
