Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,131159,7,A,B,7,13-Jan-2016,04:23:14,-64.8260,-63.9520,"",401677511,-128,8,0,13-Jan-2016,04:27:10,,,470,,,,,,,94,130,195,58,85,125,139
13440,131159,15,K,2,8,13-Jan-2016,04:39:31,-64.8420,-63.9550,"",401677512,-124,50,0,13-Jan-2016,04:34:50,,,591,,,,,,,5,142,0,238,0,0,0,0,0,0,0,0,0,0,127
13440,131159,15,K,2,8,13-Jan-2016,04:39:31,-64.8420,-63.9550,"",401677512,-124,50,0,13-Jan-2016,04:37:39,,,591,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,2,8,13-Jan-2016,04:39:31,-64.8420,-63.9550,"",401677512,-124,50,0,13-Jan-2016,04:40:56,,,591,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,2,8,13-Jan-2016,04:39:31,-64.8420,-63.9550,"",401677512,-124,50,0,13-Jan-2016,04:44:41,,,591,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,A,B,9,13-Jan-2016,05:57:00,-64.8310,-63.9620,"",401677516,-131,8,0,13-Jan-2016,05:57:01,,,368,,,,,,,0,2,0,0,0,0,0,0,4,0,0,1,236,242,119
13440,131159,15,A,B,9,13-Jan-2016,05:57:00,-64.8310,-63.9620,"",401677516,-131,8,0,13-Jan-2016,06:03:09,,,368,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,P,B,10,13-Jan-2016,06:00:04,-64.8380,-63.9690,"",401677514,-124,8,0,13-Jan-2016,05:57:01,,,368,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,P,B,10,13-Jan-2016,06:00:04,-64.8380,-63.9690,"",401677514,-124,8,0,13-Jan-2016,06:03:09,,,368,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,B,11,13-Jan-2016,06:03:08,-64.8390,-63.9670,"",401677519,-127,,0,13-Jan-2016,06:03:09,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,A,12,13-Jan-2016,06:15:56,-64.8500,-64.0100,"",401677510,-123,,0,13-Jan-2016,06:14:03,,,293,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,A,12,13-Jan-2016,06:15:56,-64.8500,-64.0100,"",401677510,-123,,0,13-Jan-2016,06:14:51,,,293,,,,,,,0,6,0,0,0,0,0,128,8,18,144,0,74,252,58
13440,131159,15,K,A,12,13-Jan-2016,06:15:56,-64.8500,-64.0100,"",401677510,-123,,0,13-Jan-2016,06:18:56,,,293,,,,,,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,B,13,13-Jan-2016,07:43:02,-64.8360,-64.0130,"",401677502,-135,8,0,13-Jan-2016,07:43:03,,,,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,A,B,14,13-Jan-2016,09:19:18,-64.8260,-64.0100,"",401677529,-119,8,0,13-Jan-2016,09:19:18,,,,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,R,B,15,13-Jan-2016,10:15:47,-64.8560,-64.0720,"",401677500,-127,8,0,13-Jan-2016,10:15:48,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,A,B,16,13-Jan-2016,10:55:55,-64.8710,-64.0880,"",401677519,-122,6,0,13-Jan-2016,10:55:56,,,377,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,A,B,16,13-Jan-2016,10:55:55,-64.8710,-64.0880,"",401677519,-122,6,0,13-Jan-2016,11:02:13,,,377,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,B,17,13-Jan-2016,11:08:20,-64.8720,-64.1090,"",401677510,-135,,0,13-Jan-2016,11:08:21,,,,,,,,,,0,5,0,0,0,0,0,0,128,47,125,187,243,170,103
13440,131159,15,B,B,18,13-Jan-2016,11:50:59,-64.8800,-64.1440,"",401677516,-135,8,0,13-Jan-2016,11:51:00,,,,,,,,,,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0
13440,131159,15,R,B,19,13-Jan-2016,11:57:35,-64.8800,-64.1580,"",401677508,-126,,0,13-Jan-2016,11:54:10,,,410,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,24,225
13440,131159,15,R,B,19,13-Jan-2016,11:57:35,-64.8800,-64.1580,"",401677508,-126,,0,13-Jan-2016,12:01:00,,,410,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,R,B,20,13-Jan-2016,13:33:41,-64.9010,-64.2080,"",401677503,-130,8,0,13-Jan-2016,13:32:10,,,183,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,32,16
13440,131159,15,R,B,20,13-Jan-2016,13:33:41,-64.9010,-64.2080,"",401677503,-130,8,0,13-Jan-2016,13:35:13,,,183,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,7,P,3,21,13-Jan-2016,19:48:54,-64.8800,-64.0610,"",401677510,-124,58,0,13-Jan-2016,19:45:50,,,408,,,,,,,95,126,194,61,93,109,139
13440,131159,15,P,3,21,13-Jan-2016,19:48:54,-64.8800,-64.0610,"",401677510,-124,58,0,13-Jan-2016,19:47:24,,,408,,,,,,,133,142,0,0,0,0,0,0,10,149,44,162,210,146,210
13440,131159,15,P,3,21,13-Jan-2016,19:48:54,-64.8800,-64.0610,"",401677510,-124,58,0,13-Jan-2016,19:49:46,,,408,,,,,,,5,160,9,245,0,0,0,0,0,0,0,0,0,0,93
13440,131159,15,P,3,21,13-Jan-2016,19:48:54,-64.8800,-64.0610,"",401677510,-124,58,0,13-Jan-2016,19:52:38,,,408,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,R,B,22,13-Jan-2016,20:05:26,-64.8820,-64.0670,"",401677511,-127,,0,13-Jan-2016,20:05:26,,,,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,P,A,23,13-Jan-2016,21:26:55,-64.8870,-64.0560,"",401677515,-132,8,0,13-Jan-2016,21:25:27,,,197,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,4,255
13440,131159,15,P,A,23,13-Jan-2016,21:26:55,-64.8870,-64.0560,"",401677515,-132,8,0,13-Jan-2016,21:26:36,,,197,,,,,,,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,7,P,A,23,13-Jan-2016,21:26:55,-64.8870,-64.0560,"",401677515,-132,8,0,13-Jan-2016,21:28:44,,,197,,,,,,,95,129,196,56,80,125,138
13440,131159,15,N,3,24,13-Jan-2016,21:35:35,-64.8740,-64.0570,"",401677511,-123,50,0,13-Jan-2016,21:25:27,,,608,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,16,4,193
13440,131159,15,N,3,24,13-Jan-2016,21:35:35,-64.8740,-64.0570,"",401677511,-123,50,0,13-Jan-2016,21:26:36,,,608,,,,,,,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,7,N,3,24,13-Jan-2016,21:35:35,-64.8740,-64.0570,"",401677511,-123,50,0,13-Jan-2016,21:28:44,,,608,,,,,,,95,129,196,56,80,125,138
13440,131159,15,N,3,24,13-Jan-2016,21:35:35,-64.8740,-64.0570,"",401677511,-123,50,0,13-Jan-2016,21:31:08,,,608,,,,,,,133,142,0,0,0,0,0,0,0,0,92,144,71,163,138
13440,131159,15,N,3,24,13-Jan-2016,21:35:35,-64.8740,-64.0570,"",401677511,-123,50,0,13-Jan-2016,21:35:35,,,608,,,,,,,5,142,0,238,0,64,154,4,22,37,148,215,127,248,76
13440,131159,15,K,2,25,13-Jan-2016,21:39:57,-64.8810,-64.0490,"",401677512,-124,50,0,13-Jan-2016,21:35:35,,,503,,,,,,,5,142,0,238,0,0,0,0,0,0,0,0,0,66,65
13440,131159,15,K,2,25,13-Jan-2016,21:39:57,-64.8810,-64.0490,"",401677512,-124,50,0,13-Jan-2016,21:38:32,,,503,,,,,,,0,3,0,0,0,0,2,0,0,137,96,0,20,145,157
13440,131159,15,K,2,25,13-Jan-2016,21:39:57,-64.8810,-64.0490,"",401677512,-124,50,0,13-Jan-2016,21:41:44,,,503,,,,,,,0,4,0,0,41,48,65,142,177,237,10,174,74,160,235
13440,131159,15,K,2,25,13-Jan-2016,21:39:57,-64.8810,-64.0490,"",401677512,-124,50,0,13-Jan-2016,21:43:58,,,503,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,R,A,26,13-Jan-2016,21:45:52,-64.8810,-64.0400,"",401677510,-127,,0,13-Jan-2016,21:43:58,,,195,,,,,,,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,R,A,26,13-Jan-2016,21:45:52,-64.8810,-64.0400,"",401677510,-127,,0,13-Jan-2016,21:46:26,,,195,,,,,,,0,70,8,0,56,51,47,175,235,189,49,45,223,255,254
13440,131159,15,R,A,26,13-Jan-2016,21:45:52,-64.8810,-64.0400,"",401677510,-127,,0,13-Jan-2016,21:47:13,,,195,,,,,,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,B,27,13-Jan-2016,23:13:10,-64.8850,-64.0630,"",401677510,-124,8,0,13-Jan-2016,23:12:32,,,77,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,B,27,13-Jan-2016,23:13:10,-64.8850,-64.0630,"",401677510,-124,8,0,13-Jan-2016,23:13:49,,,77,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,0,28,13-Jan-2016,23:22:21,-64.8810,-64.0430,"",401677511,-128,50,0,13-Jan-2016,23:16:57,,,488,,,,,,,0,11,0,0,0,0,14,6,4,177,101,30,154,13,157
13440,131159,15,K,0,28,13-Jan-2016,23:22:21,-64.8810,-64.0430,"",401677511,-128,50,0,13-Jan-2016,23:23:05,,,488,,,,,,,5,160,9,245,0,0,0,0,0,0,0,0,0,0,93
13440,131159,15,K,0,28,13-Jan-2016,23:22:21,-64.8810,-64.0430,"",401677511,-128,50,0,13-Jan-2016,23:24:18,,,488,,,,,,,0,18,64,16,0,21,204,19,142,72,81,216,89,152,56
13440,131159,15,K,0,28,13-Jan-2016,23:22:21,-64.8810,-64.0430,"",401677511,-128,50,0,13-Jan-2016,23:25:05,,,488,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,R,1,29,13-Jan-2016,23:27:41,-64.8700,-64.0040,"",401677511,-127,40,0,13-Jan-2016,23:25:05,,,423,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,R,1,29,13-Jan-2016,23:27:41,-64.8700,-64.0040,"",401677511,-127,40,0,13-Jan-2016,23:26:10,,,423,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,R,1,29,13-Jan-2016,23:27:41,-64.8700,-64.0040,"",401677511,-127,40,0,13-Jan-2016,23:26:57,,,423,,,,,,,0,6,91,40,64,103,43,36,152,102,129,140,108,146,17
13440,131159,15,R,1,29,13-Jan-2016,23:27:41,-64.8700,-64.0040,"",401677511,-127,40,0,13-Jan-2016,23:28:06,,,423,,,,,,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,R,1,29,13-Jan-2016,23:27:41,-64.8700,-64.0040,"",401677511,-127,40,0,13-Jan-2016,23:32:08,,,423,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
13440,131159,15,A,A,30,14-Jan-2016,00:39:29,-64.8710,-64.0690,"",401677512,-131,8,0,14-Jan-2016,00:35:38,,,373,,,,,,,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,A,A,30,14-Jan-2016,00:39:29,-64.8710,-64.0690,"",401677512,-131,8,0,14-Jan-2016,00:41:01,,,373,,,,,,,133,142,0,0,0,4,0,0,1,0,0,8,246,52,135
13440,131159,15,A,A,30,14-Jan-2016,00:39:29,-64.8710,-64.0690,"",401677512,-131,8,0,14-Jan-2016,00:41:51,,,373,,,,,,,5,142,0,238,0,0,0,0,0,0,0,0,0,0,127
13440,131159,15,P,B,31,14-Jan-2016,00:46:06,-64.8540,-64.0560,"",401677519,-128,8,0,14-Jan-2016,00:44:27,,,198,,,,,,,133,160,0,0,0,0,238,14,238,238,238,0,0,0,21
13440,131159,15,P,B,31,14-Jan-2016,00:46:06,-64.8540,-64.0560,"",401677519,-128,8,0,14-Jan-2016,00:47:45,,,198,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,A,32,14-Jan-2016,00:50:07,-64.8800,-64.1200,"",401677509,-126,,0,14-Jan-2016,00:47:45,,,274,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,A,32,14-Jan-2016,00:50:07,-64.8800,-64.1200,"",401677509,-126,,0,14-Jan-2016,00:50:17,,,274,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,A,32,14-Jan-2016,00:50:07,-64.8800,-64.1200,"",401677509,-126,,0,14-Jan-2016,00:52:19,,,274,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,3,33,14-Jan-2016,01:00:40,-64.8870,-64.0940,"",401677518,-123,50,0,14-Jan-2016,00:56:14,,,483,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,7,K,3,33,14-Jan-2016,01:00:40,-64.8870,-64.0940,"",401677518,-123,50,0,14-Jan-2016,01:00:03,,,483,,,,,,,95,130,195,59,82,113,135
13440,131159,15,K,3,33,14-Jan-2016,01:00:40,-64.8870,-64.0940,"",401677518,-123,50,0,14-Jan-2016,01:02:07,,,483,,,,,,,133,142,0,0,0,0,0,0,0,0,0,14,14,238,227
13440,131159,15,K,3,33,14-Jan-2016,01:00:40,-64.8870,-64.0940,"",401677518,-123,50,0,14-Jan-2016,01:04:17,,,483,,,,,,,21,142,136,238,196,103,247,48,132,204,32,78,153,72,164
13440,131159,7,A,A,34,14-Jan-2016,02:20:52,-64.8760,-64.0460,"",401677516,-121,8,0,14-Jan-2016,02:19:53,,,114,,,,,,,95,130,196,59,83,113,143
13440,131159,15,A,A,34,14-Jan-2016,02:20:52,-64.8760,-64.0460,"",401677516,-121,8,0,14-Jan-2016,02:20:57,,,114,,,,,,,133,142,0,0,0,0,0,0,0,0,0,14,14,238,227
13440,131159,15,A,A,34,14-Jan-2016,02:20:52,-64.8760,-64.0460,"",401677516,-121,8,0,14-Jan-2016,02:21:47,,,114,,,,,,,5,142,0,238,0,0,0,0,0,0,0,0,0,0,127
13440,131159,15,P,2,35,14-Jan-2016,02:27:02,-64.8780,-63.9980,"",401677513,-129,58,0,14-Jan-2016,02:21:47,,,522,,,,,,,5,142,0,238,0,0,0,0,0,0,0,0,0,0,127
13440,131159,15,P,2,35,14-Jan-2016,02:27:02,-64.8780,-63.9980,"",401677513,-129,58,0,14-Jan-2016,02:26:11,,,522,,,,,,,5,160,9,245,0,0,0,0,0,0,0,0,0,0,93
13440,131159,15,P,2,35,14-Jan-2016,02:27:02,-64.8780,-63.9980,"",401677513,-129,58,0,14-Jan-2016,02:27:34,,,522,,,,,,,133,160,0,0,0,0,238,14,238,238,238,0,0,0,21
13440,131159,15,P,2,35,14-Jan-2016,02:27:02,-64.8780,-63.9980,"",401677513,-129,58,0,14-Jan-2016,02:29:11,,,522,,,,,,,5,172,110,250,0,0,0,0,128,32,16,56,1,19,47
13440,131159,15,P,2,35,14-Jan-2016,02:27:02,-64.8780,-63.9980,"",401677513,-129,58,0,14-Jan-2016,02:30:29,,,522,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,1,5,140
13440,131159,15,N,1,36,14-Jan-2016,02:30:39,-64.8650,-64.0100,"",401677511,-127,50,0,14-Jan-2016,02:27:34,,,308,,,,,,,133,160,0,0,0,0,238,14,238,238,238,0,0,0,21
13440,131159,15,N,1,36,14-Jan-2016,02:30:39,-64.8650,-64.0100,"",401677511,-127,50,0,14-Jan-2016,02:30:29,,,308,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,1,36,14-Jan-2016,02:30:39,-64.8650,-64.0100,"",401677511,-127,50,0,14-Jan-2016,02:31:55,,,308,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,1,36,14-Jan-2016,02:30:39,-64.8650,-64.0100,"",401677511,-127,50,0,14-Jan-2016,02:32:42,,,308,,,,,,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,2,37,14-Jan-2016,02:37:19,-64.8750,-64.0330,"",401677511,-130,50,0,14-Jan-2016,02:35:26,,,250,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,2,37,14-Jan-2016,02:37:19,-64.8750,-64.0330,"",401677511,-130,50,0,14-Jan-2016,02:36:30,,,250,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,2,37,14-Jan-2016,02:37:19,-64.8750,-64.0330,"",401677511,-130,50,0,14-Jan-2016,02:37:46,,,250,,,,,,,0,11,0,0,2,64,0,0,0,0,0,0,0,0,0
13440,131159,7,K,2,37,14-Jan-2016,02:37:19,-64.8750,-64.0330,"",401677511,-130,50,0,14-Jan-2016,02:39:36,,,250,,,,,,,95,199,213,85,81,21,85
13440,131159,15,B,1,38,14-Jan-2016,03:14:34,-64.8760,-63.9860,"",401677512,-124,58,0,14-Jan-2016,03:14:06,,,344,,,,,,,133,160,0,0,0,0,238,14,238,238,238,0,0,0,21
13440,131159,15,B,1,38,14-Jan-2016,03:14:34,-64.8760,-63.9860,"",401677512,-124,58,0,14-Jan-2016,03:15:03,,,344,,,,,,,5,172,110,250,0,0,0,0,0,0,0,0,0,0,231
13440,131159,15,B,1,38,14-Jan-2016,03:14:34,-64.8760,-63.9860,"",401677512,-124,58,0,14-Jan-2016,03:18:41,,,344,,,,,,,1,8,0,0,0,4,0,1,0,8,0,0,0,0,0
13440,131159,15,B,1,38,14-Jan-2016,03:14:34,-64.8760,-63.9860,"",401677512,-124,58,0,14-Jan-2016,03:19:50,,,344,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,48,142,23
13440,131159,15,A,1,39,14-Jan-2016,04:03:47,-64.8850,-64.0030,"",401677512,-116,48,0,14-Jan-2016,04:00:40,,,367,,,,,,,133,142,0,0,0,0,0,0,0,0,0,14,14,238,227
13440,131159,15,A,1,39,14-Jan-2016,04:03:47,-64.8850,-64.0030,"",401677512,-116,48,0,14-Jan-2016,04:02:07,,,367,,,,,,,5,142,0,238,0,0,0,0,0,0,0,0,0,0,127
13440,131159,15,A,1,39,14-Jan-2016,04:03:47,-64.8850,-64.0030,"",401677512,-116,48,0,14-Jan-2016,04:05:34,,,367,,,,,,,133,160,0,0,0,0,238,14,238,238,238,0,0,0,21
13440,131159,15,A,1,39,14-Jan-2016,04:03:47,-64.8850,-64.0030,"",401677512,-116,48,0,14-Jan-2016,04:06:47,,,367,,,,,,,5,172,110,250,0,0,0,0,0,0,0,0,0,0,239
13440,131159,15,P,A,40,14-Jan-2016,04:08:25,-64.8980,-63.9610,"",401677518,-129,8,0,14-Jan-2016,04:06:47,,,176,,,,,,,5,172,110,250,0,0,0,0,0,0,0,0,0,0,231
13440,131159,15,P,A,40,14-Jan-2016,04:08:25,-64.8980,-63.9610,"",401677518,-129,8,0,14-Jan-2016,04:08:46,,,176,,,,,,,37,60,8,48,84,60,132,222,48,96,244,70,231,52,106
13440,131159,15,P,A,40,14-Jan-2016,04:08:25,-64.8980,-63.9610,"",401677518,-129,8,0,14-Jan-2016,04:09:43,,,176,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,B,41,14-Jan-2016,04:12:17,-64.8900,-64.0010,"",401677514,-130,,0,14-Jan-2016,04:09:43,,,309,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,B,41,14-Jan-2016,04:12:17,-64.8900,-64.0010,"",401677514,-130,,0,14-Jan-2016,04:14:52,,,309,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,A,42,14-Jan-2016,04:13:34,-64.8860,-64.0090,"",401677513,-127,,0,14-Jan-2016,04:12:20,,,152,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,A,42,14-Jan-2016,04:13:34,-64.8860,-64.0090,"",401677513,-127,,0,14-Jan-2016,04:13:33,,,152,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,K,A,42,14-Jan-2016,04:13:34,-64.8860,-64.0090,"",401677513,-127,,0,14-Jan-2016,04:14:52,,,152,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,A,A,43,14-Jan-2016,05:42:30,-64.8610,-63.9880,"",401677509,-125,,0,14-Jan-2016,05:41:04,,,185,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,A,A,43,14-Jan-2016,05:42:30,-64.8610,-63.9880,"",401677509,-125,,0,14-Jan-2016,05:42:17,,,185,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,64,0
13440,131159,15,A,A,43,14-Jan-2016,05:42:30,-64.8610,-63.9880,"",401677509,-125,,0,14-Jan-2016,05:44:09,,,185,,,,,,,0,11,0,0,0,0,0,0,0,2,0,0,34,2,160
13440,131159,15,P,1,44,14-Jan-2016,05:42:30,-64.8600,-64.0000,"",401677512,-125,58,0,14-Jan-2016,05:41:04,,,644,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,P,1,44,14-Jan-2016,05:42:30,-64.8600,-64.0000,"",401677512,-125,58,0,14-Jan-2016,05:42:17,,,644,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5
13440,131159,15,P,1,44,14-Jan-2016,05:42:30,-64.8600,-64.0000,"",401677512,-125,58,0,14-Jan-2016,05:44:09,,,644,,,,,,,0,11,0,0,0,0,0,0,0,0,0,0,0,0,67
13440,131159,7,P,1,44,14-Jan-2016,05:42:30,-64.8600,-64.0000,"",401677512,-125,58,0,14-Jan-2016,05:45:27,,,644,,,,,,,96,129,197,56,81,121,141
13440,131159,15,P,1,44,14-Jan-2016,05:42:30,-64.8600,-64.0000,"",401677512,-125,58,0,14-Jan-2016,05:46:46,,,644,,,,,,,133,142,0,0,0,0,0,0,0,0,0,14,14,238,227
13440,131159,15,P,1,44,14-Jan-2016,05:42:30,-64.8600,-64.0000,"",401677512,-125,58,0,14-Jan-2016,05:48:04,,,644,,,,,,,5,142,0,238,0,0,0,0,0,0,0,0,0,0,127
13440,131159,15,P,1,44,14-Jan-2016,05:42:30,-64.8600,-64.0000,"",401677512,-125,58,0,14-Jan-2016,05:51:48,,,644,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,131159,15,N,1,45,14-Jan-2016,05:50:12,-64.8650,-63.9780,"",401677511,-128,50,0,14-Jan-2016,05:46:46,,,443,,,,,,,133,14,0,0,0,1,191,255,255,255,255,249,240,16,142
13440,131159,15,N,1,45,14-Jan-2016,05:50:12,-64.8650,-63.9780,"",401677511,-128,50,0,14-Jan-2016,05:48:04,,,443,,,,,,,5,142,0,238,0,0,0,0,0,0,8,0,0,0,127
13440,131159,15,N,1,45,14-Jan-2016,05:50:12,-64.8650,-63.9780,"",401677511,-128,50,0,14-Jan-2016,05:49:47,,,443,,,,,,,133,160,0,0,0,0,238,14,238,238,238,0,0,0,5
