Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,166128,11,NK,B,13,04-May-2017,03:03:15,-64.7387,-62.2293,,401677451,-133,6,0,04-May-2017,03:04:43,-64.7387,-62.2293,175,935,5334,164,73,,,54,149,197,70,245,128,94,64,16,32,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,MA,1,14,04-May-2017,03:14:24,-64.7030,-62.2949,,401677467,-117,6,0,04-May-2017,03:14:25,-64.7030,-62.2949,325,1030,22299,47,78,,,22,96,213,70,240,55,113,58,14,3,128,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,MA,1,14,04-May-2017,03:14:24,-64.7030,-62.2949,,401677467,-117,6,0,04-May-2017,03:15:13,-64.7030,-62.2949,325,1030,22299,47,78,,,77,71,165,71,39,182,12,32,24,65,128,64,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,15,MA,1,14,04-May-2017,03:14:24,-64.7030,-62.2949,,401677467,-117,6,0,04-May-2017,03:15:45,-64.7030,-62.2949,325,1030,22299,47,78,,,48,221,149,71,40,162,54,64,24,0,33,128,128,0,0,,,,,,,,,,,,,,,,,
13440,166128,11,MA,1,14,04-May-2017,03:14:24,-64.7030,-62.2949,,401677467,-117,6,0,04-May-2017,03:16:33,-64.7030,-62.2949,325,1030,22299,47,78,,,39,230,101,71,35,0,120,15,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,MA,1,14,04-May-2017,03:14:24,-64.7030,-62.2949,,401677467,-117,6,0,04-May-2017,03:17:03,-64.7030,-62.2949,325,1030,22299,47,78,,,21,79,197,71,42,0,0,125,61,175,28,23,41,159,130,,,,,,,,,,,,,,,,,
13440,166128,11,MA,1,14,04-May-2017,03:14:24,-64.7030,-62.2949,,401677467,-117,6,0,04-May-2017,03:17:58,-64.7030,-62.2949,325,1030,22299,47,78,,,70,61,69,70,246,173,18,28,16,16,96,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,MA,1,14,04-May-2017,03:14:24,-64.7030,-62.2949,,401677467,-117,6,0,04-May-2017,03:18:30,-64.7030,-62.2949,325,1030,22299,47,78,,,54,149,197,70,245,128,94,64,16,32,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,MA,1,14,04-May-2017,03:14:24,-64.7030,-62.2949,,401677467,-117,6,1,04-May-2017,03:19:50,-64.7030,-62.2949,325,1030,22299,47,78,,,22,96,213,70,240,55,113,58,14,3,128,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,MB,B,15,04-May-2017,04:07:33,-64.7053,-62.2879,,401677420,-126,8,0,04-May-2017,04:07:33,-64.7053,-62.2879,,3296,8304,1308,83,,,77,71,165,71,39,182,12,32,24,65,128,64,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,23,NP,A,16,04-May-2017,04:13:24,-64.7072,-62.2681,,401677441,-134,6,0,04-May-2017,04:12:24,-64.7072,-62.2681,129,548,3747,80,108,,,4,5,72,67,30,46,168,50,71,213,112,7,227,0,123,253,76,4,66,101,0,0,0,,,,,,,,,
13440,166128,11,NP,A,16,04-May-2017,04:13:24,-64.7072,-62.2681,,401677441,-134,6,0,04-May-2017,04:13:16,-64.7072,-62.2681,129,548,3747,80,108,,,22,96,213,70,240,55,113,58,14,3,128,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,NP,A,16,04-May-2017,04:13:24,-64.7072,-62.2681,,401677441,-134,6,0,04-May-2017,04:14:33,-64.7072,-62.2681,129,548,3747,80,108,,,48,221,149,71,40,162,54,64,24,0,33,128,128,0,0,,,,,,,,,,,,,,,,,
13440,166128,11,NN,1,17,04-May-2017,04:26:24,-64.7419,-62.1681,,401677448,-133,56,0,04-May-2017,04:23:28,-64.7419,-62.1681,285,721,3338,155,83,,,39,230,101,71,35,0,120,15,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NN,1,17,04-May-2017,04:26:24,-64.7419,-62.1681,,401677448,-133,56,0,04-May-2017,04:25:23,-64.7419,-62.1681,285,721,3338,155,83,,,54,149,197,70,245,128,94,64,16,32,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NN,1,17,04-May-2017,04:26:24,-64.7419,-62.1681,,401677448,-133,56,0,04-May-2017,04:26:33,-64.7419,-62.1681,285,721,3338,155,83,,,22,97,213,70,240,55,113,58,14,3,128,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,NN,1,17,04-May-2017,04:26:24,-64.7419,-62.1681,,401677448,-133,56,0,04-May-2017,04:27:03,-64.7419,-62.1681,285,721,3338,155,83,,,77,71,165,71,39,182,12,32,24,65,128,64,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,15,NN,1,17,04-May-2017,04:26:24,-64.7419,-62.1681,,401677448,-133,56,0,04-May-2017,04:27:44,-64.7419,-62.1681,285,721,3338,155,83,,,48,221,149,71,40,162,54,64,24,0,33,128,128,0,0,,,,,,,,,,,,,,,,,
13440,166128,11,NN,1,17,04-May-2017,04:26:24,-64.7419,-62.1681,,401677448,-133,56,0,04-May-2017,04:28:13,-64.7419,-62.1681,285,721,3338,155,83,,,39,230,101,71,163,0,120,15,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NK,1,18,04-May-2017,04:42:40,-64.7280,-62.2348,,401677433,-129,56,0,04-May-2017,04:40:44,-64.7280,-62.2348,237,1085,7419,158,84,,,22,96,213,70,240,55,113,58,14,3,128,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,NK,1,18,04-May-2017,04:42:40,-64.7280,-62.2348,,401677433,-129,56,0,04-May-2017,04:41:34,-64.7280,-62.2348,237,1085,7419,158,84,,,77,71,165,71,39,182,12,32,24,65,128,64,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,15,NK,1,18,04-May-2017,04:42:40,-64.7280,-62.2348,,401677433,-129,56,0,04-May-2017,04:42:14,-64.7280,-62.2348,237,1085,7419,158,84,,,48,221,149,71,40,162,54,64,24,0,33,128,128,0,0,,,,,,,,,,,,,,,,,
13440,166128,11,NK,1,18,04-May-2017,04:42:40,-64.7280,-62.2348,,401677433,-129,56,0,04-May-2017,04:44:11,-64.7280,-62.2348,237,1085,7419,158,84,,,70,61,69,70,246,173,18,28,16,16,96,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NK,1,18,04-May-2017,04:42:40,-64.7280,-62.2348,,401677433,-129,56,0,04-May-2017,04:44:41,-64.7280,-62.2348,237,1085,7419,158,84,,,54,149,197,70,245,128,94,64,16,32,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,MA,A,19,04-May-2017,04:53:47,-64.7160,-62.2123,,401677436,-118,6,0,04-May-2017,04:51:50,-64.7160,-62.2123,300,511,820,318,142,,,22,96,213,70,240,55,113,58,14,3,128,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,MA,A,19,04-May-2017,04:53:47,-64.7160,-62.2123,,401677436,-118,6,0,04-May-2017,04:52:43,-64.7160,-62.2123,300,511,820,318,142,,,77,71,165,71,39,182,12,32,24,65,128,64,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,11,MA,A,19,04-May-2017,04:53:47,-64.7160,-62.2123,,401677436,-118,6,0,04-May-2017,04:56:50,-64.7160,-62.2123,300,511,820,318,142,,,39,230,101,71,35,0,120,15,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,23,MB,B,20,04-May-2017,05:45:24,-64.7158,-62.2008,,401677417,-134,8,0,04-May-2017,05:45:24,-64.7158,-62.2008,,2225,4752,1042,89,,,20,5,72,75,93,255,194,49,223,144,131,105,163,3,120,34,209,0,134,173,110,226,130,,,,,,,,,
13440,166128,11,NP,1,21,04-May-2017,05:57:20,-64.6867,-62.1008,,401677428,-123,58,0,04-May-2017,05:55:01,-64.6867,-62.1008,401,1333,48553,36,101,,,70,61,69,70,246,173,18,28,16,16,96,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NP,1,21,04-May-2017,05:57:20,-64.6867,-62.1008,,401677428,-123,58,0,04-May-2017,05:55:35,-64.6867,-62.1008,401,1333,48553,36,101,,,54,149,197,70,245,128,94,64,16,32,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NP,1,21,04-May-2017,05:57:20,-64.6867,-62.1008,,401677428,-123,58,0,04-May-2017,05:56:50,-64.6867,-62.1008,401,1333,48553,36,101,,,43,54,21,70,243,0,121,132,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NP,1,21,04-May-2017,05:57:20,-64.6867,-62.1008,,401677428,-123,58,0,04-May-2017,05:57:54,-64.6867,-62.1008,401,1333,48553,36,101,,,22,96,213,70,240,55,113,58,14,3,128,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,NP,1,21,04-May-2017,05:57:20,-64.6867,-62.1008,,401677428,-123,58,0,04-May-2017,05:58:37,-64.6867,-62.1008,401,1333,48553,36,101,,,77,71,165,71,39,182,12,32,24,65,128,64,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,15,NP,1,21,04-May-2017,05:57:20,-64.6867,-62.1008,,401677428,-123,58,0,04-May-2017,06:00:16,-64.6867,-62.1008,401,1333,48553,36,101,,,48,221,149,71,40,162,54,64,24,0,33,128,128,0,0,,,,,,,,,,,,,,,,,
13440,166128,11,NP,1,21,04-May-2017,05:57:20,-64.6867,-62.1008,,401677428,-123,58,1,04-May-2017,06:00:46,-64.6867,-62.1008,401,1333,48553,36,101,,,39,230,101,71,35,0,120,15,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,NP,1,21,04-May-2017,05:57:20,-64.6867,-62.1008,,401677428,-123,58,1,04-May-2017,06:01:42,-64.6867,-62.1008,401,1333,48553,36,101,,,21,79,197,71,42,0,0,125,61,175,28,23,41,159,130,,,,,,,,,,,,,,,,,
13440,166128,11,NN,1,22,04-May-2017,06:05:33,-64.6738,-62.1250,,401677433,-131,56,0,04-May-2017,06:03:17,-64.6738,-62.1250,236,572,2325,140,79,,,70,61,69,70,246,173,18,28,16,16,96,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NN,1,22,04-May-2017,06:05:33,-64.6738,-62.1250,,401677433,-131,56,0,04-May-2017,06:05:12,-64.6738,-62.1250,236,572,2325,140,79,,,54,149,197,70,245,128,94,64,16,32,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NN,1,22,04-May-2017,06:05:33,-64.6738,-62.1250,,401677433,-131,56,0,04-May-2017,06:06:34,-64.6738,-62.1250,236,572,2325,140,79,,,22,96,213,70,240,55,113,58,14,3,128,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,NN,1,22,04-May-2017,06:05:33,-64.6738,-62.1250,,401677433,-131,56,0,04-May-2017,06:07:13,-64.6738,-62.1250,236,572,2325,140,79,,,67,162,149,72,7,170,22,24,32,17,64,192,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,11,NK,3,23,04-May-2017,06:20:34,-64.6766,-62.1319,,401677427,-132,66,0,04-May-2017,06:17:50,-64.6766,-62.1319,318,198,502,77,66,,,70,61,69,70,246,143,240,37,202,59,196,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NK,3,23,04-May-2017,06:20:34,-64.6766,-62.1319,,401677427,-132,66,0,04-May-2017,06:19:26,-64.6766,-62.1319,318,198,502,77,66,,,43,54,21,70,243,0,121,132,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,23,NK,3,23,04-May-2017,06:20:34,-64.6766,-62.1319,,401677427,-132,66,0,04-May-2017,06:21:55,-64.6766,-62.1319,318,198,502,77,66,,,4,163,18,101,130,4,96,49,151,213,48,7,227,0,123,253,80,4,67,26,50,98,64,,,,,,,,,
13440,166128,15,NK,3,23,04-May-2017,06:20:34,-64.6766,-62.1319,,401677427,-132,66,0,04-May-2017,06:23:08,-64.6766,-62.1319,318,198,502,77,66,,,67,162,149,72,7,170,22,24,32,17,64,192,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,11,MA,A,24,04-May-2017,06:32:11,-64.6770,-62.1462,,401677424,-124,6,0,04-May-2017,06:30:35,-64.6770,-62.1462,173,658,4490,96,91,,,70,61,69,70,246,173,18,28,16,16,96,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,MA,A,24,04-May-2017,06:32:11,-64.6770,-62.1462,,401677424,-124,6,0,04-May-2017,06:32:32,-64.6770,-62.1462,173,658,4490,96,91,,,54,149,197,70,245,128,94,64,16,32,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,MA,A,24,04-May-2017,06:32:11,-64.6770,-62.1462,,401677424,-124,6,0,04-May-2017,06:33:28,-64.6770,-62.1462,173,658,4490,96,91,,,43,54,21,70,243,0,121,132,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NP,1,25,04-May-2017,07:37:33,-64.6750,-62.1687,,401677423,-127,58,0,04-May-2017,07:36:00,-64.6750,-62.1687,233,948,1181,761,81,,,43,54,21,70,243,0,121,132,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NP,1,25,04-May-2017,07:37:33,-64.6750,-62.1687,,401677423,-127,58,0,04-May-2017,07:36:36,-64.6750,-62.1687,233,948,1181,761,81,,,71,247,190,137,153,175,120,237,12,245,158,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,NP,1,25,04-May-2017,07:37:33,-64.6750,-62.1687,,401677423,-127,58,0,04-May-2017,07:37:43,-64.6750,-62.1687,233,948,1181,761,81,,,67,162,149,72,7,170,22,24,32,17,64,192,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,15,NP,1,25,04-May-2017,07:37:33,-64.6750,-62.1687,,401677423,-127,58,0,04-May-2017,07:39:53,-64.6750,-62.1687,233,948,1181,761,81,,,59,147,53,72,7,172,28,28,0,32,34,64,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,15,NN,3,26,04-May-2017,07:46:14,-64.6681,-62.1949,,401677420,-130,56,0,04-May-2017,07:39:53,-64.6681,-62.1949,596,212,686,65,104,,,59,147,53,72,7,172,28,28,0,32,34,64,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,19,NN,3,26,04-May-2017,07:46:14,-64.6681,-62.1949,,401677420,-130,56,0,04-May-2017,07:44:49,-64.6681,-62.1949,596,212,686,65,104,,,23,201,133,72,10,0,146,224,18,16,17,149,153,48,8,128,0,0,0,,,,,,,,,,,,,
13440,166128,3,NN,3,26,04-May-2017,07:46:14,-64.6681,-62.1949,,401677420,-130,56,0,04-May-2017,07:45:23,-64.6681,-62.1949,596,212,686,65,104,,,77,69,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,NN,3,26,04-May-2017,07:46:14,-64.6681,-62.1949,,401677420,-130,56,0,04-May-2017,07:48:23,-64.6681,-62.1949,596,212,686,65,104,,,39,230,101,71,35,0,120,15,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,NN,3,26,04-May-2017,07:46:14,-64.6681,-62.1949,,401677420,-130,56,0,04-May-2017,07:49:08,-64.6681,-62.1949,596,212,686,65,104,,,21,75,197,71,42,0,0,125,61,175,28,23,41,159,130,,,,,,,,,,,,,,,,,
13440,166128,11,NN,3,26,04-May-2017,07:46:14,-64.6681,-62.1949,,401677420,-130,56,0,04-May-2017,07:49:49,-64.6681,-62.1949,596,212,686,65,104,,,70,61,69,70,246,173,18,28,16,16,96,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,NK,2,27,04-May-2017,08:01:26,-64.6787,-62.1616,,401677420,-125,56,0,04-May-2017,07:56:57,-64.6787,-62.1616,496,255,860,75,99,,,59,147,53,72,7,172,28,28,0,32,34,64,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,19,NK,2,27,04-May-2017,08:01:26,-64.6787,-62.1616,,401677420,-125,56,0,04-May-2017,07:58:51,-64.6787,-62.1616,496,255,860,75,99,,,23,201,133,72,10,0,146,224,18,16,17,149,153,48,8,128,0,0,0,,,,,,,,,,,,,
13440,166128,15,NK,2,27,04-May-2017,08:01:26,-64.6787,-62.1616,,401677420,-125,56,0,04-May-2017,08:00:26,-64.6787,-62.1616,496,255,860,75,99,,,77,71,165,71,39,182,12,32,24,65,128,64,0,0,0,,,,,,,,,,,,,,,,,
13440,166128,15,NK,2,27,04-May-2017,08:01:26,-64.6787,-62.1616,,401677420,-125,56,0,04-May-2017,08:01:46,-64.6787,-62.1616,496,255,860,75,99,,,48,221,149,71,40,162,54,64,24,0,33,128,128,0,0,,,,,,,,,,,,,,,,,
13440,166128,11,NK,2,27,04-May-2017,08:01:26,-64.6787,-62.1616,,401677420,-125,56,0,04-May-2017,08:02:23,-64.6787,-62.1616,496,255,860,75,99,,,39,230,101,71,35,0,120,15,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166128,15,NK,2,27,04-May-2017,08:01:26,-64.6787,-62.1616,,401677420,-125,56,0,04-May-2017,08:04:30,-64.6787,-62.1616,496,255,860,75,99,,,21,79,197,71,42,0,0,125,61,175,28,23,41,159,130,,,,,,,,,,,,,,,,,
13440,166128,11,NK,2,27,04-May-2017,08:01:26,-64.6787,-62.1616,,401677420,-125,56,0,04-May-2017,08:05:13,-64.6787,-62.1616,496,255,860,75,99,,,70,61,69,70,246,173,18,28,16,16,96,,,,,,,,,,,,,,,,,,,,,
13440,166128,11,MA,1,28,04-May-2017,08:10:18,-64.6681,-62.1853,,401677416,-125,58,0,04-May-2017,08:08:38,-64.6681,-62.1853,192,1130,6858,186,81,,,22,96,213,70,240,55,113,58,14,3,128,,,,,,,,,,,,,,,,,,,,,
