DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
166128,166128,Mk10,DS,4,0,2,69,35,08:49:19 07-May-2017,MA,0,-64.7767,-62.8977,-64.7767,-62.8977,46,,401677433,-123
166128,166128,Mk10,DS,8,0,3,62,30,10:06:15 07-May-2017,NK,1,-64.6864,-62.9663,-64.6864,-62.9663,48,,401677431,-130
166128,166128,Mk10,DS,5,0,1,47,30,10:08:07 07-May-2017,SR,0,-64.6984,-62.8400,-64.6984,-62.8400,48,,401677422,-129
166128,166128,Mk10,DS,9,0,4,40,30,10:33:10 07-May-2017,NN,1,-64.7023,-62.9483,-64.7023,-62.9483,46,,401677425,-123
166128,166128,Mk10,DS,2,0,1,31,31,10:30:25 07-May-2017,MA,B,-64.7072,-62.9189,-64.7072,-62.9189,6,,401677443,-132
166128,166128,Mk10,DS,3,0,0,63,37,00:10:20 08-May-2017,MA,A,-64.6023,-62.5799,-64.6023,-62.5799,,,401677387,-126
166128,166128,Mk10,DS,4,0,2,43,30,00:10:57 08-May-2017,NP,0,-64.8140,-62.6700,-64.8140,-62.6700,50,,401677485,-135
166128,166128,Mk10,DS,1,0,0,,,00:25:54 08-May-2017,NN,B,-64.8194,-62.6831,-64.8194,-62.6831,6,,401677448,-137
166128,166128,Mk10,DS,3,0,1,155,72,01:48:38 08-May-2017,MA,A,-64.7869,-63.0479,-64.7869,-63.0479,8,,401677464,-117
166128,166128,Mk10,DS,1,0,1,,,01:51:40 08-May-2017,NP,B,-64.6518,-62.8695,-64.6518,-62.8695,8,,401677440,-135
166128,166128,Mk10,DS,5,0,0,46,30,02:01:30 08-May-2017,NN,2,-64.7505,-63.0096,-64.7505,-63.0096,56,,401677441,-127
166128,166128,Mk10,DS,2,0,1,117,117,03:06:24 08-May-2017,NK,B,-64.7298,-62.9368,-64.7298,-62.9368,7,,401677460,-133
166128,166128,Mk10,DS,2,0,1,643,643,03:25:48 08-May-2017,MA,B,-64.7443,-62.9817,-64.7443,-62.9817,8,,401677445,-131
166128,166128,Mk10,DS,1,0,1,,,03:36:00 08-May-2017,NP,B,-64.7428,-62.9842,-64.7428,-62.9842,8,,401677453,-139
166128,166128,Mk10,DS,4,0,2,41,35,03:39:28 08-May-2017,NN,0,-64.7204,-62.9438,-64.7204,-62.9438,46,,401677432,-133
166128,166128,Mk10,DS,9,0,1,44,31,05:13:24 08-May-2017,NP,1,-64.7324,-62.9246,-64.7324,-62.9246,48,,401677443,-123
166128,166128,Mk10,DS,6,0,1,57,31,05:12:03 08-May-2017,MA,1,-64.7017,-62.9742,-64.7017,-62.9742,48,,401677439,-126
166128,166128,Mk10,DS,1,0,0,,,05:17:30 08-May-2017,NN,B,-64.7320,-62.9227,-64.7320,-62.9227,6,,401677436,-137
166128,166128,Mk10,DS,10,0,1,51,30,06:51:19 08-May-2017,NP,1,-64.6950,-62.9199,-64.6950,-62.9199,47,,401677466,-121
166128,166128,Mk10,DS,5,0,2,77,30,06:49:15 08-May-2017,MA,1,-64.7338,-62.9151,-64.7338,-62.9151,57,,401677462,-126
166128,166128,Mk10,DS,1,0,0,,,06:53:42 08-May-2017,NN,B,-64.6956,-62.9224,-64.6956,-62.9224,6,,401677455,-140
166128,166128,Mk10,DS,3,0,1,60,41,08:28:36 08-May-2017,MA,A,-64.7076,-62.7273,-64.7076,-62.7273,7,,401677497,-130
166128,166128,Mk10,DS,2,0,1,113,113,08:32:19 08-May-2017,NP,B,-64.6642,-62.9213,-64.6642,-62.9213,6,,401677483,-138
166128,166128,Mk10,DS,5,0,0,117,30,08:40:19 08-May-2017,NN,0,-64.7331,-62.9079,-64.7331,-62.9079,46,,401677449,-125
166128,166128,Mk10,DS,1,0,0,,,09:19:22 08-May-2017,MB,B,-64.7442,-62.9058,-64.7442,-62.9058,8,,401677455,-133
166128,166128,Mk10,DS,8,0,0,41,30,09:38:29 08-May-2017,NK,1,-64.6963,-62.8703,-64.6963,-62.8703,46,,401677448,-123
166128,166128,Mk10,DS,4,0,0,86,40,09:39:28 08-May-2017,SR,0,-64.7568,-62.8575,-64.7568,-62.8575,46,,401677456,-126
166128,166128,Mk10,DS,3,0,1,34,30,10:09:20 08-May-2017,MA,A,-64.7850,-62.9667,-64.7850,-62.9667,6,,401677450,-128
166128,166128,Mk10,DS,4,0,2,51,38,11:21:07 08-May-2017,SR,0,-64.7069,-63.0612,-64.7069,-63.0612,48,,401677435,-120
166128,166128,Mk10,DS,3,0,1,30,30,11:23:33 08-May-2017,NK,A,-64.7269,-63.1525,-64.7269,-63.1525,6,,401677457,-137
166128,166128,Mk10,DS,5,0,0,38,30,11:42:00 08-May-2017,MA,0,-64.6599,-63.0323,-64.6599,-63.0323,56,,401677441,-115
166128,166128,Mk10,DS,5,0,3,91,50,12:01:36 08-May-2017,NN,0,-64.7212,-62.9750,-64.7212,-62.9750,46,,401677460,-135
166128,166128,Mk10,DS,2,0,0,37,37,00:05:24 09-May-2017,NP,B,-64.5909,-63.3209,-64.5909,-63.3209,,,401677392,-136
166128,166128,Mk10,DS,7,0,0,91,30,00:08:54 09-May-2017,NN,0,-64.6973,-63.0275,-64.6973,-63.0275,46,,401677472,-127
166128,166128,Mk10,DS,1,0,1,,,00:46:21 09-May-2017,MB,B,-64.6916,-63.0397,-64.6916,-63.0397,8,,401677451,-136
166128,166128,Mk10,DS,1,0,0,,,01:01:30 09-May-2017,NK,B,-64.6973,-63.0272,-64.6973,-63.0272,6,,401677443,-130
166128,166128,Mk10,DS,5,0,1,122,30,01:28:54 09-May-2017,MA,0,-64.6535,-62.9712,-64.6535,-62.9712,48,,401677466,-126
166128,166128,Mk10,DS,1,0,1,,,01:38:55 09-May-2017,NP,B,-64.6797,-63.0441,-64.6797,-63.0441,8,,401677442,-136
166128,166128,Mk10,DS,8,0,3,72,31,01:51:31 09-May-2017,NN,0,-64.6742,-62.9439,-64.6742,-62.9439,48,,401677448,-126
166128,166128,Mk10,DS,3,0,1,65,32,02:26:28 09-May-2017,MB,A,-64.6738,-62.9602,-64.6738,-62.9602,7,,401677460,-129
166128,166128,Mk10,DS,4,0,2,78,58,02:41:00 09-May-2017,NK,1,-64.6745,-62.9970,-64.6745,-62.9970,56,,401677459,-133
166128,166128,Mk10,DS,9,0,4,57,30,03:09:03 09-May-2017,MA,0,-64.6780,-62.9382,-64.6780,-62.9382,46,,401677448,-118
166128,166128,Mk10,DS,3,0,3,88,55,03:17:46 09-May-2017,NP,A,-64.7317,-63.0424,-64.7317,-63.0424,8,,401677434,-135
166128,166128,Mk10,DS,1,0,1,,,03:30:57 09-May-2017,NN,B,-64.6937,-63.0448,-64.6937,-63.0448,6,,401677456,-137
166128,166128,Mk10,DS,1,0,1,,,04:04:03 09-May-2017,MB,B,-64.6951,-63.0429,-64.6951,-63.0429,8,,401677430,-130
166128,166128,Mk10,DS,6,0,0,98,43,04:49:31 09-May-2017,MA,0,-64.7338,-63.0817,-64.7338,-63.0817,46,,401677463,-124
166128,166128,Mk10,DS,6,0,4,126,37,04:59:10 09-May-2017,NP,1,-64.7208,-63.0924,-64.7137,-63.1110,46,,401677463,-125
166128,166128,Mk10,DS,4,0,1,40,31,05:11:51 09-May-2017,NN,0,-64.7214,-63.0717,-64.7214,-63.0717,46,,401677458,-133
166128,166128,Mk10,DS,1,0,0,,,05:42:12 09-May-2017,MB,B,-64.7213,-63.0820,-64.7213,-63.0820,8,,401677437,-133
166128,166128,Mk10,DS,2,0,0,88,88,05:57:33 09-May-2017,NK,B,-64.7582,-63.0788,-64.7582,-63.0788,6,,401677439,-132
166128,166128,Mk10,DS,3,0,1,45,30,06:29:27 09-May-2017,MA,A,-64.7913,-63.3480,-64.7913,-63.3480,8,,401677381,-125
166128,166128,Mk10,DS,7,0,1,36,30,06:38:06 09-May-2017,NP,0,-64.7818,-63.0708,-64.7818,-63.0708,48,,401677414,-122
166128,166128,Mk10,DS,2,0,0,30,30,06:50:36 09-May-2017,NN,B,-64.7749,-63.1725,-64.7749,-63.1725,6,,401677420,-130
166128,166128,Mk10,DS,1,0,0,,,07:39:47 09-May-2017,NK,B,-64.7962,-63.2828,-64.7962,-63.2828,7,,401677436,-127
166128,166128,Mk10,DS,1,0,0,,,08:20:12 09-May-2017,NP,B,-64.8093,-63.3564,-64.8093,-63.3564,8,,401677403,-137
166128,166128,Mk10,DS,1,0,0,,,08:32:46 09-May-2017,NN,B,-64.8007,-63.3881,-64.8007,-63.3881,6,,401677443,-132
166128,166128,Mk10,DS,5,0,1,45,30,09:07:46 09-May-2017,SR,0,-64.7857,-62.7499,-54.6768,-3.8313,58,,401677456,-131
166128,166128,Mk10,DS,1,0,0,,,09:09:22 09-May-2017,NK,B,-64.7852,-62.7496,-64.7852,-62.7496,6,,401677442,-137
166128,166128,Mk10,DS,6,0,2,69,33,09:43:12 09-May-2017,MA,1,-64.8071,-62.8025,-64.8071,-62.8025,46,,401677477,-129
166128,166128,Mk10,DS,2,0,2,140,140,10:03:32 09-May-2017,NN,B,-64.7838,-62.7646,-64.7838,-62.7646,6,,401677464,-133
166128,166128,Mk10,DS,6,0,3,66,30,10:48:19 09-May-2017,SR,1,-64.7947,-62.9206,-64.7947,-62.9206,48,,401677469,-119
166128,166128,Mk10,DS,4,0,0,80,30,00:39:47 10-May-2017,NK,0,-64.6493,-62.3126,-64.6493,-62.3126,40,,401677408,-125
166128,166128,Mk10,DS,5,0,1,50,30,01:05:39 10-May-2017,MA,0,-64.7980,-63.6008,-64.7980,-63.6008,40,,401677543,-122
166128,166128,Mk10,DS,1,0,0,,,01:26:02 10-May-2017,NP,B,-64.7933,-63.4449,-64.7933,-63.4449,6,,401677362,-135
166128,166128,Mk10,DS,8,0,3,39,30,01:40:51 10-May-2017,NN,1,-64.7365,-62.8378,-64.7365,-62.8378,46,,401677430,-128
166128,166128,Mk10,DS,5,0,1,52,30,02:05:47 10-May-2017,MB,0,-64.7834,-62.9619,-64.7834,-62.9619,46,,401677408,-131
166128,166128,Mk10,DS,1,0,0,,,02:18:19 10-May-2017,NK,B,-64.7832,-62.9794,-64.7832,-62.9794,6,,401677449,-128
166128,166128,Mk10,DS,10,0,0,50,30,02:50:25 10-May-2017,MA,0,-64.7052,-62.1192,-64.3955,-60.3571,50,,401677459,-117
166128,166128,Mk10,DS,2,0,0,32,32,03:10:18 10-May-2017,NP,B,-64.7852,-62.4099,-64.7852,-62.4099,6,,401677431,-134
166128,166128,Mk10,DS,2,0,0,155,155,03:16:30 10-May-2017,NN,B,-64.7465,-62.4904,-64.7465,-62.4904,6,,401677499,-135
