"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",166124,13440,-64.72009,-62.23641,B,05/04/2017 21:36:50,Argos,0,51,SR,,401677159.2,05/04/2017 21:36:25,1,2,0,-121,401677159.2,-62.23641,-64.72009,-62.23641,-64.72009,6,3,1671,10106,276,88,1319,4,171,11,89,18,1,221,49,216,21,112,5,224,80,168,169,180,0,3,96,131,87,128,,,,,,,,,
"",166124,13440,-64.72009,-62.23641,B,05/04/2017 21:36:50,Argos,0,51,SR,,401677159.2,05/04/2017 21:37:16,1,2,0,-121,401677159.2,-62.23641,-64.72009,-62.23641,-64.72009,6,3,1671,10106,276,88,1319,4,5,73,89,73,239,164,49,216,21,96,5,224,80,168,169,176,0,2,127,192,0,0,,,,,,,,,
"",166124,13440,-64.72019,-62.23665,B,05/04/2017 21:39:37,Argos,0,0,NK,,401677156.97,05/04/2017 21:39:38,1,1,0,-133,401677156.97,-62.23665,-64.72019,-62.23665,-64.72019,6,3,1655,7754,353,88,1460,4,171,5,89,223,1,225,50,56,5,96,56,140,208,169,230,1,169,120,141,124,63,22,,,,,,,,,
"",166124,13440,-64.7177,-62.31002,A,05/04/2017 23:08:53,Argos,0,67,NP,,401677144.45,05/04/2017 23:08:20,1,3,0,-129,401677144.45,-62.31002,-64.7177,-62.31002,-64.7177,8,3,2089,3428,1272,161,2403,4,5,73,114,13,161,150,49,152,21,112,5,224,80,168,169,184,0,2,116,64,0,0,,,,,,,,,
"",166124,13440,-64.7177,-62.31002,A,05/04/2017 23:08:53,Argos,0,67,NP,,401677144.45,05/04/2017 23:08:54,1,3,0,-129,401677144.45,-62.31002,-64.7177,-62.31002,-64.7177,8,3,2089,3428,1272,161,2403,4,171,5,114,47,2,13,49,168,20,240,5,224,80,168,169,160,0,3,146,70,127,192,,,,,,,,,
"",166124,13440,-64.7177,-62.31002,A,05/04/2017 23:08:53,Argos,0,67,NP,,401677144.45,05/04/2017 23:09:27,1,3,0,-129,401677144.45,-62.31002,-64.7177,-62.31002,-64.7177,8,3,2089,3428,1272,161,2403,4,5,73,114,84,229,35,49,184,21,112,5,224,80,168,169,160,0,2,127,192,0,0,,,,,,,,,
"",166124,13440,-64.71106,-62.24989,2,05/04/2017 23:15:08,Argos,0,225,NN,,401677148.35,05/04/2017 23:13:28,1,4,0,-127,401677148.35,-62.24989,-64.71106,-62.24989,-64.71106,58,3,269,445,162,105,337,4,171,7,115,85,2,15,49,152,21,144,5,224,80,168,169,152,0,3,197,54,117,192,,,,,,,,,
"",166124,13440,-64.71106,-62.24989,2,05/04/2017 23:15:08,Argos,0,225,NN,,401677148.35,05/04/2017 23:14:02,1,4,0,-127,401677148.35,-62.24989,-64.71106,-62.24989,-64.71106,58,3,269,445,162,105,337,4,5,73,115,119,144,137,49,232,21,48,5,224,80,168,169,156,0,2,90,128,0,0,,,,,,,,,
"",166124,13440,-64.70623,-62.26617,A,05/04/2017 23:15:42,Argos,0,191,SR,,401677145.75,05/04/2017 23:14:02,1,3,0,-133,401677145.75,-62.26617,-64.70623,-62.26617,-64.70623,6,3,682,1690,275,96,323,4,5,73,115,119,144,137,49,232,21,48,5,224,80,168,169,156,0,2,90,128,0,0,,,,,,,,,
"",166124,13440,-64.71106,-62.24989,2,05/04/2017 23:15:08,Argos,0,225,NN,,401677148.35,05/04/2017 23:15:54,1,4,0,-127,401677148.35,-62.24989,-64.71106,-62.24989,-64.71106,58,3,269,445,162,105,337,4,5,73,115,239,135,45,49,168,5,96,5,224,124,165,129,20,199,25,50,25,58,147,,,,,,,,,
"",166124,13440,-64.70623,-62.26617,A,05/04/2017 23:15:42,Argos,0,191,SR,,401677145.75,05/04/2017 23:15:54,1,3,0,-133,401677145.75,-62.26617,-64.70623,-62.26617,-64.70623,6,3,682,1690,275,96,323,4,5,73,115,239,135,45,49,168,5,96,5,225,126,179,214,134,70,80,107,240,229,244,,,,,,,,,
"",166124,13440,-64.71106,-62.24989,2,05/04/2017 23:15:08,Argos,0,225,NN,,401677148.35,05/04/2017 23:17:13,1,4,0,-127,401677148.35,-62.24989,-64.71106,-62.24989,-64.71106,58,3,269,445,162,105,337,4,171,13,116,70,2,19,49,200,5,80,5,224,80,168,169,160,0,3,23,158,127,192,,,,,,,,,
"",166124,13440,-64.70623,-62.26617,A,05/04/2017 23:15:42,Argos,0,191,SR,,401677145.75,05/04/2017 23:17:13,1,3,0,-133,401677145.75,-62.26617,-64.70623,-62.26617,-64.70623,6,3,682,1690,275,96,323,4,171,13,116,70,2,19,49,200,5,80,5,224,80,168,169,160,0,3,23,158,127,192,,,,,,,,,
"",166124,13440,-64.70948,-62.26121,A,05/04/2017 23:19:41,Argos,0,271,NK,,401677145.57,05/04/2017 23:17:13,1,3,0,-127,401677145.57,-62.26121,-64.70948,-62.26121,-64.70948,6,3,1122,14525,86,82,573,4,171,13,116,70,2,19,49,200,5,80,5,224,80,168,169,161,0,67,23,158,127,200,,,,,,,,,
"",166124,13440,-64.70948,-62.26121,A,05/04/2017 23:19:41,Argos,0,271,NK,,401677145.57,05/04/2017 23:20:07,1,3,0,-127,401677145.57,-62.26121,-64.70948,-62.26121,-64.70948,6,3,1122,14525,86,82,573,4,5,73,117,0,174,48,49,200,21,96,5,224,80,168,169,172,0,2,105,0,0,0,,,,,,,,,
"",166124,13440,-64.71106,-62.24989,2,05/04/2017 23:15:08,Argos,0,225,NN,,401677148.35,05/04/2017 23:21:44,1,4,0,-127,401677148.35,-62.24989,-64.71106,-62.24989,-64.71106,58,3,269,445,162,105,337,4,171,13,117,101,2,21,49,248,5,32,5,224,80,168,169,176,0,3,1,17,127,192,,,,,,,,,
"",166124,13440,-64.70948,-62.26121,A,05/04/2017 23:19:41,Argos,0,271,NK,,401677145.57,05/04/2017 23:21:44,1,3,0,-127,401677145.57,-62.26121,-64.70948,-62.26121,-64.70948,6,3,1122,14525,86,82,573,4,171,13,117,101,2,21,49,248,5,32,5,224,80,168,169,176,0,3,1,17,127,192,,,,,,,,,
"",166124,13440,-64.69682,-62.2557,B,05/05/2017 00:44:12,Argos,0,0,NP,,401677131.92,05/05/2017 00:44:12,1,1,0,-135,401677131.92,-62.2557,-64.69682,-62.2557,-64.69682,8,3,11818,26242,5322,91,3543,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.70915,-62.26127,2,05/05/2017 00:56:13,Argos,0,416,NN,,401677127.38,05/05/2017 00:52:50,1,7,0,-126,401677127.38,-62.26127,-64.70915,-62.26127,-64.70915,56,3,388,2528,59,76,263,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
"",166124,13440,-64.70915,-62.26127,2,05/05/2017 00:56:13,Argos,0,416,NN,,401677127.38,05/05/2017 00:56:08,1,7,0,-126,401677127.38,-62.26127,-64.70915,-62.26127,-64.70915,56,3,388,2528,59,76,263,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.70915,-62.26127,2,05/05/2017 00:56:13,Argos,0,416,NN,,401677127.38,05/05/2017 00:56:38,1,7,0,-126,401677127.38,-62.26127,-64.70915,-62.26127,-64.70915,56,3,388,2528,59,76,263,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,15,171,,,,,,,,,,,,,
"",166124,13440,-64.70915,-62.26127,2,05/05/2017 00:56:13,Argos,0,416,NN,,401677127.38,05/05/2017 00:59:16,2,7,0,-126,401677127.38,-62.26127,-64.70915,-62.26127,-64.70915,56,3,388,2528,59,76,263,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.70915,-62.26127,2,05/05/2017 00:56:13,Argos,0,416,NN,,401677127.38,05/05/2017 00:59:46,2,7,0,-126,401677127.38,-62.26127,-64.70915,-62.26127,-64.70915,56,3,388,2528,59,76,263,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.70978,-62.26703,B,05/05/2017 01:02:38,Argos,0,345,NK,,401677122.22,05/05/2017 00:59:46,1,2,0,-135,401677122.22,-62.26703,-64.70978,-62.26703,-64.70978,6,3,854,1571,464,147,727,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.70978,-62.26703,B,05/05/2017 01:02:38,Argos,0,345,NK,,401677122.22,05/05/2017 01:05:31,1,2,0,-135,401677122.22,-62.26703,-64.70978,-62.26703,-64.70978,6,3,854,1571,464,147,727,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.70133,-62.24643,A,05/05/2017 01:13:42,Argos,0,199,MA,,401677128.45,05/05/2017 01:12:18,1,3,0,-128,401677128.45,-62.24643,-64.70133,-62.24643,-64.70133,6,3,761,5826,99,108,960,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
"",166124,13440,-64.70133,-62.24643,A,05/05/2017 01:13:42,Argos,0,199,MA,,401677128.45,05/05/2017 01:15:07,1,3,0,-128,401677128.45,-62.24643,-64.70133,-62.24643,-64.70133,6,3,761,5826,99,108,960,53,195,133,73,56,128,62,44,64,0,97,131,132,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.70133,-62.24643,A,05/05/2017 01:13:42,Argos,0,199,MA,,401677128.45,05/05/2017 01:15:37,1,3,0,-128,401677128.45,-62.24643,-64.70133,-62.24643,-64.70133,6,3,761,5826,99,108,960,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.72198,-62.17765,B,05/05/2017 02:24:53,Argos,0,66,NP,,401677133.14,05/05/2017 02:24:21,1,2,0,-135,401677133.14,-62.17765,-64.72198,-62.17765,-64.72198,8,3,2153,6977,664,68,2329,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.72198,-62.17765,B,05/05/2017 02:24:53,Argos,0,66,NP,,401677133.14,05/05/2017 02:25:27,1,2,0,-135,401677133.14,-62.17765,-64.72198,-62.17765,-64.72198,8,3,2153,6977,664,68,2329,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.7378,-62.23016,A,05/05/2017 02:36:48,Argos,0,81,NN,,401677130.02,05/05/2017 02:36:09,1,3,0,-128,401677130.02,-62.23016,-64.7378,-62.23016,-64.7378,6,3,843,1405,505,130,1376,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
"",166124,13440,-64.7378,-62.23016,A,05/05/2017 02:36:48,Argos,0,81,NN,,401677130.02,05/05/2017 02:36:47,1,3,0,-128,401677130.02,-62.23016,-64.7378,-62.23016,-64.7378,6,3,843,1405,505,130,1376,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.7378,-62.23016,A,05/05/2017 02:36:48,Argos,0,81,NN,,401677130.02,05/05/2017 02:37:30,1,3,0,-128,401677130.02,-62.23016,-64.7378,-62.23016,-64.7378,6,3,843,1405,505,130,1376,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.73856,-62.22961,B,05/05/2017 02:40:27,Argos,0,0,NK,,401677132.73,05/05/2017 02:40:28,1,1,0,-132,401677132.73,-62.22961,-64.73856,-62.22961,-64.73856,6,3,798,1207,527,112,1588,76,163,101,73,44,154,26,16,16,32,130,219,117,6,65,88,71,255,164,,,,,,,,,,,,,
"",166124,13440,-64.73807,-62.23161,B,05/05/2017 02:57:02,Argos,0,0,MA,,401677133.46,05/05/2017 02:57:03,1,1,0,-122,401677133.46,-62.23161,-64.73807,-62.23161,-64.73807,6,3,1116,2047,608,95,2233,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.71399,-62.23741,A,05/05/2017 04:05:12,Argos,0,92,NP,,401677120.08,05/05/2017 04:04:27,1,3,0,-129,401677120.08,-62.23741,-64.71399,-62.23741,-64.71399,8,2,563,3065,103,73,1506,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
"",166124,13440,-64.71399,-62.23741,A,05/05/2017 04:05:12,Argos,0,92,NP,,401677120.08,05/05/2017 04:05:13,1,3,0,-129,401677120.08,-62.23741,-64.71399,-62.23741,-64.71399,8,2,563,3065,103,73,1506,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.71399,-62.23741,A,05/05/2017 04:05:12,Argos,0,92,NP,,401677120.08,05/05/2017 04:05:59,1,3,0,-129,401677120.08,-62.23741,-64.71399,-62.23741,-64.71399,8,2,563,3065,103,73,1506,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.71205,-62.23943,B,05/05/2017 04:32:00,Argos,0,0,MA,,401677131.64,05/05/2017 04:32:00,1,1,0,-122,401677131.64,-62.23943,-64.71205,-62.23943,-64.71205,6,3,909,2564,322,81,2456,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
"",166124,13440,-64.71466,-62.20869,1,05/05/2017 05:46:43,Argos,0,236,NP,,401677121.77,05/05/2017 05:46:23,1,6,0,-124,401677121.77,-62.20869,-64.71466,-62.20869,-64.71466,58,3,918,16418,51,100,731,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.71466,-62.20869,1,05/05/2017 05:46:43,Argos,0,236,NP,,401677121.77,05/05/2017 05:47:08,1,6,0,-124,401677121.77,-62.20869,-64.71466,-62.20869,-64.71466,58,3,918,16418,51,100,731,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
"",166124,13440,-64.71466,-62.20869,1,05/05/2017 05:46:43,Argos,0,236,NP,,401677121.77,05/05/2017 05:47:42,2,6,0,-124,401677121.77,-62.20869,-64.71466,-62.20869,-64.71466,58,3,918,16418,51,100,731,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.71466,-62.20869,1,05/05/2017 05:46:43,Argos,0,236,NP,,401677121.77,05/05/2017 05:48:45,2,6,0,-124,401677121.77,-62.20869,-64.71466,-62.20869,-64.71466,58,3,918,16418,51,100,731,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.71301,-62.2197,B,05/05/2017 06:08:29,Argos,0,31,MA,,401677124.52,05/05/2017 06:08:13,1,2,0,-134,401677124.52,-62.2197,-64.71301,-62.2197,-64.71301,6,3,1753,3887,790,89,1759,4,5,74,98,6,19,238,49,200,5,48,5,227,88,167,253,96,4,66,127,192,0,0,,,,,,,,,
"",166124,13440,-64.71301,-62.2197,B,05/05/2017 06:08:29,Argos,0,31,MA,,401677124.52,05/05/2017 06:08:45,1,2,0,-134,401677124.52,-62.2197,-64.71301,-62.2197,-64.71301,6,3,1753,3887,790,89,1759,53,227,133,73,40,128,63,60,80,0,97,130,0,0,64,,,,,,,,,,,,,,,,,
"",166124,13440,-64.71044,-62.20478,B,05/05/2017 07:01:47,Argos,0,0,MB,,401677123.31,05/05/2017 07:01:47,1,1,0,-135,401677123.31,-62.20478,-64.71044,-62.20478,-64.71044,8,3,3002,6857,1314,90,3303,63,39,165,74,135,136,32,72,32,16,96,192,0,2,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.6928,-62.20308,A,05/05/2017 07:24:43,Argos,0,423,NP,,401677123.19,05/05/2017 07:21:57,1,3,0,-130,401677123.19,-62.20308,-64.6928,-62.20308,-64.6928,6,3,297,1015,87,53,786,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,64,0,0,,,,,,,,,,,,,
"",166124,13440,-64.6928,-62.20308,A,05/05/2017 07:24:43,Argos,0,423,NP,,401677123.19,05/05/2017 07:23:14,1,3,0,-130,401677123.19,-62.20308,-64.6928,-62.20308,-64.6928,6,3,297,1015,87,53,786,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,163,64,120,87,15,239,145,14,209,105,193,155,200,195,113,130,
"",166124,13440,-64.6928,-62.20308,A,05/05/2017 07:24:43,Argos,0,423,NP,,401677123.19,05/05/2017 07:29:00,1,3,0,-130,401677123.19,-62.20308,-64.6928,-62.20308,-64.6928,6,3,297,1015,87,53,786,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69821,-62.21352,B,05/05/2017 07:37:38,Argos,0,49,NK,,401677119.91,05/05/2017 07:37:14,1,2,0,-133,401677119.91,-62.21352,-64.69821,-62.21352,-64.69821,6,3,423,1192,150,106,1160,63,47,165,74,7,136,32,72,32,16,96,192,0,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69268,-62.20345,B,05/05/2017 07:37:13,Argos,0,0,NN,,401677123.88,05/05/2017 07:37:14,1,1,0,-135,401677123.88,-62.20345,-64.69268,-62.20345,-64.69268,6,3,566,1182,271,83,1576,63,47,165,74,7,136,32,72,32,16,96,192,0,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69821,-62.21352,B,05/05/2017 07:37:38,Argos,0,49,NK,,401677119.91,05/05/2017 07:38:03,1,2,0,-133,401677119.91,-62.21352,-64.69821,-62.21352,-64.69821,6,3,423,1192,150,106,1160,39,89,37,74,3,0,121,141,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69167,-62.19693,B,05/05/2017 07:48:47,Argos,0,0,MA,,401677120.28,05/05/2017 07:48:47,1,1,0,-133,401677120.28,-62.19693,-64.69167,-62.19693,-64.69167,6,3,726,1547,341,86,2033,53,195,165,73,40,128,62,44,82,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.68211,-62.17013,B,05/05/2017 09:08:52,Argos,0,0,NK,,401677126.64,05/05/2017 09:08:53,1,1,0,-137,401677126.64,-62.17013,-64.68211,-62.17013,-64.68211,8,3,1024,7949,131,103,2880,76,162,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
"",166124,13440,-64.69728,-62.19577,B,05/05/2017 09:10:15,Argos,0,166,NN,,401677126.72,05/05/2017 09:08:53,1,2,0,-135,401677126.72,-62.19577,-64.69728,-62.19577,-64.69728,6,3,1052,26752,41,98,2963,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
"",166124,13440,-64.69728,-62.19577,B,05/05/2017 09:10:15,Argos,0,166,NN,,401677126.72,05/05/2017 09:11:39,1,2,0,-135,401677126.72,-62.19577,-64.69728,-62.19577,-64.69728,6,3,1052,26752,41,98,2963,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.68211,-62.17013,B,05/05/2017 09:08:52,Argos,0,0,NK,,401677126.64,05/05/2017 09:11:39,1,1,0,-137,401677126.64,-62.17013,-64.68211,-62.17013,-64.68211,8,3,1024,7949,131,103,2880,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69864,-62.14873,A,05/05/2017 09:30:45,Argos,0,136,SR,,401677113.41,05/05/2017 09:29:45,1,3,0,-136,401677113.41,-62.14873,-64.69864,-62.14873,-64.69864,6,3,1334,16462,108,84,1695,63,47,165,74,7,136,32,72,32,16,96,192,0,0,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69297,-62.20296,A,05/05/2017 09:29:44,Argos,0,136,MA,,401677126.64,05/05/2017 09:29:45,1,3,0,-132,401677126.64,-62.20296,-64.69297,-62.20296,-64.69297,6,3,666,4768,92,110,1857,63,47,165,104,7,136,32,72,32,52,96,201,64,1,30,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69864,-62.14873,A,05/05/2017 09:30:45,Argos,0,136,SR,,401677113.41,05/05/2017 09:30:32,1,3,0,-136,401677113.41,-62.14873,-64.69864,-62.14873,-64.69864,6,3,1334,16462,108,84,1695,39,89,37,74,3,0,121,141,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69297,-62.20296,A,05/05/2017 09:29:44,Argos,0,136,MA,,401677126.64,05/05/2017 09:30:32,1,3,0,-132,401677126.64,-62.20296,-64.69297,-62.20296,-64.69297,6,3,666,4768,92,110,1857,39,89,37,74,3,0,121,141,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69864,-62.14873,A,05/05/2017 09:30:45,Argos,0,136,SR,,401677113.41,05/05/2017 09:32:01,1,3,0,-136,401677113.41,-62.14873,-64.69864,-62.14873,-64.69864,6,3,1334,16462,108,84,1695,16,173,101,74,9,0,0,93,125,79,144,149,143,10,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69297,-62.20296,A,05/05/2017 09:29:44,Argos,0,136,MA,,401677126.64,05/05/2017 09:32:01,1,3,0,-132,401677126.64,-62.20296,-64.69297,-62.20296,-64.69297,6,3,666,4768,92,110,1857,16,173,101,74,9,1,0,93,125,79,144,149,143,10,0,,,,,,,,,,,,,,,,,
"",166124,13440,-64.69866,-62.12644,B,05/05/2017 10:58:03,Argos,0,0,NN,,401677127.22,05/05/2017 10:58:04,1,1,0,-128,401677127.22,-62.12644,-64.69866,-62.12644,-64.69866,8,3,4371,12402,1540,87,3941,4,163,8,174,121,2,251,49,167,245,80,5,227,88,167,253,100,4,67,34,78,127,192,,,,,,,,,
"",166124,13440,-64.70031,-62.13723,B,05/05/2017 10:58:03,Argos,0,0,NK,,401677126.12,05/05/2017 10:58:04,1,1,0,-130,401677126.12,-62.13723,-64.70031,-62.13723,-64.70031,0,3,3258,9950,1066,86,4152,4,163,8,174,121,2,251,49,167,245,80,5,227,88,167,253,100,4,67,34,78,127,192,,,,,,,,,
"",166124,13440,-64.69862,-62.24695,B,05/05/2017 11:06:52,Argos,0,519,MA,,401677129.24,05/05/2017 11:02:33,1,2,0,-133,401677129.24,-62.24695,-64.69862,-62.24695,-64.69862,6,3,989,5205,187,35,2778,32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
