DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
166124,166124,Mk10,08:00:44 08-May-2017,Argos,2,-64.6303,-62.2316,348,1129,107,100,,,,,,
166124,166124,Mk10,08:27:22 08-May-2017,Argos,0,-64.6217,-62.1299,1716,11611,253,84,,,,,,
166124,166124,Mk10,08:35:38 08-May-2017,Argos,1,-64.6262,-62.3108,1295,7854,213,98,,,,,,
166124,166124,Mk10,08:38:22 08-May-2017,Argos,2,-64.6212,-62.2449,455,2013,102,104,,,,,,
166124,166124,Mk10,09:37:53 08-May-2017,Argos,0,-64.6231,-62.2522,1516,9911,232,75,,,,,,
166124,166124,Mk10,09:39:49 08-May-2017,Argos,0,-64.6274,-62.2499,2200,17346,279,95,,,,,,
166124,166124,Mk10,10:05:26 08-May-2017,Argos,2,-64.6341,-62.2475,446,724,274,80,,,,,,
166124,166124,Mk10,10:20:47 08-May-2017,Argos,2,-64.6317,-62.2438,350,622,196,100,,,,,,
166124,166124,Mk10,10:58:37 08-May-2017,Argos,B,-64.6294,-62.2440,1560,3864,629,92,,,,,,
166124,166124,Mk10,11:16:45 08-May-2017,Argos,B,-64.6299,-62.2447,1532,3706,632,91,,,,,,
166124,166124,Mk10,11:20:29 08-May-2017,Argos,B,-64.6336,-62.2419,1025,8059,130,88,,,,,,
166124,166124,Mk10,11:43:22 08-May-2017,Argos,B,-64.6339,-62.2663,535,2955,96,135,,,,,,
166124,166124,Mk10,12:02:24 08-May-2017,Argos,A,-64.6283,-62.2912,290,1821,46,103,,,,,,
166124,166124,Mk10,12:36:16 08-May-2017,Argos,B,-64.6118,-62.2886,1049,4619,238,100,,,,,,
166124,166124,Mk10,12:57:20 08-May-2017,Argos,B,-64.6143,-62.2851,1227,30109,50,92,,,,,,
166124,166124,Mk10,13:22:15 08-May-2017,Argos,B,-64.6172,-62.2948,780,9651,63,101,,,,,,
166124,166124,Mk10,14:34:16 08-May-2017,Argos,B,-64.6018,-62.3067,1368,3728,501,96,,,,,,
166124,166124,Mk10,16:13:38 08-May-2017,Argos,B,-64.6032,-62.2846,1975,4418,882,97,,,,,,
166124,166124,Mk10,17:56:00 08-May-2017,Argos,B,-64.5723,-62.3029,2573,5401,1225,97,,,,,,
166124,166124,Mk10,18:58:17 08-May-2017,Argos,B,-64.5737,-62.3144,2629,6232,1109,110,,,,,,
166124,166124,Mk10,19:29:26 08-May-2017,Argos,1,-64.6451,-62.1991,911,2126,389,124,,,,,,
166124,166124,Mk10,20:41:19 08-May-2017,Argos,0,-64.6603,-62.1536,2105,50559,87,79,,,,,,
166124,166124,Mk10,21:08:53 08-May-2017,Argos,0,-64.6780,-62.0857,5329,78396,362,91,,,,,,
166124,166124,Mk10,21:46:39 08-May-2017,Argos,B,-64.6675,-62.0602,7888,92314,674,88,,,,,,
166124,166124,Mk10,22:19:13 08-May-2017,Argos,A,-64.6733,-62.0274,2212,7585,644,64,,,,,,
166124,166124,Mk10,22:33:18 08-May-2017,Argos,B,-64.6734,-62.0275,3712,9042,1524,73,,,,,,
166124,166124,Mk10,22:49:36 08-May-2017,Argos,B,-64.6768,-62.0620,2004,3029,1326,63,,,,,,
166124,166124,Mk10,23:19:16 08-May-2017,Argos,A,-64.6814,-61.9835,917,32099,26,83,,,,,,
166124,166124,Mk10,00:00:39 09-May-2017,Argos,1,-64.6873,-62.0599,1342,10814,166,89,,,,,,
166124,166124,Mk10,00:07:19 09-May-2017,Argos,A,-64.6601,-61.9701,710,34561,14,80,,,,,,
166124,166124,Mk10,01:01:44 09-May-2017,Argos,2,-64.6965,-62.1061,476,1189,190,94,,,,,,
166124,166124,Mk10,01:32:40 09-May-2017,Argos,A,-64.6483,-62.0039,1979,35747,109,87,,,,,,
166124,166124,Mk10,01:53:48 09-May-2017,Argos,B,-64.6415,-61.8989,1885,8705,408,82,,,,,,Lon > 4 deviations from mean
166124,166124,Mk10,02:39:52 09-May-2017,Argos,A,-64.6800,-62.1359,5753,53100,623,87,,,,,,
166124,166124,Mk10,03:13:56 09-May-2017,Argos,B,-64.6852,-62.1510,11074,39729,3086,88,,,,,,
166124,166124,Mk10,03:23:26 09-May-2017,Argos,B,-64.6643,-62.1145,3873,7044,2129,107,,,,,,
166124,166124,Mk10,04:07:26 09-May-2017,Argos,B,-64.6937,-62.1736,1253,2873,546,93,,,,,,
166124,166124,Mk10,04:16:17 09-May-2017,Argos,B,-64.6949,-62.2013,920,2179,388,51,,,,,,
166124,166124,Mk10,04:48:58 09-May-2017,Argos,A,-64.7131,-62.2413,294,2610,33,80,,,,,,
166124,166124,Mk10,05:02:28 09-May-2017,Argos,A,-64.7174,-62.2553,764,2436,239,110,,,,,,
166124,166124,Mk10,05:11:49 09-May-2017,Argos,B,-64.7130,-62.2623,2198,7339,658,116,,,,,,
166124,166124,Mk10,05:59:43 09-May-2017,Argos,B,-64.7063,-62.2121,2426,16544,355,125,,,,,,
166124,166124,Mk10,06:29:27 09-May-2017,Argos,B,-64.6805,-62.2617,6562,21350,2017,106,,,,,,
166124,166124,Mk10,06:39:00 09-May-2017,Argos,2,-64.6984,-62.3061,286,4742,17,97,,,,,,
166124,166124,Mk10,06:47:36 09-May-2017,Argos,B,-64.7060,-62.2882,358,2602,49,79,,,,,,
166124,166124,Mk10,07:34:53 09-May-2017,Argos,3,-64.6975,-62.2721,241,427,136,69,,,,,,
166124,166124,Mk10,08:08:19 09-May-2017,Argos,B,-64.7038,-62.3553,1262,2749,579,90,,,,,,
166124,166124,Mk10,08:21:32 09-May-2017,Argos,3,-64.7166,-62.3311,201,542,74,68,,,,,,
166124,166124,Mk10,08:28:47 09-May-2017,Argos,A,-64.7092,-62.3488,293,1391,61,72,,,,,,
166124,166124,Mk10,09:07:08 09-May-2017,Argos,A,-64.7197,-62.3246,224,715,70,72,,,,,,
166124,166124,Mk10,09:11:20 09-May-2017,Argos,B,-64.6874,-62.3383,1404,5012,393,97,,,,,,
166124,166124,Mk10,10:01:59 09-May-2017,Argos,B,-64.6835,-62.3592,3248,9001,1171,96,,,,,,
166124,166124,Mk10,10:37:29 09-May-2017,Argos,B,-64.6801,-62.3377,1029,10458,101,135,,,,,,
166124,166124,Mk10,10:52:30 09-May-2017,Argos,B,-64.6781,-62.3393,1054,2257,492,122,,,,,,
166124,166124,Mk10,10:54:54 09-May-2017,Argos,1,-64.6778,-62.3431,587,1492,230,68,,,,,,
166124,166124,Mk10,11:26:59 09-May-2017,Argos,1,-64.7004,-62.3446,981,12324,78,106,,,,,,
166124,166124,Mk10,11:48:46 09-May-2017,Argos,3,-64.6833,-62.3265,226,484,105,66,,,,,,
166124,166124,Mk10,12:20:36 09-May-2017,Argos,B,-64.7024,-62.3474,566,17136,18,100,,,,,,
166124,166124,Mk10,12:25:28 09-May-2017,Argos,A,-64.7085,-62.3299,288,975,84,76,,,,,,
166124,166124,Mk10,12:59:37 09-May-2017,Argos,1,-64.6983,-62.3596,807,3928,165,90,,,,,,
166124,166124,Mk10,17:05:51 09-May-2017,Argos,B,-64.7222,-62.4575,18948,49038,7321,93,,,,,,
166124,166124,Mk10,17:21:49 09-May-2017,Argos,B,-64.7050,-62.3667,15668,40283,6093,103,,,,,,
166124,166124,Mk10,18:47:08 09-May-2017,Argos,1,-64.7125,-62.2890,1396,3025,644,83,,,,,,
166124,166124,Mk10,19:01:31 09-May-2017,Argos,B,-64.6881,-62.2511,4487,13428,1499,98,,,,,,
166124,166124,Mk10,20:29:41 09-May-2017,Argos,B,-64.6807,-62.2833,7311,212780,251,77,,,,,,
166124,166124,Mk10,20:38:12 09-May-2017,Argos,A,-64.6894,-62.2502,1010,7682,132,86,,,,,,
166124,166124,Mk10,00:02:16 10-May-2017,Argos,B,-64.6965,-62.2761,7712,18450,3223,89,,,,,,
166124,166124,Mk10,00:21:35 10-May-2017,Argos,B,-64.6792,-62.2430,5260,14082,1964,93,,,,,,
166124,166124,Mk10,00:37:35 10-May-2017,Argos,B,-64.6718,-62.2981,1276,9515,171,6,,,,,,
166124,166124,Mk10,01:07:38 10-May-2017,Argos,0,-64.5687,-62.3187,1609,1904,1359,170,,,,,,
166124,166124,Mk10,01:33:28 10-May-2017,Argos,B,-64.5687,-62.3186,4346,9557,1976,89,,,,,,
166124,166124,Mk10,01:33:44 10-May-2017,Argos,B,-64.6556,-62.2830,2099,3512,1253,79,,,,,,
166124,166124,Mk10,01:58:48 10-May-2017,Argos,B,-64.5477,-62.3203,1829,58870,56,86,,,,,,
166124,166124,Mk10,02:14:08 10-May-2017,Argos,A,-64.5460,-62.2237,465,3661,59,70,,,,,,
166124,166124,Mk10,02:43:58 10-May-2017,Argos,A,-64.5425,-62.2408,1469,64019,33,80,,,,,,
166124,166124,Mk10,03:06:31 10-May-2017,Argos,B,-64.5123,-62.2632,953,1274,712,89,,,,,,
166124,166124,Mk10,03:19:18 10-May-2017,Argos,0,-64.4823,-62.2701,8548,20892,3497,139,,,,,,
166124,166124,Mk10,03:43:38 10-May-2017,Argos,A,-64.5421,-62.3193,459,2569,82,99,,,,,,
166124,166124,Mk10,04:29:54 10-May-2017,Argos,A,-64.5348,-62.2005,1088,2532,467,33,,,,,,
166124,166124,Mk10,04:48:42 10-May-2017,Argos,2,-64.5228,-62.1899,473,1180,189,77,,,,,,
166124,166124,Mk10,04:57:25 10-May-2017,Argos,B,-64.5102,-62.1790,1849,5409,631,92,,,,,,
166124,166124,Mk10,05:33:21 10-May-2017,Argos,0,-64.5425,-62.1964,2933,15818,543,74,,,,,,
166124,166124,Mk10,06:08:07 10-May-2017,Argos,B,-64.5217,-62.1842,5232,60023,456,93,,,,,,
166124,166124,Mk10,06:30:45 10-May-2017,Argos,0,-64.5424,-62.0755,1855,10248,335,87,,,,,,
166124,166124,Mk10,06:37:30 10-May-2017,Argos,1,-64.5243,-62.1786,1235,5171,294,90,,,,,,
166124,166124,Mk10,07:04:57 10-May-2017,Argos,B,-64.5359,-62.0717,6519,18204,2334,89,,,,,,
166124,166124,Mk10,08:10:48 10-May-2017,Argos,A,-64.5247,-62.1786,2732,26536,281,112,,,,,,
166124,166124,Mk10,08:15:32 10-May-2017,Argos,A,-64.5603,-62.1132,1888,3676,969,79,,,,,,
166124,166124,Mk10,08:50:06 10-May-2017,Argos,A,-64.5085,-62.2240,2399,52327,110,101,,,,,,
166124,166124,Mk10,09:25:37 10-May-2017,Argos,1,-64.5209,-62.1670,597,1129,315,84,,,,,,
166124,166124,Mk10,09:57:15 10-May-2017,Argos,1,-64.5419,-62.1492,820,6577,102,97,,,,,,
166124,166124,Mk10,10:19:48 10-May-2017,Argos,A,-64.5337,-62.1234,1266,13751,116,87,,,,,,
166124,166124,Mk10,10:30:20 10-May-2017,Argos,A,-64.5436,-62.1628,396,1347,116,62,,,,,,
166124,166124,Mk10,11:03:00 10-May-2017,Argos,A,-64.5570,-62.1679,897,3349,240,129,,,,,,
166124,166124,Mk10,11:38:46 10-May-2017,Argos,1,-64.5516,-62.1236,580,900,373,102,,,,,,
166124,166124,Mk10,11:59:01 10-May-2017,Argos,B,-64.5452,-62.1308,1049,13183,83,79,,,,,,
166124,166124,Mk10,12:43:06 10-May-2017,Argos,1,-64.5537,-62.1765,583,3710,91,88,,,,,,
166124,166124,Mk10,13:35:30 10-May-2017,Argos,0,-64.5461,-62.2040,1679,6770,416,98,,,,,,
166124,166124,Mk10,13:37:52 10-May-2017,Argos,B,-64.5463,-62.2039,2057,5552,761,93,,,,,,
166124,166124,Mk10,14:28:17 10-May-2017,Argos,B,-64.5612,-62.2230,4151,34453,500,88,,,,,,
