Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,166124,23,NP,B,3,04-May-2017,19:52:38,-64.7216,-62.2387,,401650000,-139,6,0,04-May-2017,19:52:39,-64.7216,-62.2387,,,,,,,,4,5,73,61,32,23,91,49,184,21,128,5,224,80,168,169,248,0,2,127,192,0,0,,,,,,,,,
13440,166124,23,SR,2,4,04-May-2017,19:54:12,-64.7218,-62.2373,,401677161,-127,56,0,04-May-2017,19:52:39,-64.7218,-62.2373,180,405,878,186,124,,,4,5,73,61,32,23,91,49,168,21,128,5,224,80,168,169,248,0,2,127,192,0,0,,,,,,,,,
13440,166124,23,SR,2,4,04-May-2017,19:54:12,-64.7218,-62.2373,,401677161,-127,56,0,04-May-2017,19:53:41,-64.7218,-62.2373,180,405,878,186,124,,,4,179,7,61,98,1,181,49,200,21,96,5,224,80,168,169,228,0,3,85,59,127,192,,,,,,,,,
13440,166124,23,SR,2,4,04-May-2017,19:54:12,-64.7218,-62.2373,,401677161,-127,56,0,04-May-2017,19:54:51,-64.7218,-62.2373,180,405,878,186,124,,,4,5,73,61,172,16,110,49,200,21,96,5,224,80,168,169,232,0,2,127,192,0,0,,,,,,,,,
13440,166124,23,SR,2,4,04-May-2017,19:54:12,-64.7218,-62.2373,,401677161,-127,56,0,04-May-2017,19:55:39,-64.7218,-62.2373,180,405,878,186,124,,,4,179,7,61,224,1,183,49,184,21,96,5,224,80,168,169,232,0,3,119,118,127,192,,,,,,,,,
13440,166124,23,NP,0,5,04-May-2017,21:25:09,-64.7053,-62.2170,,401677169,-125,58,0,04-May-2017,21:23:41,-64.7053,-62.2170,192,2199,34674,139,72,,,4,4,73,85,226,34,144,49,200,101,96,37,224,208,169,169,176,0,2,127,192,0,0,,,,,,,,,
13440,166124,23,NP,0,5,04-May-2017,21:25:09,-64.7053,-62.2170,,401677169,-125,58,0,04-May-2017,21:24:27,-64.7053,-62.2170,192,2199,34674,139,72,,,4,171,5,86,20,1,217,49,184,21,112,5,224,80,168,169,176,0,3,225,200,126,10,,,,,,,,,
13440,166124,23,NP,0,5,04-May-2017,21:25:09,-64.7053,-62.2170,,401677169,-125,58,0,04-May-2017,21:24:57,-64.7053,-62.2170,192,2199,34674,139,72,,,4,5,73,86,50,99,34,49,200,21,112,5,224,80,168,169,176,0,82,127,194,128,0,,,,,,,,,
13440,166124,23,NP,0,5,04-May-2017,21:25:09,-64.7053,-62.2170,,401677169,-125,58,0,04-May-2017,21:25:52,-64.7053,-62.2170,192,2199,34674,139,72,,,4,171,9,86,109,1,219,49,184,21,112,5,224,80,168,169,180,0,3,43,110,103,128,,,,,,,,,
13440,166124,23,NP,0,5,04-May-2017,21:25:09,-64.7053,-62.2170,,401677169,-125,58,0,04-May-2017,21:26:53,-64.7053,-62.2170,192,2199,34674,139,72,,,4,5,73,86,174,107,74,49,184,21,144,5,224,80,168,169,168,0,2,127,192,0,0,,,,,,,,,
13440,166124,23,SR,B,6,04-May-2017,21:36:50,-64.7201,-62.2364,,401677159,-121,6,0,04-May-2017,21:36:25,-64.7201,-62.2364,51,1671,10106,276,88,,,4,171,11,89,18,1,221,49,216,21,112,5,224,80,168,169,180,0,3,96,131,87,128,,,,,,,,,
13440,166124,23,SR,B,6,04-May-2017,21:36:50,-64.7201,-62.2364,,401677159,-121,6,0,04-May-2017,21:37:16,-64.7201,-62.2364,51,1671,10106,276,88,,,4,5,73,89,73,239,164,49,216,21,96,5,224,80,168,169,176,0,2,127,192,0,0,,,,,,,,,
13440,166124,23,NK,B,7,04-May-2017,21:39:37,-64.7202,-62.2366,,401677156,-133,6,0,04-May-2017,21:39:38,-64.7202,-62.2366,,1655,7754,353,88,,,4,171,5,89,223,1,225,50,56,5,96,56,140,208,169,230,1,169,120,141,124,63,22,,,,,,,,,
13440,166124,23,NP,A,8,04-May-2017,23:08:53,-64.7177,-62.3100,,401677144,-129,8,0,04-May-2017,23:08:20,-64.7177,-62.3100,67,2089,3428,1272,161,,,4,5,73,114,13,161,150,49,152,21,112,5,224,80,168,169,184,0,2,116,64,0,0,,,,,,,,,
13440,166124,23,NP,A,8,04-May-2017,23:08:53,-64.7177,-62.3100,,401677144,-129,8,0,04-May-2017,23:08:54,-64.7177,-62.3100,67,2089,3428,1272,161,,,4,171,5,114,47,2,13,49,168,20,240,5,224,80,168,169,160,0,3,146,70,127,192,,,,,,,,,
13440,166124,23,NP,A,8,04-May-2017,23:08:53,-64.7177,-62.3100,,401677144,-129,8,0,04-May-2017,23:09:27,-64.7177,-62.3100,67,2089,3428,1272,161,,,4,5,73,114,84,229,35,49,184,21,112,5,224,80,168,169,160,0,2,127,192,0,0,,,,,,,,,
13440,166124,23,NN,2,9,04-May-2017,23:15:08,-64.7111,-62.2499,,401677148,-127,58,0,04-May-2017,23:13:28,-64.7111,-62.2499,496,269,445,162,105,,,4,171,7,115,85,2,15,49,152,21,144,5,224,80,168,169,152,0,3,197,54,117,192,,,,,,,,,
13440,166124,23,NN,2,9,04-May-2017,23:15:08,-64.7111,-62.2499,,401677148,-127,58,0,04-May-2017,23:14:02,-64.7111,-62.2499,496,269,445,162,105,,,4,5,73,115,119,144,137,49,232,21,48,5,224,80,168,169,156,0,2,90,128,0,0,,,,,,,,,
13440,166124,23,NN,2,9,04-May-2017,23:15:08,-64.7111,-62.2499,,401677148,-127,58,0,04-May-2017,23:15:54,-64.7111,-62.2499,496,269,445,162,105,,,4,5,73,115,239,135,45,49,168,5,96,5,224,124,165,129,20,199,25,50,25,58,147,,,,,,,,,
13440,166124,23,NN,2,9,04-May-2017,23:15:08,-64.7111,-62.2499,,401677148,-127,58,0,04-May-2017,23:17:13,-64.7111,-62.2499,496,269,445,162,105,,,4,171,13,116,70,2,19,49,200,5,80,5,224,80,168,169,160,0,3,23,158,127,192,,,,,,,,,
13440,166124,23,NN,2,9,04-May-2017,23:15:08,-64.7111,-62.2499,,401677148,-127,58,0,04-May-2017,23:21:44,-64.7111,-62.2499,496,269,445,162,105,,,4,171,13,117,101,2,21,49,248,5,32,5,224,80,168,169,176,0,3,1,17,127,192,,,,,,,,,
13440,166124,23,SR,A,10,04-May-2017,23:15:42,-64.7062,-62.2662,,401677145,-133,6,0,04-May-2017,23:14:02,-64.7062,-62.2662,191,682,1690,275,96,,,4,5,73,115,119,144,137,49,232,21,48,5,224,80,168,169,156,0,2,90,128,0,0,,,,,,,,,
13440,166124,23,SR,A,10,04-May-2017,23:15:42,-64.7062,-62.2662,,401677145,-133,6,0,04-May-2017,23:15:54,-64.7062,-62.2662,191,682,1690,275,96,,,4,5,73,115,239,135,45,49,168,5,96,5,225,126,179,214,134,70,80,107,240,229,244,,,,,,,,,
13440,166124,23,SR,A,10,04-May-2017,23:15:42,-64.7062,-62.2662,,401677145,-133,6,0,04-May-2017,23:17:13,-64.7062,-62.2662,191,682,1690,275,96,,,4,171,13,116,70,2,19,49,200,5,80,5,224,80,168,169,160,0,3,23,158,127,192,,,,,,,,,
13440,166124,23,NK,A,11,04-May-2017,23:19:41,-64.7095,-62.2612,,401677145,-127,6,0,04-May-2017,23:17:13,-64.7095,-62.2612,271,1122,14525,86,82,,,4,171,13,116,70,2,19,49,200,5,80,5,224,80,168,169,161,0,67,23,158,127,200,,,,,,,,,
13440,166124,23,NK,A,11,04-May-2017,23:19:41,-64.7095,-62.2612,,401677145,-127,6,0,04-May-2017,23:20:07,-64.7095,-62.2612,271,1122,14525,86,82,,,4,5,73,117,0,174,48,49,200,21,96,5,224,80,168,169,172,0,2,105,0,0,0,,,,,,,,,
13440,166124,23,NK,A,11,04-May-2017,23:19:41,-64.7095,-62.2612,,401677145,-127,6,0,04-May-2017,23:21:44,-64.7095,-62.2612,271,1122,14525,86,82,,,4,171,13,117,101,2,21,49,248,5,32,5,224,80,168,169,176,0,3,1,17,127,192,,,,,,,,,
13440,166124,11,NP,B,12,05-May-2017,00:44:12,-64.6968,-62.2557,,401677131,-135,8,0,05-May-2017,00:44:12,-64.6968,-62.2557,,11818,26242,5322,91,,,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166124,19,NN,2,13,05-May-2017,00:56:13,-64.7092,-62.2613,,401677127,-126,56,0,05-May-2017,00:52:50,-64.7092,-62.2613,416,388,2528,59,76,,,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
13440,166124,15,NN,2,13,05-May-2017,00:56:13,-64.7092,-62.2613,,401677127,-126,56,0,05-May-2017,00:56:08,-64.7092,-62.2613,416,388,2528,59,76,,,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
13440,166124,19,NN,2,13,05-May-2017,00:56:13,-64.7092,-62.2613,,401677127,-126,56,0,05-May-2017,00:56:38,-64.7092,-62.2613,416,388,2528,59,76,,,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,15,171,,,,,,,,,,,,,
13440,166124,15,NN,2,13,05-May-2017,00:56:13,-64.7092,-62.2613,,401677127,-126,56,1,05-May-2017,00:59:16,-64.7092,-62.2613,416,388,2528,59,76,,,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
13440,166124,11,NN,2,13,05-May-2017,00:56:13,-64.7092,-62.2613,,401677127,-126,56,1,05-May-2017,00:59:46,-64.7092,-62.2613,416,388,2528,59,76,,,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166124,11,NK,B,14,05-May-2017,01:02:38,-64.7098,-62.2670,,401677122,-135,6,0,05-May-2017,00:59:46,-64.7098,-62.2670,345,854,1571,464,147,,,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166124,15,NK,B,14,05-May-2017,01:02:38,-64.7098,-62.2670,,401677122,-135,6,0,05-May-2017,01:05:31,-64.7098,-62.2670,345,854,1571,464,147,,,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
13440,166124,19,MA,A,15,05-May-2017,01:13:42,-64.7013,-62.2464,,401677128,-128,6,0,05-May-2017,01:12:18,-64.7013,-62.2464,199,761,5826,99,108,,,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
13440,166124,15,MA,A,15,05-May-2017,01:13:42,-64.7013,-62.2464,,401677128,-128,6,0,05-May-2017,01:15:07,-64.7013,-62.2464,199,761,5826,99,108,,,53,195,133,73,56,128,62,44,64,0,97,131,132,0,0,,,,,,,,,,,,,,,,,
13440,166124,11,MA,A,15,05-May-2017,01:13:42,-64.7013,-62.2464,,401677128,-128,6,0,05-May-2017,01:15:37,-64.7013,-62.2464,199,761,5826,99,108,,,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166124,11,NP,B,16,05-May-2017,02:24:53,-64.7220,-62.1777,,401677133,-135,8,0,05-May-2017,02:24:21,-64.7220,-62.1777,66,2153,6977,664,68,,,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166124,15,NP,B,16,05-May-2017,02:24:53,-64.7220,-62.1777,,401677133,-135,8,0,05-May-2017,02:25:27,-64.7220,-62.1777,66,2153,6977,664,68,,,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
13440,166124,19,NN,A,17,05-May-2017,02:36:48,-64.7378,-62.2302,,401677130,-128,6,0,05-May-2017,02:36:09,-64.7378,-62.2302,81,843,1405,505,130,,,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
13440,166124,15,NN,A,17,05-May-2017,02:36:48,-64.7378,-62.2302,,401677130,-128,6,0,05-May-2017,02:36:47,-64.7378,-62.2302,81,843,1405,505,130,,,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
13440,166124,11,NN,A,17,05-May-2017,02:36:48,-64.7378,-62.2302,,401677130,-128,6,0,05-May-2017,02:37:30,-64.7378,-62.2302,81,843,1405,505,130,,,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166124,19,NK,B,18,05-May-2017,02:40:27,-64.7386,-62.2296,,401677132,-132,6,0,05-May-2017,02:40:28,-64.7386,-62.2296,,798,1207,527,112,,,76,163,101,73,44,154,26,16,16,32,130,219,117,6,65,88,71,255,164,,,,,,,,,,,,,
13440,166124,15,MA,B,19,05-May-2017,02:57:02,-64.7381,-62.2316,,401677133,-122,6,0,05-May-2017,02:57:03,-64.7381,-62.2316,,1116,2047,608,95,,,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
13440,166124,19,NP,A,20,05-May-2017,04:05:12,-64.7140,-62.2374,,401677120,-129,8,0,05-May-2017,04:04:27,-64.7140,-62.2374,92,563,3065,103,73,,,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
13440,166124,15,NP,A,20,05-May-2017,04:05:12,-64.7140,-62.2374,,401677120,-129,8,0,05-May-2017,04:05:13,-64.7140,-62.2374,92,563,3065,103,73,,,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
13440,166124,11,NP,A,20,05-May-2017,04:05:12,-64.7140,-62.2374,,401677120,-129,8,0,05-May-2017,04:05:59,-64.7140,-62.2374,92,563,3065,103,73,,,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166124,19,MA,B,21,05-May-2017,04:32:00,-64.7121,-62.2394,,401677131,-122,6,0,05-May-2017,04:32:00,-64.7121,-62.2394,,909,2564,322,81,,,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
13440,166124,15,NP,1,22,05-May-2017,05:46:43,-64.7147,-62.2087,,401677121,-124,58,0,05-May-2017,05:46:23,-64.7147,-62.2087,142,918,16418,51,100,,,16,214,37,73,32,58,77,114,169,145,34,38,147,128,0,,,,,,,,,,,,,,,,,
13440,166124,19,NP,1,22,05-May-2017,05:46:43,-64.7147,-62.2087,,401677121,-124,58,0,05-May-2017,05:47:08,-64.7147,-62.2087,142,918,16418,51,100,,,76,163,101,73,44,154,26,16,16,32,130,192,129,0,0,8,0,0,0,,,,,,,,,,,,,
13440,166124,15,NP,1,22,05-May-2017,05:46:43,-64.7147,-62.2087,,401677121,-124,58,1,05-May-2017,05:47:42,-64.7147,-62.2087,142,918,16418,51,100,,,53,195,133,73,40,128,62,44,80,0,97,130,0,0,0,,,,,,,,,,,,,,,,,
13440,166124,11,NP,1,22,05-May-2017,05:46:43,-64.7147,-62.2087,,401677121,-124,58,1,05-May-2017,05:48:45,-64.7147,-62.2087,142,918,16418,51,100,,,32,60,181,73,35,0,117,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166124,23,MA,B,23,05-May-2017,06:08:29,-64.7130,-62.2197,,401677124,-134,6,0,05-May-2017,06:08:13,-64.7130,-62.2197,32,1753,3887,790,89,,,4,5,74,98,6,19,238,49,200,5,48,5,227,88,167,253,96,4,66,127,192,0,0,,,,,,,,,
