DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
166122,166122,,Mk10,,,02:40:03 05-May-2017,,1,-64.6596,-62.0993,CRC,0,0,,937,3.312,1.032,0.112,-1.00,9.0,282.0,0,,,,,,,,,,,255,82,255,224,272,,,,,,,,,
166122,166122,,Mk10,,,04:06:08 05-May-2017,,1,-64.6395,-62.1216,CRC,0,0,,1065,3.312,1.024,0.168,-0.90,7.5,282.0,0,,,,,,,,,,,255,82,255,224,272,,,,,,,,,
166122,166122,,Mk10,,,06:10:39 05-May-2017,,1,-64.6235,-62.2174,CRC,0,0,,1193,3.376,1.032,0.096,-1.30,5.5,282.0,0,,,,,,,,,,,255,82,255,224,272,,,,,,,,,
166122,166122,,Mk10,,07:10:20 06-May-2017,07:10:28 06-May-2017,8,3,-64.7018,-62.2546,CRC,0,0,,,,1.032,0.104,,2.0,258.0,0,,,,,,,,,,,255,204,255,135,272,,,,,,,,,
166122,166122,,Mk10,,05:25:20 07-May-2017,05:25:29 07-May-2017,9,1,-64.6888,-62.2728,CRC,0,0,,,,1.032,0.116,,2.0,368.0,0,,,,,,,,,,,255,86,255,129,272,,,,,,,,,
166122,166122,,Mk10,,,10:25:40 07-May-2017,,0,-64.6935,-62.2294,CRC,0,0,,2089,3.376,1.032,0.120,-1.40,2.0,368.0,0,,,,,,,,,,,255,86,255,111,272,,,,,,,,,
166122,166122,,Mk10,,11:19:38 07-May-2017,11:19:47 07-May-2017,9,B,-64.6944,-62.2314,CRC,0,0,,,,1.032,0.112,,2.0,368.0,0,,,,,,,,,,,132,86,255,111,272,,,,,,,,,
166122,166122,,Mk10,,,12:05:05 07-May-2017,,1,-64.6818,-62.2410,CRC,0,0,,2153,3.376,1.024,0.120,0.40,2.5,368.0,0,,,,,,,,,,,255,86,255,111,272,,,,,,,,,
166122,166122,,Mk10,,01:30:20 08-May-2017,01:30:29 08-May-2017,9,1,-64.7104,-62.3644,CRC,0,0,,,,1.024,0.116,,1.5,378.0,0,,,,,,,,,,,255,60,255,111,272,,,,,,,,,
166122,166122,,Mk10,,06:53:20 08-May-2017,06:53:29 08-May-2017,9,1,-64.6868,-62.2588,CRC,0,0,,,,1.032,0.112,,1.5,378.0,0,,,,,,,,,,,255,60,255,111,272,,,,,,,,,
166122,166122,,Mk10,,,09:43:04 08-May-2017,,0,-64.6806,-62.3275,CRC,0,0,,2601,3.376,1.032,0.104,-1.50,1.5,378.0,0,,,,,,,,,,,255,60,255,111,272,,,,,,,,,
166122,166122,,Mk10,,,00:42:03 09-May-2017,,B,-64.6158,-62.2849,,0,1,,44564,3.120,,,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
166122,166122,,Mk10,,03:26:57 09-May-2017,03:27:05 09-May-2017,8,1,-64.4809,-62.1635,CRC,0,0,,,,1.032,0.112,,1.5,250.0,0,,,,,,,,,,,255,59,255,111,272,,,,,,,,,
