DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
166122,166122,Mk10,11:20:58 08-May-2017,Argos,1,-64.6616,-62.2817,1160,61744,21,81,,,,,,
166122,166122,Mk10,11:44:41 08-May-2017,Argos,3,-64.6764,-62.2797,162,575,45,91,,,,,,
166122,166122,Mk10,11:44:41 08-May-2017,Argos,3,-64.6764,-62.2797,162,575,45,91,,,,,,
166122,166122,Mk10,11:59:47 08-May-2017,Argos,A,-64.6665,-62.2836,472,2397,93,73,,,,,,
166122,166122,Mk10,12:39:26 08-May-2017,Argos,A,-64.6704,-62.2850,293,2363,36,91,,,,,,
166122,166122,Mk10,12:55:54 08-May-2017,Argos,1,-64.6688,-62.2766,828,4464,153,65,,,,,,
166122,166122,Mk10,13:24:34 08-May-2017,Argos,2,-64.6558,-62.3073,315,1074,92,87,,,,,,
166122,166122,Mk10,00:02:18 09-May-2017,Argos,B,-64.5732,-62.3459,6595,171190,254,108,,,,,,
166122,166122,Mk10,00:08:59 09-May-2017,Argos,1,-64.6184,-62.2637,665,11144,39,79,,,,,,
166122,166122,Mk10,00:31:18 09-May-2017,Argos,B,-64.6209,-62.2902,2355,5917,937,88,,,,,,
166122,166122,Mk10,00:42:02 09-May-2017,Argos,B,-64.6158,-62.2849,2637,7159,971,89,,,,,,
166122,166122,Mk10,00:59:19 09-May-2017,Argos,1,-64.5957,-62.2603,708,6761,74,70,,,,,,
166122,166122,Mk10,01:28:18 09-May-2017,Argos,0,-64.5622,-62.2074,1816,8468,389,118,,,,,,
166122,166122,Mk10,01:40:23 09-May-2017,Argos,0,-64.5477,-62.2004,3325,20272,545,89,,,,,,
166122,166122,Mk10,01:49:29 09-May-2017,Argos,2,-64.5501,-62.2039,340,541,213,89,,,,,,
166122,166122,Mk10,02:22:08 09-May-2017,Argos,3,-64.5286,-62.1869,188,1137,30,75,,,,,,
166122,166122,Mk10,02:39:43 09-May-2017,Argos,2,-64.5149,-62.1686,366,1092,122,86,,,,,,
166122,166122,Mk10,03:09:49 09-May-2017,Argos,2,-64.4978,-62.1594,447,4523,44,77,,,,,,
166122,166122,Mk10,03:18:57 09-May-2017,Argos,2,-64.4962,-62.1828,270,386,188,75,,,,,,
166122,166122,Mk10,03:28:02 09-May-2017,Argos,1,-64.4809,-62.1635,662,2643,165,79,,,,,,
166122,166122,Mk10,04:02:03 09-May-2017,Argos,B,-64.4654,-62.1899,1943,5835,647,72,,,,,,
166122,166122,Mk10,04:18:38 09-May-2017,Argos,1,-64.4704,-62.1918,517,2068,129,82,,,,,,
166122,166122,Mk10,04:44:43 09-May-2017,Argos,3,-64.4506,-62.1794,193,479,78,82,,,,,,
166122,166122,Mk10,05:00:54 09-May-2017,Argos,3,-64.4461,-62.1716,190,641,56,98,,,,,,
166122,166122,Mk10,05:07:19 09-May-2017,Argos,2,-64.4433,-62.1762,253,837,76,80,,,,,,
166122,166122,Mk10,05:40:53 09-May-2017,Argos,B,-64.4276,-62.1617,1259,2756,574,80,,,,,,
166122,166122,Mk10,05:56:55 09-May-2017,Argos,1,-64.4328,-62.1437,665,2202,200,83,,,,,,
166122,166122,Mk10,06:27:00 09-May-2017,Argos,1,-64.4389,-62.1136,795,3239,195,79,,,,,,
166122,166122,Mk10,00:01:18 10-May-2017,Argos,B,-64.6373,-61.8961,15145,489059,469,75,,,,,,
166122,166122,Mk10,00:37:02 10-May-2017,Argos,2,-64.6045,-61.6577,382,1298,112,77,,,,,,
166122,166122,Mk10,01:08:40 10-May-2017,Argos,1,-64.6361,-61.6068,1203,4426,327,108,,,,,,
166122,166122,Mk10,01:29:13 10-May-2017,Argos,A,-64.6444,-61.6051,1776,8267,381,86,,,,,,
166122,166122,Mk10,01:37:48 10-May-2017,Argos,1,-64.6216,-61.6439,835,5994,116,88,,,,,,
166122,166122,Mk10,02:03:04 10-May-2017,Argos,A,-64.6030,-61.7034,212,597,75,86,,,,,,
166122,166122,Mk10,02:15:51 10-May-2017,Argos,2,-64.6318,-61.7195,456,1569,132,97,,,,,,
166122,166122,Mk10,02:50:55 10-May-2017,Argos,Z,-64.5112,-61.2986,15766,798702,311,80,,,,,,
166122,166122,Mk10,03:08:12 10-May-2017,Argos,2,-64.6256,-61.6140,495,1851,132,85,,,,,,
166122,166122,Mk10,03:15:39 10-May-2017,Argos,A,-64.6042,-61.6744,1529,4523,516,74,,,,,,
166122,166122,Mk10,03:38:28 10-May-2017,Argos,B,-64.6216,-61.5587,3215,7549,1369,89,,,,,,
166122,166122,Mk10,03:52:53 10-May-2017,Argos,1,-64.6191,-61.5782,776,5205,115,74,,,,,,
166122,166122,Mk10,04:25:29 10-May-2017,Argos,B,-64.6067,-61.6759,2628,5223,1322,72,,,,,,
166122,166122,Mk10,04:49:35 10-May-2017,Argos,1,-64.5812,-61.7063,504,3118,81,99,,,,,,
166122,166122,Mk10,05:33:51 10-May-2017,Argos,B,-64.5689,-61.6583,2907,7728,1093,99,,,,,,
166122,166122,Mk10,06:08:07 10-May-2017,Argos,A,-64.5839,-61.6013,1327,11937,147,86,,,,,,
166122,166122,Mk10,06:28:00 10-May-2017,Argos,0,-64.5308,-61.8807,2712,20265,362,95,,,,,,
166122,166122,Mk10,06:33:44 10-May-2017,Argos,B,-64.5282,-61.7423,9164,15224,5515,101,,,,,,
166122,166122,Mk10,07:47:28 10-May-2017,Argos,0,-64.5902,-61.8333,4426,29773,657,100,,,,,,
166122,166122,Mk10,08:08:52 10-May-2017,Argos,1,-64.5209,-61.8060,1181,2185,637,78,,,,,,
166122,166122,Mk10,08:15:34 10-May-2017,Argos,2,-64.5524,-61.6681,418,1023,171,95,,,,,,
166122,166122,Mk10,08:35:18 10-May-2017,Argos,B,-64.5504,-61.6430,5069,11946,2151,90,,,,,,
166122,166122,Mk10,08:46:26 10-May-2017,Argos,0,-64.5410,-61.7370,3854,107602,138,101,,,,,,
166122,166122,Mk10,09:28:17 10-May-2017,Argos,B,-64.5395,-61.6768,9040,21915,3728,92,,,,,,
166122,166122,Mk10,10:00:42 10-May-2017,Argos,A,-64.6259,-61.5789,10885,56338,2103,91,,,,,,
166122,166122,Mk10,10:16:48 10-May-2017,Argos,B,-64.6282,-61.5186,4812,11961,1935,115,,,,,,
166122,166122,Mk10,10:18:31 10-May-2017,Argos,2,-64.5581,-61.6602,406,1498,109,96,,,,,,
166122,166122,Mk10,10:34:49 10-May-2017,Argos,B,-64.5619,-61.6419,3804,8875,1630,89,,,,,,
166122,166122,Mk10,11:08:20 10-May-2017,Argos,0,-64.5375,-61.7158,18600,81655,4237,128,,,,,,
166122,166122,Mk10,11:40:39 10-May-2017,Argos,B,-64.6152,-61.5791,5641,136519,233,92,,,,,,
166122,166122,Mk10,11:54:29 10-May-2017,Argos,0,-64.5811,-61.5900,1631,8456,314,79,,,,,,
166122,166122,Mk10,11:57:36 10-May-2017,Argos,B,-64.6109,-61.5805,592,4860,72,116,,,,,,
166122,166122,Mk10,00:11:37 11-May-2017,Argos,1,-64.4953,-61.6760,1179,5855,237,91,,,,,,
166122,166122,Mk10,00:48:47 11-May-2017,Argos,1,-64.5033,-61.7251,1184,2015,695,154,,,,,,
166122,166122,Mk10,01:18:47 11-May-2017,Argos,A,-64.5251,-61.7282,2032,10997,375,97,,,,,,
166122,166122,Mk10,01:27:44 11-May-2017,Argos,1,-64.5086,-61.7689,1062,2487,453,50,,,,,,
166122,166122,Mk10,01:41:01 11-May-2017,Argos,B,-64.4985,-61.7518,850,11364,63,81,,,,,,
166122,166122,Mk10,01:49:03 11-May-2017,Argos,B,-64.4952,-61.7827,700,4312,113,71,,,,,,
166122,166122,Mk10,02:28:55 11-May-2017,Argos,1,-64.4644,-61.7609,669,10133,44,85,,,,,,
166122,166122,Mk10,02:59:09 11-May-2017,Argos,A,-64.5202,-61.8452,1352,8841,206,110,,,,,,
166122,166122,Mk10,03:07:30 11-May-2017,Argos,0,-64.5162,-61.9265,1978,5697,686,122,,,,,,
166122,166122,Mk10,03:24:50 11-May-2017,Argos,B,-64.5209,-61.9237,3343,7299,1530,95,,,,,,
166122,166122,Mk10,03:25:53 11-May-2017,Argos,A,-64.4623,-61.9865,1650,29262,93,79,,,,,,
166122,166122,Mk10,04:06:50 11-May-2017,Argos,0,-64.4981,-61.7621,2714,5248,1403,110,,,,,,
166122,166122,Mk10,04:35:51 11-May-2017,Argos,1,-64.4867,-61.8373,808,1022,638,119,,,,,,
166122,166122,Mk10,04:46:34 11-May-2017,Argos,0,-64.4609,-61.8323,1597,7393,345,102,,,,,,
166122,166122,Mk10,05:09:23 11-May-2017,Argos,B,-64.5221,-61.8259,4129,11056,1541,102,,,,,,
166122,166122,Mk10,05:49:06 11-May-2017,Argos,0,-64.5617,-61.9177,1708,3766,774,126,,,,,,
166122,166122,Mk10,06:17:11 11-May-2017,Argos,1,-64.5411,-61.8396,1286,12314,134,98,,,,,,
166122,166122,Mk10,06:22:44 11-May-2017,Argos,B,-64.5387,-61.8690,3830,9661,1517,93,,,,,,
166122,166122,Mk10,08:00:17 11-May-2017,Argos,1,-64.6205,-61.9682,1219,9783,151,103,,,,,,
166122,166122,Mk10,08:04:30 11-May-2017,Argos,1,-64.5754,-61.8975,967,2156,433,109,,,,,,
166122,166122,Mk10,08:21:39 11-May-2017,Argos,0,-64.5626,-61.8740,3551,38903,324,95,,,,,,
166122,166122,Mk10,09:05:57 11-May-2017,Argos,0,-64.6405,-61.9845,2119,16588,270,97,,,,,,
166122,166122,Mk10,09:51:04 11-May-2017,Argos,B,-64.6675,-61.9831,4739,12320,1822,91,,,,,,
166122,166122,Mk10,10:07:54 11-May-2017,Argos,A,-64.6355,-61.9882,3279,42130,255,88,,,,,,
166122,166122,Mk10,10:44:45 11-May-2017,Argos,0,-64.6604,-61.8997,2335,16038,340,115,,,,,,
166122,166122,Mk10,11:24:35 11-May-2017,Argos,1,-64.5519,-62.0334,869,2742,275,71,,,,,,
166122,166122,Mk10,11:24:47 11-May-2017,Argos,0,-64.6321,-62.0682,2203,21540,225,79,,,,,,
166122,166122,Mk10,00:27:22 12-May-2017,Argos,0,-64.7047,-62.0923,3541,5426,2310,5,,,,,,
166122,166122,Mk10,01:08:46 12-May-2017,Argos,0,-64.7392,-62.2490,4671,18956,1150,124,,,,,,
166122,166122,Mk10,01:10:27 12-May-2017,Argos,B,-64.7303,-62.2625,2357,5991,927,120,,,,,,
166122,166122,Mk10,01:24:14 12-May-2017,Argos,0,-64.7290,-62.1441,1845,10798,315,76,,,,,,
166122,166122,Mk10,02:06:23 12-May-2017,Argos,A,-64.7114,-62.2345,1138,18057,71,83,,,,,,
166122,166122,Mk10,02:45:44 12-May-2017,Argos,1,-64.7222,-62.2204,1108,6408,191,76,,,,,,
166122,166122,Mk10,03:00:42 12-May-2017,Argos,B,-64.7174,-62.2167,1225,3604,416,83,,,,,,
166122,166122,Mk10,03:48:56 12-May-2017,Argos,1,-64.7259,-62.3384,783,2158,283,76,,,,,,
166122,166122,Mk10,04:24:15 12-May-2017,Argos,2,-64.6950,-62.2659,309,504,189,115,,,,,,
166122,166122,Mk10,04:38:01 12-May-2017,Argos,B,-64.6912,-62.3056,2323,4984,1082,89,,,,,,
166122,166122,Mk10,04:42:41 12-May-2017,Argos,B,-64.7004,-62.2927,4290,24372,755,80,,,,,,
166122,166122,Mk10,05:29:12 12-May-2017,Argos,B,-64.7029,-62.3110,7116,19165,2642,86,,,,,,
166122,166122,Mk10,06:04:24 12-May-2017,Argos,0,-64.6598,-62.5377,9714,432667,218,100,,,,,,
166122,166122,Mk10,06:19:38 12-May-2017,Argos,B,-64.6590,-62.5341,12033,46951,3084,97,,,,,,
166122,166122,Mk10,07:06:20 12-May-2017,Argos,B,-64.6452,-62.5962,17598,43844,7063,93,,,,,,
166122,166122,Mk10,07:48:40 12-May-2017,Argos,B,-64.6896,-62.4910,18352,48143,6995,84,,,,,,
166122,166122,Mk10,07:49:52 12-May-2017,Argos,B,-64.6857,-62.3545,1141,21063,61,119,,,,,,
166122,166122,Mk10,08:03:30 12-May-2017,Argos,B,-64.5778,-62.5219,1426,11204,181,121,,,,,,
166122,166122,Mk10,09:12:23 12-May-2017,Argos,1,-64.7189,-62.3597,1335,9262,192,80,,,,,,
166122,166122,Mk10,09:31:13 12-May-2017,Argos,1,-64.6806,-62.2996,546,12401,24,102,,,,,,
166122,166122,Mk10,10:23:26 12-May-2017,Argos,1,-64.6620,-62.2606,549,1973,152,89,,,,,,
166122,166122,Mk10,10:53:49 12-May-2017,Argos,2,-64.6678,-62.3697,282,2843,28,86,,,,,,
166122,166122,Mk10,11:17:17 12-May-2017,Argos,1,-64.6483,-62.2859,1140,9620,135,100,,,,,,
166122,166122,Mk10,11:20:15 12-May-2017,Argos,A,-64.6486,-62.2828,942,2217,399,92,,,,,,
166122,166122,Mk10,11:57:43 12-May-2017,Argos,B,-64.6441,-62.3028,1097,7479,161,117,,,,,,
166122,166122,Mk10,00:02:25 13-May-2017,Argos,0,-64.7270,-62.6234,5229,93885,291,90,,,,,,
166122,166122,Mk10,00:55:52 13-May-2017,Argos,B,-64.6182,-62.2580,5664,155498,206,95,,,,,,
166122,166122,Mk10,01:03:45 13-May-2017,Argos,1,-64.6441,-62.3755,891,2134,372,87,,,,,,
166122,166122,Mk10,01:04:36 13-May-2017,Argos,0,-64.6714,-62.4097,1836,10295,327,76,,,,,,
166122,166122,Mk10,01:44:09 13-May-2017,Argos,1,-64.7065,-62.2446,868,10802,69,83,,,,,,
166122,166122,Mk10,02:32:15 13-May-2017,Argos,A,-64.7023,-62.2393,2111,2812,1584,168,,,,,,
166122,166122,Mk10,02:42:51 13-May-2017,Argos,A,-64.6695,-62.2644,1354,24876,73,81,,,,,,
166122,166122,Mk10,02:43:09 13-May-2017,Argos,A,-64.6515,-62.3933,5164,8014,3327,36,,,,,,
166122,166122,Mk10,02:44:15 13-May-2017,Argos,0,-64.7408,-62.3813,1699,2647,1090,125,,,,,,
166122,166122,Mk10,03:23:45 13-May-2017,Argos,B,-64.7332,-62.3344,6812,15516,2990,90,,,,,,
166122,166122,Mk10,04:16:03 13-May-2017,Argos,1,-64.7556,-62.2576,853,5090,142,101,,,,,,
166122,166122,Mk10,04:18:36 13-May-2017,Argos,1,-64.7367,-62.2260,1029,4167,254,87,,,,,,
166122,166122,Mk10,04:18:40 13-May-2017,Argos,B,-64.7362,-62.2326,989,3728,262,87,,,,,,
166122,166122,Mk10,04:19:01 13-May-2017,Argos,A,-64.7356,-62.2428,1162,3400,397,86,,,,,,
166122,166122,Mk10,05:50:22 13-May-2017,Argos,0,-64.7036,-62.1168,4755,50150,450,97,,,,,,
166122,166122,Mk10,06:02:37 13-May-2017,Argos,B,-64.7885,-62.2465,9494,160620,561,97,,,,,,
166122,166122,Mk10,06:46:33 13-May-2017,Argos,B,-64.7834,-62.1797,8639,41084,1816,95,,,,,,
166122,166122,Mk10,07:37:15 13-May-2017,Argos,1,-64.7591,-62.1900,1140,5659,229,98,,,,,,
166122,166122,Mk10,07:37:18 13-May-2017,Argos,1,-64.7214,-62.4226,1081,4747,246,101,,,,,,
166122,166122,Mk10,07:38:44 13-May-2017,Argos,0,-64.6862,-62.2465,3002,7395,1218,114,,,,,,
166122,166122,Mk10,08:20:02 13-May-2017,Argos,B,-64.6986,-62.4363,10628,25051,4508,90,,,,,,
166122,166122,Mk10,09:10:03 13-May-2017,Argos,A,-64.6145,-62.3735,8944,27384,2920,98,,,,,,
166122,166122,Mk10,09:25:12 13-May-2017,Argos,0,-64.6594,-62.7440,9896,129888,753,111,,,,,,
166122,166122,Mk10,10:05:37 13-May-2017,Argos,0,-64.7269,-62.4458,3244,25278,416,114,,,,,,
166122,166122,Mk10,10:23:42 13-May-2017,Argos,1,-64.7097,-62.1327,971,2172,433,87,,,,,,
