Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,166122,7,NK,1,16,05-May-2017,02:38:59,-64.6596,-62.0993,,401677374,-135,58,0,05-May-2017,02:39:18,-64.6596,-62.0993,135,697,6144,79,76,,,73,219,5,72,209,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,23,NK,1,16,05-May-2017,02:38:59,-64.6596,-62.0993,,401677374,-135,58,0,05-May-2017,02:40:03,-64.6596,-62.0993,135,697,6144,79,76,,,4,155,12,41,246,3,169,49,200,21,160,14,2,133,75,253,136,4,67,120,181,127,192,,,,,,,,,
13440,166122,11,NP,1,17,05-May-2017,04:02:55,-64.6395,-62.1216,,401677383,-126,40,0,05-May-2017,04:01:10,-64.6395,-62.1216,298,817,1519,439,133,,,43,221,37,73,35,0,125,137,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NP,1,17,05-May-2017,04:02:55,-64.6395,-62.1216,,401677383,-126,40,0,05-May-2017,04:01:41,-64.6395,-62.1216,298,817,1519,439,133,,,22,26,37,73,41,0,0,1,110,18,18,141,153,157,0,,,,,,,,,,,,,,,,,
13440,166122,7,NP,1,17,05-May-2017,04:02:55,-64.6395,-62.1216,,401677383,-126,40,0,05-May-2017,04:02:18,-64.6395,-62.1216,298,817,1519,439,133,,,73,219,5,72,209,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NP,1,17,05-May-2017,04:02:55,-64.6395,-62.1216,,401677383,-126,40,1,05-May-2017,04:04:06,-64.6395,-62.1216,298,817,1519,439,133,,,42,85,133,72,211,0,111,131,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NP,1,17,05-May-2017,04:02:55,-64.6395,-62.1216,,401677383,-126,40,0,05-May-2017,04:05:08,-64.6395,-62.1216,298,817,1519,439,133,,,43,221,37,73,35,64,118,246,1,97,223,,,,,,,,,,,,,,,,,,,,,
13440,166122,23,NP,1,17,05-May-2017,04:02:55,-64.6395,-62.1216,,401677383,-126,40,0,05-May-2017,04:06:08,-64.6395,-62.1216,298,817,1519,439,133,,,4,155,14,65,128,4,41,50,168,3,160,14,2,133,75,253,124,4,67,101,126,127,192,,,,,,,,,
13440,166122,3,NK,B,18,05-May-2017,04:19:18,-64.6394,-62.1227,,401677388,-135,6,0,05-May-2017,04:19:18,-64.6394,-62.1227,,3204,7090,1448,90,,,73,219,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,MA,1,19,05-May-2017,04:34:03,-64.6455,-62.1554,,401677386,-127,56,0,05-May-2017,04:32:47,-64.6455,-62.1554,131,1005,1438,701,171,,,42,85,133,72,211,0,111,131,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,MA,1,19,05-May-2017,04:34:03,-64.6455,-62.1554,,401677386,-127,56,0,05-May-2017,04:33:58,-64.6455,-62.1554,131,1005,1438,701,171,,,43,221,37,73,35,0,125,137,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,MA,1,19,05-May-2017,04:34:03,-64.6455,-62.1554,,401677386,-127,56,0,05-May-2017,04:34:28,-64.6455,-62.1554,131,1005,1438,701,171,,,22,26,37,73,41,0,0,1,110,18,18,141,153,157,0,,,,,,,,,,,,,,,,,
13440,166122,7,MA,1,19,05-May-2017,04:34:03,-64.6455,-62.1554,,401677386,-127,56,0,05-May-2017,04:34:58,-64.6455,-62.1554,131,1005,1438,701,171,,,73,219,5,72,209,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NP,0,20,05-May-2017,05:46:41,-64.6414,-62.1891,,401677403,-126,47,0,05-May-2017,05:43:05,-64.6414,-62.1891,423,2479,44821,137,99,,,31,182,37,72,215,0,0,0,234,31,21,130,0,0,0,,,,,,,,,,,,,,,,,
13440,166122,11,NP,0,20,05-May-2017,05:46:41,-64.6414,-62.1891,,401677403,-126,47,0,05-May-2017,05:44:40,-64.6414,-62.1891,423,2479,44821,137,99,,,43,221,37,73,35,0,125,137,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NP,0,20,05-May-2017,05:46:41,-64.6414,-62.1891,,401677403,-126,47,0,05-May-2017,05:48:53,-64.6414,-62.1891,423,2479,44821,137,99,,,22,26,37,73,41,0,0,1,110,18,18,141,153,157,0,,,,,,,,,,,,,,,,,
13440,166122,11,NP,0,20,05-May-2017,05:46:41,-64.6414,-62.1891,,401677403,-126,47,0,05-May-2017,05:50:08,-64.6414,-62.1891,423,2479,44821,137,99,,,42,213,149,103,40,251,104,124,134,127,253,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NN,A,21,05-May-2017,05:55:36,-64.6492,-62.2099,,401677406,-133,6,0,05-May-2017,05:55:02,-64.6492,-62.2099,66,2191,8040,596,99,,,43,221,37,73,35,0,125,137,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NN,A,21,05-May-2017,05:55:36,-64.6492,-62.2099,,401677406,-133,6,0,05-May-2017,05:55:38,-64.6492,-62.2099,66,2191,8040,596,99,,,22,26,37,73,41,0,0,1,110,18,18,141,153,157,0,,,,,,,,,,,,,,,,,
13440,166122,7,NN,A,21,05-May-2017,05:55:36,-64.6492,-62.2099,,401677406,-133,6,0,05-May-2017,05:56:08,-64.6492,-62.2099,66,2191,8040,596,99,,,73,219,5,72,209,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NK,2,22,05-May-2017,05:57:07,-64.6410,-62.1883,,401677408,-129,56,0,05-May-2017,05:55:02,-64.6410,-62.1883,398,478,3430,66,101,,,43,221,37,73,35,0,125,137,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NK,2,22,05-May-2017,05:57:07,-64.6410,-62.1883,,401677408,-129,56,0,05-May-2017,05:55:38,-64.6410,-62.1883,398,478,3430,66,101,,,22,26,37,73,41,0,0,1,110,18,18,141,153,157,0,,,,,,,,,,,,,,,,,
13440,166122,7,NK,2,22,05-May-2017,05:57:07,-64.6410,-62.1883,,401677408,-129,56,0,05-May-2017,05:56:08,-64.6410,-62.1883,398,478,3430,66,101,,,73,219,5,72,209,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NK,2,22,05-May-2017,05:57:07,-64.6410,-62.1883,,401677408,-129,56,0,05-May-2017,06:01:40,-64.6410,-62.1883,398,478,3430,66,101,,,15,182,37,72,215,0,0,0,234,31,21,130,0,0,0,,,,,,,,,,,,,,,,,
13440,166122,11,MA,1,23,05-May-2017,06:10:12,-64.6235,-62.2174,,401677405,-125,56,0,05-May-2017,06:08:06,-64.6235,-62.2174,302,1022,5352,195,84,,,46,128,149,74,3,0,115,132,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,MA,1,23,05-May-2017,06:10:12,-64.6235,-62.2174,,401677405,-125,56,0,05-May-2017,06:08:56,-64.6235,-62.2174,302,1022,5352,195,84,,,30,228,101,74,9,0,0,127,152,151,153,133,133,133,0,,,,,,,,,,,,,,,,,
13440,166122,23,MA,1,23,05-May-2017,06:10:12,-64.6235,-62.2174,,401677405,-125,56,0,05-May-2017,06:10:39,-64.6235,-62.2174,302,1022,5352,195,84,,,4,163,6,98,158,4,169,49,136,21,192,14,2,133,75,253,108,4,67,84,166,127,192,,,,,,,,,
13440,166122,15,MA,1,23,05-May-2017,06:10:12,-64.6235,-62.2174,,401677405,-125,56,0,05-May-2017,06:13:08,-64.6235,-62.2174,302,1022,5352,195,84,,,22,26,37,73,41,0,0,1,110,18,18,141,153,157,0,,,,,,,,,,,,,,,,,
13440,166122,11,NP,0,24,06-May-2017,00:36:36,-64.8167,-62.2039,,401677418,-135,50,0,06-May-2017,00:35:35,-64.8167,-62.2039,144,4305,22732,815,118,,,68,232,61,74,6,182,32,12,56,48,160,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NP,0,24,06-May-2017,00:36:36,-64.8167,-62.2039,,401677418,-135,50,0,06-May-2017,00:36:11,-64.8167,-62.2039,144,4305,22732,815,118,,,54,168,21,74,7,183,24,20,88,32,0,192,0,0,0,,,,,,,,,,,,,,,,,
13440,166122,11,NP,0,24,06-May-2017,00:36:36,-64.8167,-62.2039,,401677418,-135,50,0,06-May-2017,00:36:41,-64.8167,-62.2039,144,4305,22732,815,118,,,46,128,149,74,3,0,115,132,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,7,NP,0,24,06-May-2017,00:36:36,-64.8167,-62.2039,,401677418,-135,50,0,06-May-2017,00:37:59,-64.8167,-62.2039,144,4305,22732,815,118,,,69,43,21,73,33,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NK,1,25,06-May-2017,00:36:36,-64.7578,-62.2565,,401677405,-124,40,0,06-May-2017,00:35:35,-64.7578,-62.2565,144,1158,3425,391,102,,,68,232,53,74,6,182,32,12,56,48,160,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NK,1,25,06-May-2017,00:36:36,-64.7578,-62.2565,,401677405,-124,40,0,06-May-2017,00:36:11,-64.7578,-62.2565,144,1158,3425,391,102,,,54,168,21,74,7,183,24,20,88,32,0,192,0,0,0,,,,,,,,,,,,,,,,,
13440,166122,11,NK,1,25,06-May-2017,00:36:36,-64.7578,-62.2565,,401677405,-124,40,0,06-May-2017,00:36:41,-64.7578,-62.2565,144,1158,3425,391,102,,,46,128,149,74,3,0,115,132,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,7,NK,1,25,06-May-2017,00:36:36,-64.7578,-62.2565,,401677405,-124,40,0,06-May-2017,00:37:59,-64.7578,-62.2565,144,1158,3425,391,102,,,69,43,21,73,33,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NN,B,26,06-May-2017,00:39:32,-64.8119,-62.2122,,401677381,-137,6,0,06-May-2017,00:39:33,-64.8119,-62.2122,,3150,11774,842,117,,,42,221,37,73,35,0,125,137,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,7,MA,1,27,06-May-2017,00:51:25,-64.7453,-62.1860,,401677389,-127,56,0,06-May-2017,00:49:44,-64.7453,-62.1860,197,962,1380,669,42,,,73,219,5,72,241,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,MA,1,27,06-May-2017,00:51:25,-64.7453,-62.1860,,401677389,-127,56,0,06-May-2017,00:50:28,-64.7453,-62.1860,197,962,1380,669,42,,,42,85,133,72,211,0,111,131,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,MA,1,27,06-May-2017,00:51:25,-64.7453,-62.1860,,401677389,-127,56,0,06-May-2017,00:50:59,-64.7453,-62.1860,197,962,1380,669,42,,,31,182,37,72,215,0,0,0,234,31,21,130,0,0,0,,,,,,,,,,,,,,,,,
13440,166122,15,MA,1,27,06-May-2017,00:51:25,-64.7453,-62.1860,,401677389,-127,56,0,06-May-2017,00:51:48,-64.7453,-62.1860,197,962,1380,669,42,,,65,132,37,75,39,174,20,28,24,66,65,128,0,0,0,,,,,,,,,,,,,,,,,
13440,166122,11,MA,1,27,06-May-2017,00:51:25,-64.7453,-62.1860,,401677389,-127,56,0,06-May-2017,00:52:28,-64.7453,-62.1860,197,962,1380,669,42,,,59,146,101,75,39,180,18,44,32,32,131,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,MA,1,27,06-May-2017,00:51:25,-64.7453,-62.1860,,401677389,-127,56,0,06-May-2017,00:53:01,-64.7453,-62.1860,197,962,1380,669,42,,,45,185,101,75,35,0,124,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,MB,B,28,06-May-2017,01:43:06,-64.7350,-62.2006,,401677386,-135,8,0,06-May-2017,01:43:06,-64.7350,-62.2006,159,2282,55114,94,82,,,50,218,213,90,196,210,4,40,40,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,MB,B,28,06-May-2017,01:43:06,-64.7350,-62.2006,,401677386,-135,8,0,06-May-2017,01:45:45,-64.7350,-62.2006,159,2282,55114,94,82,,,35,14,5,74,195,0,115,5,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NK,A,29,06-May-2017,02:16:28,-64.7415,-62.2596,,401677382,-133,8,0,06-May-2017,02:15:48,-64.7415,-62.2596,90,815,2218,299,119,,,77,249,181,74,102,178,12,28,128,161,32,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NK,A,29,06-May-2017,02:16:28,-64.7415,-62.2596,,401677382,-133,8,0,06-May-2017,02:16:18,-64.7415,-62.2596,90,815,2218,299,119,,,48,132,5,74,101,175,10,29,24,64,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NK,A,29,06-May-2017,02:16:28,-64.7415,-62.2596,,401677382,-133,8,0,06-May-2017,02:17:18,-64.7415,-62.2596,90,815,2218,299,119,,,18,11,5,74,104,0,0,123,144,44,208,4,1,128,0,,,,,,,,,,,,,,,,,
13440,166122,11,NP,B,30,06-May-2017,02:16:48,-64.7464,-62.2640,,401677379,-139,8,0,06-May-2017,02:16:18,-64.7464,-62.2640,60,1413,3510,568,105,,,36,132,133,74,101,175,10,31,24,64,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,31,NP,B,30,06-May-2017,02:16:48,-64.7464,-62.2640,,401677379,-139,8,0,06-May-2017,02:17:18,-64.7464,-62.2640,60,1413,3510,568,105,,,18,11,5,74,96,0,16,123,144,172,208,4,1,128,0,190,141,31,203,75,33,227,221,22,109,17,36,46,59,122,162,
13440,166122,15,MA,B,31,06-May-2017,02:30:48,-64.7442,-62.2633,,401677392,-122,6,0,06-May-2017,02:30:48,-64.7442,-62.2633,,1422,3429,589,99,,,30,228,101,74,9,0,0,127,152,151,153,5,133,133,0,,,,,,,,,,,,,,,,,
13440,166122,11,MB,B,32,06-May-2017,03:26:59,-64.7523,-62.3022,,401677389,-127,8,0,06-May-2017,03:27:00,-64.7523,-62.3022,,2418,6680,875,86,,,59,146,101,75,39,180,18,44,32,32,131,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NP,B,33,06-May-2017,03:54:03,-64.7611,-62.2454,,401677375,-136,6,0,06-May-2017,03:51:40,-64.7611,-62.2454,287,1107,27486,44,77,,,41,97,21,74,99,0,113,134,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NP,B,33,06-May-2017,03:54:03,-64.7611,-62.2454,,401677375,-136,6,0,06-May-2017,03:56:27,-64.7611,-62.2454,287,1107,27486,44,77,,,18,11,5,74,104,0,0,123,144,44,208,4,1,128,0,,,,,,,,,,,,,,,,,
13440,166122,15,NK,B,34,06-May-2017,03:56:27,-64.7624,-62.2478,,401677388,-135,6,0,06-May-2017,03:56:27,-64.7624,-62.2478,,1131,12595,101,77,,,18,11,5,74,104,0,0,123,144,44,208,4,1,128,0,,,,,,,,,,,,,,,,,
13440,166122,11,NN,B,35,06-May-2017,04:06:38,-64.7702,-62.2814,,401677395,-133,6,0,06-May-2017,04:06:08,-64.7702,-62.2814,60,575,1340,246,75,,,45,185,101,75,35,0,124,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NN,B,35,06-May-2017,04:06:38,-64.7702,-62.2814,,401677395,-133,6,0,06-May-2017,04:07:08,-64.7702,-62.2814,60,575,1340,246,75,,,67,61,21,74,198,175,24,52,40,98,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,MA,B,36,06-May-2017,04:11:08,-64.7696,-62.2782,,401677386,-125,6,0,06-May-2017,04:11:08,-64.7696,-62.2782,,647,1484,281,77,,,18,11,5,74,104,0,0,123,144,44,208,4,1,128,0,,,,,,,,,,,,,,,,,
13440,166122,15,NP,1,37,06-May-2017,05:31:21,-64.7093,-62.2911,,401677382,-122,58,0,06-May-2017,05:28:28,-64.7093,-62.2911,315,892,15952,49,103,,,22,93,53,74,199,0,0,119,4,135,131,128,128,0,4,,,,,,,,,,,,,,,,,
13440,166122,11,NP,1,37,06-May-2017,05:31:21,-64.7093,-62.2911,,401677382,-122,58,0,06-May-2017,05:29:28,-64.7093,-62.2911,315,892,15952,49,103,,,48,132,5,74,101,175,10,29,24,64,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NP,1,37,06-May-2017,05:31:21,-64.7093,-62.2911,,401677382,-122,58,0,06-May-2017,05:29:58,-64.7093,-62.2911,315,892,15952,49,103,,,41,97,21,74,99,0,113,134,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NP,1,37,06-May-2017,05:31:21,-64.7093,-62.2911,,401677382,-122,58,0,06-May-2017,05:31:58,-64.7093,-62.2911,315,892,15952,49,103,,,46,128,149,74,3,0,115,197,136,193,1,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NP,1,37,06-May-2017,05:31:21,-64.7093,-62.2911,,401677382,-122,58,0,06-May-2017,05:32:38,-64.7093,-62.2911,315,892,15952,49,103,,,30,228,101,74,9,0,0,127,152,151,153,5,133,133,0,,,,,,,,,,,,,,,,,
13440,166122,7,NP,1,37,06-May-2017,05:31:21,-64.7093,-62.2911,,401677382,-122,58,0,06-May-2017,05:33:13,-64.7093,-62.2911,315,892,15952,49,103,,,69,43,21,73,33,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NP,1,37,06-May-2017,05:31:21,-64.7093,-62.2911,,401677382,-122,58,0,06-May-2017,05:33:43,-64.7093,-62.2911,315,892,15952,49,103,,,43,221,37,73,35,0,125,137,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NK,2,38,06-May-2017,05:31:50,-64.7277,-62.2245,,401677383,-130,56,0,06-May-2017,05:29:28,-64.7277,-62.2245,255,497,1529,161,90,,,48,132,5,74,101,175,10,29,24,64,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NK,2,38,06-May-2017,05:31:50,-64.7277,-62.2245,,401677383,-130,56,0,06-May-2017,05:29:58,-64.7277,-62.2245,255,497,1529,161,90,,,41,97,21,74,99,0,113,134,128,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NK,2,38,06-May-2017,05:31:50,-64.7277,-62.2245,,401677383,-130,56,0,06-May-2017,05:31:58,-64.7277,-62.2245,255,497,1529,161,90,,,46,128,149,74,3,64,65,158,217,214,249,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NK,2,38,06-May-2017,05:31:50,-64.7277,-62.2245,,401677383,-130,56,0,06-May-2017,05:32:38,-64.7277,-62.2245,255,497,1529,161,90,,,30,228,101,74,9,0,0,127,152,151,153,5,133,133,0,,,,,,,,,,,,,,,,,
13440,166122,7,NK,2,38,06-May-2017,05:31:50,-64.7277,-62.2245,,401677383,-130,56,0,06-May-2017,05:33:13,-64.7277,-62.2245,255,497,1529,161,90,,,69,43,21,73,33,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,NK,2,38,06-May-2017,05:31:50,-64.7277,-62.2245,,401677383,-130,56,0,06-May-2017,05:33:43,-64.7277,-62.2245,255,497,1529,161,90,,,43,221,37,73,35,0,125,137,24,192,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NN,A,39,06-May-2017,05:41:44,-64.7256,-62.2326,,401677382,-131,6,0,06-May-2017,05:40:52,-64.7256,-62.2326,110,1181,3320,420,76,,,22,26,37,73,41,0,0,1,110,18,18,141,153,157,0,,,,,,,,,,,,,,,,,
13440,166122,7,NN,A,39,06-May-2017,05:41:44,-64.7256,-62.2326,,401677382,-131,6,0,06-May-2017,05:41:39,-64.7256,-62.2326,110,1181,3320,420,76,,,73,219,5,72,209,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,NN,A,39,06-May-2017,05:41:44,-64.7256,-62.2326,,401677382,-131,6,0,06-May-2017,05:42:42,-64.7256,-62.2326,110,1181,3320,420,76,,,31,182,37,72,215,0,0,0,234,31,21,130,0,0,0,,,,,,,,,,,,,,,,,
13440,166122,15,MA,2,40,06-May-2017,05:50:19,-64.7318,-62.2750,,401677377,-130,56,0,06-May-2017,05:48:39,-64.7318,-62.2750,279,326,1480,71,95,,,65,132,37,75,39,174,20,28,24,66,65,128,0,0,0,,,,,,,,,,,,,,,,,
13440,166122,11,MA,2,40,06-May-2017,05:50:19,-64.7318,-62.2750,,401677377,-130,56,0,06-May-2017,05:49:18,-64.7318,-62.2750,279,326,1480,71,95,,,59,146,101,75,39,180,18,44,32,32,131,,,,,,,,,,,,,,,,,,,,,
13440,166122,11,MA,2,40,06-May-2017,05:50:19,-64.7318,-62.2750,,401677377,-130,56,0,06-May-2017,05:49:48,-64.7318,-62.2750,279,326,1480,71,95,,,45,185,101,75,35,0,124,11,0,0,0,,,,,,,,,,,,,,,,,,,,,
13440,166122,15,MA,2,40,06-May-2017,05:50:19,-64.7318,-62.2750,,401677377,-130,56,0,06-May-2017,05:50:31,-64.7318,-62.2750,279,326,1480,71,95,,,25,156,69,75,41,0,0,234,26,27,144,19,165,37,128,,,,,,,,,,,,,,,,,
13440,166122,15,MA,2,40,06-May-2017,05:50:19,-64.7318,-62.2750,,401677377,-130,56,0,06-May-2017,05:53:18,-64.7318,-62.2750,279,326,1480,71,95,,,22,93,53,74,199,0,0,119,4,135,131,144,128,0,0,,,,,,,,,,,,,,,,,
