DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"131158",131158,SPOT,07:56:58 13-Jan-2016,Argos,1,-64.9320,-64.2580,,,,,,,,,
"131158",131158,SPOT,08:35:33 13-Jan-2016,Argos,B,-64.9330,-64.2390,,,,,,,,,
"131158",131158,SPOT,09:13:58 13-Jan-2016,Argos,1,-64.9300,-64.2140,,,,,,,,,
"131158",131158,SPOT,09:17:40 13-Jan-2016,Argos,1,-64.9290,-64.1830,,,,,,,,,
"131158",131158,SPOT,09:36:24 13-Jan-2016,Argos,B,-64.9300,-64.1810,,,,,,,,,
"131158",131158,SPOT,10:20:18 13-Jan-2016,Argos,B,-64.9280,-64.1830,,,,,,,,,
"131158",131158,SPOT,10:55:55 13-Jan-2016,Argos,A,-64.9230,-64.3020,,,,,,,,,
"131158",131158,SPOT,11:00:15 13-Jan-2016,Argos,3,-64.9250,-64.3090,,,,,,,,,
"131158",131158,SPOT,11:20:17 13-Jan-2016,Argos,B,-64.9280,-64.3130,,,,,,,,,
"131158",131158,SPOT,11:51:11 13-Jan-2016,Argos,B,-64.9230,-64.3370,,,,,,,,,
"131158",131158,SPOT,11:56:06 13-Jan-2016,Argos,A,-64.9300,-64.2520,,,,,,,,,
"131158",131158,SPOT,12:35:54 13-Jan-2016,Argos,B,-64.9320,-64.2880,,,,,,,,,
"131158",131158,SPOT,12:46:06 13-Jan-2016,Argos,B,-64.9340,-64.2750,,,,,,,,,
"131158",131158,SPOT,14:15:34 13-Jan-2016,Argos,B,-64.9250,-64.3400,,,,,,,,,
"131158",131158,SPOT,15:15:23 13-Jan-2016,Argos,B,-64.9020,-64.2000,,,,,,,,,
"131158",131158,SPOT,16:04:14 13-Jan-2016,Argos,B,-64.9240,-64.1530,,,,,,,,,
"131158",131158,SPOT,16:52:27 13-Jan-2016,Argos,B,-64.9160,-64.1450,,,,,,,,,
"131158",131158,SPOT,18:06:32 13-Jan-2016,Argos,A,-64.9090,-64.1390,,,,,,,,,
"131158",131158,SPOT,18:31:09 13-Jan-2016,Argos,B,-64.9070,-64.1320,,,,,,,,,
"131158",131158,SPOT,19:47:26 13-Jan-2016,Argos,B,-64.8930,-64.1270,,,,,,,,,
"131158",131158,SPOT,19:47:26 13-Jan-2016,Argos,B,-64.8940,-64.1340,,,,,,,,,
"131158",131158,SPOT,20:08:18 13-Jan-2016,Argos,B,-64.8890,-64.1240,,,,,,,,,
"131158",131158,SPOT,21:29:52 13-Jan-2016,Argos,B,-64.8560,-64.2160,,,,,,,,,
"131158",131158,SPOT,21:29:52 13-Jan-2016,Argos,B,-64.8560,-64.2170,,,,,,,,,
"131158",131158,SPOT,21:46:28 13-Jan-2016,Argos,B,-64.8760,-64.2450,,,,,,,,,
"131158",131158,SPOT,23:07:13 13-Jan-2016,Argos,A,-64.8540,-64.1390,,,,,,,,,
"131158",131158,SPOT,23:11:36 13-Jan-2016,Argos,1,-64.8580,-64.1460,,,,,,,,,
"131158",131158,SPOT,23:17:57 13-Jan-2016,Argos,0,-64.8550,-64.1380,,,,,,,,,
"131158",131158,SPOT,23:29:45 13-Jan-2016,Argos,A,-64.8600,-64.1320,,,,,,,,,
"131158",131158,SPOT,00:41:20 14-Jan-2016,Argos,A,-64.8530,-64.0900,,,,,,,,,
"131158",131158,SPOT,00:46:28 14-Jan-2016,Argos,2,-64.8600,-64.0550,,,,,,,,,
"131158",131158,SPOT,00:49:06 14-Jan-2016,Argos,2,-64.8570,-64.0700,,,,,,,,,
"131158",131158,SPOT,00:56:31 14-Jan-2016,Argos,B,-64.8550,-64.0670,,,,,,,,,
"131158",131158,SPOT,01:35:24 14-Jan-2016,Argos,A,-64.8480,-64.0700,,,,,,,,,
