"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",131158,13440,-64.932,-64.258,1,01/13/2016 07:56:58,Argos,,696,K,,401677527,01/13/2016 07:51:14,1,8,,-124,401677527,-64.258,-64.932,,,48,,,,,,,1,179,204,59,89,161,157,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131158,13440,-64.932,-64.258,1,01/13/2016 07:56:58,Argos,,696,K,,401677527,01/13/2016 07:53:23,1,8,,-124,401677527,-64.258,-64.932,,,48,,,,,,,1,170,207,61,92,149,140,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131158,13440,-64.932,-64.258,1,01/13/2016 07:56:58,Argos,,696,K,,401677527,01/13/2016 07:54:10,1,8,,-124,401677527,-64.258,-64.932,,,48,,,,,,,1,165,208,61,90,157,137,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131158,13440,-64.932,-64.258,1,01/13/2016 07:56:58,Argos,,696,K,,401677527,01/13/2016 07:55:52,1,8,,-124,401677527,-64.258,-64.932,,,48,,,,,,,1,159,209,60,89,153,135,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131158,13440,-64.932,-64.258,1,01/13/2016 07:56:58,Argos,,696,K,,401677527,01/13/2016 07:58:28,1,8,,-124,401677527,-64.258,-64.932,,,48,,,,,,,1,154,208,63,95,165,251,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131158,13440,-64.932,-64.258,1,01/13/2016 07:56:58,Argos,,696,K,,401677527,01/13/2016 07:59:15,1,8,,-124,401677527,-64.258,-64.932,,,48,,,,,,,1,147,210,56,90,133,131,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131158,13440,-64.932,-64.258,1,01/13/2016 07:56:58,Argos,,696,K,,401677527,01/13/2016 08:00:34,1,8,,-124,401677527,-64.258,-64.932,,,48,,,,,,,1,139,209,60,90,117,134,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131158,13440,-64.932,-64.258,1,01/13/2016 07:56:58,Argos,,696,K,,401677527,01/13/2016 08:02:50,1,8,,-124,401677527,-64.258,-64.932,,,48,,,,,,,1,139,209,61,91,121,136,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131158,13440,-64.933,-64.239,B,01/13/2016 08:35:33,Argos,,191,R,,401677536,01/13/2016 08:33:58,1,2,,-131,401677536,-64.239,-64.933,,,6,,,,,,,1,139,209,61,90,133,135,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131158,13440,-64.933,-64.239,B,01/13/2016 08:35:33,Argos,,191,R,,401677536,01/13/2016 08:37:09,1,2,,-131,401677536,-64.239,-64.933,,,6,,,,,,,1,139,210,61,91,117,136,,,,,,,,,,,,,,,,,,,,,,,,,,
