DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
"131158",131158,SPOT,09:41:16 14-Jan-2016,,,B,-64.8840,-63.9570,Voltage: 2.30,09:41:16 14-Jan-2016,Status,3,139,144,60,94,133,138,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,SPOT,16:18:17 14-Jan-2016,,,B,-64.8970,-63.7680,Voltage: 3.95,16:18:17 14-Jan-2016,Status,3,142,247,27,55,51,71,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,SPOT,22:56:21 14-Jan-2016,,,B,-64.8850,-64.3320,Voltage: 3.82,22:56:21 14-Jan-2016,Status,4,140,239,187,254,194,43,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,SPOT,00:42:23 15-Jan-2016,,,0,-64.9230,-64.2210,Temperature: 69.40,00:42:23 15-Jan-2016,Status,32,61,216,60,85,111,172,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,SPOT,05:25:54 15-Jan-2016,,,2,-64.8980,-64.2900,Voltage: 2.24,05:25:54 15-Jan-2016,Status,5,140,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,SPOT,07:01:06 15-Jan-2016,,,2,-64.8870,-64.3020,Voltage: 2.19,07:01:06 15-Jan-2016,Status,5,137,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,SPOT,10:24:52 15-Jan-2016,,,B,-64.8940,-64.2330,Temperature: -25.65,10:24:52 15-Jan-2016,Status,5,140,209,60,95,100,132,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,SPOT,10:40:00 15-Jan-2016,,,1,-64.8860,-64.2200,Voltage: 1.25,10:40:00 15-Jan-2016,Status,78,248,78,21,222,133,131,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,SPOT,12:49:02 15-Jan-2016,,,A,-64.8950,-64.2410,Voltage: 1.87,12:49:02 15-Jan-2016,Status,83,171,117,141,92,209,33,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,SPOT,01:38:51 16-Jan-2016,,,1,-64.8850,-64.2980,Voltage: 1.46,01:38:51 16-Jan-2016,Status,7,130,91,200,243,45,39,,,,,,,,,,,,,,,,,,,,,,,,,
