DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
"131158",131158,,SPOT,,,07:51:14 13-Jan-2016,,1,-64.9320,-64.2580,,,,,384,3.264,,0.236,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,07:53:23 13-Jan-2016,,1,-64.9320,-64.2580,,,,,384,3.312,,0.244,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,07:54:10 13-Jan-2016,,1,-64.9320,-64.2580,,,,,384,3.328,,0.244,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,07:55:52 13-Jan-2016,,1,-64.9320,-64.2580,,,,,384,3.344,,0.240,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,07:58:28 13-Jan-2016,,1,-64.9320,-64.2580,,,,,384,3.328,,0.252,9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,07:59:15 13-Jan-2016,,1,-64.9320,-64.2580,,,,,384,3.360,,0.224,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,08:00:34 13-Jan-2016,,1,-64.9320,-64.2580,,,,,384,3.344,,0.240,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,08:02:50 13-Jan-2016,,1,-64.9320,-64.2580,,,,,384,3.344,,0.244,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,08:33:58 13-Jan-2016,,B,-64.9330,-64.2390,,,,,384,3.344,,0.244,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,08:37:09 13-Jan-2016,,B,-64.9330,-64.2390,,,,,384,3.360,,0.244,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,09:13:04 13-Jan-2016,,1,-64.9300,-64.2140,,,,,384,3.360,,0.244,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,09:14:02 13-Jan-2016,,1,-64.9300,-64.2140,,,,,384,3.360,,0.244,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,09:14:49 13-Jan-2016,,1,-64.9300,-64.2140,,,,,384,3.360,,0.244,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,09:15:38 13-Jan-2016,,1,-64.9300,-64.2140,,,,,384,3.360,,0.244,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,09:16:35 13-Jan-2016,,1,-64.9300,-64.2140,,,,,384,3.360,,0.240,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131158",131158,,SPOT,,,09:17:46 13-Jan-2016,,1,-64.9300,-64.2140,,,,,384,3.360,,0.244,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
