DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
166123,166123,,Transmission,Mk10,TAT,18:00:00 04-May-2017,11.000000,37,0,,,,3,100,0,91.6,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,00:00:00 05-May-2017,11.000000,20,0,,,,3,100,0,69.4,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,06:00:00 05-May-2017,11.000000,12,0,,,,3,100,0,97.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,12:00:00 05-May-2017,11.000000,6,0,,,,3,100,0,97.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,18:00:00 05-May-2017,11.000000,10,0,,,,3,100,0,86.3,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,00:00:00 06-May-2017,11.000000,10,0,,,,3,100,0,63.9,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,06:00:00 06-May-2017,11.000000,5,0,,,,3,100,0,76.4,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,12:00:00 06-May-2017,11.000000,7,0,,,,3,100,0,99.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,18:00:00 06-May-2017,11.000000,8,0,,,,3,100,0,90.4,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,00:00:00 07-May-2017,11.000000,7,0,,,,3,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,06:00:00 07-May-2017,11.000000,4,0,,,,3,100,0,99.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,12:00:00 07-May-2017,11.000000,5,0,,,,3,100,0,95,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,18:00:00 07-May-2017,11.000000,7,0,,,,3,100,0,94.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,00:00:00 08-May-2017,11.000000,8,0,,,,3,100,0,47.5,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,06:00:00 08-May-2017,11.000000,7,0,,,,3,100,0,48.4,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,12:00:00 08-May-2017,11.000000,3,0,,,,3,100,0,95.8,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,18:00:00 08-May-2017,11.000000,5,0,,,,3,100,0,60.6,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,00:00:00 09-May-2017,11.000000,2,0,,,,3,100,0,76.1,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,06:00:00 09-May-2017,11.000000,5,0,,,,3,100,0,49.5,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,12:00:00 09-May-2017,11.000000,3,0,,,,3,100,0,92.6,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,18:00:00 09-May-2017,11.000000,1,0,,,,3,100,0,52.3,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,00:00:00 10-May-2017,11.000000,2,0,,,,3,100,0,66.7,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,06:00:00 10-May-2017,11.000000,4,0,,,,3,100,0,45.8,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,12:00:00 10-May-2017,11.000000,1,0,,,,3,100,0,77.6,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,18:00:00 10-May-2017,11.000000,4,0,,,,3,100,0,42.4,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,00:00:00 11-May-2017,11.000000,3,0,,,,3,100,0,73.4,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,06:00:00 11-May-2017,11.000000,2,0,,,,3,100,0,70,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,12:00:00 11-May-2017,11.000000,2,0,,,,3,100,0,95.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,00:00:00 12-May-2017,11.000000,2,0,,,,3,100,0,79.2,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,06:00:00 12-May-2017,11.000000,3,0,,,,3,100,0,97.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,18:00:00 12-May-2017,11.000000,1,0,,,,3,100,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,00:00:00 13-May-2017,11.000000,2,0,,,,3,100,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAT,06:00:00 13-May-2017,11.000000,1,0,,,,3,100,0,6.7,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAD,18:00:00 04-May-2017,11.000000,29,0,,,,10,100,0,0,20.5,18.2,18.7,13.2,7.8,10.1,11.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,,Transmission,Mk10,TAD,00:00:00 05-May-2017,11.000000,14,0,,,,10,100,0,0.1,28.4,3.7,7.6,19.4,22.6,16.9,1.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
