DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
166123,166123,Mk10,DS,5,0,2,77,30,19:44:02 04-May-2017,NP,3,-64.6979,-62.2748,-64.6979,-62.2748,50,,401677228,-123
166123,166123,Mk10,DS,5,0,0,111,31,19:55:04 04-May-2017,SR,0,-64.6989,-62.2434,-64.6989,-62.2434,46,,401677227,-121
166123,166123,Mk10,DS,4,0,0,127,36,21:25:50 04-May-2017,NP,0,-64.6885,-62.4156,-64.6885,-62.4156,48,,401677230,-122
166123,166123,Mk10,DS,2,0,0,50,50,21:33:17 04-May-2017,SR,B,-64.6369,-62.3975,-64.6369,-62.3975,6,,401677230,-127
166123,166123,Mk10,DS,2,0,0,50,50,21:33:17 04-May-2017,NN,B,-64.6366,-62.3571,-64.6366,-62.3571,,,401677240,-137
166123,166123,Mk10,DS,5,0,0,103,38,21:45:15 04-May-2017,NK,1,-64.6460,-62.3013,-64.6408,-62.3940,56,,401677241,-127
166123,166123,Mk10,DS,4,0,1,57,35,23:09:07 04-May-2017,NP,0,-64.5036,-62.5150,-64.5036,-62.5150,48,,401677161,-132
166123,166123,Mk10,DS,3,0,3,42,35,23:09:57 04-May-2017,NN,A,-64.8582,-62.5330,-64.8582,-62.5330,7,,401677273,-133
166123,166123,Mk10,DS,2,0,0,73,73,23:21:17 04-May-2017,NK,B,-64.7321,-62.8853,-64.7321,-62.8853,6,,401677289,-121
166123,166123,Mk10,DS,2,0,1,30,30,23:29:30 04-May-2017,MA,B,-64.8334,-62.6612,-64.8334,-62.6612,6,,401677346,-131
166123,166123,Mk10,DS,3,0,2,45,29,00:45:31 05-May-2017,NP,A,-64.7466,-62.5794,-64.7466,-62.5794,8,,401677177,-136
166123,166123,Mk10,DS,3,0,1,35,35,00:53:45 05-May-2017,NN,A,-64.7221,-62.5706,-64.7221,-62.5706,6,,401677212,-132
166123,166123,Mk10,DS,4,0,0,35,32,01:04:15 05-May-2017,NK,0,-64.6896,-62.5416,-64.6896,-62.5416,46,,401677256,-126
166123,166123,Mk10,DS,2,0,0,30,30,01:11:27 05-May-2017,MA,B,-64.6866,-62.5308,-64.6866,-62.5308,6,,401677294,-122
166123,166123,Mk10,DS,1,0,0,,,02:01:56 05-May-2017,MB,B,-64.6986,-62.5742,-64.6986,-62.5742,8,,401677245,-133
166123,166123,Mk10,DS,3,1,0,,,02:24:55 05-May-2017,NP,A,-64.6535,-62.3461,-64.6535,-62.3461,6,,401677208,-135
166123,166123,Mk10,DS,5,1,0,,,02:35:04 05-May-2017,NN,0,-64.6384,-62.3337,-64.6384,-62.3337,46,,401677215,-130
166123,166123,Mk10,DS,2,0,0,35,35,02:43:39 05-May-2017,NK,B,-64.6391,-62.3621,-64.6391,-62.3621,6,,401677218,-130
166123,166123,Mk10,DS,4,1,0,,,02:54:29 05-May-2017,MA,0,-64.6248,-62.3714,-64.6248,-62.3714,46,,401677212,-115
166123,166123,Mk10,DS,1,0,0,,,03:51:46 05-May-2017,MB,B,-64.6408,-62.4271,-64.6408,-62.4271,7,,401677225,-127
166123,166123,Mk10,DS,5,0,3,75,46,04:05:16 05-May-2017,NP,1,-64.6376,-62.2550,-64.6376,-62.2550,56,,401677218,-133
166123,166123,Mk10,DS,3,0,0,38,30,04:18:28 05-May-2017,NK,A,-64.6519,-62.2677,-64.6519,-62.2677,6,,401677222,-132
166123,166123,Mk10,DS,2,0,1,30,30,04:18:49 05-May-2017,NN,B,-64.6523,-62.2855,-64.6523,-62.2855,6,,401677223,-135
166123,166123,Mk10,DS,6,2,0,,,04:29:04 05-May-2017,MA,0,-64.6610,-62.3175,-64.6610,-62.3175,56,,401677214,-122
166123,166123,Mk10,DS,5,1,0,,,05:43:28 05-May-2017,NP,0,-64.6266,-62.2557,-64.6266,-62.2557,58,,401677219,-123
166123,166123,Mk10,DS,1,0,1,,,05:53:54 05-May-2017,NN,B,-64.6275,-62.2626,-64.6275,-62.2626,6,,401677222,-137
166123,166123,Mk10,DS,4,0,1,45,29,05:54:59 05-May-2017,NK,1,-64.6249,-62.2740,-64.6249,-62.2740,56,,401677216,-130
166123,166123,Mk10,DS,1,0,0,,,06:08:56 05-May-2017,MA,B,-64.6269,-62.2595,-64.6269,-62.2595,6,,401677213,-130
166123,166123,Mk10,DS,8,0,1,47,29,07:26:32 05-May-2017,NP,3,-64.6282,-62.3423,-64.6282,-62.3423,58,,401677194,-130
166123,166123,Mk10,DS,5,0,1,102,34,07:32:36 05-May-2017,NN,2,-64.6274,-62.3353,-64.6274,-62.3353,56,,401677196,-131
166123,166123,Mk10,DS,6,0,1,94,34,07:35:33 05-May-2017,NK,1,-64.6284,-62.3370,-64.6284,-62.3370,46,,401677194,-125
166123,166123,Mk10,DS,3,0,1,37,34,07:49:43 05-May-2017,MA,A,-64.6325,-62.3381,-64.6325,-62.3381,6,,401677194,-128
166123,166123,Mk10,DS,3,0,2,137,43,09:08:38 05-May-2017,NP,A,-64.6385,-62.3642,-64.6385,-62.3642,8,,401677183,-138
166123,166123,Mk10,DS,5,0,3,50,30,09:09:51 05-May-2017,NK,1,-64.6097,-62.3573,-64.6097,-62.3573,56,,401677189,-133
166123,166123,Mk10,DS,4,0,1,67,30,09:10:22 05-May-2017,NN,1,-64.6182,-62.3593,-64.6182,-62.3593,56,,401677189,-128
166123,166123,Mk10,DS,3,0,0,251,32,09:24:52 05-May-2017,MA,A,-64.6190,-62.3524,-64.6190,-62.3524,6,,401677195,-130
166123,166123,Mk10,DS,4,0,2,96,30,09:34:39 05-May-2017,SR,0,-64.6443,-62.2094,-64.6443,-62.2094,46,,401677209,-130
166123,166123,Mk10,DS,1,0,0,,,10:56:33 05-May-2017,NN,B,-64.6273,-62.2622,-64.6273,-62.2622,8,,401677181,-135
166123,166123,Mk10,DS,2,0,0,220,220,10:58:23 05-May-2017,NK,B,-64.6245,-62.2496,-64.6245,-62.2496,6,,401677182,-137
166123,166123,Mk10,DS,4,0,2,56,30,11:10:22 05-May-2017,SR,0,-64.6208,-62.3285,-64.6208,-62.3285,56,,401677189,-125
166123,166123,Mk10,DS,3,0,0,84,30,11:10:17 05-May-2017,MA,A,-64.6223,-62.3287,-64.6223,-62.3287,6,,401677188,-124
166123,166123,Mk10,DS,2,0,1,39,39,12:06:01 05-May-2017,MB,B,-64.6112,-62.2800,-64.6112,-62.2800,8,,401677189,-135
166123,166123,Mk10,DS,2,0,0,272,272,12:42:44 05-May-2017,MA,B,-64.6212,-62.3082,-64.6212,-62.3082,8,,401677182,-125
166123,166123,Mk10,DS,1,0,1,,,12:54:47 05-May-2017,SR,B,-64.6059,-62.2981,-64.6059,-62.2981,8,,401677178,-137
166123,166123,Mk10,DS,2,0,1,47,47,16:10:13 05-May-2017,SR,B,-64.6160,-62.3517,-64.6160,-62.3517,8,,401677182,-136
