DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
166123,166123,Mk10,19:43:04 04-May-2017,,,3,-64.6979,-62.2748,CRC 47780.46757,19:42:52 04-May-2017,Status,4,5,73,58,180,186,164,49,103,213,208,5,0,80,144,129,132,0,2,115,128,0,0,,,,,,,,,
166123,166123,Mk10,19:47:01 04-May-2017,,,3,-64.6979,-62.2748,CRC 51437.767,19:46:50 04-May-2017,Status,4,5,73,59,178,200,237,49,103,229,192,5,39,219,162,91,200,0,182,238,31,242,230,,,,,,,,,
166123,166123,Mk10,23:10:41 04-May-2017,,,0,-64.5036,-62.5150,CRC 24116.52535,03:00:00 23-Dec-2014,DiveDuration,69,227,75,46,59,74,141,239,176,138,98,241,0,192,255,251,128,255,70,137,143,191,191,,,,,,,,,
166123,166123,Mk10,23:09:17 04-May-2017,,,A,-64.8582,-62.5330,Too short,,,132,163,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,23:09:52 04-May-2017,,,A,-64.8582,-62.5330,CRC 52216.2681,23:09:41 04-May-2017,Status,4,5,73,114,105,203,248,49,119,213,144,5,0,80,144,145,140,0,2,127,192,0,2,,,,,,,,,
166123,166123,Mk10,23:10:41 04-May-2017,,,A,-64.8582,-62.5330,CRC 2480.50865,23:10:41 04-May-2017,Status,4,163,9,114,158,3,114,49,183,229,96,5,0,80,144,146,64,0,67,9,176,127,192,,,,,,,,,
166123,166123,Mk10,23:29:45 04-May-2017,,,B,-64.8334,-62.6612,CRC 27544.43946,23:29:45 04-May-2017,Status,4,163,15,119,98,3,120,49,119,213,160,5,0,80,148,145,116,0,3,107,152,127,192,,,,,,,,,
166123,166123,Mk10,00:53:10 05-May-2017,,,A,-64.7221,-62.5706,CRC 55166.4053,18:00:00 04-Jan-2017,TAT,45,119,228,73,35,4,114,10,130,8,16,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,04:04:41 05-May-2017,,,1,-64.6376,-62.2550,CRC 37873.39905,18:00:00 04-May-2017,DiveDepth,57,63,21,73,39,140,28,60,56,48,34,128,0,0,0,,,,,,,,,,,,,,,,,
166123,166123,Mk10,04:06:31 05-May-2017,,,1,-64.6376,-62.2550,CRC 25056.26080,18:00:00 04-May-2017,DiveDuration,70,30,5,73,41,150,14,8,32,65,66,128,130,0,0,,,,,,,,,,,,,,,,,
166123,166123,Mk10,05:53:54 05-May-2017,,,B,-64.6275,-62.2626,CRC 20379.46315,05:53:54 05-May-2017,Status,4,163,18,93,107,4,54,49,167,213,144,5,2,116,115,253,88,68,67,79,155,243,0,,,,,,,,,
166123,166123,Mk10,07:49:41 05-May-2017,,,A,-64.6325,-62.3381,CRC 14975.57556,00:00:00 05-May-2017,DiveDuration,67,167,245,74,7,182,22,0,8,4,80,64,0,8,34,,,,,,,,,,,,,,,,,
166123,166123,Mk10,09:10:24 05-May-2017,,,A,-64.6385,-62.3642,CRC 17731.17735,00:00:00 05-May-2017,TAT,36,84,53,74,3,0,125,55,0,0,0,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,09:10:24 05-May-2017,,,1,-64.6097,-62.3573,CRC 17751.17735,00:00:00 05-May-2017,TAT,36,85,117,74,3,0,125,55,0,0,0,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,09:33:41 05-May-2017,,,0,-64.6443,-62.2094,CRC 26080.28184,18:00:00 05-May-2017,DiveDuration,70,94,5,75,41,150,14,8,32,65,66,128,130,0,16,,,,,,,,,,,,,,,,,
166123,166123,Mk10,09:37:48 05-May-2017,,,0,-64.6443,-62.2094,Protocol Version: 6,09:37:48 05-May-2017,Status,10,112,101,73,41,0,16,102,90,221,65,167,50,57,0,,,,,,,,,,,,,,,,,
166123,166123,Mk10,11:10:40 05-May-2017,,,0,-64.6208,-62.3285,CRC 39905.1935,,DiveDepth,57,190,28,103,202,244,32,11,11,231,252,151,50,103,46,,,,,,,,,,,,,,,,,
166123,166123,Mk10,12:06:21 05-May-2017,,,B,-64.6112,-62.2800,Too short,,TAD,20,90,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,00:55:41 06-May-2017,,,1,-64.5957,-62.1928,CRC 6664.23238,06:00:00 05-May-2016,DiveDepth,49,160,129,74,103,184,30,40,24,0,1,128,0,0,1,,,,,,,,,,,,,,,,,
166123,166123,Mk10,02:29:42 06-May-2017,,,0,-64.5523,-62.1728,CRC 17735.50444,,TAT,36,84,115,105,45,232,212,112,98,199,243,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,02:29:42 06-May-2017,,,B,-64.5524,-62.1732,CRC 17735.39200,15:00:00 30-May-2017,TAT,36,84,117,124,242,16,0,185,178,126,33,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,07:33:03 06-May-2017,,,B,-64.6199,-62.2489,CRC 8853.27274,18:00:00 05-May-2015,DiveDepth,50,41,93,75,39,169,26,28,16,80,162,192,0,0,0,,,,,,,,,,,,,,,,,
166123,166123,Mk10,10:39:19 06-May-2017,,,2,-64.6167,-62.2992,CRC 22208.20886,18:00:00 06-May-2017,DiveDepth,53,108,5,77,39,167,0,0,0,241,129,128,0,0,0,,,,,,,,,,,,,,,,,
166123,166123,Mk10,10:43:40 06-May-2017,,,2,-64.6167,-62.2992,CRC 16500.58984,12:00:00 05-Oct-2015,TAT,36,7,78,138,197,215,89,49,119,254,51,105,3,49,183,242,167,135,229,98,163,151,155,,,,,,,,,
166123,166123,Mk10,10:43:40 06-May-2017,,,1,-64.6229,-62.2817,CRC 55049.57474,10:43:29 06-May-2017,Status,4,5,76,170,221,215,9,49,119,213,112,4,124,81,155,91,167,35,26,231,48,126,54,,,,,,,,,
166123,166123,Mk10,10:48:47 06-May-2017,,,1,-64.6134,-62.2904,CRC 21497.53716,21:00:00 08-Dec-2016,TAD,21,63,147,17,83,148,76,133,154,108,197,63,15,39,170,,,,,,,,,,,,,,,,,
166123,166123,Mk10,12:27:21 06-May-2017,,,B,-64.6232,-62.2736,CRC 43797.32724,06:00:00 06-May-2017,TAD,26,177,85,76,104,64,125,77,63,185,231,239,2,4,1,,,,,,,,,,,,,,,,,
166123,166123,Mk10,13:55:38 06-May-2017,,,A,-64.5949,-62.2431,CRC 47208.64009,,TAT,43,134,135,74,195,2,119,3,0,0,0,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,17:11:55 06-May-2017,,,B,-64.5846,-62.2275,CRC 23261.3281,06:00:00 05-Jan-2017,TAT,37,173,212,74,99,0,116,131,128,0,8,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,17:38:08 06-May-2017,,,B,-64.5893,-62.2496,CRC 1283.22223,00:00:00 06-Jan-2017,DiveDuration,64,80,52,76,7,164,22,0,0,19,2,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,18:52:21 06-May-2017,,,1,-64.6024,-62.2444,CRC 1283.41536,00:00:00 06-May-2017,DiveDuration,64,80,53,76,7,164,6,4,0,22,9,,,,,,,,,,,,,,,,,,,,,
166123,166123,Mk10,22:05:29 06-May-2017,,,2,-64.5914,-62.2564,CRC 14943.30808,,DiveDuration,67,165,247,74,7,182,6,0,8,4,64,64,0,0,0,,,,,,,,,,,,,,,,,
166123,166123,Mk10,22:07:18 06-May-2017,,,2,-64.5914,-62.2564,CRC 17839.29116,00:00:00 15-May-2017,TAD,20,90,245,94,1,66,232,220,102,253,243,71,14,105,118,,,,,,,,,,,,,,,,,
