DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
166123,166123,Mk10,19:44:02 04-May-2017,Argos,3,-64.6979,-62.2748,215,2740,16,82,,,,,,
166123,166123,Mk10,19:55:04 04-May-2017,Argos,0,-64.6989,-62.2434,1643,8006,337,104,,,,,,
166123,166123,Mk10,21:25:50 04-May-2017,Argos,0,-64.6885,-62.4156,3356,31655,355,74,,,,,,
166123,166123,Mk10,21:33:17 04-May-2017,Argos,B,-64.6369,-62.3975,3587,26310,489,89,,,,,,
166123,166123,Mk10,21:33:17 04-May-2017,Argos,B,-64.6366,-62.3571,3512,23038,535,89,,,,,,
166123,166123,Mk10,21:45:15 04-May-2017,Argos,1,-64.6460,-62.3013,1117,2659,469,135,,,,,,
166123,166123,Mk10,23:09:07 04-May-2017,Argos,0,-64.5036,-62.5150,5135,8459,3117,8,,,,,,
166123,166123,Mk10,23:09:57 04-May-2017,Argos,A,-64.8582,-62.5330,12572,57924,2728,98,,,,,,Lat > 4 deviations from mean
166123,166123,Mk10,23:21:17 04-May-2017,Argos,B,-64.7321,-62.8853,12375,245133,624,79,,,,,,Lon > 4 deviations from mean
166123,166123,Mk10,23:29:30 04-May-2017,Argos,B,-64.8334,-62.6612,19618,63451,6065,93,,,,,,Lat > 4 deviations from mean
166123,166123,Mk10,00:45:31 05-May-2017,Argos,A,-64.7466,-62.5794,8112,47364,1389,70,,,,,,
166123,166123,Mk10,00:53:45 05-May-2017,Argos,A,-64.7221,-62.5706,4864,59050,400,71,,,,,,
166123,166123,Mk10,01:04:15 05-May-2017,Argos,0,-64.6896,-62.5416,11470,166983,787,72,,,,,,
166123,166123,Mk10,01:11:27 05-May-2017,Argos,B,-64.6866,-62.5308,6959,42063,1151,73,,,,,,
166123,166123,Mk10,02:01:56 05-May-2017,Argos,B,-64.6986,-62.5742,8963,25984,3091,81,,,,,,
166123,166123,Mk10,02:24:55 05-May-2017,Argos,A,-64.6535,-62.3461,3748,18806,746,56,,,,,,
166123,166123,Mk10,02:35:04 05-May-2017,Argos,0,-64.6384,-62.3337,2238,12362,405,83,,,,,,
166123,166123,Mk10,02:43:39 05-May-2017,Argos,B,-64.6391,-62.3621,3694,8778,1554,85,,,,,,
166123,166123,Mk10,02:54:29 05-May-2017,Argos,0,-64.6248,-62.3714,2966,91062,96,80,,,,,,
166123,166123,Mk10,03:51:46 05-May-2017,Argos,B,-64.6408,-62.4271,5634,17197,1845,85,,,,,,
166123,166123,Mk10,04:05:16 05-May-2017,Argos,1,-64.6376,-62.2550,668,2536,175,85,,,,,,
