DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange
"154187",154187,0.500000,Transmission,Mk10,21-Mar-2016,23:47:30,,,,13.0,1.25,,
"154187",154187,0.500000,Transmission,Mk10,21-Mar-2016,23:48:45,,,,0.5,0.50,,
"154187",154187,0.500000,Transmission,Mk10,21-Mar-2016,23:50:00,,,,16.0,2.25,,
"154187",154187,0.500000,Transmission,Mk10,21-Mar-2016,23:51:15,,,,0.5,0.50,,
"154187",154187,0.500000,Transmission,Mk10,21-Mar-2016,23:52:30,,,,3.5,0.75,,
"154187",154187,0.500000,Transmission,Mk10,21-Mar-2016,23:53:45,,,,0.5,0.50,,
"154187",154187,0.500000,Transmission,Mk10,21-Mar-2016,23:55:00,,,,9.0,1.25,,
"154187",154187,0.500000,Transmission,Mk10,21-Mar-2016,23:56:15,,,,20.0,2.25,,
"154187",154187,0.500000,Transmission,Mk10,21-Mar-2016,23:57:30,,,,20.0,2.25,,
"154187",154187,0.500000,Transmission,Mk10,21-Mar-2016,23:58:45,,,,28.0,2.00,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:00:00,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:01:15,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:02:30,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:03:45,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:05:00,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:06:15,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:07:30,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:08:45,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:10:00,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:11:15,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:12:30,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:13:45,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:15:00,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:16:15,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:17:30,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:18:45,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:20:00,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:21:15,,,,26.0,5.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:22:30,,,,93.5,11.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:23:45,,,,114.5,11.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:25:00,,,,73.0,11.50,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:26:15,,,,8.0,3.00,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:27:30,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:28:45,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:30:00,,,,2.5,2.75,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:31:15,,,,73.0,11.50,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:32:30,,,,208.0,23.25,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:33:45,,,,292.0,24.50,,
"154187",154187,0.500000,Transmission,Mk10,26-Mar-2016,00:35:00,,,,292.0,24.50,,
