DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy
"154187",154187,0.500000,Transmission,Mk10,3,22:00:00 26-Mar-2016,23:00:00 26-Mar-2016,,,,0.0,0.00,264.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,1,23:00:00 26-Mar-2016,00:00:00 27-Mar-2016,,,,0.0,0.00,39.0,0.25,,,,
"154187",154187,0.500000,Transmission,Mk10,5,00:00:00 31-Mar-2016,01:00:00 31-Mar-2016,,,,0.0,0.00,312.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,1,02:00:00 31-Mar-2016,03:00:00 31-Mar-2016,,,,0.0,0.00,376.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,1,03:00:00 31-Mar-2016,04:00:00 31-Mar-2016,,,,0.0,0.00,280.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,1,05:00:00 31-Mar-2016,06:00:00 31-Mar-2016,,,,0.0,0.00,256.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,4,07:00:00 31-Mar-2016,08:00:00 31-Mar-2016,,,,0.0,0.00,312.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,3,08:00:00 31-Mar-2016,09:00:00 31-Mar-2016,,,,0.0,0.00,368.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,4,09:00:00 31-Mar-2016,10:00:00 31-Mar-2016,,,,0.0,0.00,320.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,3,10:00:00 31-Mar-2016,11:00:00 31-Mar-2016,,,,0.0,0.00,304.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,1,11:00:00 31-Mar-2016,12:00:00 31-Mar-2016,,,,0.0,0.00,272.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,1,12:00:00 31-Mar-2016,13:00:00 31-Mar-2016,,,,0.0,0.00,376.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,2,13:00:00 31-Mar-2016,14:00:00 31-Mar-2016,,,,0.0,0.00,312.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,1,14:00:00 31-Mar-2016,15:00:00 31-Mar-2016,,,,0.0,0.00,288.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,1,15:00:00 31-Mar-2016,16:00:00 31-Mar-2016,,,,0.0,0.00,320.0,3.75,,,,
"154187",154187,0.500000,Transmission,Mk10,1,16:00:00 31-Mar-2016,17:00:00 31-Mar-2016,,,,0.0,0.00,228.0,1.75,,,,
"154187",154187,0.500000,Transmission,Mk10,1,19:00:00 31-Mar-2016,20:00:00 31-Mar-2016,,,,0.0,0.00,15.5,0.00,,,,
"154187",154187,0.500000,Transmission,Mk10,1,20:00:00 31-Mar-2016,21:00:00 31-Mar-2016,,,,0.0,0.00,39.0,0.25,,,,
"154187",154187,0.500000,Transmission,Mk10,1,21:00:00 31-Mar-2016,22:00:00 31-Mar-2016,,,,0.0,0.00,39.0,0.25,,,,
"154187",154187,0.500000,Transmission,Mk10,1,22:00:00 31-Mar-2016,23:00:00 31-Mar-2016,,,,0.0,0.00,53.0,0.25,,,,
"154187",154187,0.500000,Transmission,Mk10,1,23:00:00 31-Mar-2016,00:00:00 01-Apr-2016,,,,0.0,0.00,43.0,0.25,,,,
