DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
"154187",154187,0.500000,Mk10,,14:08:54 22-Mar-2016,09:09:09 22-Mar-2016,-17984,A,-64.1000,-60.9520,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"154187",154187,0.500000,Mk10,,,10:32:02 22-Mar-2016,,A,-64.1130,-60.9340,,0,0,,616,2.800,,,-1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
"154187",154187,0.500000,Mk10,,07:50:00 23-Mar-2016,02:50:15 23-Mar-2016,-17984,1,-64.1050,-60.9700,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"154187",154187,0.500000,Mk10,,13:31:45 23-Mar-2016,08:32:01 23-Mar-2016,-17983,0,-64.1220,-60.9940,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"154187",154187,0.500000,Mk10,,17:44:02 23-Mar-2016,12:44:17 23-Mar-2016,-17984,0,-64.1490,-60.8480,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"154187",154187,0.500000,Mk10,,13:03:05 24-Mar-2016,08:03:20 24-Mar-2016,-17984,A,-64.0840,-60.9840,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"154187",154187,0.500000,Mk10,,15:08:21 24-Mar-2016,10:08:36 24-Mar-2016,-17984,2,-64.1010,-60.9620,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"154187",154187,0.500000,Mk10,,15:43:20 24-Mar-2016,10:43:35 24-Mar-2016,-17984,3,-64.0960,-60.9630,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"154187",154187,0.500000,Mk10,,,11:20:33 24-Mar-2016,,1,-64.0970,-60.9530,,0,0,,1768,2.736,,,-0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
"154187",154187,0.500000,Mk10,,,04:08:30 25-Mar-2016,,0,-64.1050,-61.0050,,0,0,,2152,2.864,,,-0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
