DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
"154187",154187,0.500000,Mk10,22:00:00 21-Mar-2016,,,,0.000000,0.000000,Behavior,39.750000,0.250000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 22-Mar-2016,,,,0.000000,0.000000,Status,343.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,10:00:00 22-Mar-2016,,,,0.000000,0.000000,Behavior,351.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,16:00:00 22-Mar-2016,,,,0.000000,0.000000,Behavior,52.750000,0.250000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 22-Mar-2016,,,,0.000000,0.000000,Behavior,367.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 23-Mar-2016,,,,0.000000,0.000000,Status,351.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,10:00:00 23-Mar-2016,,,,0.000000,0.000000,Status,303.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,16:00:00 23-Mar-2016,,,,0.000000,0.000000,Behavior,131.750000,1.750000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 23-Mar-2016,,,,0.000000,0.000000,Status,367.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 24-Mar-2016,,,,0.000000,0.000000,Status,335.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,10:00:00 24-Mar-2016,,,,0.000000,0.000000,Status,343.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,16:00:00 24-Mar-2016,,,,0.000000,0.000000,Behavior,109.750000,0.750000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 24-Mar-2016,,,,0.000000,0.000000,Behavior,295.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 25-Mar-2016,,,,0.000000,0.000000,Status,375.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,10:00:00 25-Mar-2016,,,,0.000000,0.000000,Status,367.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,16:00:00 25-Mar-2016,,,,0.000000,0.000000,Behavior,327.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 25-Mar-2016,,,,0.000000,0.000000,Behavior,375.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 26-Mar-2016,,,,0.000000,0.000000,Behavior,360.000000,3.750000,TimeSeries
"154187",154187,0.500000,Mk10,10:00:00 26-Mar-2016,,,,0.000000,0.000000,Behavior,384.000000,3.750000,TimeSeries
"154187",154187,0.500000,Mk10,16:00:00 26-Mar-2016,,,,0.000000,0.000000,Status,327.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 26-Mar-2016,,,,0.000000,0.000000,Status,384.000000,3.750000,TimeSeries
"154187",154187,0.500000,Mk10,04:00:00 27-Mar-2016,,,,0.000000,0.000000,Behavior,351.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,10:00:00 27-Mar-2016,,,,0.000000,0.000000,Status,391.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,16:00:00 27-Mar-2016,,,,0.000000,0.000000,Status,399.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 27-Mar-2016,,,,0.000000,0.000000,Behavior,375.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 28-Mar-2016,,,,0.000000,0.000000,Behavior,367.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,10:00:00 28-Mar-2016,,,,0.000000,0.000000,Behavior,375.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,16:00:00 28-Mar-2016,,,,0.000000,0.000000,Behavior,383.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 28-Mar-2016,,,,0.000000,0.000000,Status,367.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 29-Mar-2016,,,,0.000000,0.000000,Behavior,311.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,10:00:00 29-Mar-2016,,,,0.000000,0.000000,Status,311.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,16:00:00 29-Mar-2016,,,,0.000000,0.000000,Behavior,311.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 29-Mar-2016,,,,0.000000,0.000000,Status,375.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 30-Mar-2016,,,,0.000000,0.000000,Behavior,97.750000,0.750000,Behavior
"154187",154187,0.500000,Mk10,10:00:00 30-Mar-2016,,,,0.000000,0.000000,Status,375.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,16:00:00 30-Mar-2016,,,,0.000000,0.000000,Behavior,383.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 30-Mar-2016,,,,0.000000,0.000000,Status,383.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 31-Mar-2016,,,,0.000000,0.000000,Behavior,368.000000,3.750000,TimeSeries
"154187",154187,0.500000,Mk10,10:00:00 31-Mar-2016,,,,0.000000,0.000000,Status,376.000000,3.750000,TimeSeries
"154187",154187,0.500000,Mk10,16:00:00 31-Mar-2016,,,,0.000000,0.000000,Behavior,228.000000,1.750000,TimeSeries
"154187",154187,0.500000,Mk10,22:00:00 31-Mar-2016,,,,0.000000,0.000000,Behavior,376.000000,3.750000,TimeSeries
"154187",154187,0.500000,Mk10,04:00:00 01-Apr-2016,,,,0.000000,0.000000,Behavior,335.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,10:00:00 01-Apr-2016,,,,0.000000,0.000000,Status,399.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,16:00:00 01-Apr-2016,,,,0.000000,0.000000,Behavior,31.750000,0.250000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 01-Apr-2016,,,,0.000000,0.000000,Status,279.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 02-Apr-2016,,,,0.000000,0.000000,Behavior,351.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,10:00:00 02-Apr-2016,,,,0.000000,0.000000,Behavior,351.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,16:00:00 02-Apr-2016,,,,0.000000,0.000000,Behavior,63.750000,0.750000,Behavior
"154187",154187,0.500000,Mk10,22:00:00 02-Apr-2016,,,,0.000000,0.000000,Behavior,255.750000,3.750000,Behavior
"154187",154187,0.500000,Mk10,04:00:00 03-Apr-2016,,,,0.000000,0.000000,Behavior,271.750000,3.750000,Behavior
