DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
"154187",154187,0.500000,Transmission,Mk10,13,23:47:00 21-Mar-2016,00:24:10 22-Mar-2016,Message,11,,,,2219.000000,2241.000000,,,,,,,,,,,,,
"154187",154187,0.500000,Transmission,Mk10,13,23:47:00 21-Mar-2016,23:47:02 21-Mar-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
"154187",154187,0.500000,Transmission,Mk10,13,23:47:02 21-Mar-2016,23:48:36 21-Mar-2016,Dive,1,U,20.0,20.0,93,95,,,,,,,,,,,,,
"154187",154187,0.500000,Transmission,Mk10,13,23:48:36 21-Mar-2016,23:48:52 21-Mar-2016,Surface,,,,,15,17,,,,,,,,,,,,,9,7
"154187",154187,0.500000,Transmission,Mk10,13,23:48:52 21-Mar-2016,23:50:26 21-Mar-2016,Dive,1,Square,16.0,16.0,93,95,,,,,,,,,,,,,
"154187",154187,0.500000,Transmission,Mk10,13,23:50:26 21-Mar-2016,23:53:56 21-Mar-2016,Surface,,,,,209,211,,,,,,,,,,,,,81,129
"154187",154187,0.500000,Transmission,Mk10,13,23:53:56 21-Mar-2016,00:00:46 22-Mar-2016,Dive,1,V,39.5,40.0,409,411,,,,,,,,,,,,,
"154187",154187,0.500000,Transmission,Mk10,13,00:00:46 22-Mar-2016,00:03:32 22-Mar-2016,Surface,,,,,165,167,,,,,,,,,,,,,70,96
"154187",154187,0.500000,Transmission,Mk10,13,00:03:32 22-Mar-2016,00:07:34 22-Mar-2016,Dive,1,Square,24.0,24.0,241,243,,,,,,,,,,,,,
"154187",154187,0.500000,Transmission,Mk10,13,00:07:34 22-Mar-2016,00:09:34 22-Mar-2016,Surface,,,,,119,121,,,,,,,,,,,,,23,97
"154187",154187,0.500000,Transmission,Mk10,13,00:09:34 22-Mar-2016,00:15:36 22-Mar-2016,Dive,1,U,29.5,30.0,361,363,,,,,,,,,,,,,
"154187",154187,0.500000,Transmission,Mk10,13,00:15:36 22-Mar-2016,00:24:10 22-Mar-2016,Surface,,,,,513,515,,,,,,,,,,,,,182,332
"154187",154187,0.500000,Transmission,Mk10,16,00:24:00 22-Mar-2016,01:15:38 22-Mar-2016,Message,10,,,,3088.000000,3108.000000,,,,,,,,,,,,,
"154187",154187,0.500000,Transmission,Mk10,16,00:24:00 22-Mar-2016,00:31:28 22-Mar-2016,Dive,1,Square,17.5,17.5,447,449,,,,,,,,,,,,,
