DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
131133,131133,Mk10,DS,4,0,4,153,47,02:20:14 27-Apr-2016,B,2,-64.3770,-61.7230,,,58,,401677543,-128
131133,131133,Mk10,DS,6,0,0,115,46,02:35:26 27-Apr-2016,N,2,-64.3810,-61.6960,,,56,,401677546,-125
131133,131133,Mk10,DS,3,0,2,140,46,02:43:54 27-Apr-2016,K,A,-64.3780,-61.6770,,,6,,401677548,-132
131133,131133,Mk10,DS,5,0,1,60,46,02:55:09 27-Apr-2016,P,1,-64.3840,-61.6670,,,56,,401677547,-126
131133,131133,Mk10,DS,11,0,2,69,46,03:08:32 27-Apr-2016,A,1,-64.3830,-61.6900,,,56,,401677546,-116
131133,131133,Mk10,DS,1,0,0,,,04:02:18 27-Apr-2016,B,B,-64.3610,-61.6380,,,8,,401677546,-126
131133,131133,Mk10,DS,5,0,1,48,46,04:15:13 27-Apr-2016,N,2,-64.3740,-61.6780,,,56,,401677544,-130
131133,131133,Mk10,DS,4,0,1,46,46,04:28:58 27-Apr-2016,K,1,-64.3730,-61.7040,,,56,,401677542,-126
131133,131133,Mk10,DS,7,0,1,54,46,04:31:25 27-Apr-2016,P,1,-64.3730,-61.6810,,,58,,401677547,-119
131133,131133,Mk10,DS,6,0,0,46,46,04:44:47 27-Apr-2016,A,2,-64.3620,-61.6680,,,56,,401677547,-121
131133,131133,Mk10,DS,3,0,0,48,46,05:49:37 27-Apr-2016,N,A,-64.3670,-61.6810,,,8,,401677548,-129
131133,131133,Mk10,DS,5,0,1,82,47,06:04:04 27-Apr-2016,K,3,-64.3700,-61.6800,,,56,,401677547,-125
131133,131133,Mk10,DS,1,0,0,,,06:20:20 27-Apr-2016,P,B,-64.3500,-61.6750,,,8,,401677550,-137
131133,131133,Mk10,DS,3,0,2,318,46,06:24:32 27-Apr-2016,A,A,-64.3800,-61.7130,,,6,,401677544,-130
131133,131133,Mk10,DS,8,0,2,47,46,07:30:24 27-Apr-2016,N,2,-64.3760,-61.6880,,,58,,401677549,-123
131133,131133,Mk10,DS,5,0,1,83,46,07:46:55 27-Apr-2016,K,2,-64.3800,-61.6970,,,66,,401677544,-123
131133,131133,Mk10,DS,2,0,2,53,53,08:01:47 27-Apr-2016,P,B,-64.3830,-61.6590,,,8,,401677548,-138
131133,131133,Mk10,DS,8,0,3,65,46,08:07:11 27-Apr-2016,A,2,-64.3850,-61.6720,,,56,,401677546,-125
131133,131133,Mk10,DS,1,0,1,,,08:40:57 27-Apr-2016,R,B,-64.3840,-61.6520,,,8,,401677550,-135
131133,131133,Mk10,DS,6,0,2,55,46,09:10:23 27-Apr-2016,N,1,-64.3910,-61.6550,,,56,,401677547,-120
131133,131133,Mk10,DS,6,0,1,57,46,09:26:32 27-Apr-2016,K,2,-64.3960,-61.6540,,,56,,401677545,-123
131133,131133,Mk10,DS,8,0,0,61,46,09:43:41 27-Apr-2016,A,2,-64.3900,-61.6450,,,56,,401677548,-120
131133,131133,Mk10,DS,5,0,1,47,47,10:20:36 27-Apr-2016,R,0,-64.3940,-61.7060,,,58,,401677544,-123
131133,131133,Mk10,DS,2,0,2,337,337,10:41:51 27-Apr-2016,B,,,,,,,,,
131133,131133,Mk10,DS,6,0,5,60,50,10:55:05 27-Apr-2016,N,1,-64.3750,-61.6530,,,57,,401677554,-130
131133,131133,Mk10,DS,1,0,1,,,10:57:41 27-Apr-2016,K,B,-64.3740,-61.6520,,,6,,401677550,-133
131133,131133,Mk10,DS,3,0,2,64,49,11:26:53 27-Apr-2016,A,A,-64.3750,-61.6760,,,6,,401677542,-114
131133,131133,Mk10,DS,1,0,1,,,11:51:21 27-Apr-2016,R,B,-64.3720,-61.6660,,,6,,401677544,-131
131133,131133,Mk10,DS,1,0,1,,,12:23:21 27-Apr-2016,B,,,,,,,,,
131133,131133,Mk10,DS,1,0,1,,,12:44:33 27-Apr-2016,K,B,-64.3660,-61.6490,,,8,,401677547,-140
131133,131133,Mk10,DS,1,0,1,,,00:17:15 28-Apr-2016,B,,,,,,,,,
131133,131133,Mk10,DS,3,0,1,52,50,00:43:06 28-Apr-2016,K,A,-64.3720,-61.6670,,,8,,401677545,-127
131133,131133,Mk10,DS,5,0,1,63,47,00:44:17 28-Apr-2016,N,2,-64.3780,-61.6510,,,58,,401677550,-120
131133,131133,Mk10,DS,5,0,3,48,48,01:00:37 28-Apr-2016,P,1,-64.3720,-61.6420,,,56,,401677547,-131
131133,131133,Mk10,DS,3,0,3,94,46,01:12:53 28-Apr-2016,A,A,-64.3610,-61.6400,,,6,,401677545,-123
131133,131133,Mk10,DS,2,0,0,53,53,01:58:47 28-Apr-2016,B,,,,,,,,,
131133,131133,Mk10,DS,1,0,1,,,02:18:09 28-Apr-2016,K,B,-64.3550,-61.6260,,,8,,401677550,-130
131133,131133,Mk10,DS,1,0,1,,,02:47:52 28-Apr-2016,P,B,-64.3520,-61.6190,,,8,,401677552,-137
131133,131133,Mk10,DS,8,0,3,49,46,02:50:42 28-Apr-2016,A,0,-64.3480,-61.5280,,,46,,401677545,-115
131133,131133,Mk10,DS,2,0,2,103,103,03:38:43 28-Apr-2016,B,,,,,,,,,
131133,131133,Mk10,DS,6,0,2,50,47,05:43:45 28-Apr-2016,N,1,-64.3730,-61.6720,,,56,,401677544,-125
131133,131133,Mk10,DS,2,0,0,50,50,05:42:55 28-Apr-2016,K,B,-64.3610,-61.6320,,,8,,401677549,-133
131133,131133,Mk10,DS,4,0,2,65,49,05:59:07 28-Apr-2016,P,0,-64.3640,-61.6540,,,56,,401677548,-122
131133,131133,Mk10,DS,5,0,4,52,46,06:12:19 28-Apr-2016,A,0,-64.3690,-61.6850,,,56,,401677543,-123
131133,131133,Mk10,DS,8,0,2,53,50,07:17:17 28-Apr-2016,K,2,-64.3890,-61.6550,,,58,,401677545,-120
131133,131133,Mk10,DS,7,0,1,53,50,07:18:38 28-Apr-2016,N,1,-64.3840,-61.6510,,,56,,401677548,-127
131133,131133,Mk10,DS,7,0,2,49,46,07:49:20 28-Apr-2016,A,1,-64.3930,-61.6600,,,58,,401677547,-124
131133,131133,Mk10,DS,5,0,2,48,46,07:49:22 28-Apr-2016,P,2,-64.3940,-61.6590,,,50,,401677544,-130
131133,131133,Mk10,DS,1,0,1,,,08:59:01 28-Apr-2016,K,B,-64.4070,-61.6340,,,8,,401677538,-122
131133,131133,Mk10,DS,1,0,1,,,08:59:01 28-Apr-2016,N,B,-64.4090,-61.6350,,,8,,401677548,-130
131133,131133,Mk10,DS,1,0,1,,,10:14:05 28-Apr-2016,B,B,-64.3980,-61.6480,,,8,,401677546,-132
131133,131133,Mk10,DS,4,0,1,76,65,10:41:20 28-Apr-2016,K,1,-64.3940,-61.6440,,,56,,401677544,-128
131133,131133,Mk10,DS,4,0,0,77,68,10:42:34 28-Apr-2016,N,1,-64.3950,-61.7060,,,56,,401677542,-124
131133,131133,Mk10,DS,3,0,1,54,47,11:10:02 28-Apr-2016,A,A,-64.3950,-61.7110,,,6,,401677545,-127
131133,131133,Mk10,DS,4,0,2,89,49,11:26:50 28-Apr-2016,R,1,-64.4010,-61.6920,,,58,,401677549,-118
131133,131133,Mk10,DS,4,0,1,67,51,11:58:38 28-Apr-2016,B,1,-64.4040,-61.6740,,,58,,401677546,-123
131133,131133,Mk10,DS,2,0,2,86,86,12:20:02 28-Apr-2016,K,B,-64.4090,-61.7160,,,6,,401677549,-135
131133,131133,Mk10,DS,2,0,0,46,46,12:27:18 28-Apr-2016,N,B,-64.4080,-61.6990,,,6,,401677546,-135
131133,131133,Mk10,DS,12,0,2,61,46,12:42:02 28-Apr-2016,A,2,-64.3990,-61.6940,,,56,,401677547,-113
131133,131133,Mk10,DS,6,0,0,49,46,13:00:45 28-Apr-2016,R,2,-64.3980,-61.6870,,,56,,401677546,-128
131133,131133,Mk10,DS,8,0,8,62,46,13:38:22 28-Apr-2016,B,3,-64.4060,-61.6910,,,58,,401677544,-132
131133,131133,Mk10,DS,6,0,2,79,49,00:19:30 29-Apr-2016,K,2,-64.4080,-61.6890,,,58,,401677549,-119
131133,131133,Mk10,DS,3,0,2,102,53,00:37:18 29-Apr-2016,N,A,-64.4010,-61.7000,,,6,,401677546,-126
131133,131133,Mk10,DS,2,0,0,105,105,00:36:59 29-Apr-2016,R,B,-64.4770,-61.6390,,,8,,401677518,-136
131133,131133,Mk10,DS,1,0,1,,,00:52:00 29-Apr-2016,A,B,-64.4070,-61.7150,,,6,,401677546,-123
131133,131133,Mk10,DS,5,0,4,83,48,00:55:20 29-Apr-2016,P,1,-64.4100,-61.7070,,,56,,401677545,-131
131133,131133,Mk10,DS,2,0,1,642,642,01:35:28 29-Apr-2016,B,B,-64.4160,-61.6620,,,8,,401677548,-126
131133,131133,Mk10,DS,4,0,1,66,51,02:01:20 29-Apr-2016,K,1,-64.4090,-61.6860,,,56,,401677547,-130
131133,131133,Mk10,DS,4,0,2,87,46,02:15:56 29-Apr-2016,N,1,-64.4160,-61.6840,,,58,,401677547,-132
131133,131133,Mk10,DS,3,0,1,48,48,02:32:07 29-Apr-2016,A,A,-64.4110,-61.6800,,,6,,401677546,-113
131133,131133,Mk10,DS,6,0,1,66,47,02:34:05 29-Apr-2016,P,2,-64.4150,-61.6850,,,56,,401677544,-126
131133,131133,Mk10,DS,2,0,1,95,95,03:25:38 29-Apr-2016,B,B,-64.4080,-61.6870,,,8,,401677546,-131
131133,131133,Mk10,DS,2,0,0,107,107,03:48:25 29-Apr-2016,N,B,-64.4080,-61.6970,,,6,,401677546,-135
131133,131133,Mk10,DS,6,0,3,48,46,05:17:36 29-Apr-2016,K,1,-64.4180,-61.6830,,,58,,401677543,-129
131133,131133,Mk10,DS,13,0,5,51,46,05:31:52 29-Apr-2016,N,3,-64.4230,-61.6580,,,58,,401677545,-125
131133,131133,Mk10,DS,7,0,1,72,47,05:49:25 29-Apr-2016,A,3,-64.4190,-61.6570,,,56,,401677546,-124
131133,131133,Mk10,DS,11,0,3,76,46,05:52:35 29-Apr-2016,P,3,-64.4200,-61.6600,,,56,,401677547,-123
131133,131133,Mk10,DS,7,0,2,66,46,06:49:01 29-Apr-2016,K,3,-64.4240,-61.6760,,,58,,401677547,-127
131133,131133,Mk10,DS,8,0,2,49,46,07:07:51 29-Apr-2016,N,1,-64.4160,-61.6890,,,58,,401677550,-124
131133,131133,Mk10,DS,7,0,4,53,50,07:25:16 29-Apr-2016,A,2,-64.4250,-61.6670,,,56,,401677548,-127
131133,131133,Mk10,DS,5,0,3,190,50,07:27:32 29-Apr-2016,P,1,-64.4450,-61.6700,,,56,,401677547,-133
131133,131133,Mk10,DS,1,0,1,,,08:14:04 29-Apr-2016,B,B,-64.4470,-61.6660,,,8,,401677542,-134
131133,131133,Mk10,DS,4,0,1,51,48,08:27:33 29-Apr-2016,K,0,-64.4400,-61.6640,,,56,,401677547,-128
131133,131133,Mk10,DS,3,0,1,50,49,08:45:42 29-Apr-2016,N,A,-64.4420,-61.6580,,,8,,401677548,-133
131133,131133,Mk10,DS,1,0,1,,,10:07:07 29-Apr-2016,K,B,-64.4430,-61.6470,,,8,,401677546,-132
131133,131133,Mk10,DS,6,0,1,46,46,10:36:45 29-Apr-2016,N,0,-64.4380,-61.6400,,,56,,401677544,-130
131133,131133,Mk10,DS,7,0,0,46,46,10:40:13 29-Apr-2016,A,1,-64.4360,-61.6420,,,56,,401677545,-118
131133,131133,Mk10,DS,6,0,0,60,46,10:54:48 29-Apr-2016,R,2,-64.4340,-61.6710,,,56,,401677548,-120
131133,131133,Mk10,DS,1,0,1,,,11:39:21 29-Apr-2016,B,B,-64.4350,-61.6670,,,8,,401677555,-132
131133,131133,Mk10,DS,1,0,1,,,12:17:40 29-Apr-2016,N,B,-64.4340,-61.6740,,,8,,401677549,-140
131133,131133,Mk10,DS,13,0,5,52,46,12:22:42 29-Apr-2016,A,1,-64.4330,-61.7050,,,56,,401677547,-114
131133,131133,Mk10,DS,1,0,1,,,12:39:19 29-Apr-2016,R,B,-64.4340,-61.6700,,,6,,401677548,-136
131133,131133,Mk10,DS,2,0,2,55,55,00:27:18 30-Apr-2016,N,B,-64.4440,-61.6060,,,8,,401677547,-137
131133,131133,Mk10,DS,7,0,6,51,47,00:28:36 30-Apr-2016,A,1,-64.4490,-61.6900,,,56,,401677552,-121
131133,131133,Mk10,DS,4,0,1,49,47,00:45:12 30-Apr-2016,P,1,-64.4410,-61.7710,,,56,,401677544,-137
131133,131133,Mk10,DS,4,0,1,128,92,01:20:46 30-Apr-2016,B,2,-64.4420,-61.7320,,,58,,401677548,-129
131133,131133,Mk10,DS,2,0,2,48,48,01:37:45 30-Apr-2016,K,B,-64.4380,-61.7380,,,6,,401677552,-130
131133,131133,Mk10,DS,3,0,2,76,50,01:57:06 30-Apr-2016,N,A,-64.4470,-61.7450,,,8,,401677547,-131
131133,131133,Mk10,DS,4,0,0,80,51,02:10:13 30-Apr-2016,A,3,-64.4340,-61.7430,,,66,,401677547,-114
131133,131133,Mk10,DS,7,0,5,49,47,02:23:52 30-Apr-2016,P,2,-64.4500,-61.7450,,,56,,401677547,-128
131133,131133,Mk10,DS,2,0,2,55,55,02:55:31 30-Apr-2016,B,B,-64.4470,-61.7480,,,8,,401677548,-129
131133,131133,Mk10,DS,5,0,2,60,47,03:11:35 30-Apr-2016,K,1,-64.4390,-61.7780,,,56,,401677541,-127
131133,131133,Mk10,DS,7,0,4,67,47,03:43:51 30-Apr-2016,A,3,-64.4310,-61.7340,,,57,,401677550,-118
131133,131133,Mk10,DS,1,0,1,,,03:44:18 30-Apr-2016,N,B,-64.4310,-61.7340,,,6,,401677551,-133
131133,131133,Mk10,DS,1,0,1,,,03:59:04 30-Apr-2016,P,B,-64.4400,-61.7460,,,6,,401677544,-126
131133,131133,Mk10,DS,3,0,3,60,55,05:16:29 30-Apr-2016,N,A,-64.4240,-61.7390,,,8,,401677548,-130
131133,131133,Mk10,DS,3,0,0,73,48,05:29:49 30-Apr-2016,A,A,-64.4210,-61.7370,,,6,,401677546,-121
131133,131133,Mk10,DS,5,0,4,193,52,05:33:50 30-Apr-2016,P,1,-64.4310,-61.7540,,,56,,401677548,-123
131133,131133,Mk10,DS,1,0,0,,,06:16:40 30-Apr-2016,B,B,-64.4260,-61.7970,,,8,,401677547,-132
131133,131133,Mk10,DS,1,0,1,,,06:31:23 30-Apr-2016,K,B,-64.4300,-61.7510,,,6,,401677549,-129
131133,131133,Mk10,DS,5,0,1,61,47,07:01:10 30-Apr-2016,N,1,-64.4260,-61.7510,,,58,,401677546,-120
131133,131133,Mk10,DS,2,0,0,47,47,07:02:43 30-Apr-2016,A,B,-64.4250,-61.7530,,,6,,401677546,-126
131133,131133,Mk10,DS,4,0,3,242,50,07:16:29 30-Apr-2016,P,1,-64.4230,-61.7300,,,56,,401677550,-131
131133,131133,Mk10,DS,3,0,0,75,52,08:10:13 30-Apr-2016,K,A,-64.4320,-61.7640,,,8,,401677546,-124
131133,131133,Mk10,DS,4,0,3,71,51,08:36:44 30-Apr-2016,N,0,-64.4260,-61.7670,,,46,,401677548,-119
131133,131133,Mk10,DS,1,0,1,,,08:38:17 30-Apr-2016,R,B,-64.4340,-61.7260,,,6,,401677545,-137
131133,131133,Mk10,DS,2,0,1,47,47,08:50:06 30-Apr-2016,A,B,-64.4280,-61.7590,,,6,,401677548,-130
131133,131133,Mk10,DS,2,0,1,52,52,10:18:23 30-Apr-2016,N,B,-64.3990,-61.7690,,,8,,401677557,-130
131133,131133,Mk10,DS,3,0,2,315,52,10:21:45 30-Apr-2016,A,A,-64.4090,-61.7450,,,6,,401677551,-126
131133,131133,Mk10,DS,3,0,2,289,52,10:21:28 30-Apr-2016,R,A,-64.3980,-61.7550,,,6,,401677546,-129
131133,131133,Mk10,DS,4,0,4,227,54,11:10:48 30-Apr-2016,B,0,-64.4590,-61.8260,,,48,,401677544,-132
131133,131133,Mk10,DS,1,0,1,,,11:28:39 30-Apr-2016,K,B,-64.4580,-61.8270,,,6,,401677533,-137
131133,131133,Mk10,DS,2,0,2,564,564,12:05:06 30-Apr-2016,A,B,-64.3850,-61.6020,,,6,,401677551,-118
131133,131133,Mk10,DS,3,0,2,252,197,12:04:55 30-Apr-2016,R,A,-64.3850,-61.6020,,,8,,401677550,-121
131133,131133,Mk10,DS,1,0,0,,,12:05:32 30-Apr-2016,N,B,-64.3850,-61.6020,,,6,,401677553,-137
131133,131133,Mk10,DS,3,0,1,191,134,12:55:54 30-Apr-2016,B,A,-64.3500,-61.6480,,,8,,401677545,-126
131133,131133,Mk10,DS,7,0,5,83,50,13:40:38 30-Apr-2016,R,2,-64.3200,-61.5880,,,58,,401677551,-127
131133,131133,Mk10,DS,4,0,3,128,50,13:42:42 30-Apr-2016,A,2,-64.3200,-61.5950,,,56,,401677548,-115
131133,131133,Mk10,DS,2,0,2,96,96,15:18:08 30-Apr-2016,R,B,-64.2820,-61.5160,,,7,,401677582,-130
131133,131133,Mk10,DS,2,0,1,88,88,15:27:47 30-Apr-2016,A,B,-64.3290,-61.6910,,,6,,401677548,-132
131133,131133,Mk10,DS,3,0,2,47,46,00:02:44 01-May-2016,A,A,-64.4530,-61.7740,,,8,,401677559,-130
131133,131133,Mk10,DS,5,0,1,70,46,00:12:07 01-May-2016,N,1,-64.4790,-61.6420,,,58,,401677547,-126
131133,131133,Mk10,DS,2,0,1,127,127,00:28:11 01-May-2016,P,B,-64.4790,-61.6090,,,6,,401677558,-133
131133,131133,Mk10,DS,3,0,2,118,92,00:56:01 01-May-2016,B,A,-64.4850,-61.6250,,,6,,401677547,-131
131133,131133,Mk10,DS,7,0,2,82,47,01:07:19 01-May-2016,K,2,-64.4780,-61.5750,,,56,,401677547,-124
131133,131133,Mk10,DS,4,0,4,52,46,01:51:39 01-May-2016,A,0,-64.4610,-61.5720,,,58,,401677550,-121
131133,131133,Mk10,DS,6,0,5,51,46,01:52:32 01-May-2016,N,1,-64.4670,-61.6050,,,56,,401677549,-128
131133,131133,Mk10,DS,7,0,2,49,46,02:08:30 01-May-2016,P,1,-64.4650,-61.5810,,,56,,401677555,-127
131133,131133,Mk10,DS,2,0,1,256,256,02:41:07 01-May-2016,B,B,-64.4520,-61.5650,,,8,,401677550,-131
131133,131133,Mk10,DS,3,0,1,51,47,02:43:45 01-May-2016,K,A,-64.4580,-61.5770,,,6,,401677554,-130
131133,131133,Mk10,DS,4,0,3,207,56,03:22:58 01-May-2016,A,2,-64.4550,-61.5840,,,58,,401677549,-121
131133,131133,Mk10,DS,3,0,2,54,46,03:32:01 01-May-2016,N,A,-64.4680,-61.6530,,,8,,401677552,-132
131133,131133,Mk10,DS,4,0,3,244,56,03:48:07 01-May-2016,P,2,-64.4640,-61.6450,,,56,,401677551,-125
131133,131133,Mk10,DS,1,0,1,,,05:02:31 01-May-2016,A,B,-64.4500,-61.6640,,,8,,401677554,-129
131133,131133,Mk10,DS,7,0,1,54,48,05:32:05 01-May-2016,P,0,-64.4480,-61.6950,,,56,,401677550,-121
131133,131133,Mk10,DS,4,0,2,53,48,06:03:45 01-May-2016,K,1,-64.4500,-61.7360,,,58,,401677541,-123
131133,131133,Mk10,DS,4,0,2,86,48,06:43:52 01-May-2016,A,1,-64.4440,-61.6760,,,58,,401677557,-119
131133,131133,Mk10,DS,5,0,3,65,48,06:44:48 01-May-2016,N,2,-64.4530,-61.6980,,,58,,401677549,-129
131133,131133,Mk10,DS,6,0,5,48,46,07:15:23 01-May-2016,P,0,-64.4520,-61.7360,,,58,,401677552,-127
131133,131133,Mk10,DS,3,0,2,77,55,07:47:51 01-May-2016,K,A,-64.4480,-61.7440,,,8,,401677548,-128
131133,131133,Mk10,DS,3,0,1,47,46,08:21:02 01-May-2016,A,A,-64.4340,-61.6770,,,8,,401677555,-124
131133,131133,Mk10,DS,4,0,3,255,51,08:30:19 01-May-2016,N,0,-64.4640,-61.7770,,,58,,401677551,-130
131133,131133,Mk10,DS,3,0,2,80,54,08:51:32 01-May-2016,P,A,-64.4540,-61.7270,,,6,,401677548,-136
131133,131133,Mk10,DS,4,0,1,67,48,10:07:27 01-May-2016,A,0,-64.4260,-61.7430,,,58,,401677545,-120
131133,131133,Mk10,DS,5,0,2,63,48,10:07:55 01-May-2016,N,2,-64.4380,-61.6990,,,58,,401677555,-121
131133,131133,Mk10,DS,2,0,1,55,55,10:53:19 01-May-2016,B,B,-64.4310,-61.6960,,,8,,401677556,-129
131133,131133,Mk10,DS,2,0,1,235,235,11:05:44 01-May-2016,K,B,-64.4500,-61.6830,,,6,,401677550,-133
131133,131133,Mk10,DS,1,0,1,,,11:34:58 01-May-2016,R,B,-64.4460,-61.6790,,,6,,401677552,-124
131133,131133,Mk10,DS,1,0,1,,,11:37:56 01-May-2016,A,B,-64.4470,-61.6810,,,6,,401677548,-126
131133,131133,Mk10,DS,3,0,1,70,48,11:53:38 01-May-2016,N,A,-64.4630,-61.6780,,,8,,401677544,-132
131133,131133,Mk10,DS,7,0,4,112,46,12:29:26 01-May-2016,B,2,-64.4450,-61.7390,,,58,,401677550,-120
131133,131133,Mk10,DS,8,0,4,77,46,13:09:38 01-May-2016,R,3,-64.4340,-61.7480,,,58,,401677550,-122
131133,131133,Mk10,DS,12,0,4,69,46,13:24:23 01-May-2016,A,2,-64.4270,-61.7650,,,56,,401677549,-117
131133,131133,Mk10,DS,8,0,3,71,46,15:04:13 01-May-2016,A,2,-64.3840,-61.7700,,,58,,401677550,-124
131133,131133,Mk10,DS,2,0,1,51,51,00:00:48 02-May-2016,N,B,-64.0430,-62.1080,,,8,,401677594,-120
131133,131133,Mk10,DS,8,0,4,64,48,00:20:41 02-May-2016,P,2,-63.9130,-61.6290,,,56,,401677551,-127
131133,131133,Mk10,DS,1,0,1,,,00:33:14 02-May-2016,B,B,-63.9080,-61.6330,,,6,,401677555,-133
131133,131133,Mk10,DS,6,0,3,117,46,00:43:57 02-May-2016,K,3,-63.8850,-61.5960,,,56,,401677551,-122
131133,131133,Mk10,DS,1,0,1,,,00:43:53 02-May-2016,R,B,-63.9050,-61.6360,,,6,,401677545,-136
131133,131133,Mk10,DS,2,0,1,347,347,01:26:10 02-May-2016,A,B,-63.8760,-61.5940,,,8,,401677559,-119
131133,131133,Mk10,DS,3,0,3,231,49,01:39:27 02-May-2016,N,A,-63.8460,-61.5450,,,6,,401677549,-131
131133,131133,Mk10,DS,4,0,2,150,84,01:56:27 02-May-2016,P,1,-63.8320,-61.4740,,,56,,401677554,-127
131133,131133,Mk10,DS,4,0,4,155,47,02:18:38 02-May-2016,B,1,-63.8120,-61.4780,,,56,,401677550,-125
131133,131133,Mk10,DS,2,0,2,175,175,02:21:36 02-May-2016,K,B,-63.8200,-61.4710,,,6,,401677549,-126
131133,131133,Mk10,DS,5,0,3,99,46,03:07:06 02-May-2016,A,0,-63.7990,-61.4470,,,48,,401677550,-114
131133,131133,Mk10,DS,4,0,1,54,51,03:19:28 02-May-2016,N,1,-63.7710,-61.4540,,,58,,401677537,-128
131133,131133,Mk10,DS,5,0,3,121,46,03:37:33 02-May-2016,P,2,-63.7870,-61.3600,,,56,,401677551,-129
131133,131133,Mk10,DS,1,0,0,,,03:58:51 02-May-2016,K,B,-63.7760,-61.3560,,,6,,401677549,-132
131133,131133,Mk10,DS,1,0,1,,,03:58:51 02-May-2016,B,B,-63.7880,-61.3560,,,6,,401677542,-134
131133,131133,Mk10,DS,5,0,4,172,46,05:18:08 02-May-2016,P,0,-63.7440,-61.3910,,,48,,401677553,-121
131133,131133,Mk10,DS,2,0,2,539,539,05:38:23 02-May-2016,K,B,-63.7790,-61.2010,,,6,,401677553,-130
131133,131133,Mk10,DS,2,0,2,317,317,06:25:08 02-May-2016,A,B,-63.7060,-61.2410,,,8,,401677527,-125
131133,131133,Mk10,DS,4,0,3,237,49,06:59:19 02-May-2016,P,1,-63.7640,-61.0730,,,58,,401677555,-131
131133,131133,Mk10,DS,3,0,3,58,48,07:15:48 02-May-2016,K,A,-63.7830,-61.1130,,,6,,401677549,-123
