DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
131133,131133,Mk10,12:39:59 26-Apr-2016,Argos,1,-63.4390,-68.5720,,,,,,,,,
131133,131133,Mk10,13:24:33 26-Apr-2016,Argos,2,-64.5510,-62.2780,,,,,,,,,
131133,131133,Mk10,14:06:40 26-Apr-2016,Argos,1,-64.5370,-62.2680,,,,,,,,,
131133,131133,Mk10,14:22:46 26-Apr-2016,Argos,B,-64.5370,-62.2680,,,,,,,,,
131133,131133,Mk10,15:07:45 26-Apr-2016,Argos,3,-64.5520,-62.2620,,,,,,,,,
131133,131133,Mk10,15:45:26 26-Apr-2016,Argos,1,-64.5550,-62.3210,,,,,,,,,
131133,131133,Mk10,16:55:36 26-Apr-2016,Argos,0,-64.5570,-62.2930,,,,,,,,,
131133,131133,Mk10,17:22:16 26-Apr-2016,Argos,3,-64.5710,-62.2960,,,,,,,,,
131133,131133,Mk10,18:39:08 26-Apr-2016,Argos,0,-64.5640,-62.2780,,,,,,,,,
131133,131133,Mk10,18:58:54 26-Apr-2016,Argos,1,-64.5830,-62.2340,,,,,,,,,
131133,131133,Mk10,19:54:08 26-Apr-2016,Argos,B,-64.5690,-62.1750,,,,,,,,,
131133,131133,Mk10,20:08:11 26-Apr-2016,Argos,1,-64.5550,-62.1460,,,,,,,,,
131133,131133,Mk10,20:16:21 26-Apr-2016,Argos,2,-64.5370,-62.0780,,,,,,,,,
131133,131133,Mk10,20:39:03 26-Apr-2016,Argos,1,-64.5390,-61.9840,,,,,,,,,
131133,131133,Mk10,21:34:07 26-Apr-2016,Argos,2,-64.5020,-61.9110,,,,,,,,,
131133,131133,Mk10,21:48:20 26-Apr-2016,Argos,1,-64.5000,-61.8900,,,,,,,,,
131133,131133,Mk10,21:56:23 26-Apr-2016,Argos,1,-64.4900,-61.8970,,,,,,,,,
131133,131133,Mk10,22:19:17 26-Apr-2016,Argos,3,-64.5040,-61.8870,,,,,,,,,
131133,131133,Mk10,23:16:54 26-Apr-2016,Argos,B,-64.4690,-61.8620,,,,,,,,,
131133,131133,Mk10,23:26:17 26-Apr-2016,Argos,B,-64.4720,-61.8850,,,,,,,,,
131133,131133,Mk10,00:37:18 27-Apr-2016,Argos,B,-64.4250,-61.7940,,,,,,,,,
131133,131133,Mk10,00:56:27 27-Apr-2016,Argos,3,-64.4100,-61.8420,,,,,,,,,
131133,131133,Mk10,01:10:19 27-Apr-2016,Argos,3,-64.4040,-61.8240,,,,,,,,,
131133,131133,Mk10,01:15:09 27-Apr-2016,Argos,3,-64.4060,-61.8090,,,,,,,,,
131133,131133,Mk10,01:33:49 27-Apr-2016,Argos,1,-64.3890,-61.7860,,,,,,,,,
131133,131133,Mk10,02:20:14 27-Apr-2016,Argos,2,-64.3770,-61.7230,,,,,,,,,
131133,131133,Mk10,02:35:26 27-Apr-2016,Argos,2,-64.3810,-61.6960,,,,,,,,,
131133,131133,Mk10,02:43:54 27-Apr-2016,Argos,A,-64.3780,-61.6770,,,,,,,,,
131133,131133,Mk10,02:55:09 27-Apr-2016,Argos,1,-64.3840,-61.6670,,,,,,,,,
131133,131133,Mk10,03:08:32 27-Apr-2016,Argos,1,-64.3830,-61.6900,,,,,,,,,
131133,131133,Mk10,04:02:18 27-Apr-2016,Argos,B,-64.3610,-61.6380,,,,,,,,,
131133,131133,Mk10,04:15:13 27-Apr-2016,Argos,2,-64.3740,-61.6780,,,,,,,,,
131133,131133,Mk10,04:28:58 27-Apr-2016,Argos,1,-64.3730,-61.7040,,,,,,,,,
131133,131133,Mk10,04:31:25 27-Apr-2016,Argos,1,-64.3730,-61.6810,,,,,,,,,
131133,131133,Mk10,04:44:47 27-Apr-2016,Argos,2,-64.3620,-61.6680,,,,,,,,,
131133,131133,Mk10,05:49:37 27-Apr-2016,Argos,A,-64.3670,-61.6810,,,,,,,,,
131133,131133,Mk10,06:04:04 27-Apr-2016,Argos,3,-64.3700,-61.6800,,,,,,,,,
131133,131133,Mk10,06:20:20 27-Apr-2016,Argos,B,-64.3500,-61.6750,,,,,,,,,
131133,131133,Mk10,06:24:32 27-Apr-2016,Argos,A,-64.3800,-61.7130,,,,,,,,,
131133,131133,Mk10,07:30:24 27-Apr-2016,Argos,2,-64.3760,-61.6880,,,,,,,,,
131133,131133,Mk10,07:46:55 27-Apr-2016,Argos,2,-64.3800,-61.6970,,,,,,,,,
131133,131133,Mk10,08:01:47 27-Apr-2016,Argos,B,-64.3830,-61.6590,,,,,,,,,
131133,131133,Mk10,08:07:11 27-Apr-2016,Argos,2,-64.3850,-61.6720,,,,,,,,,
131133,131133,Mk10,08:40:57 27-Apr-2016,Argos,B,-64.3840,-61.6520,,,,,,,,,
