DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:35:00,,,,17.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:36:15,,,,35.5,5.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:37:30,,,,17.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:38:45,,,,35.5,5.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:40:00,,,,27.5,3.25,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:41:15,,,,11.5,2.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:42:30,,,,22.5,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:43:45,,,,46.5,6.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:45:00,,,,35.5,5.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:46:15,,,,17.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:47:30,,,,27.5,3.25,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:48:45,,,,57.0,6.25,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:50:00,,,,27.5,3.25,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:51:15,,,,11.5,2.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:52:30,,,,67.5,6.25,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:53:45,,,,222.5,24.50,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:55:00,,,,265.0,25.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:56:15,,,,307.0,25.25,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:57:30,,,,307.0,25.25,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,13:58:45,,,,222.5,24.50,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:00:00,,,,93.0,11.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:01:15,,,,10.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:02:30,,,,10.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:03:45,,,,10.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:05:00,,,,10.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:06:15,,,,15.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:07:30,,,,15.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:08:45,,,,10.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:10:00,,,,20.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:11:15,,,,10.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:12:30,,,,10.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:13:45,,,,48.0,6.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:15:00,,,,163.5,22.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:16:15,,,,244.0,24.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:17:30,,,,284.0,24.50,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:18:45,,,,284.0,24.50,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:20:00,,,,244.0,24.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:21:15,,,,133.0,12.25,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:22:30,,,,20.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:23:45,,,,5.0,2.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:25:00,,,,5.0,2.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:26:15,,,,10.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:27:30,,,,27.5,5.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:28:45,,,,27.5,5.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:30:00,,,,27.5,5.75,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:31:15,,,,20.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:32:30,,,,10.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:33:45,,,,10.0,3.00,,
131127,131127,0.500000,Transmission,Mk10,26-Apr-2016,14:35:00,,,,5.0,2.75,,
