DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
131127,131127,0.500000,Mk10,,15:43:54 26-Apr-2016,15:45:02 26-Apr-2016,68,1,-64.5080,-62.3170,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,,18:36:48 26-Apr-2016,,3,-64.4050,-62.0970,,0,0,,561,3.568,,,-1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,20:16:10 26-Apr-2016,20:17:18 26-Apr-2016,68,1,-64.3480,-62.0370,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,,21:53:36 26-Apr-2016,,3,-64.2720,-61.9160,,0,0,,689,3.632,,,-1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,,01:31:15 27-Apr-2016,,3,-64.0540,-61.8250,,0,0,,817,3.632,,,-1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,02:25:53 27-Apr-2016,02:27:01 27-Apr-2016,68,1,-64.0170,-61.7990,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,,06:03:22 28-Apr-2016,,B,-62.5690,-62.0190,,0,0,,1073,3.632,,,-0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,08:33:26 30-Apr-2016,08:34:35 30-Apr-2016,69,A,-62.5720,-60.8650,CRC,0,0,,,,0.984,0.228,,0.5,126.0,0,,,,,,,,,,,,9,255,150,256,,,,,,,,,
131127,131127,0.500000,Mk10,,18:33:34 30-Apr-2016,18:34:42 30-Apr-2016,68,1,-62.5350,-60.8850,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,00:08:14 01-May-2016,00:09:23 01-May-2016,69,1,-62.5260,-60.9580,CRC,0,0,,,,0.952,0.220,,0.5,66.0,-1,,,,,,,,,,,,9,238,150,256,,,,,,,,,
131127,131127,0.500000,Mk10,,08:51:59 02-May-2016,08:53:07 02-May-2016,68,B,-62.5400,-60.9420,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,,12:42:08 02-May-2016,,B,-62.5220,-60.9650,,0,0,,2353,3.696,,,-0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,22:35:17 02-May-2016,22:36:25 02-May-2016,68,2,-62.5360,-60.9570,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,10:11:13 03-May-2016,10:12:21 03-May-2016,68,1,-62.4950,-60.9460,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,,01:12:47 05-May-2016,,A,-62.5320,-61.0020,,0,0,,3121,3.632,,,-0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,02:41:41 05-May-2016,02:42:49 05-May-2016,68,1,-62.5500,-61.0010,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131127,131127,0.500000,Mk10,,07:43:23 05-May-2016,07:44:31 05-May-2016,68,A,-62.5020,-60.9610,CRC,0,0,,,,0.976,0.212,,0.5,114.0,-1,,,,,,,,,,,,9,201,150,256,,,,,,,,,
