DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
131127,131127,Mk10,16:19:36 28-Apr-2016,Argos,B,-62.5640,-61.3400,,,,,,,,,,
131127,131127,Mk10,16:28:14 28-Apr-2016,Argos,B,-62.5560,-61.3550,,,,,,,,,,
131127,131127,Mk10,18:02:07 28-Apr-2016,Argos,B,-62.5340,-61.3030,,,,,,,,,,
131127,131127,Mk10,18:14:17 28-Apr-2016,Argos,B,-62.5220,-61.2820,,,,,,,,,,
131127,131127,Mk10,20:01:12 28-Apr-2016,Argos,B,-62.4870,-61.2800,,,,,,,,,,
131127,131127,Mk10,20:55:24 28-Apr-2016,Argos,B,-62.5240,-61.2950,,,,,,,,,,
131127,131127,Mk10,21:36:57 28-Apr-2016,Argos,B,-62.5200,-61.2820,,,,,,,,,,
131127,131127,Mk10,22:54:00 28-Apr-2016,Argos,B,-62.5090,-61.2870,,,,,,,,,,
131127,131127,Mk10,22:54:46 28-Apr-2016,Argos,B,-62.5040,-61.2910,,,,,,,,,,
131127,131127,Mk10,23:05:21 28-Apr-2016,Argos,B,-62.5000,-61.2880,,,,,,,,,,
131127,131127,Mk10,00:16:52 29-Apr-2016,Argos,B,-62.4840,-61.2910,,,,,,,,,,
131127,131127,Mk10,00:31:16 29-Apr-2016,Argos,B,-62.4860,-61.2970,,,,,,,,,,
131127,131127,Mk10,00:47:49 29-Apr-2016,Argos,B,-62.4830,-61.2910,,,,,,,,,,
131127,131127,Mk10,00:49:43 29-Apr-2016,Argos,B,-62.4960,-61.2840,,,,,,,,,,
131127,131127,Mk10,01:44:13 29-Apr-2016,Argos,B,-62.4840,-61.2790,,,,,,,,,,
131127,131127,Mk10,01:53:34 29-Apr-2016,Argos,B,-62.4850,-61.2800,,,,,,,,,,
131127,131127,Mk10,02:25:02 29-Apr-2016,Argos,B,-62.4800,-61.2820,,,,,,,,,,
131127,131127,Mk10,03:23:32 29-Apr-2016,Argos,B,-62.4790,-61.2790,,,,,,,,,,
131127,131127,Mk10,03:36:22 29-Apr-2016,Argos,B,-62.4860,-61.2940,,,,,,,,,,
131127,131127,Mk10,03:55:38 29-Apr-2016,Argos,B,-62.4860,-61.4590,,,,,,,,,,
131127,131127,Mk10,05:56:28 29-Apr-2016,Argos,B,-62.5040,-61.4540,,,,,,,,,,
131127,131127,Mk10,06:48:15 29-Apr-2016,Argos,B,-62.4530,-61.3640,,,,,,,,,,
131127,131127,Mk10,07:12:52 29-Apr-2016,Argos,B,-62.4960,-61.4200,,,,,,,,,,
131127,131127,Mk10,07:29:08 29-Apr-2016,Argos,B,-62.4960,-61.4210,,,,,,,,,,
131127,131127,Mk10,07:29:36 29-Apr-2016,Argos,B,-62.4680,-61.4090,,,,,,,,,,
131127,131127,Mk10,08:12:51 29-Apr-2016,Argos,B,-62.4660,-61.4030,,,,,,,,,,
131127,131127,Mk10,08:50:25 29-Apr-2016,Argos,0,-62.5170,-61.3190,,,,,,,,,,
131127,131127,Mk10,10:07:40 29-Apr-2016,Argos,B,-62.5490,-61.2330,,,,,,,,,,
131127,131127,Mk10,10:35:24 29-Apr-2016,Argos,B,-62.5820,-61.2010,,,,,,,,,,
131127,131127,Mk10,10:45:44 29-Apr-2016,Argos,B,-62.5790,-61.2090,,,,,,,,,,
131127,131127,Mk10,10:56:17 29-Apr-2016,Argos,B,-62.5770,-61.2540,,,,,,,,,,
131127,131127,Mk10,11:33:54 29-Apr-2016,Argos,B,-62.5740,-61.2100,,,,,,,,,,
131127,131127,Mk10,11:53:02 29-Apr-2016,Argos,B,-62.5720,-61.2010,,,,,,,,,,
131127,131127,Mk10,12:26:35 29-Apr-2016,Argos,B,-62.5780,-61.1760,,,,,,,,,,
131127,131127,Mk10,12:36:01 29-Apr-2016,Argos,B,-62.5750,-61.1590,,,,,,,,,,
131127,131127,Mk10,13:17:59 29-Apr-2016,Argos,B,-62.5810,-61.1130,,,,,,,,,,
131127,131127,Mk10,13:58:39 29-Apr-2016,Argos,B,-62.5760,-61.0560,,,,,,,,,,
131127,131127,Mk10,15:51:55 29-Apr-2016,Argos,B,-62.5750,-60.9520,,,,,,,,,,
131127,131127,Mk10,17:23:30 29-Apr-2016,Argos,B,-62.5840,-60.9560,,,,,,,,,,
131127,131127,Mk10,20:57:55 29-Apr-2016,Argos,A,-62.5310,-61.0050,,,,,,,,,,
131127,131127,Mk10,21:24:13 29-Apr-2016,Argos,B,-62.5290,-60.9760,,,,,,,,,,
131127,131127,Mk10,22:11:17 29-Apr-2016,Argos,B,-62.5300,-60.9520,,,,,,,,,,
131127,131127,Mk10,22:26:14 29-Apr-2016,Argos,B,-62.5450,-60.9640,,,,,,,,,,
131127,131127,Mk10,22:38:07 29-Apr-2016,Argos,A,-62.5250,-60.8840,,,,,,,,,,
131127,131127,Mk10,23:04:01 29-Apr-2016,Argos,B,-62.5260,-60.9010,,,,,,,,,,
131127,131127,Mk10,23:55:21 29-Apr-2016,Argos,B,-62.5400,-60.9660,,,,,,,,,,
131127,131127,Mk10,00:18:59 30-Apr-2016,Argos,A,-62.5580,-60.9730,,,,,,,,,,
131127,131127,Mk10,00:23:20 30-Apr-2016,Argos,B,-62.5540,-60.9710,,,,,,,,,,
131127,131127,Mk10,00:41:29 30-Apr-2016,Argos,B,-62.5700,-60.9730,,,,,,,,,,
131127,131127,Mk10,01:23:32 30-Apr-2016,Argos,B,-62.5740,-60.9650,,,,,,,,,,
131127,131127,Mk10,01:29:15 30-Apr-2016,Argos,B,-62.5690,-61.0510,,,,,,,,,,
131127,131127,Mk10,02:01:29 30-Apr-2016,Argos,A,-62.5640,-60.9540,,,,,,,,,,
131127,131127,Mk10,02:09:29 30-Apr-2016,Argos,B,-62.5650,-60.9600,,,,,,,,,,
131127,131127,Mk10,02:20:51 30-Apr-2016,Argos,B,-62.5650,-60.9590,,,,,,,,,,
131127,131127,Mk10,03:01:09 30-Apr-2016,Argos,B,-62.5600,-60.9530,,,,,,,,,,
131127,131127,Mk10,03:10:04 30-Apr-2016,Argos,B,-62.5590,-60.9560,,,,,,,,,,
131127,131127,Mk10,03:39:57 30-Apr-2016,Argos,B,-62.5600,-60.9570,,,,,,,,,,
131127,131127,Mk10,03:47:50 30-Apr-2016,Argos,A,-62.5700,-60.9920,,,,,,,,,,
131127,131127,Mk10,03:59:39 30-Apr-2016,Argos,B,-62.5560,-60.9730,,,,,,,,,,
131127,131127,Mk10,05:20:32 30-Apr-2016,Argos,B,-62.5610,-60.9610,,,,,,,,,,
131127,131127,Mk10,05:25:14 30-Apr-2016,Argos,B,-62.5610,-60.9650,,,,,,,,,,
131127,131127,Mk10,05:42:12 30-Apr-2016,Argos,A,-62.5480,-61.0160,,,,,,,,,,
131127,131127,Mk10,06:21:54 30-Apr-2016,Argos,B,-62.5520,-60.9850,,,,,,,,,,
131127,131127,Mk10,06:55:31 30-Apr-2016,Argos,B,-62.5540,-60.9780,,,,,,,,,,
131127,131127,Mk10,07:07:00 30-Apr-2016,Argos,A,-62.5640,-60.8990,,,,,,,,,,
131127,131127,Mk10,07:17:56 30-Apr-2016,Argos,B,-62.5450,-60.9800,,,,,,,,,,
131127,131127,Mk10,08:04:55 30-Apr-2016,Argos,A,-62.5810,-60.9160,,,,,,,,,,
131127,131127,Mk10,08:37:50 30-Apr-2016,Argos,A,-62.5720,-60.8650,,,,,,,,,,
131127,131127,Mk10,08:42:35 30-Apr-2016,Argos,A,-62.5540,-60.9380,,,,,,,,,,
131127,131127,Mk10,08:44:05 30-Apr-2016,Argos,A,-62.5530,-60.9600,,,,,,,,,,
131127,131127,Mk10,10:23:57 30-Apr-2016,Argos,B,-62.5610,-60.9090,,,,,,,,,,
131127,131127,Mk10,10:26:07 30-Apr-2016,Argos,A,-62.5550,-60.9180,,,,,,,,,,
131127,131127,Mk10,10:26:51 30-Apr-2016,Argos,1,-62.5560,-60.9350,,,,,,,,,,
131127,131127,Mk10,11:19:40 30-Apr-2016,Argos,B,-62.5600,-60.9050,,,,,,,,,,
131127,131127,Mk10,11:26:34 30-Apr-2016,Argos,A,-62.5490,-60.9400,,,,,,,,,,
131127,131127,Mk10,11:59:22 30-Apr-2016,Argos,A,-62.5480,-60.9310,,,,,,,,,,
131127,131127,Mk10,12:01:33 30-Apr-2016,Argos,B,-62.5480,-60.9340,,,,,,,,,,
131127,131127,Mk10,12:02:33 30-Apr-2016,Argos,A,-62.5560,-60.9480,,,,,,,,,,
131127,131127,Mk10,12:51:31 30-Apr-2016,Argos,B,-62.5610,-60.9240,,,,,,,,,,
131127,131127,Mk10,13:43:38 30-Apr-2016,Argos,B,-62.5320,-60.8950,,,,,,,,,,
131127,131127,Mk10,13:43:38 30-Apr-2016,Argos,B,-62.5560,-60.9390,,,,,,,,,,
131127,131127,Mk10,15:17:18 30-Apr-2016,Argos,A,-62.5540,-60.9220,,,,,,,,,,
131127,131127,Mk10,15:27:24 30-Apr-2016,Argos,B,-62.5370,-60.8810,,,,,,,,,,
131127,131127,Mk10,16:57:29 30-Apr-2016,Argos,B,-62.5380,-60.8670,,,,,,,,,,
131127,131127,Mk10,17:49:47 30-Apr-2016,Argos,0,-62.5280,-60.9190,,,,,,,,,,
131127,131127,Mk10,18:34:21 30-Apr-2016,Argos,1,-62.5350,-60.8850,,,,,,,,,,
131127,131127,Mk10,20:05:27 30-Apr-2016,Argos,B,-62.5380,-60.8680,,,,,,,,,,
131127,131127,Mk10,20:16:23 30-Apr-2016,Argos,A,-62.5300,-61.0100,,,,,,,,,,
131127,131127,Mk10,00:07:08 01-May-2016,Argos,1,-62.5260,-60.9580,,,,,,,,,,
131127,131127,Mk10,00:08:57 01-May-2016,Argos,2,-62.5170,-60.9630,,,,,,,,,,
131127,131127,Mk10,00:29:50 01-May-2016,Argos,1,-62.5240,-60.9430,,,,,,,,,,
131127,131127,Mk10,00:56:30 01-May-2016,Argos,A,-62.5360,-60.9320,,,,,,,,,,
131127,131127,Mk10,01:10:40 01-May-2016,Argos,1,-62.5370,-60.9440,,,,,,,,,,
131127,131127,Mk10,01:44:49 01-May-2016,Argos,A,-62.5500,-60.9280,,,,,,,,,,
131127,131127,Mk10,01:49:18 01-May-2016,Argos,1,-62.5490,-60.9240,,,,,,,,,,
131127,131127,Mk10,02:06:33 01-May-2016,Argos,B,-62.5500,-60.8920,,,,,,,,,,
131127,131127,Mk10,02:39:19 01-May-2016,Argos,B,-62.5460,-60.8880,,,,,,,,,,
131127,131127,Mk10,02:52:11 01-May-2016,Argos,B,-62.5450,-60.8880,,,,,,,,,,
131127,131127,Mk10,03:26:34 01-May-2016,Argos,B,-62.5110,-60.8200,,,,,,,,,,
131127,131127,Mk10,03:26:34 01-May-2016,Argos,B,-62.5420,-60.8760,,,,,,,,,,
131127,131127,Mk10,03:44:21 01-May-2016,Argos,B,-62.5380,-60.8750,,,,,,,,,,
131127,131127,Mk10,05:25:18 01-May-2016,Argos,B,-62.4920,-60.8150,,,,,,,,,,
131127,131127,Mk10,06:05:46 01-May-2016,Argos,B,-62.4820,-60.8330,,,,,,,,,,
131127,131127,Mk10,06:47:11 01-May-2016,Argos,B,-62.4810,-60.8250,,,,,,,,,,
131127,131127,Mk10,06:47:11 01-May-2016,Argos,B,-62.4880,-60.8290,,,,,,,,,,
131127,131127,Mk10,07:09:18 01-May-2016,Argos,B,-62.4820,-60.8290,,,,,,,,,,
131127,131127,Mk10,07:45:56 01-May-2016,Argos,B,-62.4780,-60.8250,,,,,,,,,,
131127,131127,Mk10,08:19:19 01-May-2016,Argos,B,-62.4730,-60.8170,,,,,,,,,,
131127,131127,Mk10,08:52:15 01-May-2016,Argos,B,-62.4830,-60.8580,,,,,,,,,,
131127,131127,Mk10,10:01:28 01-May-2016,Argos,B,-62.4740,-60.8790,,,,,,,,,,
131127,131127,Mk10,10:11:42 01-May-2016,Argos,B,-62.4670,-60.8690,,,,,,,,,,
131127,131127,Mk10,11:30:41 01-May-2016,Argos,1,-62.4480,-60.8390,,,,,,,,,,
131127,131127,Mk10,11:36:09 01-May-2016,Argos,B,-62.4580,-60.9290,,,,,,,,,,
131127,131127,Mk10,13:06:10 01-May-2016,Argos,B,-62.4430,-60.9300,,,,,,,,,,
131127,131127,Mk10,13:21:37 01-May-2016,Argos,0,-62.5420,-60.8820,,,,,,,,,,
131127,131127,Mk10,15:08:57 01-May-2016,Argos,B,-62.5230,-60.8870,,,,,,,,,,
131127,131127,Mk10,16:27:34 01-May-2016,Argos,B,-62.5090,-60.9300,,,,,,,,,,
131127,131127,Mk10,18:04:04 01-May-2016,Argos,B,-62.5360,-60.9560,,,,,,,,,,
131127,131127,Mk10,20:37:24 01-May-2016,Argos,A,-62.5280,-61.0090,,,,,,,,,,
131127,131127,Mk10,20:57:29 01-May-2016,Argos,B,-62.5470,-60.9910,,,,,,,,,,
131127,131127,Mk10,21:22:31 01-May-2016,Argos,A,-62.5780,-61.0110,,,,,,,,,,
131127,131127,Mk10,21:22:31 01-May-2016,Argos,A,-62.5780,-61.0410,,,,,,,,,,
131127,131127,Mk10,22:15:30 01-May-2016,Argos,1,-62.5620,-61.0810,,,,,,,,,,
131127,131127,Mk10,22:36:55 01-May-2016,Argos,B,-62.5600,-61.0930,,,,,,,,,,
131127,131127,Mk10,23:01:14 01-May-2016,Argos,1,-62.5490,-61.1560,,,,,,,,,,
131127,131127,Mk10,23:04:55 01-May-2016,Argos,1,-62.5720,-61.1380,,,,,,,,,,
131127,131127,Mk10,23:50:40 01-May-2016,Argos,B,-62.5440,-61.1820,,,,,,,,,,
131127,131127,Mk10,00:21:10 02-May-2016,Argos,B,-62.5410,-61.1980,,,,,,,,,,
131127,131127,Mk10,00:45:07 02-May-2016,Argos,B,-62.5440,-61.1890,,,,,,,,,,
131127,131127,Mk10,01:40:29 02-May-2016,Argos,B,-62.5360,-61.2280,,,,,,,,,,
131127,131127,Mk10,02:20:47 02-May-2016,Argos,B,-62.5280,-61.2300,,,,,,,,,,
131127,131127,Mk10,03:15:22 02-May-2016,Argos,B,-62.5450,-61.1040,,,,,,,,,,
131127,131127,Mk10,05:38:30 02-May-2016,Argos,B,-62.5180,-61.0690,,,,,,,,,,
131127,131127,Mk10,06:25:02 02-May-2016,Argos,B,-62.5520,-61.0670,,,,,,,,,,
131127,131127,Mk10,06:36:04 02-May-2016,Argos,B,-62.5470,-61.0470,,,,,,,,,,
131127,131127,Mk10,06:59:00 02-May-2016,Argos,B,-62.5230,-60.9980,,,,,,,,,,
131127,131127,Mk10,07:17:33 02-May-2016,Argos,B,-62.5540,-60.9460,,,,,,,,,,
131127,131127,Mk10,08:17:52 02-May-2016,Argos,B,-62.5450,-60.9360,,,,,,,,,,
131127,131127,Mk10,08:39:02 02-May-2016,Argos,B,-62.5450,-60.9400,,,,,,,,,,
131127,131127,Mk10,08:53:07 02-May-2016,Argos,B,-62.5400,-60.9420,,,,,,,,,,
131127,131127,Mk10,10:33:31 02-May-2016,Argos,B,-62.5180,-60.9180,,,,,,,,,,
131127,131127,Mk10,10:56:54 02-May-2016,Argos,B,-62.5140,-60.9190,,,,,,,,,,
131127,131127,Mk10,11:19:35 02-May-2016,Argos,B,-62.4890,-60.8760,,,,,,,,,,
131127,131127,Mk10,11:35:10 02-May-2016,Argos,B,-62.4890,-60.8750,,,,,,,,,,
131127,131127,Mk10,12:16:33 02-May-2016,Argos,B,-62.4870,-60.8980,,,,,,,,,,
131127,131127,Mk10,12:38:42 02-May-2016,Argos,B,-62.5220,-60.9650,,,,,,,,,,
131127,131127,Mk10,12:55:55 02-May-2016,Argos,A,-62.5300,-60.9230,,,,,,,,,,
131127,131127,Mk10,15:56:13 02-May-2016,Argos,B,-62.5490,-60.9650,,,,,,,,,,
131127,131127,Mk10,17:26:35 02-May-2016,Argos,B,-62.5310,-60.9570,,,,,,,,,,
131127,131127,Mk10,17:31:31 02-May-2016,Argos,B,-62.5340,-60.9590,,,,,,,,,,
131127,131127,Mk10,20:52:17 02-May-2016,Argos,B,-62.5340,-60.9560,,,,,,,,,,
131127,131127,Mk10,20:52:17 02-May-2016,Argos,B,-62.5290,-60.9400,,,,,,,,,,
131127,131127,Mk10,20:58:56 02-May-2016,Argos,A,-62.5320,-60.9480,,,,,,,,,,
131127,131127,Mk10,22:06:40 02-May-2016,Argos,3,-62.5390,-60.9490,,,,,,,,,,
131127,131127,Mk10,22:27:16 02-May-2016,Argos,2,-62.5310,-60.9590,,,,,,,,,,
131127,131127,Mk10,22:29:25 02-May-2016,Argos,1,-62.5390,-60.9530,,,,,,,,,,
131127,131127,Mk10,22:39:13 02-May-2016,Argos,2,-62.5360,-60.9570,,,,,,,,,,
131127,131127,Mk10,23:23:49 02-May-2016,Argos,B,-62.5640,-60.8910,,,,,,,,,,
131127,131127,Mk10,23:48:40 02-May-2016,Argos,2,-62.5410,-60.9340,,,,,,,,,,
131127,131127,Mk10,00:10:09 03-May-2016,Argos,1,-62.5370,-60.9920,,,,,,,,,,
131127,131127,Mk10,00:12:10 03-May-2016,Argos,1,-62.5460,-61.0100,,,,,,,,,,
131127,131127,Mk10,00:15:40 03-May-2016,Argos,A,-62.5370,-60.9920,,,,,,,,,,
131127,131127,Mk10,01:06:39 03-May-2016,Argos,B,-62.5330,-61.0630,,,,,,,,,,
131127,131127,Mk10,01:44:03 03-May-2016,Argos,B,-62.5320,-61.0760,,,,,,,,,,
131127,131127,Mk10,01:57:27 03-May-2016,Argos,B,-62.5290,-61.0790,,,,,,,,,,
131127,131127,Mk10,01:57:27 03-May-2016,Argos,B,-62.5330,-61.0820,,,,,,,,,,
131127,131127,Mk10,02:46:43 03-May-2016,Argos,B,-62.5380,-61.0890,,,,,,,,,,
131127,131127,Mk10,03:05:53 03-May-2016,Argos,B,-62.5610,-61.1120,,,,,,,,,,
131127,131127,Mk10,03:38:58 03-May-2016,Argos,B,-62.5690,-61.0990,,,,,,,,,,
131127,131127,Mk10,03:38:58 03-May-2016,Argos,B,-62.5650,-61.1160,,,,,,,,,,
131127,131127,Mk10,05:03:30 03-May-2016,Argos,B,-62.5750,-61.1400,,,,,,,,,,
131127,131127,Mk10,06:10:43 03-May-2016,Argos,B,-62.5690,-61.1240,,,,,,,,,,
131127,131127,Mk10,06:20:52 03-May-2016,Argos,B,-62.5640,-61.1270,,,,,,,,,,
131127,131127,Mk10,07:42:38 03-May-2016,Argos,B,-62.5730,-61.0670,,,,,,,,,,
131127,131127,Mk10,08:08:07 03-May-2016,Argos,B,-62.5750,-61.0290,,,,,,,,,,
131127,131127,Mk10,08:35:17 03-May-2016,Argos,B,-62.4930,-60.9650,,,,,,,,,,
131127,131127,Mk10,08:53:06 03-May-2016,Argos,B,-62.5610,-61.1430,,,,,,,,,,
131127,131127,Mk10,10:08:37 03-May-2016,Argos,B,-62.5450,-61.1610,,,,,,,,,,
131127,131127,Mk10,10:14:10 03-May-2016,Argos,1,-62.4950,-60.9460,,,,,,,,,,
131127,131127,Mk10,10:26:46 03-May-2016,Argos,2,-62.5050,-60.9020,,,,,,,,,,
131127,131127,Mk10,10:59:17 03-May-2016,Argos,B,-62.5010,-60.9100,,,,,,,,,,
131127,131127,Mk10,11:56:12 03-May-2016,Argos,B,-62.4960,-60.9190,,,,,,,,,,
131127,131127,Mk10,12:07:28 03-May-2016,Argos,A,-62.5140,-60.9410,,,,,,,,,,
131127,131127,Mk10,12:42:37 03-May-2016,Argos,A,-62.5310,-60.9640,,,,,,,,,,
131127,131127,Mk10,13:37:42 03-May-2016,Argos,B,-62.5350,-60.9830,,,,,,,,,,
131127,131127,Mk10,15:22:39 03-May-2016,Argos,B,-62.5670,-60.9620,,,,,,,,,,
131127,131127,Mk10,17:01:33 03-May-2016,Argos,B,-62.5770,-60.9720,,,,,,,,,,
131127,131127,Mk10,17:13:58 03-May-2016,Argos,A,-62.5570,-61.0020,,,,,,,,,,
131127,131127,Mk10,18:40:44 03-May-2016,Argos,A,-62.5530,-61.0570,,,,,,,,,,
131127,131127,Mk10,18:53:20 03-May-2016,Argos,B,-62.5530,-61.0560,,,,,,,,,,
131127,131127,Mk10,20:13:33 03-May-2016,Argos,B,-62.5620,-61.0840,,,,,,,,,,
131127,131127,Mk10,20:21:03 03-May-2016,Argos,B,-62.5520,-61.0540,,,,,,,,,,
131127,131127,Mk10,20:35:03 03-May-2016,Argos,B,-62.5660,-61.1250,,,,,,,,,,
131127,131127,Mk10,20:38:09 03-May-2016,Argos,1,-62.5570,-61.0850,,,,,,,,,,
131127,131127,Mk10,21:53:08 03-May-2016,Argos,B,-62.5670,-61.1180,,,,,,,,,,
131127,131127,Mk10,21:53:08 03-May-2016,Argos,B,-62.5690,-61.1160,,,,,,,,,,
