DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
131127,131127,0.500000,Mk10,10:00:00 26-Apr-2016,,,,0.000000,0.000000,Status,327.750000,3.750000,Behavior
131127,131127,0.500000,Mk10,13:00:00 26-Apr-2016,,,,7.500000,7.500000,DiveDepth,325.000000,25.000000,DiveDepth
131127,131127,0.500000,Mk10,16:00:00 26-Apr-2016,,,,0.000000,0.000000,Status,327.750000,3.750000,Behavior
131127,131127,0.500000,Mk10,22:00:00 26-Apr-2016,,,,0.000000,0.000000,Behavior,85.750000,0.750000,Behavior
131127,131127,0.500000,Mk10,04:00:00 27-Apr-2016,,,,0.000000,0.000000,Behavior,163.750000,1.750000,Behavior
131127,131127,0.500000,Mk10,10:00:00 27-Apr-2016,,,,0.000000,0.000000,Behavior,271.750000,3.750000,Behavior
131127,131127,0.500000,Mk10,16:00:00 27-Apr-2016,,,,20.000000,5.000000,DiveDepth,225.000000,25.000000,DiveDepth
131127,131127,0.500000,Mk10,22:00:00 27-Apr-2016,,,,0.000000,0.000000,Status,117.750000,0.750000,Behavior
131127,131127,0.500000,Mk10,04:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,123.750000,1.750000,Behavior
131127,131127,0.500000,Mk10,10:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,87.750000,0.750000,Behavior
131127,131127,0.500000,Mk10,16:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,95.750000,0.750000,Behavior
131127,131127,0.500000,Mk10,22:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,112.500000,12.500000,DiveDepth
131127,131127,0.500000,Mk10,04:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,120.250000,1.250000,Behavior
131127,131127,0.500000,Mk10,10:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,97.750000,0.750000,Behavior
131127,131127,0.500000,Mk10,16:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,123.750000,1.750000,Behavior
131127,131127,0.500000,Mk10,22:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,123.750000,1.750000,Behavior
131127,131127,0.500000,Mk10,04:00:00 30-Apr-2016,,,,0.000000,0.000000,Status,59.750000,0.750000,Behavior
131127,131127,0.500000,Mk10,10:00:00 30-Apr-2016,,,,0.000000,0.000000,Behavior,33.750000,0.250000,Behavior
131127,131127,0.500000,Mk10,16:00:00 30-Apr-2016,,,,0.000000,0.000000,Status,34.750000,0.250000,Behavior
131127,131127,0.500000,Mk10,22:00:00 30-Apr-2016,,,,0.000000,0.000000,Behavior,67.750000,0.750000,Behavior
131127,131127,0.500000,Mk10,04:00:00 01-May-2016,,,,0.000000,0.000000,Behavior,44.750000,0.250000,Behavior
131127,131127,0.500000,Mk10,10:00:00 01-May-2016,,,,0.000000,0.000000,Behavior,28.750000,3.000000,TimeSeries
131127,131127,0.500000,Mk10,16:00:00 01-May-2016,,,,0.000000,0.000000,Behavior,84.500000,6.750000,TimeSeries
131127,131127,0.500000,Mk10,22:00:00 01-May-2016,,,,0.000000,0.000000,Status,39.750000,0.250000,Behavior
131127,131127,0.500000,Mk10,04:00:00 02-May-2016,,,,0.000000,0.000000,Status,37.500000,12.500000,DiveDepth
131127,131127,0.500000,Mk10,10:00:00 02-May-2016,,,,0.000000,0.000000,Behavior,69.750000,0.750000,Behavior
131127,131127,0.500000,Mk10,16:00:00 02-May-2016,,,,0.000000,0.000000,Behavior,67.750000,0.750000,Behavior
