DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
131127,131127,0.500000,Transmission,Mk10,9,14:11:22 26-Apr-2016,14:13:20 26-Apr-2016,Surface,,,,,117,119,,,,,,,,,,,,,34,84
131127,131127,0.500000,Transmission,Mk10,9,14:13:20 26-Apr-2016,14:22:40 26-Apr-2016,Dive,1,U,300.0,307.5,559,561,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,9,14:22:40 26-Apr-2016,14:26:10 26-Apr-2016,Surface,,,,,209,211,,,,,,,,,,,,,61,149
131127,131127,0.500000,Transmission,Mk10,9,14:26:10 26-Apr-2016,14:32:04 26-Apr-2016,Dive,1,Square,29.5,30.0,353,355,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,9,14:32:04 26-Apr-2016,14:33:34 26-Apr-2016,Surface,,,,,89,91,,,,,,,,,,,,,20,70
131127,131127,0.500000,Transmission,Mk10,9,14:33:34 26-Apr-2016,14:34:28 26-Apr-2016,Dive,1,U,15.0,15.0,53,55,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,9,14:34:28 26-Apr-2016,14:35:06 26-Apr-2016,Surface,,,,,37,39,,,,,,,,,,,,,6,32
131127,131127,0.500000,Transmission,Mk10,9,14:35:06 26-Apr-2016,14:38:04 26-Apr-2016,Dive,1,Square,18.0,18.0,177,179,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,9,14:38:04 26-Apr-2016,14:44:20 26-Apr-2016,Surface,,,,,375,377,,,,,,,,,,,,,61,315
131127,131127,0.500000,Transmission,Mk10,6,14:44:00 26-Apr-2016,15:33:02 26-Apr-2016,Message,10,,,,2932.000000,2952.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,14:44:00 26-Apr-2016,14:54:00 26-Apr-2016,Dive,1,U,292.0,299.5,599,601,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,14:54:00 26-Apr-2016,14:57:20 26-Apr-2016,Surface,,,,,199,201,,,,,,,,,,,,,65,135
131127,131127,0.500000,Transmission,Mk10,6,14:57:20 26-Apr-2016,15:00:34 26-Apr-2016,Dive,1,Square,16.5,16.5,193,195,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,15:00:34 26-Apr-2016,15:03:46 26-Apr-2016,Surface,,,,,191,193,,,,,,,,,,,,,25,167
131127,131127,0.500000,Transmission,Mk10,6,15:03:46 26-Apr-2016,15:06:20 26-Apr-2016,Dive,1,Square,15.5,15.5,153,155,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,15:06:20 26-Apr-2016,15:12:08 26-Apr-2016,Surface,,,,,347,349,,,,,,,,,,,,,168,180
131127,131127,0.500000,Transmission,Mk10,6,15:12:08 26-Apr-2016,15:17:40 26-Apr-2016,Dive,1,U,30.5,31.0,331,333,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,15:17:40 26-Apr-2016,15:20:24 26-Apr-2016,Surface,,,,,163,165,,,,,,,,,,,,,101,63
131127,131127,0.500000,Transmission,Mk10,6,15:20:24 26-Apr-2016,15:28:42 26-Apr-2016,Dive,1,U,166.0,169.5,497,499,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,15:28:42 26-Apr-2016,15:33:02 26-Apr-2016,Surface,,,,,259,261,,,,,,,,,,,,,185,75
131127,131127,0.500000,Transmission,Mk10,6,15:33:00 26-Apr-2016,16:33:44 26-Apr-2016,Message,10,,,,3634.000000,3654.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,15:33:00 26-Apr-2016,15:42:08 26-Apr-2016,Dive,1,U,242.0,245.5,547,549,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,15:42:08 26-Apr-2016,15:48:26 26-Apr-2016,Surface,,,,,377,379,,,,,,,,,,,,,280,98
131127,131127,0.500000,Transmission,Mk10,6,15:48:26 26-Apr-2016,15:52:04 26-Apr-2016,Dive,1,Square,16.5,16.5,217,219,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,15:52:04 26-Apr-2016,15:58:52 26-Apr-2016,Surface,,,,,407,409,,,,,,,,,,,,,171,237
131127,131127,0.500000,Transmission,Mk10,6,15:58:52 26-Apr-2016,16:03:56 26-Apr-2016,Dive,1,U,23.0,23.0,303,305,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,16:03:56 26-Apr-2016,16:07:06 26-Apr-2016,Surface,,,,,189,191,,,,,,,,,,,,,147,43
131127,131127,0.500000,Transmission,Mk10,6,16:07:06 26-Apr-2016,16:16:32 26-Apr-2016,Dive,1,U,316.0,323.5,565,567,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,16:16:32 26-Apr-2016,16:20:24 26-Apr-2016,Surface,,,,,231,233,,,,,,,,,,,,,142,90
131127,131127,0.500000,Transmission,Mk10,6,16:20:24 26-Apr-2016,16:24:14 26-Apr-2016,Dive,1,V,21.5,21.5,229,231,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,6,16:24:14 26-Apr-2016,16:33:44 26-Apr-2016,Surface,,,,,569,571,,,,,,,,,,,,,184,386
131127,131127,0.500000,Transmission,Mk10,4,16:34:00 26-Apr-2016,17:16:18 26-Apr-2016,Message,10,,,,2528.000000,2548.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,16:34:00 26-Apr-2016,16:40:16 26-Apr-2016,Dive,1,U,194.0,197.5,375,377,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,16:40:16 26-Apr-2016,16:44:10 26-Apr-2016,Surface,,,,,233,235,,,,,,,,,,,,,60,174
131127,131127,0.500000,Transmission,Mk10,4,16:44:10 26-Apr-2016,16:45:38 26-Apr-2016,Dive,1,U,18.5,18.5,87,89,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,16:45:38 26-Apr-2016,16:46:28 26-Apr-2016,Surface,,,,,49,51,,,,,,,,,,,,,44,6
131127,131127,0.500000,Transmission,Mk10,4,16:46:28 26-Apr-2016,16:54:00 26-Apr-2016,Dive,1,U,242.0,245.5,451,453,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,16:54:00 26-Apr-2016,17:01:02 26-Apr-2016,Surface,,,,,421,423,,,,,,,,,,,,,109,313
131127,131127,0.500000,Transmission,Mk10,4,17:01:02 26-Apr-2016,17:05:20 26-Apr-2016,Dive,1,U,19.5,19.5,257,259,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,17:05:20 26-Apr-2016,17:07:18 26-Apr-2016,Surface,,,,,117,119,,,,,,,,,,,,,46,72
131127,131127,0.500000,Transmission,Mk10,4,17:07:18 26-Apr-2016,17:12:20 26-Apr-2016,Dive,1,Square,19.0,19.0,301,303,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,17:12:20 26-Apr-2016,17:16:18 26-Apr-2016,Surface,,,,,237,239,,,,,,,,,,,,,31,207
131127,131127,0.500000,Transmission,Mk10,4,17:16:00 26-Apr-2016,18:43:00 26-Apr-2016,Message,10,,,,5210.000000,5230.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,17:16:00 26-Apr-2016,17:25:50 26-Apr-2016,Dive,1,U,246.0,251.5,589,591,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,17:25:50 26-Apr-2016,17:37:48 26-Apr-2016,Surface,,,,,717,719,,,,,,,,,,,,,23,695
131127,131127,0.500000,Transmission,Mk10,4,17:37:48 26-Apr-2016,17:44:12 26-Apr-2016,Dive,1,U,26.5,27.0,383,385,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,17:44:12 26-Apr-2016,17:46:28 26-Apr-2016,Surface,,,,,135,137,,,,,,,,,,,,,4,132
131127,131127,0.500000,Transmission,Mk10,4,17:46:28 26-Apr-2016,17:55:54 26-Apr-2016,Dive,1,U,284.0,291.5,565,567,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,17:55:54 26-Apr-2016,18:05:02 26-Apr-2016,Surface,,,,,547,549,,,,,,,,,,,,,35,513
131127,131127,0.500000,Transmission,Mk10,4,18:05:02 26-Apr-2016,18:13:22 26-Apr-2016,Dive,1,U,238.0,241.5,499,501,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,18:13:22 26-Apr-2016,18:18:36 26-Apr-2016,Surface,,,,,313,315,,,,,,,,,,,,,20,294
131127,131127,0.500000,Transmission,Mk10,4,18:18:36 26-Apr-2016,18:28:22 26-Apr-2016,Dive,1,U,324.0,331.5,585,587,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,18:28:22 26-Apr-2016,18:43:00 26-Apr-2016,Surface,,,,,877,879,,,,,,,,,,,,,142,736
131127,131127,0.500000,Transmission,Mk10,4,18:43:00 26-Apr-2016,19:26:06 26-Apr-2016,Message,10,,,,2576.000000,2596.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,18:43:00 26-Apr-2016,18:51:54 26-Apr-2016,Dive,1,U,276.0,283.5,533,535,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,18:51:54 26-Apr-2016,18:55:34 26-Apr-2016,Surface,,,,,219,221,,,,,,,,,,,,,78,142
131127,131127,0.500000,Transmission,Mk10,4,18:55:34 26-Apr-2016,19:00:04 26-Apr-2016,Dive,1,Square,15.5,15.5,269,271,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,19:00:04 26-Apr-2016,19:05:46 26-Apr-2016,Surface,,,,,341,343,,,,,,,,,,,,,77,265
131127,131127,0.500000,Transmission,Mk10,4,19:05:46 26-Apr-2016,19:15:02 26-Apr-2016,Dive,1,U,276.0,283.5,555,557,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,19:15:02 26-Apr-2016,19:17:26 26-Apr-2016,Surface,,,,,143,145,,,,,,,,,,,,,70,74
131127,131127,0.500000,Transmission,Mk10,4,19:17:26 26-Apr-2016,19:18:48 26-Apr-2016,Dive,1,U,15.0,15.0,81,83,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,19:18:48 26-Apr-2016,19:20:30 26-Apr-2016,Surface,,,,,101,103,,,,,,,,,,,,,53,49
131127,131127,0.500000,Transmission,Mk10,4,19:20:30 26-Apr-2016,19:24:38 26-Apr-2016,Dive,1,U,20.0,20.0,247,249,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,19:24:38 26-Apr-2016,19:26:06 26-Apr-2016,Surface,,,,,87,89,,,,,,,,,,,,,28,60
131127,131127,0.500000,Transmission,Mk10,3,19:26:00 26-Apr-2016,21:23:46 26-Apr-2016,Message,10,,,,7056.000000,7076.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,3,19:26:00 26-Apr-2016,19:30:52 26-Apr-2016,Dive,1,Square,16.0,16.0,291,293,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,3,19:30:52 26-Apr-2016,19:41:20 26-Apr-2016,Surface,,,,,627,629,,,,,,,,,,,,,304,324
131127,131127,0.500000,Transmission,Mk10,3,19:41:20 26-Apr-2016,19:49:38 26-Apr-2016,Dive,1,U,198.0,201.5,497,499,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,3,19:49:38 26-Apr-2016,20:02:24 26-Apr-2016,Surface,,,,,765,767,,,,,,,,,,,,,346,420
131127,131127,0.500000,Transmission,Mk10,3,20:02:24 26-Apr-2016,20:10:46 26-Apr-2016,Dive,1,U,252.0,259.5,501,503,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,3,20:10:46 26-Apr-2016,20:32:48 26-Apr-2016,Surface,,,,,1321,1323,,,,,,,,,,,,,682,640
131127,131127,0.500000,Transmission,Mk10,3,20:32:48 26-Apr-2016,20:40:16 26-Apr-2016,Dive,1,U,190.0,193.5,447,449,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,3,20:40:16 26-Apr-2016,20:44:38 26-Apr-2016,Surface,,,,,261,263,,,,,,,,,,,,,152,110
131127,131127,0.500000,Transmission,Mk10,3,20:44:38 26-Apr-2016,20:52:44 26-Apr-2016,Dive,1,U,246.0,251.5,485,487,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,3,20:52:44 26-Apr-2016,21:23:46 26-Apr-2016,Surface,,,,,1861,1863,,,,,,,,,,,,,841,1021
131127,131127,0.500000,Transmission,Mk10,4,21:24:00 26-Apr-2016,23:01:24 26-Apr-2016,Message,10,,,,5834.000000,5854.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,21:24:00 26-Apr-2016,21:29:14 26-Apr-2016,Dive,1,U,19.0,19.0,313,315,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,21:29:14 26-Apr-2016,21:37:26 26-Apr-2016,Surface,,,,,491,493,,,,,,,,,,,,,63,429
131127,131127,0.500000,Transmission,Mk10,4,21:37:26 26-Apr-2016,21:41:04 26-Apr-2016,Dive,1,Square,21.0,21.0,217,219,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,21:41:04 26-Apr-2016,22:02:44 26-Apr-2016,Surface,,,,,1299,1301,,,,,,,,,,,,,126,1174
131127,131127,0.500000,Transmission,Mk10,4,22:02:44 26-Apr-2016,22:07:16 26-Apr-2016,Dive,1,U,55.5,56.5,271,273,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,22:07:16 26-Apr-2016,22:13:40 26-Apr-2016,Surface,,,,,383,385,,,,,,,,,,,,,37,347
131127,131127,0.500000,Transmission,Mk10,4,22:13:40 26-Apr-2016,22:19:16 26-Apr-2016,Dive,1,U,45.5,46.0,335,337,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,22:19:16 26-Apr-2016,22:49:42 26-Apr-2016,Surface,,,,,1825,1827,,,,,,,,,,,,,236,1590
131127,131127,0.500000,Transmission,Mk10,4,22:49:42 26-Apr-2016,22:56:36 26-Apr-2016,Dive,1,U,85.0,86.5,413,415,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,4,22:56:36 26-Apr-2016,23:01:24 26-Apr-2016,Surface,,,,,287,289,,,,,,,,,,,,,37,251
131127,131127,0.500000,Transmission,Mk10,2,23:01:00 26-Apr-2016,00:54:06 27-Apr-2016,Message,10,,,,6776.000000,6796.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,23:01:00 26-Apr-2016,23:05:06 26-Apr-2016,Dive,1,U,28.5,29.0,245,247,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,23:05:06 26-Apr-2016,00:20:42 27-Apr-2016,Surface,,,,,4535,4537,,,,,,,,,,,,,439,4097
131127,131127,0.500000,Transmission,Mk10,2,00:20:42 27-Apr-2016,00:23:56 27-Apr-2016,Dive,1,Square,19.5,19.5,193,195,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,00:23:56 27-Apr-2016,00:27:14 27-Apr-2016,Surface,,,,,197,199,,,,,,,,,,,,,83,115
131127,131127,0.500000,Transmission,Mk10,2,00:27:14 27-Apr-2016,00:33:46 27-Apr-2016,Dive,1,U,117.0,118.5,391,393,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,00:33:46 27-Apr-2016,00:37:46 27-Apr-2016,Surface,,,,,239,241,,,,,,,,,,,,,46,194
131127,131127,0.500000,Transmission,Mk10,2,00:37:46 27-Apr-2016,00:45:14 27-Apr-2016,Dive,1,U,99.0,100.5,447,449,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,00:45:14 27-Apr-2016,00:48:58 27-Apr-2016,Surface,,,,,223,225,,,,,,,,,,,,,43,181
131127,131127,0.500000,Transmission,Mk10,2,00:48:58 27-Apr-2016,00:51:04 27-Apr-2016,Dive,1,U,18.5,18.5,125,127,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,00:51:04 27-Apr-2016,00:54:06 27-Apr-2016,Surface,,,,,181,183,,,,,,,,,,,,,47,135
131127,131127,0.500000,Transmission,Mk10,1,02:32:00 27-Apr-2016,03:17:18 27-Apr-2016,Message,10,,,,2708.000000,2728.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,02:32:00 27-Apr-2016,02:35:32 27-Apr-2016,Dive,1,U,30.5,31.0,211,213,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,02:35:32 27-Apr-2016,02:41:58 27-Apr-2016,Surface,,,,,385,387,,,,,,,,,,,,,25,361
131127,131127,0.500000,Transmission,Mk10,1,02:41:58 27-Apr-2016,02:46:58 27-Apr-2016,Dive,1,U,32.5,33.0,299,301,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,02:46:58 27-Apr-2016,02:52:52 27-Apr-2016,Surface,,,,,353,355,,,,,,,,,,,,,23,331
131127,131127,0.500000,Transmission,Mk10,1,02:52:52 27-Apr-2016,02:56:54 27-Apr-2016,Dive,1,Square,16.0,16.0,241,243,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,02:56:54 27-Apr-2016,02:59:40 27-Apr-2016,Surface,,,,,165,167,,,,,,,,,,,,,11,155
131127,131127,0.500000,Transmission,Mk10,1,02:59:40 27-Apr-2016,03:06:18 27-Apr-2016,Dive,1,U,24.0,24.0,397,399,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,03:06:18 27-Apr-2016,03:07:04 27-Apr-2016,Surface,,,,,45,47,,,,,,,,,,,,,4,42
131127,131127,0.500000,Transmission,Mk10,1,03:07:04 27-Apr-2016,03:14:20 27-Apr-2016,Dive,1,U,49.5,50.0,435,437,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,03:14:20 27-Apr-2016,03:17:18 27-Apr-2016,Surface,,,,,177,179,,,,,,,,,,,,,11,167
131127,131127,0.500000,Transmission,Mk10,1,04:29:00 27-Apr-2016,06:07:54 27-Apr-2016,Message,10,,,,5924.000000,5944.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,04:29:00 27-Apr-2016,04:46:30 27-Apr-2016,Dive,1,U,138.0,141.5,1049,1051,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,04:46:30 27-Apr-2016,04:50:56 27-Apr-2016,Surface,,,,,265,267,,,,,,,,,,,,,9,257
131127,131127,0.500000,Transmission,Mk10,1,04:50:56 27-Apr-2016,04:57:34 27-Apr-2016,Dive,1,U,142.0,145.5,397,399,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,04:57:34 27-Apr-2016,04:57:36 27-Apr-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131127,131127,0.500000,Transmission,Mk10,1,04:57:36 27-Apr-2016,05:08:42 27-Apr-2016,Dive,1,U,142.0,145.5,665,667,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,05:08:42 27-Apr-2016,05:08:44 27-Apr-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131127,131127,0.500000,Transmission,Mk10,1,05:08:44 27-Apr-2016,05:29:42 27-Apr-2016,Dive,1,Square,142.0,145.5,1257,1259,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,05:29:42 27-Apr-2016,05:33:20 27-Apr-2016,Surface,,,,,217,219,,,,,,,,,,,,,7,211
131127,131127,0.500000,Transmission,Mk10,1,05:33:20 27-Apr-2016,05:43:12 27-Apr-2016,Dive,1,U,22.0,22.0,591,593,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,05:43:12 27-Apr-2016,06:07:54 27-Apr-2016,Surface,,,,,1481,1483,,,,,,,,,,,,,48,1434
131127,131127,0.500000,Transmission,Mk10,2,06:08:00 27-Apr-2016,08:03:44 27-Apr-2016,Message,10,,,,6934.000000,6954.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,06:08:00 27-Apr-2016,06:17:46 27-Apr-2016,Dive,1,U,162.0,165.5,585,587,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,06:17:46 27-Apr-2016,06:46:44 27-Apr-2016,Surface,,,,,1737,1739,,,,,,,,,,,,,56,1682
131127,131127,0.500000,Transmission,Mk10,2,06:46:44 27-Apr-2016,07:10:18 27-Apr-2016,Dive,1,V,138.0,141.5,1413,1415,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,07:10:18 27-Apr-2016,07:12:18 27-Apr-2016,Surface,,,,,119,121,,,,,,,,,,,,,4,116
131127,131127,0.500000,Transmission,Mk10,2,07:12:18 27-Apr-2016,07:21:24 27-Apr-2016,Dive,1,V,48.5,49.0,545,547,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,07:21:24 27-Apr-2016,07:21:26 27-Apr-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131127,131127,0.500000,Transmission,Mk10,2,07:21:26 27-Apr-2016,07:41:58 27-Apr-2016,Dive,1,U,119.0,121.5,1231,1233,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,07:41:58 27-Apr-2016,07:45:46 27-Apr-2016,Surface,,,,,227,229,,,,,,,,,,,,,7,221
131127,131127,0.500000,Transmission,Mk10,2,07:45:46 27-Apr-2016,08:03:42 27-Apr-2016,Dive,1,V,55.5,56.5,1075,1077,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,2,08:03:42 27-Apr-2016,08:03:44 27-Apr-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131127,131127,0.500000,Transmission,Mk10,1,08:03:00 27-Apr-2016,10:38:20 27-Apr-2016,Message,10,,,,9310.000000,9330.000000,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,08:03:00 27-Apr-2016,08:16:40 27-Apr-2016,Dive,1,U,138.0,141.5,819,821,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,08:16:40 27-Apr-2016,08:16:42 27-Apr-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131127,131127,0.500000,Transmission,Mk10,1,08:16:42 27-Apr-2016,08:25:02 27-Apr-2016,Dive,1,Square,16.5,16.5,499,501,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,08:25:02 27-Apr-2016,08:26:20 27-Apr-2016,Surface,,,,,77,79,,,,,,,,,,,,,3,75
131127,131127,0.500000,Transmission,Mk10,1,08:26:20 27-Apr-2016,08:42:06 27-Apr-2016,Dive,1,V,22.0,22.0,945,947,,,,,,,,,,,,,,
131127,131127,0.500000,Transmission,Mk10,1,08:42:06 27-Apr-2016,08:42:08 27-Apr-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131127,131127,0.500000,Transmission,Mk10,1,08:42:08 27-Apr-2016,09:51:52 27-Apr-2016,Dive,1,Square,79.0,80.5,4183,4185,,,,,,,,,,,,,,
