DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
166125,166125,Mk10,14:46:11 04-May-2017,,,A,-53.3677,-124.6177,CRC 52727.65535,14:46:00 04-May-2017,Status,4,5,72,235,128,205,247,48,104,240,70,235,187,122,160,45,78,143,234,193,55,209,217,,,,,,,,,
166125,166125,Mk10,14:53:41 04-May-2017,,,A,-53.3677,-124.6177,CRC 44095.27532,14:21:30 04-May-2017,Status,4,5,72,229,94,172,63,49,248,5,57,163,115,29,26,93,129,166,191,32,250,254,248,,,,,,,,,
166125,166125,Mk10,16:38:01 04-May-2017,,,A,-64.7150,-62.2034,CRC 24555.3880,16:37:50 04-May-2017,Status,4,5,73,9,114,95,235,48,119,245,144,5,0,80,140,141,172,0,2,102,128,4,0,,,,,,,,,
166125,166125,Mk10,21:39:11 04-May-2017,,,0,-64.7114,-62.0833,CRC 25198.13203,,TAT,38,38,231,72,227,0,118,25,128,0,0,,,,,,,,,,,,,,,,,,,,,
166125,166125,Mk10,23:20:44 04-May-2017,,,1,-64.6717,-62.0089,CRC 8891.58682,23:20:44 04-May-2017,Status,4,155,15,117,33,2,186,49,151,245,80,5,0,80,140,141,100,0,35,34,187,95,128,,,,,,,,,
166125,166125,Mk10,00:49:41 05-May-2017,,,A,-64.6568,-62.0982,CRC 24549.24548,18:00:00 04-May-2017,TAD,21,254,85,73,42,0,0,226,185,45,152,150,157,78,4,128,0,0,0,,,,,,,,,,,,,
166125,166125,Mk10,00:50:57 05-May-2017,,,A,-64.6568,-62.0982,CRC 50094.23694,21:00:00 27-Feb-2014,DiveDepth,60,58,232,183,86,128,17,186,8,103,8,,,,,,,,,,,,,,,,,,,,,
166125,166125,Mk10,02:33:51 05-May-2017,,,B,-64.6853,-62.0470,CRC 42094.19381,18:00:00 05-May-2017,DiveDuration,74,70,229,75,40,175,26,4,18,32,195,129,128,0,0,,,,,,,,,,,,,,,,,
166125,166125,Mk10,05:51:12 05-May-2017,,,B,-64.7069,-62.1559,CRC 26831.17479,14:00:00 04-May-2017,DiveDuration,70,140,245,72,232,159,12,0,32,1,33,129,128,0,0,,,,,,,,,,,,,,,,,
166125,166125,Mk10,11:11:51 05-May-2017,,,2,-64.6785,-62.1063,CRC 61871.12974,00:00:00 05-May-2017,TAT,47,26,245,74,3,0,120,142,128,0,4,,,,,,,,,,,,,,,,,,,,,
