DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
166125,166125,Mk10,DS,3,0,2,225,37,14:50:58 04-May-2017,MA,A,-53.3677,-124.6177,-64.6844,-62.1988,,,401677349,-133
166125,166125,Mk10,DS,3,0,1,70,63,16:36:48 04-May-2017,SR,A,-64.7150,-62.2034,-64.7150,-62.2034,8,,401677156,-136
166125,166125,Mk10,DS,1,0,0,,,18:17:23 04-May-2017,SR,B,-64.7148,-62.1564,-64.7148,-62.1564,8,,401677123,-136
166125,166125,Mk10,DS,5,1,0,,,19:46:50 04-May-2017,NP,2,-64.6833,-62.0564,-64.6833,-62.0564,55,,401677282,-131
166125,166125,Mk10,DS,1,0,0,,,21:26:21 04-May-2017,NP,B,-64.6763,-62.0192,-64.6763,-62.0192,8,,401677286,-137
166125,166125,Mk10,DS,4,0,1,57,36,21:37:48 04-May-2017,SR,0,-64.7114,-62.0833,-64.7114,-62.0833,56,,401677294,-135
166125,166125,Mk10,DS,1,0,0,,,21:39:11 04-May-2017,NK,B,-64.7110,-62.0759,-64.7110,-62.0759,6,,401677311,-129
166125,166125,Mk10,DS,5,0,1,77,30,23:17:19 04-May-2017,NN,1,-64.6717,-62.0089,-64.6717,-62.0089,58,,401677299,-131
166125,166125,Mk10,DS,3,0,0,36,30,23:16:46 04-May-2017,SR,A,-64.6985,-62.0380,-64.6985,-62.0380,8,,401677298,-134
166125,166125,Mk10,DS,3,0,0,45,30,23:19:53 04-May-2017,NK,A,-64.6797,-61.9977,-64.6797,-61.9977,6,,401677299,-125
166125,166125,Mk10,DS,3,0,2,57,38,00:49:53 05-May-2017,NP,A,-64.6568,-62.0982,-64.6568,-62.0982,8,,401677289,-138
166125,166125,Mk10,DS,1,0,0,,,00:52:47 05-May-2017,NN,B,-64.6570,-62.0982,-64.6570,-62.0982,6,,401677302,-133
166125,166125,Mk10,DS,3,0,0,115,41,01:11:11 05-May-2017,MA,A,-64.6919,-62.0584,-64.6919,-62.0584,6,,401677305,-130
166125,166125,Mk10,DS,3,0,0,93,71,02:06:01 05-May-2017,MB,A,-64.6878,-62.0508,-64.6878,-62.0508,8,,401677304,-130
166125,166125,Mk10,DS,1,0,0,,,02:22:31 05-May-2017,NP,B,-64.6849,-62.0419,-64.6849,-62.0419,6,,401677292,-138
166125,166125,Mk10,DS,2,0,1,49,49,02:34:15 05-May-2017,NN,B,-64.6853,-62.0470,-64.6853,-62.0470,6,,401677304,-137
166125,166125,Mk10,DS,7,0,1,56,30,02:52:17 05-May-2017,MA,0,-64.6821,-62.0051,-64.6821,-62.0051,46,,401677300,-118
166125,166125,Mk10,DS,2,0,0,41,41,03:50:12 05-May-2017,MB,B,-64.6706,-61.9845,-64.6706,-61.9845,8,,401677293,-133
166125,166125,Mk10,DS,5,0,0,48,30,04:05:43 05-May-2017,NP,1,-64.6948,-62.0126,-64.6948,-62.0126,56,,401677303,-131
