"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",166125,13440,-64.68331,-62.05645,2,05/04/2017 19:46:50,Argos,0,193,NP,,401677282.3,05/04/2017 19:48:44,2,5,0,-131,401677282.3,-62.05645,-64.68331,-62.05645,-64.68331,55,3,250,599,104,97,296,21,236,5,72,224,56,88,97,39,7,1,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67632,-62.01917,B,05/04/2017 21:26:21,Argos,0,0,NP,,401677286.25,05/04/2017 21:26:21,1,1,0,-137,401677286.25,-62.01917,-64.67632,-62.01917,-64.67632,8,3,2213,5085,963,84,3544,71,140,245,72,232,159,12,0,40,1,33,128,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.71138,-62.08333,0,05/04/2017 21:37:48,Argos,0,173,SR,,401677294.87,05/04/2017 21:36:18,1,4,0,-135,401677294.87,-62.08333,-64.71138,-62.08333,-64.71138,56,3,2150,48304,95,88,2286,60,58,245,72,230,128,66,68,40,32,32,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.71138,-62.08333,0,05/04/2017 21:37:48,Argos,0,173,SR,,401677294.87,05/04/2017 21:37:34,1,4,0,-135,401677294.87,-62.08333,-64.71138,-62.08333,-64.71138,56,3,2150,48304,95,88,2286,21,236,5,72,224,56,88,97,39,7,1,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.71138,-62.08333,0,05/04/2017 21:37:48,Argos,0,173,SR,,401677294.87,05/04/2017 21:38:10,1,4,0,-135,401677294.87,-62.08333,-64.71138,-62.08333,-64.71138,56,3,2150,48304,95,88,2286,71,140,245,72,232,159,12,0,40,1,33,128,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.71138,-62.08333,0,05/04/2017 21:37:48,Argos,0,173,SR,,401677294.87,05/04/2017 21:39:11,1,4,0,-135,401677294.87,-62.08333,-64.71138,-62.08333,-64.71138,56,3,2150,48304,95,88,2286,38,38,231,72,227,0,118,25,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.71099,-62.07588,B,05/04/2017 21:39:11,Argos,0,0,NK,,401677311.82,05/04/2017 21:39:11,1,1,0,-129,401677311.82,-62.07588,-64.71099,-62.07588,-64.71099,6,3,1539,20526,115,88,2311,38,38,229,72,227,0,126,13,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67167,-62.00895,1,05/04/2017 23:17:19,Argos,0,311,NN,,401677299.02,05/04/2017 23:15:33,1,5,0,-131,401677299.02,-62.00895,-64.67167,-62.00895,-64.67167,58,3,616,6279,60,87,540,71,140,245,72,232,159,12,0,40,1,33,128,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67167,-62.00895,1,05/04/2017 23:17:19,Argos,0,311,NN,,401677299.02,05/04/2017 23:16:08,1,5,0,-131,401677299.02,-62.00895,-64.67167,-62.00895,-64.67167,58,3,616,6279,60,87,540,60,58,245,72,230,128,66,68,40,32,32,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69855,-62.03796,A,05/04/2017 23:16:46,Argos,0,72,SR,,401677298.33,05/04/2017 23:16:08,1,3,0,-134,401677298.33,-62.03796,-64.69855,-62.03796,-64.69855,8,3,1123,10315,122,97,3161,60,58,245,72,230,128,66,68,40,32,32,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67167,-62.00895,1,05/04/2017 23:17:19,Argos,0,311,NN,,401677299.02,05/04/2017 23:16:51,1,5,0,-131,401677299.02,-62.00895,-64.67167,-62.00895,-64.67167,58,3,616,6279,60,87,540,38,38,229,72,227,0,126,13,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69855,-62.03796,A,05/04/2017 23:16:46,Argos,0,72,SR,,401677298.33,05/04/2017 23:16:51,1,3,0,-134,401677298.33,-62.03796,-64.69855,-62.03796,-64.69855,8,3,1123,10315,122,97,3161,38,38,229,72,227,0,126,13,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67167,-62.00895,1,05/04/2017 23:17:19,Argos,0,311,NN,,401677299.02,05/04/2017 23:17:21,1,5,0,-131,401677299.02,-62.00895,-64.67167,-62.00895,-64.67167,58,3,616,6279,60,87,540,21,236,5,72,224,56,88,97,39,7,1,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69855,-62.03796,A,05/04/2017 23:16:46,Argos,0,72,SR,,401677298.33,05/04/2017 23:17:21,1,3,0,-134,401677298.33,-62.03796,-64.69855,-62.03796,-64.69855,8,3,1123,10315,122,97,3161,21,236,5,72,224,56,88,97,39,7,1,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67973,-61.99774,A,05/04/2017 23:19:53,Argos,0,91,NK,,401677299.05,05/04/2017 23:19:13,1,3,0,-125,401677299.05,-61.99774,-64.67973,-61.99774,-64.67973,6,3,642,4621,89,84,708,38,38,229,72,227,0,126,13,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67973,-61.99774,A,05/04/2017 23:19:53,Argos,0,91,NK,,401677299.05,05/04/2017 23:19:43,1,3,0,-125,401677299.05,-61.99774,-64.67973,-61.99774,-64.67973,6,3,642,4621,89,84,708,21,236,5,72,224,56,88,97,39,7,1,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67167,-62.00895,1,05/04/2017 23:17:19,Argos,0,311,NN,,401677299.02,05/04/2017 23:20:44,1,5,0,-131,401677299.02,-62.00895,-64.67167,-62.00895,-64.67167,58,3,616,6279,60,87,540,4,155,15,117,33,2,186,49,151,245,80,5,0,80,140,141,100,0,35,34,187,95,128,,,,,,,,,
"",166125,13440,-64.67973,-61.99774,A,05/04/2017 23:19:53,Argos,0,91,NK,,401677299.05,05/04/2017 23:20:44,1,3,0,-125,401677299.05,-61.99774,-64.67973,-61.99774,-64.67973,6,3,642,4621,89,84,708,4,155,15,117,33,2,186,49,151,245,80,5,0,80,140,141,100,0,3,34,187,95,128,,,,,,,,,
"",166125,13440,-64.65682,-62.0982,A,05/05/2017 00:49:53,Argos,0,114,NP,,401677289.33,05/05/2017 00:49:03,1,3,0,-138,401677289.33,-62.0982,-64.65682,-62.0982,-64.65682,8,3,2024,3467,1181,6,2571,40,169,245,73,35,0,122,13,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.65682,-62.0982,A,05/05/2017 00:49:53,Argos,0,114,NP,,401677289.33,05/05/2017 00:49:41,1,3,0,-138,401677289.33,-62.0982,-64.65682,-62.0982,-64.65682,8,3,2024,3467,1181,6,2571,21,254,85,73,42,0,0,226,185,45,152,150,157,78,4,128,0,0,0,,,,,,,,,,,,,
"",166125,13440,-64.65682,-62.0982,A,05/05/2017 00:49:53,Argos,0,114,NP,,401677289.33,05/05/2017 00:50:57,1,3,0,-138,401677289.33,-62.0982,-64.65682,-62.0982,-64.65682,8,3,2024,3467,1181,6,2571,60,58,232,183,86,128,17,186,8,103,8,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.65696,-62.09821,B,05/05/2017 00:52:47,Argos,0,0,NN,,401677302.98,05/05/2017 00:52:47,1,1,0,-133,401677302.98,-62.09821,-64.65696,-62.09821,-64.65696,6,3,2007,2802,1437,8,2641,74,70,229,73,40,175,26,4,16,32,195,129,0,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69194,-62.05842,A,05/05/2017 01:11:11,Argos,0,230,MA,,401677305.1,05/05/2017 01:09:41,1,3,0,-130,401677305.1,-62.05842,-64.69194,-62.05842,-64.69194,6,3,478,3065,74,59,1177,21,254,69,73,42,0,0,226,185,45,152,150,157,78,4,128,0,0,0,,,,,,,,,,,,,
"",166125,13440,-64.69194,-62.05842,A,05/05/2017 01:11:11,Argos,0,230,MA,,401677305.1,05/05/2017 01:10:22,1,3,0,-130,401677305.1,-62.05842,-64.69194,-62.05842,-64.69194,6,3,478,3065,74,59,1177,71,140,245,72,232,159,12,0,40,1,33,128,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69194,-62.05842,A,05/05/2017 01:11:11,Argos,0,230,MA,,401677305.1,05/05/2017 01:13:31,1,3,0,-130,401677305.1,-62.05842,-64.69194,-62.05842,-64.69194,6,3,478,3065,74,59,1177,74,70,229,73,40,175,26,4,16,32,195,129,0,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.68784,-62.0508,A,05/05/2017 02:06:01,Argos,0,186,MB,,401677304.37,05/05/2017 02:04:21,1,3,0,-130,401677304.37,-62.0508,-64.68784,-62.0508,-64.68784,8,3,217,1557,30,77,509,21,254,69,73,42,0,0,226,185,45,152,150,157,78,4,128,0,0,0,,,,,,,,,,,,,
"",166125,13440,-64.68784,-62.0508,A,05/05/2017 02:06:01,Argos,0,186,MB,,401677304.37,05/05/2017 02:06:16,1,3,0,-130,401677304.37,-62.0508,-64.68784,-62.0508,-64.68784,8,3,217,1557,30,77,509,38,38,229,72,227,0,126,13,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.68784,-62.0508,A,05/05/2017 02:06:01,Argos,0,186,MB,,401677304.37,05/05/2017 02:07:27,1,3,0,-130,401677304.37,-62.0508,-64.68784,-62.0508,-64.68784,8,3,217,1557,30,77,509,21,236,5,72,224,56,88,97,39,7,1,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.68489,-62.04187,B,05/05/2017 02:22:31,Argos,0,0,NP,,401677292.62,05/05/2017 02:22:31,1,1,0,-138,401677292.62,-62.04187,-64.68489,-62.04187,-64.68489,6,3,594,1462,241,88,1643,57,156,85,73,40,168,44,28,0,16,3,129,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.6853,-62.04703,B,05/05/2017 02:34:15,Argos,0,49,NN,,401677304.14,05/05/2017 02:33:51,1,2,0,-137,401677304.14,-62.04703,-64.6853,-62.04703,-64.6853,6,3,630,2480,159,76,1748,74,70,229,75,40,175,26,4,18,32,195,129,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.6853,-62.04703,B,05/05/2017 02:34:15,Argos,0,49,NN,,401677304.14,05/05/2017 02:34:40,1,2,0,-137,401677304.14,-62.04703,-64.6853,-62.04703,-64.6853,6,3,630,2480,159,76,1748,4,5,74,40,156,74,53,49,135,245,96,5,2,204,115,253,88,4,66,96,64,0,0,,,,,,,,,
"",166125,13440,-64.68211,-62.00509,0,05/05/2017 02:52:17,Argos,0,341,MA,,401677300.08,05/05/2017 02:49:31,1,7,3,-118,401677300.08,-62.00509,-64.68211,-62.00509,-64.68211,46,3,6682,416526,107,79,1890,40,169,245,73,35,0,122,13,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.68211,-62.00509,0,05/05/2017 02:52:17,Argos,0,341,MA,,401677300.08,05/05/2017 02:50:16,1,7,3,-118,401677300.08,-62.00509,-64.68211,-62.00509,-64.68211,46,3,6682,416526,107,79,1890,21,254,69,73,42,0,0,226,185,45,152,182,167,181,225,190,120,2,21,,,,,,,,,,,,,
"",166125,13440,-64.68211,-62.00509,0,05/05/2017 02:52:17,Argos,0,341,MA,,401677300.08,05/05/2017 02:50:51,1,7,3,-118,401677300.08,-62.00509,-64.68211,-62.00509,-64.68211,46,3,6682,416526,107,79,1890,71,140,245,72,232,159,12,0,40,1,33,128,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.68211,-62.00509,0,05/05/2017 02:52:17,Argos,0,341,MA,,401677300.08,05/05/2017 02:52:51,1,7,3,-118,401677300.08,-62.00509,-64.68211,-62.00509,-64.68211,46,3,6682,416526,107,79,1890,21,236,5,72,224,56,88,97,39,7,1,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.68211,-62.00509,0,05/05/2017 02:52:17,Argos,0,341,MA,,401677300.08,05/05/2017 02:53:21,1,7,3,-118,401677300.08,-62.00509,-64.68211,-62.00509,-64.68211,46,3,6682,416526,107,79,1890,74,70,229,73,40,175,26,4,16,32,195,129,0,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.68211,-62.00509,0,05/05/2017 02:52:17,Argos,0,341,MA,,401677300.08,05/05/2017 02:54:01,1,7,3,-118,401677300.08,-62.00509,-64.68211,-62.00509,-64.68211,46,3,6682,416526,107,79,1890,57,156,85,73,40,168,44,28,0,16,3,129,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.68211,-62.00509,0,05/05/2017 02:52:17,Argos,0,341,MA,,401677300.08,05/05/2017 02:55:12,1,7,3,-118,401677300.08,-62.00509,-64.68211,-62.00509,-64.68211,46,3,6682,416526,107,79,1890,21,254,69,73,42,0,0,226,185,45,152,150,157,78,4,128,0,0,0,,,,,,,,,,,,,
"",166125,13440,-64.67056,-61.98452,B,05/05/2017 03:50:12,Argos,0,41,MB,,401677293.16,05/05/2017 03:49:52,1,2,0,-133,401677293.16,-61.98452,-64.67056,-61.98452,-64.67056,8,2,8431,64985,1093,82,2920,74,70,229,73,40,175,26,4,16,32,195,129,0,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67056,-61.98452,B,05/05/2017 03:50:12,Argos,0,41,MB,,401677293.16,05/05/2017 03:50:33,1,2,0,-133,401677293.16,-61.98452,-64.67056,-61.98452,-64.67056,8,2,8431,64985,1093,82,2920,57,156,85,73,40,168,44,28,0,16,3,129,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69477,-62.01256,1,05/05/2017 04:05:43,Argos,0,192,NP,,401677303.42,05/05/2017 04:03:51,1,5,0,-131,401677303.42,-62.01256,-64.69477,-62.01256,-64.69477,56,3,742,3035,181,81,506,60,58,245,72,230,128,66,68,40,32,32,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69477,-62.01256,1,05/05/2017 04:05:43,Argos,0,192,NP,,401677303.42,05/05/2017 04:05:18,1,5,0,-131,401677303.42,-62.01256,-64.69477,-62.01256,-64.69477,56,3,742,3035,181,81,506,38,38,229,72,227,0,126,13,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69477,-62.01256,1,05/05/2017 04:05:43,Argos,0,192,NP,,401677303.42,05/05/2017 04:05:49,1,5,0,-131,401677303.42,-62.01256,-64.69477,-62.01256,-64.69477,56,3,742,3035,181,81,506,21,236,5,72,224,56,88,97,39,7,1,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69477,-62.01256,1,05/05/2017 04:05:43,Argos,0,192,NP,,401677303.42,05/05/2017 04:06:33,1,5,0,-131,401677303.42,-62.01256,-64.69477,-62.01256,-64.69477,56,3,742,3035,181,81,506,74,70,229,73,40,175,26,4,16,32,195,129,0,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69477,-62.01256,1,05/05/2017 04:05:43,Argos,0,192,NP,,401677303.42,05/05/2017 04:07:03,1,5,0,-131,401677303.42,-62.01256,-64.69477,-62.01256,-64.69477,56,3,742,3035,181,81,506,57,156,85,73,40,168,44,28,0,16,3,129,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.70892,-62.15287,A,05/05/2017 05:49:32,Argos,0,616,NP,,401677288.82,05/05/2017 05:39:31,1,3,0,-126,401677288.82,-62.15287,-64.70892,-62.15287,-64.70892,8,3,2733,6037,1237,124,2751,21,236,5,72,224,56,88,97,39,7,1,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.70444,-62.03046,B,05/05/2017 05:49:32,Argos,0,29,NP,,401677294.15,05/05/2017 05:49:17,1,2,0,-126,401677294.15,-62.03046,-64.70444,-62.03046,-64.70444,8,3,3829,9900,1480,97,3519,57,156,85,73,40,168,44,28,0,16,3,129,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.70444,-62.03046,B,05/05/2017 05:49:32,Argos,0,29,NP,,401677294.15,05/05/2017 05:49:47,1,2,0,-126,401677294.15,-62.03046,-64.70444,-62.03046,-64.70444,8,3,3829,9900,1480,97,3519,40,169,245,73,35,0,122,13,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.7069,-62.15594,B,05/05/2017 05:51:11,Argos,0,0,NN,,401677275.63,05/05/2017 05:51:12,1,1,0,-140,401677275.63,-62.15594,-64.7069,-62.15594,-64.7069,6,3,2616,6537,1047,113,3119,70,140,245,72,232,159,12,0,32,1,33,129,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.70344,-62.17519,B,05/05/2017 07:31:21,Argos,0,0,NK,,401677291.08,05/05/2017 07:31:22,1,1,0,-132,401677291.08,-62.17519,-64.70344,-62.17519,-64.70344,8,3,2888,6361,1311,97,4870,38,38,229,72,227,0,126,13,128,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.70788,-62.05468,1,05/05/2017 09:14:47,Argos,0,141,NN,,401677285.66,05/05/2017 09:13:30,1,4,0,-124,401677285.66,-62.05468,-64.70788,-62.05468,-64.70788,58,3,526,8608,32,98,997,22,40,181,74,10,0,35,226,11,19,26,153,57,213,2,128,0,0,0,,,,,,,,,,,,,
"",166125,13440,-64.69044,-62.11181,1,05/05/2017 09:14:47,Argos,0,141,NK,,401677292.73,05/05/2017 09:13:30,1,4,0,-125,401677292.73,-62.11181,-64.69044,-62.11181,-64.69044,58,3,858,7392,99,95,656,22,40,181,74,10,0,36,146,75,109,182,219,109,182,73,54,221,108,179,,,,,,,,,,,,,
"",166125,13440,-64.70788,-62.05468,1,05/05/2017 09:14:47,Argos,0,141,NN,,401677285.66,05/05/2017 09:14:39,1,4,0,-124,401677285.66,-62.05468,-64.70788,-62.05468,-64.70788,58,3,526,8608,32,98,997,74,70,229,73,40,175,26,4,16,32,195,129,0,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69044,-62.11181,1,05/05/2017 09:14:47,Argos,0,141,NK,,401677292.73,05/05/2017 09:14:39,1,4,0,-125,401677292.73,-62.11181,-64.69044,-62.11181,-64.69044,58,3,858,7392,99,95,656,74,70,229,73,40,175,26,4,16,32,195,129,0,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.70788,-62.05468,1,05/05/2017 09:14:47,Argos,0,141,NN,,401677285.66,05/05/2017 09:15:09,1,4,0,-124,401677285.66,-62.05468,-64.70788,-62.05468,-64.70788,58,3,526,8608,32,98,997,57,156,85,73,40,168,44,28,0,16,3,129,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69044,-62.11181,1,05/05/2017 09:14:47,Argos,0,141,NK,,401677292.73,05/05/2017 09:15:09,1,4,0,-125,401677292.73,-62.11181,-64.69044,-62.11181,-64.69044,58,3,858,7392,99,95,656,57,156,85,73,40,168,44,28,0,16,3,129,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.70788,-62.05468,1,05/05/2017 09:14:47,Argos,0,141,NN,,401677285.66,05/05/2017 09:15:51,1,4,0,-124,401677285.66,-62.05468,-64.70788,-62.05468,-64.70788,58,3,526,8608,32,98,997,40,169,245,73,35,0,122,13,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.69044,-62.11181,1,05/05/2017 09:14:47,Argos,0,141,NK,,401677292.73,05/05/2017 09:15:51,1,4,0,-125,401677292.73,-62.11181,-64.69044,-62.11181,-64.69044,58,3,858,7392,99,95,656,40,169,245,73,35,0,122,13,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.70627,-62.05412,B,05/05/2017 09:34:17,Argos,0,0,SR,,401677292.64,05/05/2017 09:34:18,1,1,0,-129,401677292.64,-62.05412,-64.70627,-62.05412,-64.70627,6,3,723,2169,240,93,1972,4,5,74,152,134,113,75,50,103,228,64,5,2,204,115,253,96,4,66,94,192,0,0,,,,,,,,,
"",166125,13440,-64.67682,-62.09286,2,05/05/2017 10:54:19,Argos,0,108,NN,,401677288.79,05/05/2017 10:53:26,1,4,0,-130,401677288.79,-62.09286,-64.67682,-62.09286,-64.67682,58,3,440,1194,161,56,897,57,156,85,73,40,168,44,28,0,16,3,129,128,0,0,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67682,-62.09286,2,05/05/2017 10:54:19,Argos,0,108,NN,,401677288.79,05/05/2017 10:53:56,1,4,0,-130,401677288.79,-62.09286,-64.67682,-62.09286,-64.67682,58,3,440,1194,161,56,897,4,163,18,173,109,3,250,49,151,229,96,5,2,204,115,253,84,4,67,64,100,97,128,,,,,,,,,
"",166125,13440,-64.67809,-62.09175,A,05/05/2017 10:54:37,Argos,0,78,NK,,401677286.79,05/05/2017 10:53:56,1,3,0,-133,401677286.79,-62.09175,-64.67809,-62.09175,-64.67809,6,3,379,1112,129,58,865,4,163,18,173,109,3,250,49,151,229,96,5,2,204,115,253,84,4,67,64,100,97,128,,,,,,,,,
"",166125,13440,-64.67682,-62.09286,2,05/05/2017 10:54:19,Argos,0,108,NN,,401677288.79,05/05/2017 10:54:41,1,4,0,-130,401677288.79,-62.09286,-64.67682,-62.09286,-64.67682,58,3,440,1194,161,56,897,40,169,245,73,35,0,122,13,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67809,-62.09175,A,05/05/2017 10:54:37,Argos,0,78,NK,,401677286.79,05/05/2017 10:54:41,1,3,0,-133,401677286.79,-62.09175,-64.67809,-62.09175,-64.67809,6,3,379,1112,129,58,865,40,169,245,73,35,0,122,13,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.67682,-62.09286,2,05/05/2017 10:54:19,Argos,0,108,NN,,401677288.79,05/05/2017 10:55:14,1,4,0,-130,401677288.79,-62.09286,-64.67682,-62.09286,-64.67682,58,3,440,1194,161,56,897,21,254,69,73,42,0,0,226,185,45,152,150,157,78,4,128,0,0,0,,,,,,,,,,,,,
"",166125,13440,-64.67809,-62.09175,A,05/05/2017 10:54:37,Argos,0,78,NK,,401677286.79,05/05/2017 10:55:14,1,3,0,-133,401677286.79,-62.09175,-64.67809,-62.09175,-64.67809,6,3,379,1112,129,58,865,21,254,69,73,42,0,0,226,185,45,152,150,157,78,4,128,0,0,0,,,,,,,,,,,,,
"",166125,13440,-64.67854,-62.10634,2,05/05/2017 11:11:37,Argos,0,154,MA,,401677284.23,05/05/2017 11:10:17,1,5,0,-126,401677284.23,-62.10634,-64.67854,-62.10634,-64.67854,56,3,447,1668,119,123,1222,21,236,5,72,224,56,88,97,39,7,1,,,,,,,,,,,,,,,,,,,,,
"",166125,13440,-64.6717,-62.08204,2,05/05/2017 11:13:24,Argos,0,374,SR,,401677285.21,05/05/2017 11:10:47,1,13,0,-122,401677285.21,-62.08204,-64.6717,-62.08204,-64.6717,56,3,314,3976,24,81,317,67,177,213,74,8,184,16,4,16,0,195,192,128,0,0,,,,,,,,,,,,,,,,,
