DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
166125,166125,,Mk10,,,14:53:04 04-May-2017,,A,-53.3677,-124.6177,CRC,0,0,,428,3.440,1.016,0.108,-1.30,19.5,0.0,0,,,,,,,,,,,156,35,35,80,,,,,,,,,,
166125,166125,,Mk10,,16:35:30 04-May-2017,16:35:41 04-May-2017,11,A,-64.7150,-62.2034,CRC,0,0,,,,1.016,0.108,,14.5,0.0,0,,,,,,,,,,,241,35,35,80,,,,,,,,,,
166125,166125,,Mk10,,16:36:33 04-May-2017,16:36:44 04-May-2017,11,A,-64.7150,-62.2034,CRC,0,0,,,,1.008,0.108,,13.5,0.0,0,,,,,,,,,,,206,35,35,80,,,,,,,,,,
166125,166125,,Mk10,,,23:20:44 04-May-2017,,A,-64.6797,-61.9977,CRC,0,0,,698,3.312,1.016,0.100,-0.90,4.5,0.0,0,,,,,,,,,,,126,35,35,80,,,,,,,,,,
166125,166125,,Mk10,,02:34:28 05-May-2017,02:34:40 05-May-2017,12,B,-64.6853,-62.0470,CRC,0,0,,,,1.016,0.096,,3.0,318.0,0,,,,,,,,,,,129,28,255,80,272,,,,,,,,,
166125,166125,,Mk10,,09:34:06 05-May-2017,09:34:18 05-May-2017,12,B,-64.7063,-62.0541,CRC,0,0,,,,1.008,0.152,,4.0,318.0,0,,,,,,,,,,,123,28,255,80,272,,,,,,,,,
166125,166125,,Mk10,,,10:53:56 05-May-2017,,2,-64.6768,-62.0929,CRC,0,0,,1018,3.376,1.008,0.100,-0.70,2.5,318.0,0,,,,,,,,,,,134,28,255,80,272,,,,,,,,,
166125,166125,,Mk10,,,05:36:28 06-May-2017,,2,-64.5534,-62.3547,CRC,0,0,,1594,3.376,1.016,0.104,-0.50,1.0,310.0,0,,,,,,,,,,,145,27,255,80,272,,,,,,,,,
166125,166125,,Mk10,,13:17:30 06-May-2017,13:17:42 06-May-2017,12,1,-64.6840,-62.6003,CRC,0,0,,,,1.008,0.140,,1.5,310.0,0,,,,,,,,,,,92,27,255,80,272,,,,,,,,,
166125,166125,,Mk10,,05:31:10 07-May-2017,05:31:21 07-May-2017,11,1,-64.6933,-62.5864,CRC,0,0,,,,1.008,0.104,,2.5,302.0,0,,,,,,,,,,,134,27,255,70,272,,,,,,,,,
166125,166125,,Mk10,,,10:35:15 07-May-2017,,1,-64.6934,-62.6136,CRC,0,0,,2234,3.376,1.008,0.124,-0.60,2.0,302.0,0,,,,,,,,,,,140,27,255,70,272,,,,,,,,,
166125,166125,,Mk10,,,00:20:21 08-May-2017,,0,-64.6977,-62.5241,CRC,0,0,,2426,3.376,1.016,0.112,-0.50,1.5,352.0,0,,,,,,,,,,,158,26,247,71,272,,,,,,,,,
166125,166125,,Mk10,,,02:00:33 08-May-2017,,0,-64.6412,-62.5015,CRC,0,0,,2490,3.376,1.008,0.108,-0.70,2.0,352.0,0,,,,,,,,,,,85,26,247,71,272,,,,,,,,,
166125,166125,,Mk10,,10:06:03 08-May-2017,10:06:15 08-May-2017,12,1,-64.6693,-62.5382,CRC,0,0,,,,1.016,0.124,,2.0,352.0,0,,,,,,,,,,,155,26,247,71,272,,,,,,,,,
166125,166125,,Mk10,,,06:40:46 09-May-2017,,1,-64.7105,-62.5483,CRC,0,0,,3130,3.376,1.016,0.108,-0.70,2.5,362.0,0,,,,,,,,,,,81,26,255,84,272,,,,,,,,,
166125,166125,,Mk10,,03:13:20 10-May-2017,03:13:31 10-May-2017,11,B,-64.6588,-62.6457,CRC,0,0,,,,1.008,0.108,,2.0,340.0,0,,,,,,,,,,,138,26,255,72,272,,,,,,,,,
166125,166125,,Mk10,,04:50:50 10-May-2017,04:51:01 10-May-2017,11,1,-64.7135,-62.4949,CRC,0,0,,,,1.016,0.124,,1.5,340.0,0,,,,,,,,,,,143,26,255,72,272,,,,,,,,,
166125,166125,,Mk10,,08:18:40 10-May-2017,08:18:51 10-May-2017,11,1,-64.7110,-62.6538,CRC,0,0,,,,1.000,0.124,,1.5,340.0,0,,,,,,,,,,,147,26,255,83,272,,,,,,,,,
166125,166125,,Mk10,,11:53:10 10-May-2017,11:53:21 10-May-2017,11,1,-64.7035,-62.6420,CRC,0,0,,,,1.016,0.104,,1.5,340.0,0,,,,,,,,,,,171,26,255,68,272,,,,,,,,,
166125,166125,,Mk10,,,01:47:38 11-May-2017,,A,-64.6263,-62.4204,CRC,0,0,,3962,3.376,1.008,0.108,-0.60,1.5,316.0,0,,,,,,,,,,,177,26,255,81,272,,,,,,,,,
166125,166125,,Mk10,,,11:25:01 11-May-2017,,0,-64.6454,-62.4709,CRC,0,0,,4282,3.312,1.016,0.104,-0.70,2.0,316.0,0,,,,,,,,,,,136,26,255,81,272,,,,,,,,,
166125,166125,,Mk10,,04:23:26 12-May-2017,04:23:38 12-May-2017,12,2,-64.7048,-62.5677,CRC,0,0,,,,1.016,0.096,,1.0,350.0,0,,,,,,,,,,,179,27,255,81,272,,,,,,,,,
166125,166125,,Mk10,,,06:10:02 12-May-2017,,1,-64.7099,-62.5483,CRC,0,0,,4666,3.312,1.016,0.116,-0.70,1.5,350.0,0,,,,,,,,,,,151,27,255,81,272,,,,,,,,,
166125,166125,,Mk10,,09:35:58 12-May-2017,09:36:09 12-May-2017,11,0,-64.6997,-62.5330,CRC,0,0,,,,1.016,0.172,,1.5,350.0,0,,,,,,,,,,,153,27,255,81,272,,,,,,,,,
166125,166125,,Mk10,,,09:13:42 13-May-2017,,1,-64.6882,-62.6149,CRC,0,0,,5242,3.312,1.016,0.164,-0.50,1.5,348.0,0,,,,,,,,,,,102,27,255,81,272,,,,,,,,,
166125,166125,,Mk10,,10:01:00 13-May-2017,10:01:11 13-May-2017,11,1,-64.7156,-62.5223,CRC,0,0,,,,1.000,0.100,,1.5,348.0,0,,,,,,,,,,,145,27,255,81,272,,,,,,,,,
166125,166125,,Mk10,,11:45:00 13-May-2017,11:45:11 13-May-2017,11,2,-64.6955,-62.5998,CRC,0,0,,,,1.016,0.096,,1.0,348.0,0,,,,,,,,,,,150,27,255,81,272,,,,,,,,,
