DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"131116",131116,Mk10,DS,2,0,2,52,52,23:03:34 27-Feb-2016,P,B,-64.1250,-61.0320,,,6,,401677421,-134,
"131116",131116,Mk10,DS,1,0,1,,,23:14:17 27-Feb-2016,R,B,-64.1250,-61.0320,,,6,,401677416,-131,
"131116",131116,Mk10,DS,1,0,1,,,00:11:00 28-Feb-2016,A,B,-64.1260,-61.0360,,,8,,401677421,-131,
"131116",131116,Mk10,DS,8,0,4,98,43,00:34:14 28-Feb-2016,N,3,-64.1120,-60.9860,,,56,,401677418,-121,
"131116",131116,Mk10,DS,8,0,2,82,43,00:39:03 28-Feb-2016,K,2,-64.1130,-60.9860,,,56,,401677419,-121,
"131116",131116,Mk10,DS,5,0,3,68,42,00:41:22 28-Feb-2016,P,0,-64.1140,-60.9810,,,46,,401677422,-125,
"131116",131116,Mk10,DS,2,0,1,80,80,01:05:03 28-Feb-2016,B,B,-64.1160,-60.9810,,,6,,401677420,-128,
"131116",131116,Mk10,DS,2,0,0,48,48,01:47:19 28-Feb-2016,A,B,-64.1070,-60.9710,,,8,,401677417,-123,
"131116",131116,Mk10,DS,3,0,1,166,94,02:16:23 28-Feb-2016,N,A,-64.0880,-61.0110,,,6,,401677413,-124,
"131116",131116,Mk10,DS,5,0,2,131,94,02:20:22 28-Feb-2016,K,1,-64.1090,-61.0010,,,46,,401677419,-127,
"131116",131116,Mk10,DS,4,0,2,141,94,02:18:12 28-Feb-2016,P,1,-64.1120,-60.9740,,,58,,401677420,-123,
"131116",131116,Mk10,DS,4,0,2,165,101,02:42:14 28-Feb-2016,B,0,-64.1050,-61.0020,,,46,,401677418,-118,
"131116",131116,Mk10,DS,3,0,0,203,47,03:28:29 28-Feb-2016,A,A,-64.1120,-60.9660,,,8,,401677422,-124,
"131116",131116,Mk10,DS,2,0,1,259,259,03:52:44 28-Feb-2016,N,B,-64.0840,-60.9700,,,6,,401677426,-124,
"131116",131116,Mk10,DS,2,0,1,254,254,03:57:00 28-Feb-2016,K,B,-64.0890,-61.0470,,,6,,401677411,-123,
"131116",131116,Mk10,DS,3,0,0,251,248,03:59:05 28-Feb-2016,P,A,-64.0960,-61.0070,,,6,,401677418,-130,
"131116",131116,Mk10,DS,1,0,1,,,04:21:04 28-Feb-2016,B,B,-64.0930,-61.0070,,,6,,401677420,-133,
"131116",131116,Mk10,DS,1,0,0,,,05:09:58 28-Feb-2016,A,B,-64.0870,-61.0040,,,8,,401677423,-117,
"131116",131116,Mk10,DS,2,0,0,158,158,05:30:33 28-Feb-2016,N,B,-64.0910,-61.0170,,,6,,401677426,-125,
"131116",131116,Mk10,DS,2,0,1,158,158,05:30:33 28-Feb-2016,K,B,-64.0980,-61.0230,,,,,401677422,-127,
"131116",131116,Mk10,DS,3,0,0,185,168,05:39:35 28-Feb-2016,P,A,-64.1100,-61.0180,,,6,,401677418,-122,
"131116",131116,Mk10,DS,1,0,0,,,06:52:59 28-Feb-2016,A,B,-64.1010,-61.0130,,,8,,401677420,-133,
"131116",131116,Mk10,DS,2,0,0,480,480,07:14:07 28-Feb-2016,N,B,-64.1060,-61.0430,,,6,,401677420,-127,
"131116",131116,Mk10,DS,2,0,1,480,480,07:10:07 28-Feb-2016,K,B,-64.1070,-61.0440,,,6,,401677420,-128,
"131116",131116,Mk10,DS,2,0,1,341,341,07:21:38 28-Feb-2016,P,B,-64.1150,-61.0540,,,6,,401677418,-133,
"131116",131116,Mk10,DS,3,0,1,113,50,08:25:56 28-Feb-2016,A,A,-64.1290,-60.9670,,,8,,401677421,-131,
"131116",131116,Mk10,DS,1,0,0,,,09:16:59 28-Feb-2016,B,B,-64.1000,-61.0500,,,8,,401677420,-132,
"131116",131116,Mk10,DS,2,0,0,46,46,09:32:32 28-Feb-2016,R,B,-64.1230,-60.9440,,,6,,401677428,-130,
"131116",131116,Mk10,DS,3,0,2,45,43,10:04:43 28-Feb-2016,A,A,-64.1110,-60.9500,,,8,,401677419,-120,
"131116",131116,Mk10,DS,1,0,0,,,10:33:41 28-Feb-2016,N,B,-64.1160,-60.9220,,,8,,401677421,-124,
"131116",131116,Mk10,DS,1,0,0,,,10:33:41 28-Feb-2016,K,B,-64.1160,-60.9370,,,,,401677416,-130,
"131116",131116,Mk10,DS,1,0,1,,,11:07:13 28-Feb-2016,R,B,-64.1140,-60.9240,,,8,,401677418,-137,
"131116",131116,Mk10,DS,2,0,0,621,621,11:40:25 28-Feb-2016,A,B,-64.0970,-61.0040,,,8,,401677421,-121,
"131116",131116,Mk10,DS,1,0,0,,,12:49:58 28-Feb-2016,R,B,-64.0950,-61.0050,,,8,,401677401,-122,
"131116",131116,Mk10,DS,1,0,1,,,13:27:03 28-Feb-2016,A,B,-64.1080,-61.0010,,,6,,401677420,-116,
"131116",131116,Mk10,DS,1,0,0,,,15:05:25 28-Feb-2016,A,B,-64.1050,-61.0180,,,8,,401677414,-124,
"131116",131116,Mk10,DS,2,0,0,53,53,17:47:00 28-Feb-2016,R,B,-64.0900,-60.9940,,,8,,401677414,-133,
"131116",131116,Mk10,DS,3,0,0,155,53,17:48:35 28-Feb-2016,P,A,-64.1120,-60.9820,,,8,,401677419,-125,
"131116",131116,Mk10,DS,1,0,1,,,19:17:56 28-Feb-2016,R,B,-64.1090,-60.9930,,,8,,401677415,-135,
"131116",131116,Mk10,DS,1,0,0,,,19:33:10 28-Feb-2016,P,B,-64.1070,-60.9930,,,6,,401677421,-130,
"131116",131116,Mk10,DS,3,0,2,227,43,20:51:18 28-Feb-2016,K,A,-64.1240,-61.0830,,,8,,401677423,-129,
"131116",131116,Mk10,DS,2,0,0,103,103,20:56:59 28-Feb-2016,N,B,-64.1340,-61.0200,,,8,,401677424,-124,
"131116",131116,Mk10,DS,2,0,1,103,103,20:56:59 28-Feb-2016,R,B,-64.0960,-61.0520,,,6,,401677420,-130,
"131116",131116,Mk10,DS,4,0,2,60,42,21:10:55 28-Feb-2016,P,1,-64.1210,-61.0840,,,56,,401677414,-125,
"131116",131116,Mk10,DS,2,0,1,47,47,22:33:00 28-Feb-2016,K,B,-64.1140,-61.1060,,,8,,401677427,-123,
"131116",131116,Mk10,DS,1,0,1,,,22:43:28 28-Feb-2016,N,B,-64.1210,-61.1090,,,8,,401677423,-131,
"131116",131116,Mk10,DS,3,0,2,71,56,22:44:44 28-Feb-2016,R,A,-64.1160,-61.0850,,,6,,401677421,-132,
"131116",131116,Mk10,DS,3,0,0,49,42,22:45:46 28-Feb-2016,P,A,-64.1140,-61.0410,,,6,,401677425,-133,
"131116",131116,Mk10,DS,1,0,1,,,23:49:09 28-Feb-2016,A,B,-64.1150,-61.0520,,,8,,401677430,-135,
"131116",131116,Mk10,DS,3,0,1,293,96,00:11:20 29-Feb-2016,K,A,-64.1180,-60.9860,,,6,,401677424,-122,
"131116",131116,Mk10,DS,4,0,1,152,44,00:20:23 29-Feb-2016,N,1,-64.1050,-61.0410,,,46,,401677422,-121,
"131116",131116,Mk10,DS,2,0,0,49,49,00:23:48 29-Feb-2016,R,B,-64.1080,-61.0530,,,6,,401677421,-128,
"131116",131116,Mk10,DS,1,0,0,,,00:30:44 29-Feb-2016,P,B,-64.1060,-61.0500,,,6,,401677422,-137,
"131116",131116,Mk10,DS,7,0,2,94,43,01:28:08 29-Feb-2016,A,2,-64.1190,-61.0500,,,58,,401677421,-116,
"131116",131116,Mk10,DS,3,0,3,109,47,01:53:31 29-Feb-2016,K,A,-64.1130,-61.0460,,,6,,401677422,-124,
"131116",131116,Mk10,DS,2,0,2,49,49,02:02:57 29-Feb-2016,N,B,-64.1370,-61.0810,,,8,,401677421,-135,
"131116",131116,Mk10,DS,3,0,1,185,50,02:07:12 29-Feb-2016,P,A,-64.1030,-61.0370,,,8,,401677422,-135,
"131116",131116,Mk10,DS,1,0,1,,,02:25:29 29-Feb-2016,B,B,-64.1090,-61.0410,,,6,,401677417,-124,
"131116",131116,Mk10,DS,3,0,2,237,45,03:08:18 29-Feb-2016,A,A,-64.1000,-61.0070,,,8,,401677419,-115,
"131116",131116,Mk10,DS,2,0,0,441,441,03:31:46 29-Feb-2016,K,B,-64.1040,-61.0210,,,6,,401677421,-130,
"131116",131116,Mk10,DS,3,0,2,322,43,03:50:36 29-Feb-2016,P,A,-64.1010,-61.0380,,,6,,401677420,-132,
"131116",131116,Mk10,DS,1,0,1,,,04:03:42 29-Feb-2016,B,B,-64.1020,-61.0320,,,6,,401677414,-133,
"131116",131116,Mk10,DS,2,0,1,50,50,04:50:19 29-Feb-2016,A,B,-64.1140,-61.0670,,,8,,401677411,-123,
"131116",131116,Mk10,DS,1,0,0,,,05:12:14 29-Feb-2016,K,B,-64.1140,-61.0690,,,6,,401677410,-137,
"131116",131116,Mk10,DS,2,0,0,249,249,05:29:18 29-Feb-2016,P,B,-64.0910,-61.0460,,,7,,401677425,-123,
"131116",131116,Mk10,DS,2,0,0,45,45,06:26:40 29-Feb-2016,A,B,-64.0950,-60.9930,,,8,,401677429,-121,
"131116",131116,Mk10,DS,2,0,1,374,374,06:44:55 29-Feb-2016,K,B,-64.1090,-61.0510,,,6,,401677418,-125,
"131116",131116,Mk10,DS,4,0,1,146,42,07:02:15 29-Feb-2016,N,1,-64.1180,-61.0460,,,56,,401677418,-129,
"131116",131116,Mk10,DS,2,0,0,43,43,07:08:16 29-Feb-2016,P,B,-64.0960,-61.1100,,,6,,401677420,-123,
"131116",131116,Mk10,DS,3,0,2,70,48,08:23:13 29-Feb-2016,K,A,-64.0920,-61.1230,,,8,,401677421,-117,
"131116",131116,Mk10,DS,2,0,1,576,576,08:40:33 29-Feb-2016,N,B,-64.1210,-60.9260,,,6,,401677424,-124,
"131116",131116,Mk10,DS,1,0,0,,,08:55:37 29-Feb-2016,P,B,-64.0940,-61.1070,,,6,,401677444,-135,
"131116",131116,Mk10,DS,1,0,1,,,08:58:22 29-Feb-2016,R,B,-64.0990,-61.1000,,,6,,401677429,-137,
"131116",131116,Mk10,DS,2,0,1,54,54,10:19:05 29-Feb-2016,N,B,-64.0940,-61.0790,,,8,,401677415,-133,
"131116",131116,Mk10,DS,1,0,1,,,10:35:31 29-Feb-2016,B,B,-64.0900,-61.0890,,,8,,401677422,-129,
"131116",131116,Mk10,DS,1,0,1,,,10:35:31 29-Feb-2016,R,B,-64.0880,-61.0870,,,,,401677428,-132,
"131116",131116,Mk10,DS,1,0,1,,,11:23:58 29-Feb-2016,A,B,-64.0780,-61.0730,,,8,,401677420,-118,
"131116",131116,Mk10,DS,2,0,1,121,121,11:50:21 29-Feb-2016,K,B,-64.1160,-61.0400,,,6,,401677433,-133,
"131116",131116,Mk10,DS,1,0,0,,,12:06:21 29-Feb-2016,N,B,-64.1160,-61.0390,,,6,,401677428,-135,
"131116",131116,Mk10,DS,4,0,2,62,45,12:18:43 29-Feb-2016,R,1,-64.1080,-60.9610,,,58,,401677422,-119,
"131116",131116,Mk10,DS,5,0,3,58,45,12:19:11 29-Feb-2016,B,1,-64.1080,-60.9560,,,46,,401677416,-120,
"131116",131116,Mk10,DS,1,0,0,,,13:05:17 29-Feb-2016,A,B,-64.1140,-60.9240,,,8,,401677420,-116,
"131116",131116,Mk10,DS,2,0,1,47,47,13:53:16 29-Feb-2016,B,B,-64.1430,-60.9260,,,8,,401677414,-131,
"131116",131116,Mk10,DS,2,0,2,340,340,14:00:31 29-Feb-2016,R,B,-64.1430,-60.9240,,,6,,401677427,-135,
"131116",131116,Mk10,DS,1,0,0,,,14:45:30 29-Feb-2016,A,B,-64.1390,-60.9000,,,8,,401677395,-124,
"131116",131116,Mk10,DS,2,0,2,74,74,15:35:00 29-Feb-2016,R,B,-64.0870,-60.9550,,,6,,401677428,-130,
"131116",131116,Mk10,DS,5,0,1,77,53,17:13:22 29-Feb-2016,R,0,-64.1050,-60.9530,,,48,,401677426,-127,
"131116",131116,Mk10,DS,3,0,0,316,98,17:36:28 29-Feb-2016,P,A,-64.0520,-61.0230,,,6,,401677405,-125,
"131116",131116,Mk10,DS,1,0,0,,,18:49:59 29-Feb-2016,R,B,-64.0630,-61.0430,,,6,,401677442,-122,
"131116",131116,Mk10,DS,4,0,1,99,65,19:18:48 29-Feb-2016,P,1,-64.1080,-61.0090,,,56,,401677408,-122,
"131116",131116,Mk10,DS,3,0,1,315,56,20:57:35 29-Feb-2016,P,A,-64.0810,-60.9770,,,8,,401677419,-129,
"131116",131116,Mk10,DS,1,0,0,,,22:05:12 29-Feb-2016,R,B,-64.0760,-60.9740,,,8,,401677428,-130,
"131116",131116,Mk10,DS,2,0,1,213,213,22:06:59 29-Feb-2016,K,B,-64.1130,-60.9500,,,6,,401677419,-124,
"131116",131116,Mk10,DS,1,0,0,,,22:32:46 29-Feb-2016,N,B,-64.0760,-60.9640,,,8,,401677414,-129,
"131116",131116,Mk10,DS,3,0,0,55,48,22:37:07 29-Feb-2016,P,A,-64.0870,-60.9430,,,6,,401677429,-130,
"131116",131116,Mk10,DS,2,0,0,61,61,23:43:36 29-Feb-2016,K,B,-64.0830,-60.9080,,,8,,401677425,-133,
"131116",131116,Mk10,DS,2,0,1,45,45,23:54:39 29-Feb-2016,R,B,-64.1150,-60.9270,,,6,,401677418,-136,
"131116",131116,Mk10,DS,3,0,1,66,52,00:14:21 01-Mar-2016,N,A,-64.1160,-61.0480,,,8,,401677423,-121,
"131116",131116,Mk10,DS,3,0,1,91,91,00:17:03 01-Mar-2016,P,A,-64.1110,-61.0250,,,6,,401677414,-127,
"131116",131116,Mk10,DS,1,0,1,,,00:23:19 01-Mar-2016,B,B,-64.1120,-61.0260,,,6,,401677419,-136,
"131116",131116,Mk10,DS,6,0,1,97,45,01:10:24 01-Mar-2016,A,1,-64.1090,-61.0010,,,48,,401677421,-121,
"131116",131116,Mk10,DS,4,0,0,86,49,01:26:35 01-Mar-2016,K,1,-64.1040,-60.9810,,,56,,401677420,-128,
"131116",131116,Mk10,DS,5,0,1,72,43,01:48:27 01-Mar-2016,N,0,-64.1070,-60.9680,,,48,,401677423,-122,
"131116",131116,Mk10,DS,1,0,0,,,01:58:59 01-Mar-2016,P,B,-64.1080,-60.9660,,,6,,401677422,-130,
"131116",131116,Mk10,DS,3,0,1,210,46,01:58:59 01-Mar-2016,B,A,-64.1170,-61.0050,,,,,401677419,-123,
"131116",131116,Mk10,DS,9,0,0,82,45,02:43:58 01-Mar-2016,A,0,-64.1120,-60.9150,,,48,,401677420,-115,
"131116",131116,Mk10,DS,4,0,2,181,80,03:06:18 01-Mar-2016,K,3,-64.1270,-60.9780,,,68,,401677421,-124,
"131116",131116,Mk10,DS,4,0,0,61,45,03:33:33 01-Mar-2016,N,0,-64.1370,-60.9470,,,56,,401677427,-125,
"131116",131116,Mk10,DS,4,0,0,131,47,03:37:51 01-Mar-2016,P,1,-64.1120,-60.9910,,,58,,401677418,-120,
"131116",131116,Mk10,DS,3,0,1,230,204,03:39:41 01-Mar-2016,B,A,-64.1140,-60.9720,,,6,,401677421,-123,
"131116",131116,Mk10,DS,4,0,0,138,85,04:27:18 01-Mar-2016,A,0,-64.1190,-60.9850,,,48,,401677420,-118,
"131116",131116,Mk10,DS,2,0,1,211,211,04:47:37 01-Mar-2016,K,B,-64.1150,-60.9790,,,8,,401677422,-123,
"131116",131116,Mk10,DS,1,0,0,,,05:11:14 01-Mar-2016,N,B,-64.1150,-60.9800,,,6,,401677424,-135,
"131116",131116,Mk10,DS,4,0,0,245,44,05:18:49 01-Mar-2016,P,0,-64.1230,-60.9770,,,56,,401677419,-125,
"131116",131116,Mk10,DS,2,0,1,151,151,06:07:12 01-Mar-2016,A,B,-64.1240,-60.9770,,,8,,401677424,-118,
"131116",131116,Mk10,DS,2,0,0,159,159,06:22:01 01-Mar-2016,K,B,-64.1250,-61.0200,,,6,,401677414,-131,
"131116",131116,Mk10,DS,3,0,1,325,307,06:59:33 01-Mar-2016,P,A,-64.1090,-60.9770,,,8,,401677422,-130,
"131116",131116,Mk10,DS,6,0,1,66,47,07:44:45 01-Mar-2016,A,2,-64.1300,-60.9960,,,58,,401677419,-121,
"131116",131116,Mk10,DS,5,0,1,61,49,08:01:54 01-Mar-2016,K,3,-64.1310,-60.9700,,,56,,401677419,-123,
"131116",131116,Mk10,DS,4,0,1,182,43,08:29:44 01-Mar-2016,N,1,-64.1210,-60.9960,,,58,,401677420,-125,
"131116",131116,Mk10,DS,1,0,0,,,10:07:58 01-Mar-2016,N,B,-64.1200,-61.0050,,,8,,401677420,-128,
"131116",131116,Mk10,DS,1,0,0,,,10:07:58 01-Mar-2016,R,B,-64.1260,-61.0030,,,,,401677412,-131,
"131116",131116,Mk10,DS,1,0,0,,,11:07:01 01-Mar-2016,A,B,-64.1250,-61.0010,,,8,,401677405,-126,
"131116",131116,Mk10,DS,1,0,1,,,11:22:29 01-Mar-2016,K,B,-64.1330,-60.9690,,,6,,401677424,-133,
"131116",131116,Mk10,DS,2,0,1,45,45,11:48:56 01-Mar-2016,R,B,-64.1310,-60.9100,,,6,,401677432,-120,
"131116",131116,Mk10,DS,2,0,1,44,44,11:54:34 01-Mar-2016,N,B,-64.1300,-60.9120,,,6,,401677416,-135,
"131116",131116,Mk10,DS,2,0,2,44,44,11:54:34 01-Mar-2016,B,B,-64.1130,-60.9560,,,,,401677422,-131,
"131116",131116,Mk10,DS,2,0,1,202,202,13:29:41 01-Mar-2016,R,B,-64.1090,-60.9810,,,8,,401677416,-121,
"131116",131116,Mk10,DS,1,0,1,,,13:40:49 01-Mar-2016,B,B,-64.1100,-60.9810,,,6,,401677417,-133,
"131116",131116,Mk10,DS,2,0,1,104,104,14:29:28 01-Mar-2016,A,B,-64.1110,-60.9830,,,8,,401677413,-125,
"131116",131116,Mk10,DS,2,0,2,93,93,15:07:50 01-Mar-2016,R,B,-64.1000,-60.9400,,,6,,401677436,-130,
"131116",131116,Mk10,DS,1,0,1,,,15:16:08 01-Mar-2016,B,B,-64.0810,-60.9400,,,6,,401677416,-130,
"131116",131116,Mk10,DS,1,0,0,,,16:05:41 01-Mar-2016,A,B,-64.0760,-60.9380,,,8,,401677398,-133,
"131116",131116,Mk10,DS,1,0,1,,,16:41:20 01-Mar-2016,R,B,-64.0710,-60.9640,,,6,,401677425,-136,
"131116",131116,Mk10,DS,1,0,1,,,17:27:01 01-Mar-2016,P,B,-64.0530,-60.9640,,,7,,401677439,-130,
"131116",131116,Mk10,DS,3,0,2,217,46,18:20:34 01-Mar-2016,R,A,-64.0100,-60.8850,,,8,,401677434,-124,
"131116",131116,Mk10,DS,3,0,1,236,50,19:04:56 01-Mar-2016,P,A,-64.0160,-61.0240,,,8,,401677420,-124,
"131116",131116,Mk10,DS,3,0,1,203,94,20:01:37 01-Mar-2016,R,A,-64.0250,-61.0330,,,8,,401677421,-125,
"131116",131116,Mk10,DS,1,0,1,,,20:00:24 01-Mar-2016,K,B,-64.0050,-61.0650,,,8,,401677415,-135,
"131116",131116,Mk10,DS,2,0,1,101,101,20:35:43 01-Mar-2016,N,B,-64.0240,-61.0480,,,8,,401677418,-125,
"131116",131116,Mk10,DS,2,0,0,43,43,20:51:02 01-Mar-2016,P,B,-64.0040,-61.0730,,,8,,401677414,-130,
"131116",131116,Mk10,DS,3,0,1,150,43,21:36:55 01-Mar-2016,R,A,-64.0090,-61.1330,,,8,,401677420,-123,
"131116",131116,Mk10,DS,3,0,1,43,43,21:44:57 01-Mar-2016,K,A,-64.0120,-61.0790,,,8,,401677416,-129,
"131116",131116,Mk10,DS,3,0,0,205,93,22:17:58 01-Mar-2016,N,A,-64.0320,-61.0910,,,8,,401677422,-122,
"131116",131116,Mk10,DS,3,0,1,228,46,22:24:48 01-Mar-2016,P,A,-64.0180,-61.0790,,,6,,401677423,-130,
"131116",131116,Mk10,DS,1,0,0,,,23:07:34 01-Mar-2016,A,B,-64.0250,-61.1020,,,8,,401677420,-122,
"131116",131116,Mk10,DS,4,0,3,114,43,23:21:21 01-Mar-2016,R,0,-64.0250,-61.0560,,,46,,401677418,-124,
