DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
"131116",131116,0.500000,Mk10,12:00:00 26-Feb-2016,,,,0.000000,0.000000,Status,,
"131116",131116,0.500000,Mk10,18:00:00 26-Feb-2016,,,,0.000000,0.000000,Behavior,255.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,00:00:00 27-Feb-2016,,,,0.000000,0.000000,Status,303.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,06:00:00 27-Feb-2016,,,,0.000000,0.000000,Status,83.750000,0.750000,Behavior
"131116",131116,0.500000,Mk10,12:00:00 27-Feb-2016,,,,0.000000,0.000000,Behavior,255.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,18:00:00 27-Feb-2016,,,,0.000000,0.000000,Behavior,295.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,00:00:00 28-Feb-2016,,,,0.000000,0.000000,Behavior,295.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,06:00:00 28-Feb-2016,,,,0.000000,0.000000,Behavior,56.000000,0.500000,Behavior
"131116",131116,0.500000,Mk10,12:00:00 28-Feb-2016,,,,0.000000,0.000000,Behavior,319.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,18:00:00 28-Feb-2016,,,,0.000000,0.000000,Behavior,279.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,00:00:00 29-Feb-2016,,,,0.000000,0.000000,Behavior,255.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,06:00:00 29-Feb-2016,,,,0.000000,0.000000,Status,85.750000,0.750000,Behavior
"131116",131116,0.500000,Mk10,12:00:00 29-Feb-2016,,,,0.000000,0.000000,Status,327.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,18:00:00 29-Feb-2016,,,,0.000000,0.000000,Status,279.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,00:00:00 01-Mar-2016,,,,0.000000,0.000000,Status,287.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,06:00:00 01-Mar-2016,,,,0.000000,0.000000,Status,52.750000,0.250000,Behavior
"131116",131116,0.500000,Mk10,12:00:00 01-Mar-2016,,,,0.000000,0.000000,Behavior,239.750000,1.750000,Behavior
"131116",131116,0.500000,Mk10,18:00:00 01-Mar-2016,,,,0.000000,0.000000,Behavior,255.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,00:00:00 02-Mar-2016,,,,0.000000,0.000000,Status,136.000000,1.750000,TimeSeries
"131116",131116,0.500000,Mk10,06:00:00 02-Mar-2016,,,,0.000000,0.000000,Status,69.750000,0.750000,Behavior
"131116",131116,0.500000,Mk10,12:00:00 02-Mar-2016,,,,0.000000,0.000000,Behavior,105.750000,0.750000,Behavior
"131116",131116,0.500000,Mk10,18:00:00 02-Mar-2016,,,,0.000000,0.000000,Status,191.750000,1.750000,Behavior
"131116",131116,0.500000,Mk10,00:00:00 03-Mar-2016,,,,0.000000,0.000000,Status,255.750000,3.750000,Behavior
"131116",131116,0.500000,Mk10,06:00:00 03-Mar-2016,,,,0.000000,0.000000,Behavior,57.750000,0.750000,Behavior
"131116",131116,0.500000,Mk10,12:00:00 03-Mar-2016,,,,0.000000,0.000000,Behavior,79.750000,0.750000,Behavior
"131116",131116,0.500000,Mk10,18:00:00 03-Mar-2016,,,,0.000000,0.000000,Status,123.750000,1.750000,Behavior
"131116",131116,0.500000,Mk10,00:00:00 04-Mar-2016,,,,0.000000,0.000000,Status,151.750000,1.750000,Behavior
"131116",131116,0.500000,Mk10,06:00:00 04-Mar-2016,,,,0.000000,0.000000,Behavior,63.750000,0.750000,Behavior
"131116",131116,0.500000,Mk10,12:00:00 04-Mar-2016,,,,0.000000,0.000000,Behavior,155.750000,1.750000,Behavior
"131116",131116,0.500000,Mk10,18:00:00 04-Mar-2016,,,,0.000000,0.000000,Behavior,155.750000,1.750000,Behavior
"131116",131116,0.500000,Mk10,00:00:00 05-Mar-2016,,,,0.000000,0.000000,Status,163.750000,1.750000,Behavior
"131116",131116,0.500000,Mk10,06:00:00 05-Mar-2016,,,,0.000000,0.000000,Behavior,71.750000,0.750000,Behavior
"131116",131116,0.500000,Mk10,12:00:00 05-Mar-2016,,,,0.000000,0.000000,Behavior,40.750000,0.250000,Behavior
"131116",131116,0.500000,Mk10,18:00:00 05-Mar-2016,,,,0.000000,0.000000,Status,101.750000,0.750000,Behavior
"131116",131116,0.500000,Mk10,00:00:00 06-Mar-2016,,,,0.000000,0.000000,Status,143.750000,1.750000,Behavior
"131116",131116,0.500000,Mk10,12:00:00 06-Mar-2016,,,,0.000000,0.000000,Behavior,27.750000,0.250000,Behavior
"131116",131116,0.500000,Mk10,06:00:00 07-Mar-2016,,,,0.000000,0.000000,Behavior,32.750000,0.250000,Behavior
"131116",131116,0.500000,Mk10,12:00:00 07-Mar-2016,,,,0.000000,0.000000,Behavior,27.750000,0.250000,Behavior
