DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
166127,166127,Mk10,DS,1,0,0,,,17:07:43 03-May-2017,SR,,,,,,,,401650000,-137
166127,166127,Mk10,DS,2,0,1,40,40,18:45:13 03-May-2017,SR,,,,,,,,401650000,-127
166127,166127,Mk10,DS,7,0,4,54,31,20:24:56 03-May-2017,SR,1,-64.6901,-62.2362,-64.6901,-62.2362,40,,401677281,-129
166127,166127,Mk10,DS,2,0,1,358,358,21:39:42 03-May-2017,NP,B,-64.6871,-62.2199,-64.6871,-62.2199,8,,401677287,-135
166127,166127,Mk10,DS,2,0,2,112,112,21:43:37 03-May-2017,NN,B,-64.6876,-62.2199,-64.6876,-62.2199,6,,401677277,-135
166127,166127,Mk10,DS,4,0,1,46,39,22:04:38 03-May-2017,SR,2,-64.6679,-62.2743,-64.6679,-62.2743,56,,401677290,-132
166127,166127,Mk10,DS,3,0,0,50,30,22:05:09 03-May-2017,NK,A,-64.6826,-62.2892,-64.6826,-62.2892,6,,401677281,-129
166127,166127,Mk10,DS,5,1,1,,,23:21:12 03-May-2017,NP,1,-64.6945,-62.3077,-64.6945,-62.3077,58,,401677284,-131
166127,166127,Mk10,DS,3,0,1,270,48,23:28:07 03-May-2017,NN,A,-64.6594,-62.2936,-64.6594,-62.2936,8,,401677279,-130
166127,166127,Mk10,DS,3,0,2,60,44,23:45:28 03-May-2017,NK,A,-64.6920,-62.2691,-64.6920,-62.2691,6,,401677285,-140
166127,166127,Mk10,DS,2,0,1,30,30,01:12:48 04-May-2017,NN,B,-64.6537,-62.2892,-64.6537,-62.2892,8,,401677281,-133
166127,166127,Mk10,DS,4,0,1,46,30,01:28:24 04-May-2017,NK,1,-64.6944,-62.2706,-64.6944,-62.2706,56,,401677279,-131
166127,166127,Mk10,DS,2,0,2,120,120,02:35:12 04-May-2017,NP,B,-64.6993,-62.1882,-64.6993,-62.1882,7,,401677304,-135
166127,166127,Mk10,DS,10,1,2,,,03:13:02 04-May-2017,MA,1,-64.7258,-62.2620,-64.7258,-62.2620,48,,401677296,-123
166127,166127,Mk10,DS,3,0,1,51,33,04:17:45 04-May-2017,NP,A,-64.7168,-62.2165,-64.7168,-62.2165,8,,401677302,-133
166127,166127,Mk10,DS,1,0,0,,,06:00:55 04-May-2017,NP,B,-64.7188,-62.2747,-64.7188,-62.2747,8,,401677300,-137
166127,166127,Mk10,DS,1,0,1,,,06:06:12 04-May-2017,NN,B,-64.7162,-62.2594,-64.7162,-62.2594,6,,401677296,-133
166127,166127,Mk10,DS,5,0,3,35,30,06:20:10 04-May-2017,NK,1,-64.6959,-62.2564,-64.6959,-62.2564,56,,401677302,-132
166127,166127,Mk10,DS,3,0,3,35,34,07:35:37 04-May-2017,NP,A,-64.6917,-62.2868,-64.6917,-62.2868,8,,401677297,-134
166127,166127,Mk10,DS,3,0,1,37,30,07:46:21 04-May-2017,NN,A,-64.6950,-62.3381,-64.6950,-62.3381,6,,401677286,-130
166127,166127,Mk10,DS,1,0,0,,,07:58:45 04-May-2017,NK,B,-64.6918,-62.2828,-64.6918,-62.2828,6,,401677298,-137
166127,166127,Mk10,DS,4,0,3,36,30,08:12:19 04-May-2017,MA,1,-64.6953,-62.3065,-64.6953,-62.3065,58,,401677291,-129
166127,166127,Mk10,DS,5,0,0,39,30,09:24:28 04-May-2017,NN,1,-64.7157,-62.2458,-64.7157,-62.2458,58,,401677302,-133
