DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
166127,166127,Mk10,20:24:56 03-May-2017,Argos,1,-64.6901,-62.2362,605,2628,139,106,,,,,,
166127,166127,Mk10,21:39:42 03-May-2017,Argos,B,-64.6871,-62.2199,4857,23857,988,147,,,,,,
166127,166127,Mk10,21:43:37 03-May-2017,Argos,B,-64.6876,-62.2199,343,614,191,77,,,,,,
166127,166127,Mk10,22:04:38 03-May-2017,Argos,2,-64.6679,-62.2743,459,2399,87,75,,,,,,
166127,166127,Mk10,22:05:09 03-May-2017,Argos,A,-64.6826,-62.2892,1279,6466,252,80,,,,,,
166127,166127,Mk10,23:21:12 03-May-2017,Argos,1,-64.6945,-62.3077,1158,3472,386,34,,,,,,
166127,166127,Mk10,23:28:07 03-May-2017,Argos,A,-64.6594,-62.2936,3832,8128,1806,168,,,,,,
166127,166127,Mk10,23:45:28 03-May-2017,Argos,A,-64.6920,-62.2691,733,12356,43,78,,,,,,
166127,166127,Mk10,01:12:48 04-May-2017,Argos,B,-64.6537,-62.2892,2049,5325,788,89,,,,,,
166127,166127,Mk10,01:28:24 04-May-2017,Argos,1,-64.6944,-62.2706,1131,6842,186,56,,,,,,
166127,166127,Mk10,02:35:12 04-May-2017,Argos,B,-64.6993,-62.1882,1285,3102,531,25,,,,,,
166127,166127,Mk10,03:13:02 04-May-2017,Argos,1,-64.7258,-62.2620,646,5051,82,79,,,,,,
166127,166127,Mk10,04:17:45 04-May-2017,Argos,A,-64.7168,-62.2165,1209,14536,100,99,,,,,,
166127,166127,Mk10,06:00:55 04-May-2017,Argos,B,-64.7188,-62.2747,1505,3944,574,92,,,,,,
166127,166127,Mk10,06:06:12 04-May-2017,Argos,B,-64.7162,-62.2594,1495,3386,660,89,,,,,,
166127,166127,Mk10,06:20:10 04-May-2017,Argos,1,-64.6959,-62.2564,984,2497,387,39,,,,,,
166127,166127,Mk10,07:35:37 04-May-2017,Argos,A,-64.6917,-62.2868,1441,22071,94,89,,,,,,
166127,166127,Mk10,07:46:21 04-May-2017,Argos,A,-64.6950,-62.3381,796,8856,71,97,,,,,,
166127,166127,Mk10,07:58:45 04-May-2017,Argos,B,-64.6918,-62.2828,1631,11191,237,89,,,,,,
166127,166127,Mk10,08:12:19 04-May-2017,Argos,1,-64.6953,-62.3065,1134,6413,200,109,,,,,,
166127,166127,Mk10,09:24:28 04-May-2017,Argos,1,-64.7157,-62.2458,670,6669,67,106,,,,,,
166127,166127,Mk10,09:39:48 04-May-2017,Argos,B,-64.7140,-62.2586,783,1568,390,76,,,,,,
166127,166127,Mk10,11:09:42 04-May-2017,Argos,B,-64.7217,-62.2603,2218,4981,987,88,,,,,,
166127,166127,Mk10,11:28:17 04-May-2017,Argos,2,-64.7211,-62.2309,389,1102,137,90,,,,,,
166127,166127,Mk10,11:45:28 04-May-2017,Argos,1,-64.7355,-62.3293,913,16302,51,75,,,,,,
166127,166127,Mk10,13:08:24 04-May-2017,Argos,2,-64.7066,-62.2500,343,1626,72,95,,,,,,
