DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
166127,166127,,Mk10,00:00:00 04-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,12:00:00 04-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,00:00:00 05-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,00:00:00 06-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,06:00:00 08-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,18:00:00 09-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,06:00:00 10-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,12:00:00 11-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,00:00:00 12-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,06:00:00 12-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,12:00:00 12-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,06:00:00 13-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,00:00:00 14-May-2017,,,,0.000000,0.000000,Status,,,
166127,166127,,Mk10,06:00:00 14-May-2017,,,,0.000000,0.000000,Status,,,
