DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
166127,166127,,Mk10,13:00:00 04-May-2017,,,,0.0,-1.3,Status
166127,166127,,Mk10,06:00:00 05-May-2017,,,,0.0,-1.1,Status
166127,166127,,Mk10,21:00:00 09-May-2017,,,,0.0,-1.2,Status
166127,166127,,Mk10,10:00:00 12-May-2017,,,,0.0,-1.4,Status
166127,166127,,Mk10,10:00:00 13-May-2017,,,,0.0,-1.1,Status
