DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
166127,166127,,Mk10,,,17:07:43 03-May-2017,,,,,,0,0,,564,3.376,1.016,0.048,-0.90,56.5,0.0,4,,,,,,,,,,,25,42,96,80,59485,,,,,,,,,
166127,166127,,Mk10,,03:17:02 04-May-2017,03:17:05 04-May-2017,3,1,-64.7258,-62.2620,CRC,0,0,,,,1.024,0.044,,-0.5,420.0,0,,,,,,,,,,,216,24,255,80,272,,,,,,,,,
166127,166127,,Mk10,,,13:05:59 04-May-2017,,2,-64.7066,-62.2500,CRC,0,0,,1250,3.248,1.024,0.040,-1.30,-0.5,420.0,0,,,,,,,,,,,153,24,255,80,272,,,,,,,,,
166127,166127,,Mk10,,,05:58:25 05-May-2017,,B,-64.7185,-62.2535,CRC,0,0,,1570,3.248,1.024,0.040,-1.10,0.0,398.0,0,,,,,,,,,,,214,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,03:56:12 06-May-2017,03:56:15 06-May-2017,3,3,-64.5237,-62.0901,CRC,0,0,,,,1.016,0.048,,0.0,376.0,0,,,,,,,,,,,156,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,,10:30:51 06-May-2017,,2,-64.5089,-62.0361,,0,0,,34336,3.504,0.304,0.032,37.00,,-40.0,32,,,,,,,,,,,,0,0,8,,,,,,,,,,
166127,166127,,Mk10,,,03:46:02 07-May-2017,,B,-64.5236,-61.7136,,0,0,,2274,3.312,1.024,0.040,-1.60,-27.0,274.0,0,,,,,,,,,,,,87,235,82,20177,,,,,,,45117,57668,
166127,166127,,Mk10,,06:53:34 08-May-2017,06:53:37 08-May-2017,3,B,-64.5442,-61.6715,CRC,0,0,,,,1.024,0.044,,0.5,372.0,0,,,,,,,,,,,223,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,,20:37:30 09-May-2017,,A,-64.3424,-61.2568,CRC,0,0,,3874,3.312,1.016,0.096,-1.20,0.0,358.0,0,,,,,,,,,,,157,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,07:50:00 10-May-2017,07:50:03 10-May-2017,3,1,-64.3654,-61.2441,CRC,0,0,,,,1.024,0.076,,0.0,384.0,0,,,,,,,,,,,244,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,,02:53:33 11-May-2017,,A,-63.9687,-61.0072,,1,0,,36380,3.632,,,13.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
166127,166127,,Mk10,,13:04:04 11-May-2017,13:04:06 11-May-2017,2,B,-63.9981,-60.9881,CRC,0,0,,,,1.016,0.060,,0.0,370.0,0,,,,,,,,,,,86,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,02:09:31 12-May-2017,02:09:34 12-May-2017,3,A,-63.9056,-60.4332,CRC,0,0,,,,1.016,0.052,,0.5,390.0,0,,,,,,,,,,,201,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,,09:31:56 12-May-2017,,0,-63.8115,-59.7750,CRC,0,0,,5218,3.248,1.024,0.120,-1.40,0.5,390.0,0,,,,,,,,,,,159,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,15:24:46 12-May-2017,15:24:48 12-May-2017,2,B,-63.6945,-59.6309,CRC,0,0,,,,1.016,0.056,,0.5,390.0,0,,,,,,,,,,,148,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,07:37:49 13-May-2017,07:37:51 13-May-2017,2,1,-63.6641,-59.6033,CRC,0,0,,,,1.024,0.048,,-0.5,334.0,0,,,,,,,,,,,184,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,,10:26:42 13-May-2017,,A,-63.6240,-59.8660,CRC,0,0,,5730,3.312,1.016,0.048,-1.10,0.0,334.0,0,,,,,,,,,,,143,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,00:35:00 14-May-2017,00:35:02 14-May-2017,2,2,-63.7627,-60.3802,CRC,0,0,,,,1.032,0.048,,0.5,292.0,0,,,,,,,,,,,248,23,255,80,272,,,,,,,,,
166127,166127,,Mk10,,07:25:50 14-May-2017,07:25:52 14-May-2017,2,A,-63.8913,-60.5037,CRC,0,0,,,,1.008,0.052,,0.0,292.0,0,,,,,,,,,,,255,23,255,80,272,,,,,,,,,
