DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:10:00,,,,175.5,24.50,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:11:15,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:12:30,,,,306.5,26.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:13:45,,,,306.5,26.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:15:00,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:16:15,,,,175.5,24.50,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:17:30,,,,38.0,6.25,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:18:45,,,,3.0,3.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:20:00,,,,3.0,3.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:21:15,,,,3.0,3.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:22:30,,,,38.0,6.25,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:23:45,,,,98.5,12.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:25:00,,,,219.0,25.25,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:26:15,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:27:30,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:28:45,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:30:00,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:31:15,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:32:30,,,,142.5,13.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:33:45,,,,8.0,3.25,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:35:00,,,,3.0,3.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:36:15,,,,3.0,3.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:37:30,,,,3.0,3.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:38:45,,,,3.0,3.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:40:00,,,,19.0,3.25,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:41:15,,,,175.5,24.50,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:42:30,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:43:45,,,,219.0,25.25,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:45:00,,,,219.0,25.25,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:46:15,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:47:30,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:48:45,,,,263.0,25.75,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:50:00,,,,142.5,13.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:51:15,,,,3.0,3.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:52:30,,,,3.0,3.00,,
"131134",131134,0.500000,Transmission,Mk10,25-Apr-2016,18:53:45,,,,3.0,3.00,,
