DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"131134",131134,Mk10,00:08:09 26-Apr-2016,Argos,0,-65.0590,-63.1390,,,,,,,,,
"131134",131134,Mk10,01:13:03 26-Apr-2016,Argos,B,-65.1280,-63.1890,,,,,,,,,
"131134",131134,Mk10,01:28:05 26-Apr-2016,Argos,1,-65.0680,-63.0440,,,,,,,,,
"131134",131134,Mk10,01:30:54 26-Apr-2016,Argos,A,-65.0630,-63.0570,,,,,,,,,
"131134",131134,Mk10,01:48:36 26-Apr-2016,Argos,1,-65.0680,-63.0630,,,,,,,,,
"131134",131134,Mk10,02:39:51 26-Apr-2016,Argos,B,-65.0620,-63.1740,,,,,,,,,
"131134",131134,Mk10,02:44:59 26-Apr-2016,Argos,0,-65.0700,-63.1610,,,,,,,,,
"131134",131134,Mk10,03:03:15 26-Apr-2016,Argos,2,-65.0650,-63.1320,,,,,,,,,
"131134",131134,Mk10,03:13:32 26-Apr-2016,Argos,0,-65.0470,-63.0970,,,,,,,,,
"131134",131134,Mk10,03:29:42 26-Apr-2016,Argos,2,-65.0610,-63.1930,,,,,,,,,
"131134",131134,Mk10,04:22:06 26-Apr-2016,Argos,B,-65.0750,-63.1910,,,,,,,,,
"131134",131134,Mk10,04:27:07 26-Apr-2016,Argos,A,-65.0630,-63.1000,,,,,,,,,
"131134",131134,Mk10,04:48:35 26-Apr-2016,Argos,1,-65.0360,-63.1760,,,,,,,,,
"131134",131134,Mk10,04:48:35 26-Apr-2016,Argos,2,-65.0310,-63.1600,,,,,,,,,
"131134",131134,Mk10,05:12:50 26-Apr-2016,Argos,2,-65.0280,-63.1510,,,,,,,,,
"131134",131134,Mk10,06:06:01 26-Apr-2016,Argos,2,-65.0020,-63.2480,,,,,,,,,
"131134",131134,Mk10,06:28:09 26-Apr-2016,Argos,3,-65.0050,-63.2760,,,,,,,,,
"131134",131134,Mk10,06:28:09 26-Apr-2016,Argos,2,-65.0010,-63.2820,,,,,,,,,
"131134",131134,Mk10,06:50:56 26-Apr-2016,Argos,B,-65.0040,-63.2750,,,,,,,,,
"131134",131134,Mk10,07:37:57 26-Apr-2016,Argos,B,-65.0060,-63.2760,,,,,,,,,
"131134",131134,Mk10,07:44:02 26-Apr-2016,Argos,1,-64.9930,-63.3670,,,,,,,,,
"131134",131134,Mk10,08:11:27 26-Apr-2016,Argos,A,-64.9920,-63.3770,,,,,,,,,
"131134",131134,Mk10,08:11:27 26-Apr-2016,Argos,A,-64.9840,-63.3220,,,,,,,,,
"131134",131134,Mk10,08:25:45 26-Apr-2016,Argos,1,-64.9810,-63.4460,,,,,,,,,
"131134",131134,Mk10,09:08:01 26-Apr-2016,Argos,B,-64.9800,-63.4530,,,,,,,,,
"131134",131134,Mk10,09:28:23 26-Apr-2016,Argos,1,-64.9890,-63.4750,,,,,,,,,
"131134",131134,Mk10,09:46:38 26-Apr-2016,Argos,A,-65.0040,-63.5120,,,,,,,,,
"131134",131134,Mk10,10:04:16 26-Apr-2016,Argos,2,-64.9940,-63.5650,,,,,,,,,
"131134",131134,Mk10,10:49:42 26-Apr-2016,Argos,2,-64.9740,-63.5710,,,,,,,,,
"131134",131134,Mk10,10:55:58 26-Apr-2016,Argos,B,-64.9740,-63.5700,,,,,,,,,
"131134",131134,Mk10,11:08:35 26-Apr-2016,Argos,1,-64.9690,-63.5810,,,,,,,,,
"131134",131134,Mk10,11:30:48 26-Apr-2016,Argos,0,-64.9440,-63.5590,,,,,,,,,
"131134",131134,Mk10,11:49:20 26-Apr-2016,Argos,2,-64.9390,-63.5840,,,,,,,,,
"131134",131134,Mk10,12:26:33 26-Apr-2016,Argos,A,-64.9190,-63.6230,,,,,,,,,
"131134",131134,Mk10,12:37:23 26-Apr-2016,Argos,A,-64.9210,-63.6290,,,,,,,,,
"131134",131134,Mk10,13:24:43 26-Apr-2016,Argos,3,-64.8950,-63.6220,,,,,,,,,
"131134",131134,Mk10,14:06:57 26-Apr-2016,Argos,2,-64.9070,-63.6480,,,,,,,,,
"131134",131134,Mk10,15:03:27 26-Apr-2016,Argos,B,-64.9140,-63.6460,,,,,,,,,
"131134",131134,Mk10,15:46:03 26-Apr-2016,Argos,B,-64.8760,-63.6080,,,,,,,,,
"131134",131134,Mk10,00:44:44 27-Apr-2016,Argos,B,-64.7830,-63.6400,,,,,,,,,
"131134",131134,Mk10,00:56:06 27-Apr-2016,Argos,1,-64.8840,-63.9220,,,,,,,,,
"131134",131134,Mk10,01:09:47 27-Apr-2016,Argos,A,-64.8830,-63.9620,,,,,,,,,
"131134",131134,Mk10,01:13:23 27-Apr-2016,Argos,A,-64.8780,-63.9360,,,,,,,,,
"131134",131134,Mk10,01:28:30 27-Apr-2016,Argos,0,-64.8960,-63.9740,,,,,,,,,
"131134",131134,Mk10,02:22:43 27-Apr-2016,Argos,B,-64.8930,-63.9740,,,,,,,,,
"131134",131134,Mk10,02:33:21 27-Apr-2016,Argos,A,-64.9190,-64.0820,,,,,,,,,
"131134",131134,Mk10,02:46:43 27-Apr-2016,Argos,3,-64.9270,-64.0920,,,,,,,,,
"131134",131134,Mk10,02:53:40 27-Apr-2016,Argos,1,-64.9260,-64.0950,,,,,,,,,
"131134",131134,Mk10,03:08:15 27-Apr-2016,Argos,A,-64.9440,-64.0910,,,,,,,,,
"131134",131134,Mk10,05:49:33 27-Apr-2016,Argos,B,-64.9390,-64.2160,,,,,,,,,
"131134",131134,Mk10,06:01:34 27-Apr-2016,Argos,A,-64.9580,-64.1730,,,,,,,,,
"131134",131134,Mk10,06:16:45 27-Apr-2016,Argos,B,-64.9530,-64.2030,,,,,,,,,
"131134",131134,Mk10,06:32:05 27-Apr-2016,Argos,0,-64.9380,-64.1380,,,,,,,,,
"131134",131134,Mk10,07:32:18 27-Apr-2016,Argos,B,-64.9540,-64.2050,,,,,,,,,
"131134",131134,Mk10,07:46:24 27-Apr-2016,Argos,B,-64.9600,-64.1950,,,,,,,,,
"131134",131134,Mk10,08:04:53 27-Apr-2016,Argos,B,-64.9520,-64.2190,,,,,,,,,
"131134",131134,Mk10,08:33:37 27-Apr-2016,Argos,B,-64.9570,-64.2280,,,,,,,,,
"131134",131134,Mk10,10:21:10 27-Apr-2016,Argos,B,-64.9680,-64.2240,,,,,,,,,
"131134",131134,Mk10,11:18:56 27-Apr-2016,Argos,B,-64.9720,-64.2430,,,,,,,,,
"131134",131134,Mk10,13:07:14 27-Apr-2016,Argos,B,-64.9310,-64.2520,,,,,,,,,
"131134",131134,Mk10,13:34:43 27-Apr-2016,Argos,B,-64.9330,-64.2560,,,,,,,,,
"131134",131134,Mk10,15:16:29 27-Apr-2016,Argos,B,-64.9230,-64.2960,,,,,,,,,
"131134",131134,Mk10,16:27:45 27-Apr-2016,Argos,B,-64.9020,-64.3610,,,,,,,,,
"131134",131134,Mk10,16:38:58 27-Apr-2016,Argos,A,-64.8350,-64.3350,,,,,,,,,
"131134",131134,Mk10,18:18:34 27-Apr-2016,Argos,B,-64.7830,-64.2490,,,,,,,,,
"131134",131134,Mk10,18:30:01 27-Apr-2016,Argos,B,-64.7870,-64.2510,,,,,,,,,
"131134",131134,Mk10,20:04:45 27-Apr-2016,Argos,B,-64.7730,-64.2370,,,,,,,,,
"131134",131134,Mk10,20:09:41 27-Apr-2016,Argos,A,-64.7850,-64.3140,,,,,,,,,
"131134",131134,Mk10,21:21:44 27-Apr-2016,Argos,0,-64.7930,-64.3810,,,,,,,,,
"131134",131134,Mk10,21:23:11 27-Apr-2016,Argos,A,-64.7930,-64.3820,,,,,,,,,
"131134",131134,Mk10,21:44:25 27-Apr-2016,Argos,B,-64.7990,-64.3860,,,,,,,,,
"131134",131134,Mk10,21:49:25 27-Apr-2016,Argos,B,-64.7970,-64.3910,,,,,,,,,
"131134",131134,Mk10,23:10:57 27-Apr-2016,Argos,B,-64.7800,-64.4130,,,,,,,,,
"131134",131134,Mk10,00:43:51 28-Apr-2016,Argos,B,-64.7380,-64.4930,,,,,,,,,
"131134",131134,Mk10,00:43:51 28-Apr-2016,Argos,B,-64.7430,-64.4930,,,,,,,,,
"131134",131134,Mk10,01:02:38 28-Apr-2016,Argos,A,-64.7410,-64.5490,,,,,,,,,
"131134",131134,Mk10,01:10:10 28-Apr-2016,Argos,A,-64.7450,-64.5700,,,,,,,,,
"131134",131134,Mk10,02:20:47 28-Apr-2016,Argos,B,-64.7430,-64.5860,,,,,,,,,
"131134",131134,Mk10,02:24:29 28-Apr-2016,Argos,B,-64.7260,-64.5900,,,,,,,,,
"131134",131134,Mk10,02:41:05 28-Apr-2016,Argos,A,-64.7450,-64.5190,,,,,,,,,
"131134",131134,Mk10,02:48:45 28-Apr-2016,Argos,B,-64.7370,-64.5260,,,,,,,,,
"131134",131134,Mk10,05:34:57 28-Apr-2016,Argos,B,-64.6850,-64.5940,,,,,,,,,
"131134",131134,Mk10,05:47:41 28-Apr-2016,Argos,B,-64.7380,-64.5160,,,,,,,,,
"131134",131134,Mk10,06:08:42 28-Apr-2016,Argos,B,-64.7130,-64.5510,,,,,,,,,
"131134",131134,Mk10,06:11:44 28-Apr-2016,Argos,B,-64.6720,-64.4760,,,,,,,,,
"131134",131134,Mk10,07:22:34 28-Apr-2016,Argos,B,-64.6510,-64.5010,,,,,,,,,
"131134",131134,Mk10,07:23:43 28-Apr-2016,Argos,A,-64.6610,-64.5150,,,,,,,,,
"131134",131134,Mk10,07:39:48 28-Apr-2016,Argos,B,-64.6580,-64.5200,,,,,,,,,
"131134",131134,Mk10,10:37:41 28-Apr-2016,Argos,B,-64.6240,-64.5950,,,,,,,,,
"131134",131134,Mk10,10:50:42 28-Apr-2016,Argos,B,-64.6160,-64.5800,,,,,,,,,
"131134",131134,Mk10,11:06:39 28-Apr-2016,Argos,B,-64.6350,-64.3950,,,,,,,,,
"131134",131134,Mk10,12:43:01 28-Apr-2016,Argos,B,-64.6260,-64.4050,,,,,,,,,
"131134",131134,Mk10,13:02:07 28-Apr-2016,Argos,B,-64.6040,-64.4270,,,,,,,,,
"131134",131134,Mk10,16:17:09 28-Apr-2016,Argos,B,-64.5430,-64.4680,,,,,,,,,
"131134",131134,Mk10,21:02:09 28-Apr-2016,Argos,B,-64.4780,-64.5480,,,,,,,,,
"131134",131134,Mk10,21:10:31 28-Apr-2016,Argos,B,-64.4770,-64.3490,,,,,,,,,
"131134",131134,Mk10,21:16:57 28-Apr-2016,Argos,A,-64.4950,-64.0640,,,,,,,,,
"131134",131134,Mk10,21:36:14 28-Apr-2016,Argos,B,-64.4810,-64.2520,,,,,,,,,
"131134",131134,Mk10,22:36:04 28-Apr-2016,Argos,B,-64.4740,-64.2250,,,,,,,,,
"131134",131134,Mk10,22:51:05 28-Apr-2016,Argos,B,-64.4910,-64.1980,,,,,,,,,
"131134",131134,Mk10,22:51:05 28-Apr-2016,Argos,B,-64.4730,-64.0880,,,,,,,,,
"131134",131134,Mk10,23:05:38 28-Apr-2016,Argos,B,-64.4730,-64.0870,,,,,,,,,
"131134",131134,Mk10,23:18:15 28-Apr-2016,Argos,B,-64.4900,-64.1860,,,,,,,,,
"131134",131134,Mk10,23:57:03 28-Apr-2016,Argos,B,-64.4740,-64.1600,,,,,,,,,
"131134",131134,Mk10,00:19:09 29-Apr-2016,Argos,B,-64.4790,-64.1110,,,,,,,,,
"131134",131134,Mk10,00:39:31 29-Apr-2016,Argos,B,-64.4660,-64.1510,,,,,,,,,
"131134",131134,Mk10,00:49:11 29-Apr-2016,Argos,B,-64.4640,-64.1210,,,,,,,,,
"131134",131134,Mk10,00:49:11 29-Apr-2016,Argos,B,-64.4630,-64.1190,,,,,,,,,
"131134",131134,Mk10,01:39:18 29-Apr-2016,Argos,B,-64.4620,-64.1170,,,,,,,,,
"131134",131134,Mk10,02:18:58 29-Apr-2016,Argos,B,-64.4540,-64.0990,,,,,,,,,
"131134",131134,Mk10,02:30:42 29-Apr-2016,Argos,B,-64.4510,-64.0930,,,,,,,,,
"131134",131134,Mk10,02:30:42 29-Apr-2016,Argos,B,-64.4590,-64.0980,,,,,,,,,
"131134",131134,Mk10,03:23:54 29-Apr-2016,Argos,B,-64.4660,-64.0420,,,,,,,,,
"131134",131134,Mk10,03:39:24 29-Apr-2016,Argos,B,-64.4670,-64.0440,,,,,,,,,
"131134",131134,Mk10,05:30:28 29-Apr-2016,Argos,B,-64.4390,-64.0440,,,,,,,,,
"131134",131134,Mk10,05:44:16 29-Apr-2016,Argos,3,-64.4820,-64.0620,,,,,,,,,
"131134",131134,Mk10,05:51:12 29-Apr-2016,Argos,A,-64.4710,-64.0560,,,,,,,,,
"131134",131134,Mk10,07:15:53 29-Apr-2016,Argos,B,-64.4590,-64.0260,,,,,,,,,
"131134",131134,Mk10,07:30:48 29-Apr-2016,Argos,B,-64.4380,-63.8180,,,,,,,,,
"131134",131134,Mk10,07:31:34 29-Apr-2016,Argos,B,-64.4370,-63.9650,,,,,,,,,
"131134",131134,Mk10,08:34:55 29-Apr-2016,Argos,B,-64.4830,-63.8200,,,,,,,,,
"131134",131134,Mk10,08:52:04 29-Apr-2016,Argos,A,-64.4860,-63.8000,,,,,,,,,
"131134",131134,Mk10,10:12:11 29-Apr-2016,Argos,B,-64.4410,-63.9420,,,,,,,,,
"131134",131134,Mk10,10:36:33 29-Apr-2016,Argos,B,-64.4360,-63.9500,,,,,,,,,
"131134",131134,Mk10,10:53:04 29-Apr-2016,Argos,B,-64.4250,-63.9490,,,,,,,,,
"131134",131134,Mk10,12:37:02 29-Apr-2016,Argos,B,-64.4260,-63.9560,,,,,,,,,
"131134",131134,Mk10,13:20:01 29-Apr-2016,Argos,B,-64.4190,-63.9650,,,,,,,,,
"131134",131134,Mk10,15:01:31 29-Apr-2016,Argos,B,-64.4240,-63.9530,,,,,,,,,
"131134",131134,Mk10,17:28:02 29-Apr-2016,Argos,B,-64.3890,-63.8900,,,,,,,,,
"131134",131134,Mk10,19:01:01 29-Apr-2016,Argos,B,-64.3970,-63.8540,,,,,,,,,
"131134",131134,Mk10,21:18:23 29-Apr-2016,Argos,A,-64.3880,-63.7220,,,,,,,,,
"131134",131134,Mk10,22:19:42 29-Apr-2016,Argos,B,-64.3900,-63.7070,,,,,,,,,
"131134",131134,Mk10,22:23:27 29-Apr-2016,Argos,B,-64.3860,-63.7100,,,,,,,,,
"131134",131134,Mk10,22:43:03 29-Apr-2016,Argos,A,-64.4250,-63.7970,,,,,,,,,
"131134",131134,Mk10,23:08:12 29-Apr-2016,Argos,B,-64.4250,-63.7970,,,,,,,,,
"131134",131134,Mk10,23:58:14 29-Apr-2016,Argos,B,-64.4260,-63.7960,,,,,,,,,
"131134",131134,Mk10,00:16:58 30-Apr-2016,Argos,B,-64.4250,-63.7950,,,,,,,,,
"131134",131134,Mk10,01:16:50 30-Apr-2016,Argos,B,-64.4270,-63.7950,,,,,,,,,
"131134",131134,Mk10,02:04:31 30-Apr-2016,Argos,B,-64.4270,-63.7980,,,,,,,,,
