DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
"131134",131134,0.500000,Mk10,16:00:00 25-Apr-2016,,,,0.000000,0.000000,Behavior,327.750000,3.750000,Behavior
"131134",131134,0.500000,Mk10,18:00:00 25-Apr-2016,,,,7.500000,7.500000,DiveDepth,325.000000,25.000000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 25-Apr-2016,,,,20.000000,5.000000,DiveDepth,239.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,04:00:00 26-Apr-2016,,,,7.500000,7.500000,DiveDepth,266.750000,16.750000,DiveDepth
"131134",131134,0.500000,Mk10,10:00:00 26-Apr-2016,,,,20.000000,5.000000,DiveDepth,258.750000,8.750000,DiveDepth
"131134",131134,0.500000,Mk10,16:00:00 26-Apr-2016,,,,7.500000,7.500000,DiveDepth,222.750000,22.750000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 26-Apr-2016,,,,7.500000,7.500000,DiveDepth,162.500000,12.500000,DiveDepth
"131134",131134,0.500000,Mk10,04:00:00 27-Apr-2016,,,,7.500000,7.500000,DiveDepth,208.750000,8.750000,DiveDepth
"131134",131134,0.500000,Mk10,10:00:00 27-Apr-2016,,,,20.000000,5.000000,DiveDepth,315.750000,15.750000,DiveDepth
"131134",131134,0.500000,Mk10,16:00:00 27-Apr-2016,,,,20.000000,5.000000,DiveDepth,81.750000,0.750000,Behavior
"131134",131134,0.500000,Mk10,22:00:00 27-Apr-2016,,,,20.000000,5.000000,DiveDepth,159.750000,9.750000,DiveDepth
"131134",131134,0.500000,Mk10,04:00:00 28-Apr-2016,,,,20.000000,5.000000,DiveDepth,159.750000,9.750000,DiveDepth
"131134",131134,0.500000,Mk10,10:00:00 28-Apr-2016,,,,20.000000,5.000000,DiveDepth,135.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,16:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,65.750000,0.750000,Behavior
"131134",131134,0.500000,Mk10,22:00:00 28-Apr-2016,,,,0.000000,0.000000,Status,159.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,04:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,171.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,10:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,151.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,16:00:00 29-Apr-2016,,,,37.500000,12.500000,DiveDepth,225.000000,25.000000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 29-Apr-2016,,,,20.000000,5.000000,DiveDepth,137.500000,12.500000,DiveDepth
"131134",131134,0.500000,Mk10,04:00:00 30-Apr-2016,,,,0.000000,0.000000,Behavior,175.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,10:00:00 30-Apr-2016,,,,0.000000,0.000000,Behavior,248.750000,2.750000,Behavior
"131134",131134,0.500000,Mk10,16:00:00 30-Apr-2016,,,,20.000000,5.000000,DiveDepth,122.750000,11.500000,TimeSeries
"131134",131134,0.500000,Mk10,22:00:00 30-Apr-2016,,,,20.000000,5.000000,DiveDepth,135.250000,10.250000,DiveDepth
"131134",131134,0.500000,Mk10,04:00:00 01-May-2016,,,,20.000000,5.000000,DiveDepth,111.750000,0.750000,Behavior
"131134",131134,0.500000,Mk10,10:00:00 01-May-2016,,,,20.000000,5.000000,DiveDepth,137.250000,12.250000,DiveDepth
"131134",131134,0.500000,Mk10,16:00:00 01-May-2016,,,,37.500000,12.500000,DiveDepth,147.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,22:00:00 01-May-2016,,,,20.000000,5.000000,DiveDepth,131.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,04:00:00 02-May-2016,,,,20.000000,5.000000,DiveDepth,208.750000,8.750000,DiveDepth
"131134",131134,0.500000,Mk10,10:00:00 02-May-2016,,,,7.500000,7.500000,DiveDepth,187.500000,12.500000,DiveDepth
"131134",131134,0.500000,Mk10,16:00:00 02-May-2016,,,,20.000000,5.000000,DiveDepth,214.750000,14.750000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 02-May-2016,,,,20.000000,5.000000,DiveDepth,137.250000,12.250000,DiveDepth
"131134",131134,0.500000,Mk10,04:00:00 03-May-2016,,,,20.000000,5.000000,DiveDepth,199.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,10:00:00 03-May-2016,,,,20.000000,5.000000,DiveDepth,178.250000,3.250000,DiveDepth
"131134",131134,0.500000,Mk10,16:00:00 03-May-2016,,,,20.000000,5.000000,DiveDepth,212.750000,12.750000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 03-May-2016,,,,20.000000,5.000000,DiveDepth,180.250000,5.250000,DiveDepth
"131134",131134,0.500000,Mk10,04:00:00 04-May-2016,,,,20.000000,5.000000,DiveDepth,210.750000,10.750000,DiveDepth
"131134",131134,0.500000,Mk10,10:00:00 04-May-2016,,,,20.000000,5.000000,DiveDepth,69.750000,0.750000,Behavior
"131134",131134,0.500000,Mk10,16:00:00 04-May-2016,,,,7.500000,7.500000,DiveDepth,187.500000,12.500000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 04-May-2016,,,,37.500000,12.500000,DiveDepth,143.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,04:00:00 05-May-2016,,,,7.500000,7.500000,DiveDepth,108.250000,8.250000,DiveDepth
"131134",131134,0.500000,Mk10,10:00:00 05-May-2016,,,,7.500000,7.500000,DiveDepth,111.750000,0.750000,Behavior
"131134",131134,0.500000,Mk10,16:00:00 05-May-2016,,,,7.500000,7.500000,DiveDepth,186.250000,11.250000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 05-May-2016,,,,37.500000,12.500000,DiveDepth,137.500000,12.500000,DiveDepth
"131134",131134,0.500000,Mk10,04:00:00 06-May-2016,,,,7.500000,7.500000,DiveDepth,129.250000,4.250000,DiveDepth
"131134",131134,0.500000,Mk10,10:00:00 06-May-2016,,,,20.000000,5.000000,DiveDepth,178.250000,3.250000,DiveDepth
"131134",131134,0.500000,Mk10,16:00:00 06-May-2016,,,,7.500000,7.500000,DiveDepth,157.750000,7.750000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 06-May-2016,,,,20.000000,5.000000,DiveDepth,133.250000,8.250000,DiveDepth
"131134",131134,0.500000,Mk10,04:00:00 07-May-2016,,,,7.500000,7.500000,DiveDepth,133.250000,8.250000,DiveDepth
"131134",131134,0.500000,Mk10,10:00:00 07-May-2016,,,,7.500000,7.500000,DiveDepth,110.750000,10.750000,DiveDepth
"131134",131134,0.500000,Mk10,16:00:00 07-May-2016,,,,20.000000,5.000000,DiveDepth,208.750000,8.750000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 07-May-2016,,,,7.500000,7.500000,DiveDepth,151.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,04:00:00 08-May-2016,,,,20.000000,5.000000,DiveDepth,133.250000,8.250000,DiveDepth
"131134",131134,0.500000,Mk10,10:00:00 08-May-2016,,,,7.500000,7.500000,DiveDepth,127.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,16:00:00 08-May-2016,,,,7.500000,7.500000,DiveDepth,186.250000,11.250000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 08-May-2016,,,,20.000000,5.000000,DiveDepth,180.250000,5.250000,DiveDepth
"131134",131134,0.500000,Mk10,04:00:00 09-May-2016,,,,20.000000,5.000000,DiveDepth,133.250000,8.250000,DiveDepth
"131134",131134,0.500000,Mk10,10:00:00 09-May-2016,,,,7.500000,7.500000,DiveDepth,129.250000,4.250000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 09-May-2016,,,,0.000000,0.000000,Behavior,167.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,04:00:00 10-May-2016,,,,7.500000,7.500000,DiveDepth,215.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,10:00:00 10-May-2016,,,,7.500000,7.500000,DiveDepth,191.750000,1.750000,Behavior
"131134",131134,0.500000,Mk10,16:00:00 10-May-2016,,,,20.000000,5.000000,DiveDepth,405.750000,5.750000,DiveDepth
"131134",131134,0.500000,Mk10,22:00:00 10-May-2016,,,,20.000000,5.000000,DiveDepth,139.750000,1.750000,Behavior
