13440 112750   3  7 L B 2013-06-09 12:21:24 -66.447  289.538  0.000 401677568
      2013-06-09 12:21:25  1        130          118          199           60
                                     92          105          130
13440 112750   3  7 K B 2013-06-09 23:07:32 -66.124  288.657  0.000 401677813
      2013-06-09 23:07:33  1        130          120          199           64
                                     96          109          117
13440 112750   5  7 N B 2013-06-09 23:07:58 -66.029  287.281  0.000 401677825
      2013-06-09 23:07:33  1        130          120          199           64
                                     96          109          117
      2013-06-09 23:08:25  1        130          120          198           63
                                     93          109          116
13440 112750   7  7 R A 2013-06-09 23:20:45 -65.661  287.282  0.000 401677597
      2013-06-09 23:18:49  1        130          120          197           67
                                     93          109          113
      2013-06-09 23:19:27  1        130          121          197           61
                                     93          109          113
      2013-06-09 23:24:01  1        130          121          198           61
                                     92          109          113
13440 112750   5  7 P B 2013-06-09 23:32:33 -65.658  287.277  0.000 401677589
      2013-06-09 23:32:04  1        130          120          198           63
                                     95          109          117
      2013-06-09 23:33:03  1        130          120          198           60
                                     92          109          115
13440 112750   5  7 N B 2013-06-10 00:48:30 -65.609  287.160  0.000 401677587
      2013-06-10 00:45:31  1        130          121          199           61
                                     94          109          114
      2013-06-10 00:51:29  1        130          121          199           62
                                     93          109          114
13440 112750   3  7 K B 2013-06-10 00:45:31 -65.631  287.134  0.000 401677592
      2013-06-10 00:45:31  1        130          121          199           61
                                     94          109          114
13440 112750   3  7 N B 2013-06-10 05:43:42 -65.484  287.212  0.000 401677530
      2013-06-10 05:43:43  1        130          121          199           63
                                     95          109          113
13440 112750   3  7 A B 2013-06-10 06:00:01 -65.325  286.291  0.000 401677554
      2013-06-10 06:00:01  1        130          121          199           62
                                     95          109          113
13440 112750   3  7 P B 2013-06-10 06:06:31 -65.362  286.787  0.000 401677535
      2013-06-10 06:06:31  1        130          121          198           61
                                     93          109          112
13440 112750   3  7 A B 2013-06-10 07:39:04 -65.314  286.578  0.000 401677543
      2013-06-10 07:39:04  1        130          120          200           62
                                     93          109          113
13440 112750   3  7 P B 2013-06-10 07:52:43 -65.372  286.989  0.000 401677590
      2013-06-10 07:52:43  1        130          121          198           61
                                     93          109          113
13440 112750   3  7 R B 2013-06-10 11:21:15 -65.221  286.537  0.000 401677621
      2013-06-10 11:21:16  1        130          117          197           68
                                     85          109          117
13440 112750   5  7 R B 2013-06-10 12:59:57 -65.210  287.299  0.000 401677556
      2013-06-10 12:57:36  1        130          121          197           61
                                     93          109          115
      2013-06-10 13:02:18  1        130          122          196           59
                                     91          109          115
13440 112750   3  7 B B 2013-06-10 13:29:37 -65.149  286.279  0.000 401677593
      2013-06-10 13:29:38  1        130          120          195           64
                                     95          109          115
13440 112750   3  7 L B 2013-06-10 13:49:20 -65.159  286.310  0.000 401677613
      2013-06-10 13:49:21  1        130          120          197           61
                                     91          109          113
13440 113206   2  3 A B 2013-06-09 01:33:37  -3.538  279.191  0.000 401677564
      2013-06-09 01:33:37  1 0.26672E+2   0.33760E+1   0.37200E+3
13440 113206   2  3 B B 2013-06-09 02:30:30  -3.535  279.243  0.000 401677557
      2013-06-09 02:30:31  1 0.25728E+2   0.33440E+1   0.46800E+3
13440 113206   2  3 L B 2013-06-09 02:38:59  -3.464  279.296  0.000 401677553
      2013-06-09 02:39:00  1 0.25256E+2   0.33440E+1   0.37200E+3
13440 113206   4  3 A A 2013-06-09 03:16:07  -3.436  279.383  0.000 401677517
      2013-06-09 03:15:25  1 0.27380E+2   0.33440E+1   0.30800E+3
      2013-06-09 03:15:53  1 0.27380E+2   0.33920E+1   0.36400E+3
      2013-06-09 03:16:22  1 0.27616E+2   0.33920E+1   0.37200E+3
13440 113206   2  3 P B 2013-06-09 06:02:14  -3.399  279.526  0.000 401677564
      2013-06-09 06:02:14  1 0.24312E+2   0.33760E+1   0.35200E+3
13440 113206   3  3 L B 2013-06-09 13:44:57  -3.293  279.486  0.000 401677556
      2013-06-09 13:44:44  1 0.27144E+2   0.34400E+1   0.28000E+3
      2013-06-09 13:45:12  1 0.27380E+2   0.34400E+1   0.30400E+3
13440 113206   3  3 A B 2013-06-09 14:16:39  -3.293  279.506  0.000 401677565
      2013-06-09 14:16:12  1 0.27144E+2   0.34400E+1   0.31200E+3
      2013-06-09 14:17:08  1 0.27380E+2   0.34400E+1   0.30000E+3
13440 113206   2  3 B B 2013-06-09 15:05:11  -3.279  279.535  0.000 401677544
      2013-06-09 15:05:11  1 0.34933E+2   0.33760E+1   0.30800E+3
13440 113206   2  3 L B 2013-06-09 15:20:28  -3.289  279.511  0.000 401677550
      2013-06-09 15:20:28  1 0.23604E+2   0.33280E+1   0.38000E+3
13440 113206   5  3 A 0 2013-06-09 15:56:47  -3.146  279.310  0.000 401677608
      2013-06-09 15:56:01  1 0.21244E+2   0.34080E+1   0.36000E+3
      2013-06-09 15:56:34  1 0.22896E+2   0.34080E+1   0.36800E+3
      2013-06-09 15:57:02  1 0.24076E+2   0.33280E+1   0.32400E+3
      2013-06-09 15:57:34  1 0.25020E+2   0.33760E+1   0.50000E+3
13440 113206   3  3 R B 2013-06-10 00:45:19  -3.168  279.493  0.000 401677479
      2013-06-10 00:45:05  1 0.27616E+2   0.34240E+1   0.36400E+3
      2013-06-10 00:45:33  1 0.27616E+2   0.34720E+1   0.28400E+3
13440 113206   2  3 B B 2013-06-10 02:07:49  -3.071  279.526  0.000 401677539
      2013-06-10 02:07:50  1 0.27852E+2   0.34240E+1   0.48000E+3
13440 113206   4  3 L A 2013-06-10 02:23:29  -3.058  279.515  0.000 401677531
      2013-06-10 02:23:01  1 0.27852E+2   0.34400E+1   0.36800E+3
      2013-06-10 02:23:29  1 0.27852E+2   0.34560E+1   0.28800E+3
      2013-06-10 02:23:57  1 0.28796E+2   0.34560E+1   0.29200E+3
13440 113206   3  3 A B 2013-06-10 02:56:45  -3.051  279.519  0.000 401677531
      2013-06-10 02:56:15  1 0.27852E+2   0.34240E+1   0.43200E+3
      2013-06-10 02:57:16  1 0.27852E+2   0.34080E+1   0.44800E+3
13440 113206   2  3 A B 2013-06-10 13:54:38  -2.727  279.649  0.000 401677499
      2013-06-10 13:54:39  1 0.40125E+2   0.39040E+1   0.46800E+3
13440 113206   2  3 B B 2013-06-10 14:48:02  -2.680  279.669  0.000 401677486
      2013-06-10 14:48:03  1 0.27852E+2   0.33760E+1   0.35200E+3
13440 113208   3  3 A B 2013-06-09 01:25:03 -26.860  283.088  0.000 401677505
      2013-06-09 01:22:49  1 0.25256E+2   0.32640E+1   0.43600E+3
      2013-06-09 01:27:17  1 0.25728E+2   0.33120E+1   0.46000E+3
13440 113208   2  3 B B 2013-06-09 02:18:02 -26.816  283.085  0.000 401677503
      2013-06-09 02:18:03  1 0.25964E+2   0.32800E+1   0.49200E+3
13440 113208   5  3 L 0 2013-06-09 02:36:23 -26.765  283.147  0.000 401677497
      2013-06-09 02:29:03  1 0.25728E+2   0.32480E+1   0.46400E+3
      2013-06-09 02:31:57  1 0.25492E+2   0.32800E+1   0.46400E+3
      2013-06-09 02:35:58  1 0.25728E+2   0.33120E+1   0.42800E+3
      2013-06-09 02:36:49  1 0.25964E+2   0.32320E+1   0.38000E+3
13440 113208   6  3 A 0 2013-06-09 03:09:27 -26.752  283.078  0.000 401677491
      2013-06-09 03:04:32  1 0.26200E+2   0.32960E+1   0.46800E+3
      2013-06-09 03:07:35  1 0.26200E+2   0.38240E+1   0.40000E+3
      2013-06-09 03:09:29  1 0.26436E+2   0.32800E+1   0.42800E+3
      2013-06-09 03:12:25  1 0.26436E+2   0.32480E+1   0.48000E+3
      2013-06-09 03:13:13  1 0.26436E+2   0.32960E+1   0.47600E+3
13440 113208   3  3 L B 2013-06-09 04:14:17 -26.707  283.066  0.000 401677504
      2013-06-09 04:13:12  1 0.25964E+2   0.32480E+1   0.36800E+3
      2013-06-09 04:15:22  1 0.25728E+2   0.32640E+1   0.48800E+3
13440 113208   2  3 A B 2013-06-09 04:49:22 -26.681  283.055  0.000 401677509
      2013-06-09 04:49:22  1 0.25728E+2   0.32640E+1   0.42400E+3
13440 113208   3  3 R B 2013-06-09 12:05:46 -26.298  282.914  0.000 401677525
      2013-06-09 12:04:20  1 0.24548E+2   0.33440E+1   0.41600E+3
      2013-06-09 12:07:14  1 0.24784E+2   0.32960E+1   0.37200E+3
13440 113208   2  3 L B 2013-06-09 12:11:52 -26.278  282.949  0.000 401677501
      2013-06-09 12:11:52  1 0.24784E+2   0.33440E+1   0.42000E+3
13440 113208   3  3 A B 2013-06-09 12:43:13 -26.260  282.969  0.000 401677492
      2013-06-09 12:42:30  1 0.25256E+2   0.32800E+1   0.43600E+3
      2013-06-09 12:43:56  1 0.25256E+2   0.32800E+1   0.47200E+3
13440 113208   2  3 B B 2013-06-09 13:31:31 -26.221  282.913  0.000 401677480
      2013-06-09 13:31:32  1 0.26672E+2   0.32960E+1   0.50000E+3
13440 113208   5  3 L 0 2013-06-09 13:48:41 -26.138  282.938  0.000 401677493
