13440 112750   3  7 A B 2013-06-18 11:26:17 -53.361  277.215  0.000 401677518
      2013-06-18 11:26:17  1        150          125          198           61
                                     92          113          210
13440 112750   3  7 L B 2013-06-18 12:12:08 -53.250  277.174  0.000 401677513
      2013-06-18 12:12:09  1        134          120          196           65
                                     77          113          211
13440 112750   7  7 R A 2013-06-18 12:13:54 -54.015  277.693  0.000 401677531
      2013-06-18 12:11:20  1        134          125          199           60
                                     93          113          210
      2013-06-18 12:12:09  1        134          120          196           65
                                     77          113          211
      2013-06-18 12:18:13  1        134          125          196           63
                                     74          196           58
13440 112750   5  7 L B 2013-06-18 13:55:31 -53.802  277.566  0.000 401677532
      2013-06-18 13:42:37  1        134          123          197           65
                                     85          113          210
      2013-06-18 13:55:32  1        134          126          197           60
                                     92          113          210
13440 112750   5  7 R B 2013-06-18 13:55:11 -53.866  277.666  0.000 401677500
      2013-06-18 13:54:52  1        134          124          198           61
                                     91          113          210
      2013-06-18 13:55:32  1        134          126          197           60
                                     92          113          210
13440 112750   3  7 N B 2013-06-18 23:11:27 -53.574  277.311  0.000 401677628
      2013-06-18 23:11:28  1        134          122           23          115
                                     17          216          127
13440 112750   3  7 K
      2013-06-19 00:32:16  1        134          125          193           70
                                     95          113          210
13440 112750   5  7 P B 2013-06-19 06:06:31 -53.427  277.303  0.000 401677518
      2013-06-19 06:02:43  1        150          124          196           63
                                    220          113          212
      2013-06-19 06:10:20  1        134          125          196           64
                                     96          113          212
13440 112750   3  7 P
      2013-06-19 07:51:36  1        135          125          195           60
                                     90          113          211
13440 113206   3  3 L B 2013-06-18 00:53:59   3.475  282.197  0.000 401677467
      2013-06-18 00:53:19  1 0.30213E+2   0.34080E+1   0.41600E+3
      2013-06-18 00:54:40  1 0.30449E+2   0.38560E+1   0.44800E+3
13440 113206   5  3 A 0 2013-06-18 01:54:06   3.500  282.374  0.000 401677504
      2013-06-18 01:48:08  1 0.29976E+2   0.33280E+1   0.40400E+3
      2013-06-18 01:48:36  1 0.30213E+2   0.33760E+1   0.33200E+3
      2013-06-18 01:53:15  1 0.30213E+2   0.33600E+1   0.42000E+3
      2013-06-18 01:54:58  1 0.30213E+2   0.33760E+1   0.42800E+3
13440 113206   4  3 L A 2013-06-18 02:31:17   3.516  282.419  0.000 401677505
      2013-06-18 02:29:54  1 0.30213E+2   0.31840E+1   0.13200E+3
      2013-06-18 02:32:42  1 0.30213E+2   0.33280E+1   0.34400E+3
      2013-06-18 02:33:16  1 0.30449E+2   0.33440E+1   0.27600E+3
13440 113206   2  3 B B 2013-06-18 02:44:11   3.519  282.417  0.000 401677501
      2013-06-18 02:44:12  1 0.29740E+2   0.33280E+1   0.37600E+3
13440 113206   3  3 A B 2013-06-18 03:33:37   3.581  282.489  0.000 401677496
      2013-06-18 03:33:19  1 0.25728E+2   0.33280E+1   0.41600E+3
      2013-06-18 03:33:57  1 0.27144E+2   0.33440E+1   0.41200E+3
13440 113206   3  3 P B 2013-06-18 05:58:32   3.631  282.615  0.000 401677488
      2013-06-18 05:58:32  1 0.30685E+2   0.32960E+1   0.35200E+3
      2013-06-18 06:04:13  1 0.30685E+2   0.32960E+1   0.40400E+3
13440 113206   4  3 L A 2013-06-18 13:28:55   3.867  282.562  0.000 401677508
      2013-06-18 13:28:56  1 0.30213E+2   0.34240E+1   0.34000E+3
      2013-06-18 13:31:25  1 0.30213E+2   0.34240E+1   0.35600E+3
      2013-06-18 13:35:11  1 0.30213E+2   0.33920E+1   0.38800E+3
13440 113206   4  3 A A 2013-06-18 14:25:12   3.900  282.568  0.000 401677505
      2013-06-18 14:24:56  1 0.29976E+2   0.34240E+1   0.33600E+3
      2013-06-18 14:25:28  1 0.29976E+2   0.34240E+1   0.35600E+3
      2013-06-18 14:26:55  1 0.30449E+2   0.33920E+1   0.30800E+3
13440 113206   4  3 A A 2013-06-18 16:09:02   3.908  282.568  0.000 401677509
      2013-06-18 16:08:33  1 0.29976E+2   0.34080E+1   0.35600E+3
      2013-06-18 16:09:01  1 0.29976E+2   0.34240E+1   0.29200E+3
      2013-06-18 16:09:36  1 0.30213E+2   0.34240E+1   0.31600E+3
13440 113206   3  3 L B 2013-06-19 02:20:50   4.284  282.481  0.000 401677497
      2013-06-19 02:20:03  1 0.29976E+2   0.33920E+1   0.42000E+3
      2013-06-19 02:21:38  1 0.29976E+2   0.33760E+1   0.44000E+3
13440 113206   6  3 A 2 2013-06-19 03:12:18   4.313  282.427  0.000 401677513
      2013-06-19 03:08:30  1 0.30449E+2   0.33920E+1   0.36400E+3
      2013-06-19 03:09:40  1 0.30449E+2   0.33440E+1   0.35600E+3
      2013-06-19 03:10:16  1 0.30449E+2   0.33600E+1   0.35600E+3
      2013-06-19 03:11:54  1 0.30449E+2   0.33920E+1   0.35600E+3
      2013-06-19 03:12:42  1 0.30449E+2   0.33920E+1   0.36800E+3
13440 113206   2  3 P B 2013-06-19 05:50:53   4.379  282.367  0.000 401677486
      2013-06-19 05:50:54  1 0.30449E+2   0.32960E+1   0.35600E+3
13440 113206   3  3 A B 2013-06-19 14:02:21   4.909  282.152  0.000 401677555
      2013-06-19 14:01:51  1 0.30685E+2   0.33120E+1   0.41600E+3
      2013-06-19 14:02:53  1 0.30685E+2   0.33760E+1   0.35200E+3
13440 113206   2  3 B B 2013-06-19 14:59:28   5.012  282.388  0.000 401677443
      2013-06-19 14:59:29  1 0.29976E+2   0.33120E+1   0.12400E+3
13440 113208   4  3 A A 2013-06-18 01:40:52 -16.293  282.172  0.000 401677499
      2013-06-18 01:40:16  1 0.25964E+2   0.32000E+1   0.34000E+3
      2013-06-18 01:41:28  1 0.25728E+2   0.31680E+1   0.33200E+3
      2013-06-18 01:46:02  1 0.25728E+2   0.32320E+1   0.37200E+3
13440 113208   8  3 L 0 2013-06-18 02:23:34 -16.255  282.142  0.000 401677493
      2013-06-18 02:21:18  1 0.25256E+2   0.31680E+1   0.34800E+3
      2013-06-18 02:22:47  1 0.25492E+2   0.32160E+1   0.36000E+3
      2013-06-18 02:24:29  1 0.25728E+2   0.31200E+1   0.38000E+3
      2013-06-18 02:25:46  1 0.25728E+2   0.32000E+1   0.40400E+3
      2013-06-18 02:27:41  1 0.25492E+2   0.32160E+1   0.38800E+3
      2013-06-18 02:28:50  1 0.25256E+2   0.31680E+1   0.30000E+3
      2013-06-18 02:33:16  1 0.24784E+2   0.31680E+1   0.36400E+3
13440 113208   4  3 B A 2013-06-18 02:38:52 -16.237  282.175  0.000 401677501
      2013-06-18 02:34:49  1 0.24076E+2   0.32160E+1   0.35600E+3
      2013-06-18 02:39:22  1 0.23840E+2   0.32160E+1   0.33600E+3
      2013-06-18 02:42:25  1 0.24312E+2   0.32000E+1   0.40400E+3
13440 113208   7  3 A 1 2013-06-18 03:23:22 -16.240  282.132  0.000 401677493
      2013-06-18 03:19:50  1 0.25256E+2   0.33120E+1   0.36800E+3
      2013-06-18 03:20:45  1 0.25256E+2   0.31840E+1   0.43600E+3
      2013-06-18 03:22:17  1 0.25256E+2   0.31680E+1   0.45200E+3
      2013-06-18 03:23:21  1 0.25256E+2   0.31200E+1   0.30000E+3
      2013-06-18 03:25:28  1 0.25020E+2   0.31360E+1   0.33200E+3
      2013-06-18 03:28:31  1 0.25728E+2   0.31520E+1   0.44000E+3
13440 113208   2  3 L B 2013-06-18 04:07:07 -16.229  282.118  0.000 401677497
      2013-06-18 04:07:08  1 0.25256E+2   0.31360E+1   0.43600E+3
13440 113208   2  3 R B 2013-06-18 12:22:21 -16.054  281.923  0.000 401677519
      2013-06-18 12:22:21  1 0.27144E+2   0.31840E+1   0.48800E+3
13440 113208   2  3 A B 2013-06-18 12:55:45 -15.956  281.851  0.000 401677428
      2013-06-18 12:55:46  1 0.10623E+2   0.32160E+1   0.38000E+3
13440 113208   6  3 L 1 2013-06-18 13:40:06 -15.829  282.019  0.000 401677502
      2013-06-18 13:35:37  1 0.24076E+2   0.31840E+1   0.36000E+3
      2013-06-18 13:39:53  1 0.23840E+2   0.31040E+1   0.84800E+3
      2013-06-18 13:41:07  1 0.23840E+2   0.30880E+1   0.27600E+3
      2013-06-18 13:41:39  1 0.23840E+2   0.31680E+1   0.35600E+3
      2013-06-18 13:42:18  1 0.23840E+2   0.31680E+1   0.34000E+3
13440 113208   5  3 A 0 2013-06-18 14:28:15 -15.820  282.093  0.000 401677502
      2013-06-18 14:28:15  1 0.24076E+2   0.31520E+1   0.40400E+3
      2013-06-18 14:34:14  1 0.23840E+2   0.30560E+1   0.28400E+3
      2013-06-18 14:35:09  1 0.23840E+2   0.31680E+1   0.30800E+3
      2013-06-18 14:36:52  1 0.24076E+2   0.31520E+1   0.37200E+3
13440 113208   5  3 L 0 2013-06-18 15:18:43 -15.743  282.014  0.000 401677498
      2013-06-18 15:16:08  1 0.24548E+2   0.31200E+1   0.44800E+3
      2013-06-18 15:17:23  1 0.24784E+2   0.30880E+1   0.36400E+3
      2013-06-18 15:19:52  1 0.24784E+2   0.31520E+1   0.35600E+3
      2013-06-18 15:21:31  1 0.25020E+2   0.31200E+1   0.46000E+3
13440 113208   2  3 A B 2013-06-18 16:12:41 -15.689  282.081  0.000 401677501
      2013-06-18 16:12:41  1 0.25728E+2   0.31200E+1   0.35200E+3
13440 113208   3  3 A B 2013-06-19 01:26:13 -15.112  281.905  0.000 401677488
      2013-06-19 01:24:30  1 0.24784E+2   0.31200E+1   0.37200E+3
      2013-06-19 01:26:13  1 0.25020E+2   0.31680E+1   0.35200E+3
13440 113208   3  3 B B 2013-06-19 02:14:16 -15.085  281.922  0.000 401677486
      2013-06-19 02:13:42  1 0.25728E+2   0.31200E+1   0.44000E+3
      2013-06-19 02:14:51  1 0.25728E+2   0.31200E+1   0.44400E+3
13440 113208   8  3 L 1 2013-06-19 02:10:13 -15.077  281.884  0.000 401677485
      2013-06-19 02:07:59  1 0.26436E+2   0.31200E+1   0.45600E+3
      2013-06-19 02:09:34  1 0.25728E+2   0.31040E+1   0.44800E+3
      2013-06-19 02:11:07  1 0.25728E+2   0.30720E+1   0.32400E+3
      2013-06-19 02:12:16  1 0.25728E+2   0.31040E+1   0.32400E+3
      2013-06-19 02:14:51  1 0.25728E+2   0.31200E+1   0.44400E+3
      2013-06-19 02:17:27  1 0.25728E+2   0.20800E+1   0.42000E+3
      2013-06-19 02:19:34  1 0.25964E+2   0.31200E+1   0.34400E+3
13440 113208   7  3 A 1 2013-06-19 03:08:58 -15.034  281.854  0.000 401677479
      2013-06-19 03:00:52  1 0.26436E+2   0.30720E+1   0.41200E+3
      2013-06-19 03:02:05  1 0.26436E+2   0.30720E+1   0.33200E+3
      2013-06-19 03:03:57  1 0.26672E+2   0.30560E+1   0.39200E+3
