13440 112750   3  7 R
      2013-07-03 00:33:42  1        141          121          200           65
                                    100          118          109
13440 112750   3  7 P B 2013-07-03 06:46:40 -30.124  276.363  0.000 401677273
      2013-07-03 06:46:41  1        141          122          199           62
                                     95          118          109
13440 112750   3  7 K B 2013-07-03 23:36:06 -29.900  276.729  0.000 401677443
      2013-07-03 23:36:06  1        141          127          201           60
                                     96          122          119
13440 113206   4  3 A A 2013-07-03 01:38:27   6.714  282.380  0.000 401677501
      2013-07-03 01:35:41  1 0.27616E+2   0.32640E+1   0.37600E+3
      2013-07-03 01:38:09  1 0.29504E+2   0.33120E+1   0.35200E+3
      2013-07-03 01:38:47  1 0.29976E+2   0.33440E+1   0.35200E+3
13440 113206   2  3 L B 2013-07-03 02:47:17   6.677  282.405  0.000 401677503
      2013-07-03 02:47:18  1 0.30449E+2   0.33760E+1   0.36400E+3
13440 113206   2  3 A B 2013-07-03 03:22:09   6.659  282.416  0.000 401677499
      2013-07-03 03:22:09  1 0.30449E+2   0.33440E+1   0.44400E+3
13440 113206   3  3 L B 2013-07-03 13:52:22   6.262  282.582  0.000 401677531
      2013-07-03 13:52:03  1 0.20772E+2   0.33440E+1   0.29600E+3
      2013-07-03 13:52:43  1 0.23840E+2   0.33600E+1   0.35600E+3
13440 113206   6  3 A 2 2013-07-03 14:10:13   6.239  282.532  0.000 401677504
      2013-07-03 14:10:13  1 0.24784E+2   0.33600E+1   0.32000E+3
      2013-07-03 14:17:20  1 0.20536E+2   0.33280E+1   0.36400E+3
      2013-07-03 14:17:48  1 0.22896E+2   0.33280E+1   0.42000E+3
      2013-07-03 14:18:19  1 0.24784E+2   0.33600E+1   0.36400E+3
      2013-07-03 14:18:54  1 0.26436E+2   0.33600E+1   0.36400E+3
13440 113206   2  3 B B 2013-07-03 15:10:01   6.215  282.565  0.000 401677500
      2013-07-03 15:10:02  1 0.29032E+2   0.33280E+1   0.34800E+3
13440 113206   3  3 A B 2013-07-03 15:56:36   6.218  282.496  0.000 401677501
      2013-07-03 15:56:22  1 0.23604E+2   0.33120E+1   0.31600E+3
      2013-07-03 15:56:52  1 0.25256E+2   0.33440E+1   0.35600E+3
13440 113206   2  3 P B 2013-07-03 17:45:14   6.189  282.485  0.000 401677513
      2013-07-03 17:45:14  1 0.22188E+2   0.33440E+1   0.29200E+3
13440 113206   4  3 L A 2013-07-04 00:56:42   6.048  282.565  0.000 401677486
      2013-07-04 00:55:42  1 0.29740E+2   0.33600E+1   0.40800E+3
      2013-07-04 00:56:16  1 0.29976E+2   0.33600E+1   0.41600E+3
      2013-07-04 00:58:09  1 0.30213E+2   0.33760E+1   0.36400E+3
13440 113206   5  3 A 0 2013-07-04 01:17:41   6.045  282.574  0.000 401677482
      2013-07-04 01:16:31  1 0.29976E+2   0.33440E+1   0.34800E+3
      2013-07-04 01:17:00  1 0.29976E+2   0.33760E+1   0.36000E+3
      2013-07-04 01:18:22  1 0.30213E+2   0.33120E+1   0.38000E+3
      2013-07-04 01:18:52  1 0.30449E+2   0.33760E+1   0.36400E+3
13440 113206   4  3 B A 2013-07-04 02:15:57   5.982  282.538  0.000 401677494
      2013-07-04 02:15:06  1 0.25492E+2   0.33440E+1   0.36000E+3
      2013-07-04 02:15:39  1 0.27144E+2   0.33280E+1   0.34000E+3
      2013-07-04 02:17:07  1 0.29032E+2   0.33120E+1   0.38400E+3
13440 113206   2  3 L B 2013-07-04 02:42:55   5.982  282.539  0.000 401677493
      2013-07-04 02:42:56  1 0.30213E+2   0.38400E+1   0.40800E+3
13440 113206   4  3 A A 2013-07-04 03:01:41   5.974  282.547  0.000 401677497
      2013-07-04 02:53:11  1 0.30213E+2   0.33600E+1   0.35200E+3
      2013-07-04 02:53:39  1 0.30213E+2   0.33600E+1   0.33200E+3
      2013-07-04 03:01:42  1 0.29976E+2   0.33440E+1   0.36400E+3
13440 113206   2  3 R B 2013-07-04 12:23:29   5.651  282.436  0.000 401677493
      2013-07-04 12:23:30  1 0.29976E+2   0.34080E+1   0.29200E+3
13440 113206   7  3 L 2 2013-07-04 13:33:57   5.696  282.505  0.000 401677503
      2013-07-04 13:33:41  1 0.29976E+2   0.33280E+1   0.41600E+3
      2013-07-04 13:34:14  1 0.30213E+2   0.33280E+1   0.39200E+3
      2013-07-04 13:36:24  1 0.30213E+2   0.33600E+1   0.35200E+3
      2013-07-04 13:36:52  1 0.30449E+2   0.33760E+1   0.32000E+3
      2013-07-04 13:37:20  1 0.30449E+2   0.33760E+1   0.31200E+3
      2013-07-04 13:41:04  1 0.30213E+2   0.33120E+1   0.36000E+3
13440 113206   4  3 A A 2013-07-04 13:58:24   5.694  282.509  0.000 401677506
      2013-07-04 13:57:54  1 0.30213E+2   0.33440E+1   0.34800E+3
      2013-07-04 13:58:26  1 0.30213E+2   0.33120E+1   0.38400E+3
      2013-07-04 13:58:54  1 0.30213E+2   0.33440E+1   0.41200E+3
13440 113206   3  3 L B 2013-07-04 15:21:56   5.634  282.492  0.000 401677493
      2013-07-04 15:21:40  1 0.28088E+2   0.33120E+1   0.36400E+3
      2013-07-04 15:22:12  1 0.28560E+2   0.32800E+1   0.43200E+3
13440 113208   5  3 R 0 2013-07-03 00:24:25  -2.344  279.243  0.000 401677510
      2013-07-03 00:23:26  1 0.30685E+2   0.32480E+1   0.33600E+3
      2013-07-03 00:24:00  1 0.30449E+2   0.32480E+1   0.37200E+3
      2013-07-03 00:24:31  1 0.30449E+2   0.32320E+1   0.39600E+3
