DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy
131132,131132,0.500000,Transmission,Mk10,15,19:00:00 25-Apr-2016,20:00:00 25-Apr-2016,,,,0.5,0.00,33.0,0.25,,,,
131132,131132,0.500000,Transmission,Mk10,10,20:00:00 25-Apr-2016,21:00:00 25-Apr-2016,,,,0.0,0.00,220.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,8,21:00:00 25-Apr-2016,22:00:00 25-Apr-2016,,,,0.0,0.00,220.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,8,22:00:00 25-Apr-2016,23:00:00 25-Apr-2016,,,,0.0,0.00,208.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,5,23:00:00 25-Apr-2016,00:00:00 26-Apr-2016,,,,0.0,0.00,136.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,02:00:00 30-Apr-2016,03:00:00 30-Apr-2016,,,,0.0,0.00,70.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,3,03:00:00 30-Apr-2016,04:00:00 30-Apr-2016,,,,0.0,0.00,288.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,3,04:00:00 30-Apr-2016,05:00:00 30-Apr-2016,,,,0.0,0.00,392.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,2,05:00:00 30-Apr-2016,06:00:00 30-Apr-2016,,,,0.0,0.00,360.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:00:00 30-Apr-2016,08:00:00 30-Apr-2016,,,,0.0,0.00,392.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:00:00 30-Apr-2016,10:00:00 30-Apr-2016,,,,0.0,0.00,272.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,10:00:00 30-Apr-2016,11:00:00 30-Apr-2016,,,,0.0,0.00,360.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,11:00:00 30-Apr-2016,12:00:00 30-Apr-2016,,,,0.0,0.00,368.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,2,15:00:00 30-Apr-2016,16:00:00 30-Apr-2016,,,,0.0,0.00,34.0,0.25,,,,
131132,131132,0.500000,Transmission,Mk10,3,16:00:00 30-Apr-2016,17:00:00 30-Apr-2016,,,,0.0,0.00,76.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:00:00 30-Apr-2016,18:00:00 30-Apr-2016,,,,0.0,0.00,80.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,2,18:00:00 30-Apr-2016,19:00:00 30-Apr-2016,,,,0.0,0.00,368.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,19:00:00 30-Apr-2016,20:00:00 30-Apr-2016,,,,0.0,0.00,288.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,00:00:00 05-May-2016,01:00:00 05-May-2016,,,,0.0,0.00,240.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,01:00:00 05-May-2016,02:00:00 05-May-2016,,,,0.0,0.00,288.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:00:00 05-May-2016,10:00:00 05-May-2016,,,,0.0,0.00,172.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,2,19:00:00 05-May-2016,20:00:00 05-May-2016,,,,0.0,0.00,236.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,23:00:00 05-May-2016,00:00:00 06-May-2016,,,,0.0,0.00,312.0,3.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,01:00:00 10-May-2016,02:00:00 10-May-2016,,,,0.0,0.00,14.5,0.00,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:00:00 10-May-2016,04:00:00 10-May-2016,,,,0.0,0.00,102.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,4,04:00:00 10-May-2016,05:00:00 10-May-2016,,,,0.0,0.00,104.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,2,05:00:00 10-May-2016,06:00:00 10-May-2016,,,,0.0,0.00,48.0,0.25,,,,
131132,131132,0.500000,Transmission,Mk10,2,06:00:00 10-May-2016,07:00:00 10-May-2016,,,,0.0,0.00,28.0,0.25,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:00:00 10-May-2016,08:00:00 10-May-2016,,,,0.0,0.00,94.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,08:00:00 10-May-2016,09:00:00 10-May-2016,,,,0.0,0.00,70.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,3,11:00:00 10-May-2016,12:00:00 10-May-2016,,,,0.0,0.00,212.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,2,12:00:00 10-May-2016,13:00:00 10-May-2016,,,,0.0,0.00,104.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,2,13:00:00 10-May-2016,14:00:00 10-May-2016,,,,0.0,0.00,118.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:00:00 10-May-2016,18:00:00 10-May-2016,,,,0.0,0.00,24.0,0.00,,,,
131132,131132,0.500000,Transmission,Mk10,1,18:00:00 10-May-2016,19:00:00 10-May-2016,,,,0.0,0.00,56.5,0.50,,,,
131132,131132,0.500000,Transmission,Mk10,1,22:00:00 10-May-2016,23:00:00 10-May-2016,,,,0.0,0.00,62.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,23:00:00 10-May-2016,00:00:00 11-May-2016,,,,0.0,0.00,60.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,01:00:00 15-May-2016,02:00:00 15-May-2016,,,,0.0,0.00,54.0,0.25,,,,
131132,131132,0.500000,Transmission,Mk10,1,02:00:00 15-May-2016,03:00:00 15-May-2016,,,,0.0,0.00,96.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:00:00 15-May-2016,04:00:00 15-May-2016,,,,0.0,0.00,208.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,05:00:00 15-May-2016,06:00:00 15-May-2016,,,,0.0,0.00,184.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,2,06:00:00 15-May-2016,07:00:00 15-May-2016,,,,0.0,0.00,53.0,0.25,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:00:00 15-May-2016,10:00:00 15-May-2016,,,,0.0,0.00,41.0,0.25,,,,
131132,131132,0.500000,Transmission,Mk10,1,12:00:00 15-May-2016,13:00:00 15-May-2016,,,,0.0,0.00,118.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,13:00:00 15-May-2016,14:00:00 15-May-2016,,,,0.0,0.00,66.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,3,14:00:00 15-May-2016,15:00:00 15-May-2016,,,,0.0,0.00,50.0,0.25,,,,
131132,131132,0.500000,Transmission,Mk10,3,15:00:00 15-May-2016,16:00:00 15-May-2016,,,,0.0,0.00,112.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,2,17:00:00 15-May-2016,18:00:00 15-May-2016,,,,0.0,0.00,23.0,0.00,,,,
131132,131132,0.500000,Transmission,Mk10,1,18:00:00 15-May-2016,19:00:00 15-May-2016,,,,0.0,0.00,110.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,00:00:00 20-May-2016,01:00:00 20-May-2016,,,,0.0,0.00,106.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:00:00 20-May-2016,08:00:00 20-May-2016,,,,0.0,0.00,82.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,18:00:00 20-May-2016,19:00:00 20-May-2016,,,,0.0,0.00,98.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:00:00 25-May-2016,08:00:00 25-May-2016,,,,0.0,0.00,106.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,08:00:00 25-May-2016,09:00:00 25-May-2016,,,,0.0,0.00,84.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,02:00:00 30-May-2016,03:00:00 30-May-2016,,,,0.0,0.00,58.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,05:00:00 30-May-2016,06:00:00 30-May-2016,,,,0.0,0.00,168.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:00:00 30-May-2016,10:00:00 30-May-2016,,,,0.0,0.00,164.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,11:00:00 30-May-2016,12:00:00 30-May-2016,,,,0.0,0.00,84.0,0.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:00:00 30-May-2016,18:00:00 30-May-2016,,,,0.0,0.00,156.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:00:00 09-Jun-2016,04:00:00 09-Jun-2016,,,,0.0,0.00,212.0,1.75,,,,
131132,131132,0.500000,Transmission,Mk10,2,17:00:00 09-Jun-2016,18:00:00 09-Jun-2016,,,,0.0,0.00,30.0,0.25,,,,
