DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
131132,131132,Mk10,20:03:21 25-Apr-2016,Argos,A,-49.8460,21.0580,,,,,,,,,,
131132,131132,Mk10,20:23:59 25-Apr-2016,Argos,1,-65.0640,-63.3890,,,,,,,,,,
131132,131132,Mk10,21:12:32 25-Apr-2016,Argos,B,-65.0460,-63.3520,,,,,,,,,,
131132,131132,Mk10,21:43:05 25-Apr-2016,Argos,1,-65.0430,-63.3540,,,,,,,,,,
131132,131132,Mk10,22:11:23 25-Apr-2016,Argos,0,-65.0360,-63.3090,,,,,,,,,,
131132,131132,Mk10,22:11:23 25-Apr-2016,Argos,2,-65.0370,-63.3330,,,,,,,,,,
131132,131132,Mk10,22:51:15 25-Apr-2016,Argos,A,-65.0400,-63.2970,,,,,,,,,,
131132,131132,Mk10,23:27:48 25-Apr-2016,Argos,0,-65.0390,-63.2670,,,,,,,,,,
131132,131132,Mk10,23:48:29 25-Apr-2016,Argos,B,-65.0380,-63.2580,,,,,,,,,,
131132,131132,Mk10,23:53:05 25-Apr-2016,Argos,3,-65.0480,-63.2400,,,,,,,,,,
131132,131132,Mk10,00:12:07 26-Apr-2016,Argos,A,-65.0360,-63.2420,,,,,,,,,,
131132,131132,Mk10,00:33:04 26-Apr-2016,Argos,A,-65.0430,-63.2220,,,,,,,,,,
131132,131132,Mk10,01:06:31 26-Apr-2016,Argos,2,-65.0320,-63.1540,,,,,,,,,,
131132,131132,Mk10,01:27:08 26-Apr-2016,Argos,2,-65.0100,-63.1860,,,,,,,,,,
131132,131132,Mk10,01:31:39 26-Apr-2016,Argos,3,-65.0030,-63.1880,,,,,,,,,,
131132,131132,Mk10,01:52:34 26-Apr-2016,Argos,1,-65.0050,-63.2440,,,,,,,,,,
131132,131132,Mk10,02:41:42 26-Apr-2016,Argos,0,-64.9690,-63.2730,,,,,,,,,,
131132,131132,Mk10,02:46:44 26-Apr-2016,Argos,3,-64.9700,-63.3010,,,,,,,,,,
131132,131132,Mk10,03:06:18 26-Apr-2016,Argos,3,-64.9610,-63.3570,,,,,,,,,,
131132,131132,Mk10,03:13:18 26-Apr-2016,Argos,2,-64.9630,-63.3530,,,,,,,,,,
131132,131132,Mk10,03:30:42 26-Apr-2016,Argos,2,-64.9650,-63.3980,,,,,,,,,,
131132,131132,Mk10,04:27:49 26-Apr-2016,Argos,B,-64.9490,-63.3780,,,,,,,,,,
131132,131132,Mk10,04:28:16 26-Apr-2016,Argos,2,-64.9490,-63.4870,,,,,,,,,,
131132,131132,Mk10,04:45:21 26-Apr-2016,Argos,2,-64.9560,-63.5080,,,,,,,,,,
131132,131132,Mk10,04:52:15 26-Apr-2016,Argos,B,-64.9560,-63.5090,,,,,,,,,,
131132,131132,Mk10,05:11:27 26-Apr-2016,Argos,B,-64.9530,-63.5030,,,,,,,,,,
131132,131132,Mk10,05:58:44 26-Apr-2016,Argos,B,-64.9380,-63.5450,,,,,,,,,,
131132,131132,Mk10,06:05:02 26-Apr-2016,Argos,2,-64.9460,-63.5650,,,,,,,,,,
131132,131132,Mk10,06:26:35 26-Apr-2016,Argos,A,-64.9530,-63.5840,,,,,,,,,,
131132,131132,Mk10,06:27:32 26-Apr-2016,Argos,B,-64.9520,-63.5960,,,,,,,,,,
131132,131132,Mk10,06:44:56 26-Apr-2016,Argos,3,-64.9550,-63.5680,,,,,,,,,,
131132,131132,Mk10,07:26:36 26-Apr-2016,Argos,B,-64.9490,-63.5840,,,,,,,,,,
131132,131132,Mk10,07:45:24 26-Apr-2016,Argos,2,-64.9610,-63.5680,,,,,,,,,,
131132,131132,Mk10,08:07:22 26-Apr-2016,Argos,3,-64.9600,-63.5820,,,,,,,,,,
131132,131132,Mk10,08:08:17 26-Apr-2016,Argos,A,-64.9670,-63.5520,,,,,,,,,,
131132,131132,Mk10,08:24:29 26-Apr-2016,Argos,1,-64.9730,-63.5630,,,,,,,,,,
131132,131132,Mk10,09:06:59 26-Apr-2016,Argos,A,-64.9930,-63.5180,,,,,,,,,,
131132,131132,Mk10,09:26:26 26-Apr-2016,Argos,A,-64.9990,-63.4990,,,,,,,,,,
131132,131132,Mk10,09:45:52 26-Apr-2016,Argos,B,-65.0080,-63.4670,,,,,,,,,,
131132,131132,Mk10,10:04:31 26-Apr-2016,Argos,A,-65.0250,-63.5040,,,,,,,,,,
131132,131132,Mk10,10:49:14 26-Apr-2016,Argos,2,-65.0500,-63.4820,,,,,,,,,,
131132,131132,Mk10,10:56:13 26-Apr-2016,Argos,B,-65.0510,-63.4830,,,,,,,,,,
