DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
131132,131132,0.500000,Mk10,,,22:12:12 25-Apr-2016,,0,-65.0360,-63.3090,,0,0,,467,3.632,,,-1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,23:52:58 25-Apr-2016,23:53:58 25-Apr-2016,60,3,-65.0480,-63.2400,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,01:06:35 26-Apr-2016,01:07:34 26-Apr-2016,59,2,-65.0320,-63.1540,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,,03:15:05 26-Apr-2016,,2,-64.9630,-63.3530,,0,0,,595,3.632,,,-1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,04:19:46 26-Apr-2016,04:20:45 26-Apr-2016,59,2,-64.9490,-63.4870,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,,07:25:56 26-Apr-2016,,B,-64.9490,-63.5840,,0,0,,723,3.632,,,-0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,11:23:33 26-Apr-2016,11:24:32 26-Apr-2016,59,2,-65.0530,-63.4780,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,02:42:31 27-Apr-2016,02:43:31 27-Apr-2016,60,2,-65.0100,-63.3160,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,11:53:28 27-Apr-2016,11:54:27 27-Apr-2016,59,B,-64.8770,-63.2910,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,11:04:07 28-Apr-2016,11:05:07 28-Apr-2016,60,A,-64.5960,-62.5750,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,17:55:35 29-Apr-2016,17:56:35 29-Apr-2016,60,B,-64.6550,-62.6220,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,06:29:11 30-Apr-2016,06:30:11 30-Apr-2016,60,1,-64.6120,-62.6190,CRC,0,0,,,,1.024,0.260,,0.5,450.0,-1,,,,,,,,,,,,9,208,150,256,,,,,,,,,
131132,131132,0.500000,Mk10,,20:09:29 30-Apr-2016,20:10:29 30-Apr-2016,60,0,-64.6120,-62.6610,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,08:19:26 01-May-2016,08:20:26 01-May-2016,60,A,-64.4330,-61.8770,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,23:43:11 01-May-2016,23:44:11 01-May-2016,60,1,-64.3240,-61.7020,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,01:25:33 02-May-2016,01:26:33 02-May-2016,60,A,-64.3110,-61.5930,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131132,131132,0.500000,Mk10,,03:31:18 02-May-2016,03:32:18 02-May-2016,60,3,-64.2620,-61.6050,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
