DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
131132,131132,0.500000,Mk10,16:00:00 25-Apr-2016,,,,0.000000,0.000000,Behavior,219.750000,1.750000,Behavior
131132,131132,0.500000,Mk10,19:00:00 25-Apr-2016,,,,20.000000,5.000000,DiveDepth,225.000000,25.000000,DiveDepth
131132,131132,0.500000,Mk10,22:00:00 25-Apr-2016,,,,0.000000,0.000000,Status,203.750000,1.750000,Behavior
131132,131132,0.500000,Mk10,04:00:00 26-Apr-2016,,,,0.000000,0.000000,Status,175.750000,1.750000,Behavior
131132,131132,0.500000,Mk10,10:00:00 26-Apr-2016,,,,0.000000,0.000000,Status,271.750000,3.750000,Behavior
131132,131132,0.500000,Mk10,16:00:00 26-Apr-2016,,,,0.000000,0.000000,Behavior,239.750000,1.750000,Behavior
131132,131132,0.500000,Mk10,22:00:00 26-Apr-2016,,,,0.000000,0.000000,Status,287.750000,3.750000,Behavior
131132,131132,0.500000,Mk10,04:00:00 27-Apr-2016,,,,0.000000,0.000000,Behavior,89.750000,0.750000,Behavior
131132,131132,0.500000,Mk10,10:00:00 27-Apr-2016,,,,0.000000,0.000000,Status,53.750000,0.250000,Behavior
131132,131132,0.500000,Mk10,16:00:00 27-Apr-2016,,,,0.000000,0.000000,Behavior,295.750000,3.750000,Behavior
131132,131132,0.500000,Mk10,22:00:00 27-Apr-2016,,,,0.000000,0.000000,Status,287.750000,3.750000,Behavior
131132,131132,0.500000,Mk10,04:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,85.750000,0.750000,Behavior
131132,131132,0.500000,Mk10,10:00:00 28-Apr-2016,,,,0.000000,0.000000,Status,343.750000,3.750000,Behavior
131132,131132,0.500000,Mk10,16:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,367.750000,3.750000,Behavior
131132,131132,0.500000,Mk10,22:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,271.750000,3.750000,Behavior
131132,131132,0.500000,Mk10,04:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,47.750000,0.250000,Behavior
131132,131132,0.500000,Mk10,10:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,367.750000,3.750000,Behavior
131132,131132,0.500000,Mk10,16:00:00 29-Apr-2016,,,,0.000000,0.000000,Status,431.750000,3.750000,Behavior
