DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
131136,131136,0.500000,Mk10,10:00:00 26-Apr-2016,,,,0.000000,0.000000,Status,109.750000,0.750000,Behavior
131136,131136,0.500000,Mk10,12:00:00 26-Apr-2016,,,,37.500000,12.500000,DiveDepth,112.500000,12.500000,DiveDepth
131136,131136,0.500000,Mk10,16:00:00 26-Apr-2016,,,,0.000000,0.000000,Status,303.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,22:00:00 26-Apr-2016,,,,0.000000,0.000000,Behavior,271.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,04:00:00 27-Apr-2016,,,,0.000000,0.000000,Status,343.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,10:00:00 27-Apr-2016,,,,0.000000,0.000000,Status,367.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,16:00:00 27-Apr-2016,,,,0.000000,0.000000,Behavior,255.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,22:00:00 27-Apr-2016,,,,0.000000,0.000000,Behavior,271.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,04:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,271.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,10:00:00 28-Apr-2016,,,,0.000000,0.000000,Status,375.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,16:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,375.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,22:00:00 28-Apr-2016,,,,0.000000,0.000000,Behavior,195.750000,1.750000,Behavior
131136,131136,0.500000,Mk10,04:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,319.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,10:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,327.750000,3.750000,Behavior
131136,131136,0.500000,Mk10,16:00:00 29-Apr-2016,,,,0.000000,0.000000,Behavior,163.750000,1.750000,Behavior
131136,131136,0.500000,Mk10,22:00:00 29-Apr-2016,,,,0.000000,0.000000,Status,239.750000,1.750000,Behavior
