DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
131136,131136,0.500000,Mk10,,13:20:11 26-Apr-2016,13:20:59 26-Apr-2016,48,3,-64.5610,-62.2430,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131136,131136,0.500000,Mk10,,13:21:39 26-Apr-2016,13:22:27 26-Apr-2016,48,3,-64.5610,-62.2430,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131136,131136,0.500000,Mk10,,13:22:23 26-Apr-2016,13:23:11 26-Apr-2016,48,3,-64.5610,-62.2430,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131136,131136,0.500000,Mk10,,,13:24:41 26-Apr-2016,,3,-64.5610,-62.2430,,0,0,,431,3.632,,,-1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
131136,131136,0.500000,Mk10,,13:24:36 26-Apr-2016,13:25:24 26-Apr-2016,48,3,-64.5610,-62.2430,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131136,131136,0.500000,Mk10,,13:25:21 26-Apr-2016,13:26:10 26-Apr-2016,49,3,-64.5610,-62.2430,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131136,131136,0.500000,Mk10,,13:26:05 26-Apr-2016,13:26:53 26-Apr-2016,48,3,-64.5610,-62.2430,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131136,131136,0.500000,Mk10,,,13:27:38 26-Apr-2016,,3,-64.5610,-62.2430,,0,0,,435,3.696,,,-1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
131136,131136,0.500000,Mk10,,13:28:18 26-Apr-2016,13:29:06 26-Apr-2016,48,3,-64.5610,-62.2430,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131136,131136,0.500000,Mk10,,,13:30:34 26-Apr-2016,,3,-64.5610,-62.2430,,0,0,,439,3.504,0.960,0.332,-1.10,23.5,0.0,0,,,,,,,,,,,,10,10,150,,,,,,,,,,
